SMILES,QED,SAScore,EGFR_Docking,HER2_Docking
CC[C@H](C)N(C)C(=O)NC[C@H](c1cccs1)[NH+](C)C,0.8133,4.258,-5.14,-6.84
CC[C@@H](Oc1ccccc1OC)C(=O)N1CCC[C@@H](c2cc(C(F)F)n3ncnc3n2)C1,0.5524,3.5085,-6.25,-8.56
CN(Cc1ccc(Cl)c(Cl)c1)Cc1cc(=O)n2ccccc2[nH+]1,0.7263,3.2322,-6.31,-8.74
CCNC(=S)N/N=c1/nc(N2CCOCC2)nc(N2CCOCC2)[nH]1,0.4455,3.1096,-5.53,-7.78
Cc1ccc([C@@H](CNC(=O)NCCc2ncnn2C)N2CCOCC2)o1,0.7499,3.0946,-5.79,-8.3
O=C(NCCCc1nc2ccccc2s1)c1cccc(F)n1,0.5809,2.2049,-5.82,-8.45
N#Cc1ccc(S(=O)(=O)N2CCC(C(=O)O[C@@H]3C[C@H]4CC[C@@H]3C4)CC2)cc1,0.7402,4.0075,-5.99,-7.81
COC(=O)Cn1ncc2c3ccccc3n(C)c2c1=O,0.6537,2.2294,-5.95,-7.96
C[C@@H]([NH2+]CCC(=O)Nc1sccc1C#N)c1ccc(F)cc1F,0.851,3.6576,-5.89,-8.05
CCCCC[C@@H]([NH2+]C)c1ccc(F)cc1,0.6951,3.3685,-5.08,-6.26
CC[NH2+]CC/C=C(/C)c1cc(C)cc(F)c1,0.7372,3.6047,-5.14,-6.28
CCn1c(SCC(N)=O)nnc1-c1cccc(C)c1,0.8458,2.0262,-5.57,-7.48
COCCOC(=O)C1=C(C)NC2=C(C(=O)C[C@@H](c3ccccc3)C2)[C@H]1c1cccnc1,0.5702,3.1702,-6.47,-8.61
Cc1cc(C(=O)NCc2ccccc2C[NH+]2CCCC2)c(C)o1,0.8868,3.3649,-6.03,-8.42
O=C([O-])[C@H]1CSC2(CCCCC2)[NH2+]1,0.5965,5.5733,-5.03,-6.01
C[C@H](CCc1ccccc1)NC(=O)Nc1cccc(C(=O)NC(C)(C)C)c1,0.7099,2.3671,-6.22,-9.33
COC(=O)c1ccc(C(=O)N[C@H]2C[C@@](C)(OC)C2(C)C)cc1,0.8676,3.1878,-5.64,-7.63
Cc1nc([C@@H](Cc2ccsc2)NCc2ccc(F)cc2)sc1C,0.6766,2.8721,-6.06,-8.81
CCc1noc(C)c1C(=O)N[C@H](Cc1cc(=O)[nH]c(N2CCOCC2)n1)c1ccccc1,0.5824,3.2469,-6.42,-8.51
CCCC(=O)Nc1c2c(nn1-c1cccc(C)c1C)CSC2,0.9282,2.5178,-5.62,-7.88
Cc1nc(C(=O)N2CCC[C@@H](CCc3ccc(F)cc3)C2)cs1,0.8452,2.5583,-5.98,-8.32
Cc1ccc2ncc(C(=O)NC3CCCCC3)n2c1,0.8988,2.2206,-5.81,-8.19
CC1=C(CC[NH+]2CCC[C@@H](C(N)=O)C2)C(C)(C)CCC1,0.7559,4.7361,-5.77,-8.04
CCc1ccccc1N1C[C@H](c2nnc(NC(=O)c3ccc(OC)cc3OC)s2)CC1=O,0.5846,2.8199,-6.22,-8.85
C[C@@H]1C[C@@H]2CCCC[C@@H]2[NH+]1Cc1cnc(C2CC2)s1,0.899,4.9904,-5.46,-7.09
Cc1noc(C)c1COc1ccc(C(=O)NCCc2ccc[nH]2)cc1,0.6927,2.2915,-6.09,-8.99
Cc1cccc(C(=O)N2CCC[C@@H](C(=O)Nc3cccc(C(F)(F)F)c3)C2)c1,0.8387,2.3992,-5.89,-9.76
Cn1cc(S(=O)(=O)N[C@H](CO)c2ccc(Cl)cc2)cc1C(N)=O,0.7085,2.791,-5.94,-8.5
O=S(=O)(Nc1cc(F)ccc1F)c1ccc(Cl)cc1F,0.9393,1.9366,-6.0,-8.21
O=C1[C@H](Nc2ccc3c(c2)OCCCO3)CCCN1Cc1ccccc1,0.9156,2.6066,-6.33,-8.66
c1ccc([C@H]2[C@H]3[NH+]=c4ccccc4=C3CC[NH+]2Cc2ccc(Oc3ncccn3)cc2)nc1,0.4678,4.835,-6.42,-9.05
O=C(Nc1cnccn1)C1CC[NH+](Cn2nc(-c3ccc(Cl)cc3)oc2=S)CC1,0.6018,3.5148,-6.33,-7.74
O=C([O-])c1ccc2c(=O)n3cc(C(=O)c4cc(F)ccc4O)cc(Cl)c3nc2c1,0.4071,2.8116,-6.88,-9.28
C[C@H](NC(=O)CNC(=O)c1ccc2c(c1)OCO2)c1ccc(S(N)(=O)=O)cc1,0.646,2.5213,-6.2,-9.08
O=C(Nc1ccc(Cl)c(C(F)(F)F)c1)[C@@H]1CC(=O)N(Cc2ccco2)C1,0.8654,2.7077,-6.32,-8.87
Cc1cccn2cc(C(=O)Nc3ccc([C@H](O)Cn4cncn4)cc3)nc12,0.5673,2.9379,-6.35,-9.0
CC/C(=C\c1cc2c(cc1[N+](=O)[O-])OCO2)CO,0.6542,2.7189,-5.54,-6.81
O=C([O-])[C@@H](Cc1ccccc1)Nc1ccc(Cl)c(Br)c1,0.8991,2.8048,-5.88,-7.76
CC(C)[C@@H](O)c1cccc([N+](=O)[O-])c1,0.5941,2.4704,-5.14,-6.01
Cc1oc(-c2ccc(Cl)cc2)nc1C[NH+]1CCC[C@@H](C(=O)NC2CC2)C1,0.8443,3.9892,-6.17,-8.81
CON(C)C(=O)C[NH+]1CCCC[C@@H]1c1ccc(C)o1,0.8177,4.681,-5.61,-7.36
CS(=O)(=O)[C@H]1CCC[C@H](NC(=O)NCc2ccco2)C1,0.8802,3.1476,-5.67,-7.68
Cc1nc([C@@H]2CCCN(C(=O)c3ccccc3)C2)sc1C(=O)Nc1ccc(Cl)cc1,0.5934,2.5704,-6.56,-9.25
CC[C@H]1CCCC[C@H]1OC[C@@H]1CSc2ccccc21,0.7763,3.6027,-5.34,-7.05
CC1CC[NH+](Cc2ccc(NC(=O)C[C@H]3Oc4ccccc4NC3=O)cc2)CC1,0.7283,3.7386,-6.24,-8.02
CCC(CC)[NH+](C)CCC(=O)NC(N)=O,0.5475,4.4114,-4.99,-6.07
O=C(Cn1c(-c2cccs2)noc1=O)NCCc1c(F)cccc1F,0.7266,2.4572,-5.97,-8.57
CC(C)C[C@@H]1COCCN1C(=O)c1cc(Cl)nc(N2CCCC2)c1,0.7812,2.9713,-5.92,-7.57
OC[C@@H]1O[C@@H](O[C@]2(CCl)O[C@H](CCl)[C@H](O)[C@H]2O)[C@H](O)[C@@H](O)[C@H]1Cl,0.3489,5.0191,-5.82,-7.94
CCc1nnc(S(=O)(=O)Cc2ccc(Cl)cc2Cl)n1C,0.8622,2.5255,-5.79,-8.24
COc1cc(C[NH2+]C2CCCCCC2)cc(Br)c1OCc1cccnc1,0.6829,3.0495,-6.14,-7.94
C[C@H](NC(=O)CC(F)(F)F)c1ccc(F)cc1,0.8197,2.361,-5.42,-6.73
CC1CC[NH+](CCCC[NH2+]Cc2cc(F)ccc2F)CC1,0.7042,4.5273,-5.58,-7.12
Cc1c(NC(=O)c2cnn(C)c2Cl)c(C(=O)N(C)C)nn1C,0.9148,2.7136,-5.69,-8.12
CC(C)([C@@H]([NH3+])c1ccc(Cl)cc1F)N1CCOCC1,0.9219,3.4962,-5.56,-6.88
Cc1cc(Nc2nncs2)nc([C@H]2CCCN(C(=O)C[NH+](C)C)C2)n1,0.7917,3.9877,-5.91,-8.31
Cc1ccc(O)c(S(=O)(=O)NNC(=O)c2cc3c(s2)CCCCC3)c1,0.5612,2.4597,-5.68,-8.51
C[NH2+]C1CCC([NH+](C)[C@@H](C)C(=O)NC2CCCCC2)CC1,0.649,4.9409,-5.21,-7.72
CC(=O)N1C=Cc2ccccc2[C@H]1CC(=O)NC1(c2noc(C)n2)CCCCC1,0.8556,3.3764,-6.46,-8.94
O=c1cc(C[NH+]2CCCC[C@H]2c2nc3ccccc3s2)nc2ccc(Br)cn12,0.5146,4.1829,-6.58,-8.85
COCCn1ccc2ccc(NC(=O)N(C)CC[C@@H](C)O)cc21,0.8239,2.8567,-5.58,-8.2
C=CCN1C(=O)NC(=O)/C(=C\N[C@H](CC)CC2=c3ccccc3=[NH+]C2)C1=O,0.3094,4.2087,-5.74,-8.4
CCc1nc(Cn2cnc3cc(F)c(F)cc32)cs1,0.7355,2.4721,-5.58,-8.05
CC(C)[NH+]1CCC(CNC(=O)C(=O)NC2CCCCC2)CC1,0.6522,3.4148,-5.74,-8.23
C[NH+](C)Cc1nc(C(C)(C)NC(=O)c2cccc(SCC#N)c2)no1,0.7152,3.5512,-5.76,-8.44
O=C(Cc1ccc(F)cc1)[C@@H]1CSCCS1,0.8276,3.0806,-5.29,-6.78
CC(=O)N[C@@H](CC(=O)N[C@@H]1CCCC[C@@H]1C)c1ccccc1,0.8783,2.8597,-5.85,-7.95
COc1ccccc1[C@H](NC(=O)[C@H](C)NC(=O)c1ccoc1)C(C)(C)C,0.8301,3.0975,-5.98,-8.03
COc1ccc(-c2cc(-c3cnn(C(C)C)c3)c(C#N)c(N)n2)cc1OC,0.7425,2.477,-6.1,-8.61
CC(C)c1ccc(Cc2cnc(N3C(=N)SCC3=O)s2)cc1,0.925,2.7359,-5.85,-7.98
Cc1occc1CN(C)[C@@H]1CC[C@H]([NH3+])C1,0.8122,4.1185,-5.15,-6.28
CC(C)(C)N(CC(=O)[O-])C(=O)NC1CC1,0.6998,3.0532,-5.32,-6.06
C[C@@H]1CCC[C@](CO)(Nc2ccc(C(=O)N(C)C)nn2)C1,0.8797,3.473,-5.65,-8.09
Cc1cc(C)n([C@@H]2CCN(c3ncc(F)c(N4CCOCC4)n3)C2)n1,0.8434,3.099,-5.95,-8.22
Cc1cc(C)n(-c2ccc(CNC(=O)N3CC[C@@H](C)[C@H](O)C3)cn2)n1,0.89,3.1743,-5.94,-8.65
CCn1c([C@H]2CCC[NH+]2Cc2ccon2)nc2ccccc21,0.8007,4.3848,-6.03,-8.37
CCN(CCC(=O)OC)C(=O)c1cnc2c(c1)c(C)nn2C,0.7782,2.3633,-5.68,-7.06
Cc1ccc(NC(=O)CN2C(=O)N[C@@](C)(c3ccco3)C2=O)c(F)c1,0.8306,2.7339,-6.21,-8.81
C[C@H]1CC(C(=O)NCc2ncnn2C)C[C@H](C)O1,0.8566,3.3814,-5.44,-6.79
CC(=O)Nc1ccc(OCC(=O)N[C@H]2CCCC[C@H]2C)cc1,0.8786,2.5176,-5.79,-8.38
CN(CCOCC1CC1)[C@@H]1CC(C)(C)CC[C@H]1[NH3+],0.7313,4.1117,-5.23,-6.73
CCCc1nc(C[S@](=O)CCC2C[C@@H](C)C[C@@H](C)C2)no1,0.7695,4.1299,-5.5,-8.02
Cc1ccc([C@H](CO)Cc2ccncc2Cl)cc1,0.9155,2.5864,-5.64,-7.56
O=C1[C@H]2C[C@H]2C(=O)N1Cc1ccc(Cl)cc1,0.734,2.5984,-5.55,-7.32
O[C@@H](Cc1ccc(F)cc1)[C@@H]1CCO[C@]2(CCOC2)C1,0.9232,4.013,-5.64,-7.54
COc1cc(F)cc(CNC(=O)CCc2cccc(F)c2)c1,0.8896,1.828,-5.85,-8.54
CS(=O)(=O)c1ccc(Cl)c(NC(=O)c2ccnc3ccccc23)c1,0.7746,1.9024,-6.33,-8.63
CC[C@H](C)Sc1nnc(NC(=O)C2CCN(C(=O)[C@@H]3CC(=O)N(C(C)(C)C)C3)CC2)s1,0.5097,3.4374,-6.14,-8.01
O[C@H]1Cc2ccccc2[C@@H]1[NH2+]Cc1ccc(-c2ccccc2)s1,0.7606,3.6789,-6.28,-9.18
CC[C@@H]1CN(C(=O)[C@@H]2CCN(C)C(=O)C2)C[C@@H]1N1CCOCC1,0.7555,3.6295,-5.81,-7.94
COc1ccc(CN(C(=O)c2cccnc2)[C@@H]2CCCC[C@@H]2C)cc1OC,0.7619,2.9043,-6.17,-7.7
C[C@H]1OCC[C@H]1C(=O)N1CCC(Nc2ccc(F)cc2)CC1,0.9333,3.0446,-5.83,-8.12
COc1cc(CN2CCO[C@@H](c3cccc(F)c3)C2)cc(Cl)c1OC,0.7988,2.6314,-5.99,-8.11
CC[C@@H]1CO[C@H]2c3ccccc3CC[C@@H]2[NH2+]1,0.7576,4.5244,-5.44,-6.74
C[C@@H](C[NH3+])c1ccc(S(C)(=O)=O)cc1,0.7931,3.1133,-5.11,-6.2
O=C(C[C@@H]1C(=O)Nc2nc(-c3ccccc3)nn21)Nc1cccc2ccccc12,0.5633,2.951,-6.67,-9.97
CCn1ccc(C(=O)Nc2nnc(-c3cc(C)oc3C)o2)n1,0.7941,2.6169,-6.0,-8.65
CCOc1ccc(/C=C2\CC/C(=C\C(C)C)C2=O)cc1,0.7573,2.481,-5.53,-7.1
Cc1ccccc1CN1CCN(CC(=O)NCc2ccco2)C1=O,0.8839,2.2069,-6.06,-8.46
COc1ccc(CNc2nc3c(S(=O)(=O)c4ccccc4)nnn3c3ccccc23)cc1OC,0.3793,2.431,-6.6,-9.37
O=C1[C@H]2CCCC[C@H]2C(=O)N1c1ccc(Br)c(Cl)c1,0.7284,2.8534,-5.72,-7.26
C[C@@H]1CC[C@H](C(N)=O)CN1C(=O)CCc1c[nH]c2ccccc12,0.9074,2.9376,-6.13,-8.52
O=[S@](CC1CC[NH2+]CC1)c1ccc(F)cc1F,0.8656,4.4267,-5.66,-7.36
Cc1cc([N+](=O)[O-])ccc1NC(=O)CS[C@H](C)[C@H](C)O,0.6209,3.0452,-5.39,-6.96
COc1ccc(NC(=O)c2cnn(-c3ccccn3)c2C)cc1N1CCCCC1=O,0.7031,2.299,-6.48,-9.03
C[C@@H](CCc1cccn1C)NC(=O)NC12CC3CC(CC(C3)C1)C2,0.8514,4.212,-5.83,-8.1
CCSc1nc2nc(C)c(C(C)=O)c(C)n2n1,0.6161,2.6473,-5.45,-7.02
Clc1ccc2oc(SC3CCCC3)nc2c1,0.7873,2.3578,-5.61,-7.42
O=C(c1cc2ccccc2[nH]1)N1CCCC[C@@H]1CCc1ccc(O)cc1,0.7292,2.5992,-6.55,-9.58
CCCCOc1ccc(NC(=O)[C@@H]2CCCN(c3ncnc4[nH]cnc34)C2)cc1,0.5965,2.8767,-6.14,-8.35
CC1(C)C(C(=O)N(C[C@H]2CCCO2)c2ccncc2)C1(C)C,0.857,3.1195,-5.78,-7.37
Nc1nc(Cl)c(Cl)c(Cl)c1Cl,0.6966,2.7377,-5.21,-6.02
CC(C)c1cc(C(=O)Nc2ccc(N3C(=O)CCCC3=O)cc2)n(C)n1,0.8558,2.339,-6.28,-8.71
CCC[C@@H]1[C@H]2C[C@@H](C)CC=C2C(C#N)=C(N)C1(C#N)C#N,0.8395,4.3656,-5.57,-7.33
Cc1cccc(C)c1NC(=O)CN1CCN(C(=O)Cn2ccccc2=O)CC1,0.8446,2.1067,-6.24,-8.68
CCc1nc2n(n1)CCC[C@@H]2[NH2+]Cc1ccc(OC)c(O)c1,0.8686,3.9296,-5.84,-8.11
C[NH+](C)CCNc1cc(-c2ncccc2C(F)(F)F)c2cc[nH]c2n1,0.6612,3.5048,-6.06,-8.53
CCCS(=O)(=O)N1CCC(NC(=O)c2cnc3ccc(C)cn23)CC1,0.8729,2.5191,-5.91,-8.75
CC(=O)NC[C@@H]1CCCN(C(=O)C2CCC(c3ccccc3)CC2)C1,0.9122,2.5242,-6.09,-8.86
CC[C@H](C)N(C)C(=O)COc1ccc(C(C)=O)cc1OC,0.7249,2.4468,-5.01,-6.83
CCC[C@]1(c2ccccc2)NC(=O)N(CC(=O)NC(C)(C)CC)C1=O,0.7455,2.8509,-5.81,-7.78
NC1=C(N)C(=O)c2ccccc2C1=O,0.6083,2.3694,-5.29,-6.46
COc1ccccc1C(=O)NCC(=O)N(C)Cc1ccc(Br)s1,0.8157,2.0869,-5.93,-7.67
O=C(NCC(F)(F)F)NNC(=O)c1ccc(Br)c(F)c1,0.5599,2.2745,-5.5,-7.8
Cc1ccc(OC(=O)[C@H]2CC(=O)N(CC3CC3)C2)cc1,0.6236,2.5153,-5.63,-8.07
COc1ccc(S(=O)(=O)c2cn(CC(=O)Nc3ccccc3OC)c3nc(C)ccc3c2=O)cc1,0.4202,2.3531,-6.61,-8.94
CCNC(=O)c1ccc(N2CC[C@@H](c3cc(OC)cc(OC)c3)C2)nc1,0.8632,2.6368,-5.9,-8.51
Cc1ccc(NC(=O)c2nnc(C(=O)N3CCC[C@@H](C(=O)NC4CCCCCC4)C3)s2)cc1,0.6486,2.8435,-6.44,-8.26
C[S@@](=O)c1ccc(CNC(=O)CNC(=O)C(C)(C)C)cc1,0.858,2.7174,-5.58,-7.7
COCCN1C(=O)C[C@](CC(=O)N2CCC[C@@H](C(C)=O)C2)(c2ccccc2F)C1=O,0.6295,3.3215,-6.1,-7.64
Cc1cccc2c1NC(=O)[C@H]2CC(=O)N1C[C@H]2CC=CC[C@H]2C1,0.854,3.77,-5.96,-8.34
CC(C)[C@H](C)S(=O)(=O)[C@H](C)C(=O)N1CCN(c2ccccc2)CC1,0.815,3.0364,-5.86,-8.0
CCCS(=O)(=O)N1CCC[C@H](C(=O)Nc2ccc(OCC)cc2)C1,0.8161,2.4214,-5.65,-7.81
O=C(NNC(=O)c1c[nH]c2ccccc12)c1ccc2c(c1)COCO2,0.6246,2.2647,-6.5,-9.69
C[C@@H](CC[NH+](C)C)NC(=O)C(=O)Nc1ccccc1N1CCCCC1,0.6624,3.3443,-5.98,-8.07
CC(C)COC(=O)C[C@H]1C(=O)NCCN1C=C1C(=O)CC(C)(C)CC1=O,0.4479,3.5987,-5.7,-7.86
CC[C@H](CC(=O)NNC(=O)[C@@H]1CCS(=O)(=O)C1)c1ccc(C)cc1,0.7849,3.1354,-5.81,-8.23
CCC[NH+]1CCC[C@@H]([C@@H](C)[NH2+][C@@H](C)CC)C1,0.6584,6.1692,-5.13,-6.87
C[C@H](Cc1ccc(F)cc1)NC(=O)N[C@H]1CC(=O)N(C2CC2)C1,0.8695,2.9137,-5.87,-8.3
C[C@@H]1CCC[C@H](NC(=S)Nc2ccc(F)c(Cl)c2)[C@@H]1C,0.7807,3.0399,-5.58,-7.41
CSCc1ccnc(N[C@H]2CCc3cc(F)ccc32)c1,0.9131,2.8348,-5.78,-8.84
Cc1cc(NC(=O)Cn2ncc3cc(-c4ccccc4Cl)ccc32)n(C)n1,0.5817,2.3208,-6.62,-9.03
CN(C[C@@H]1CCC[NH+]1C)C(=O)N[C@H]1COC[C@]1(C)C(=O)[O-],0.5988,5.5129,-5.6,-7.53
O=S(=O)([O-])c1ccc(Nc2ccc3ccccc3c2)cc1,0.7515,2.1184,-6.19,-9.36
NC(=O)[C@H]1CCCN(C(=O)c2ccccc2OCCOc2ccccc2)C1,0.7614,2.35,-6.12,-8.38
Cc1ccc(O[C@H](C)C(=O)Nc2ccccc2C(=O)N(C)C2CCCCC2)cc1,0.7651,2.4518,-6.37,-8.38
CC(=O)Nc1ccc(S(=O)(=O)N2CCC[C@@H]([NH+]3CCOCC3)C2)cc1,0.7657,3.7534,-5.85,-7.57
C=CCS(=O)(=O)N(C)C[C@@H](C)C(=O)OC,0.4886,3.3323,-5.03,-5.98
O=C(CS[C@H]1N=Nc2nc3ccccc3n21)Nc1ccc2ccccc2c1,0.5399,3.0943,-6.4,-9.33
CC(=O)Nc1ccc(C(=O)[C@@H](C)Sc2cc(C)c3cccc(C)c3n2)cc1,0.4912,2.6282,-6.29,-9.25
Cc1ccc([C@@H](C)NC[C@@H](c2ccco2)N(C)C)cc1F,0.8794,2.9825,-5.21,-8.66
O=C(N[C@@H](c1ccccc1)c1cccc(F)c1)N1CCC[C@H](CO)C1,0.8954,2.7725,-6.34,-9.22
Cc1ccc([C@@H]2NC(=O)N[C@@](O)(C(F)(F)F)[C@@H]2C(=O)c2ccc(Br)cc2)cc1,0.6131,3.3946,-6.26,-8.82
COC(C)(C)[C@H]([NH3+])[C@H]1CCOC2(CCSCC2)C1,0.8521,5.1543,-5.43,-7.3
C[C@@H]1CN(C2CCN(Cc3ccc(F)cc3OC(F)(F)F)CC2)CCO1,0.7523,2.9239,-5.95,-7.37
CCn1cc([C@@H](O)[C@H]2CCOC3(CCSCC3)C2)cn1,0.9313,4.4458,-5.42,-7.46
COC[C@@H]1CN(C(=O)C(=O)Nc2ccccc2-c2ccccc2)CCO1,0.8547,2.6111,-6.24,-8.44
Cc1ccc([C@@H]2C[C@@H](C(F)(F)F)n3nc(C(=O)Nc4cccc([C@@H](C)O)c4)cc3N2)cc1,0.5196,3.8007,-6.52,-8.47
CC(C)C1CCC([NH+]2CC[C@@H]([NH+]3CCCC3)C2)CC1,0.7377,5.8329,-5.53,-7.46
CO[C@H]1CCC[C@@]([NH2+]C(C)C)(C(N)=O)C1,0.68,4.5996,-5.04,-6.02
CC[C@@H](Sc1nncn1C)C(=O)Nc1nnc(C(C)C)s1,0.8199,3.1097,-5.57,-7.82
COc1cccc(C(N)=O)c1OCc1ccc(F)cc1F,0.9215,1.9271,-5.86,-8.28
Cc1ccc(/C=C/C[NH2+]C(C)(C)C)cc1F,0.809,3.28,-5.29,-6.53
C[C@H](CS(C)(=O)=O)NC(=O)C1(c2ccc(F)cc2F)CCOCC1,0.864,3.0876,-5.81,-8.11
COC(=O)C[C@H](NC(=O)Cc1ccccc1Cl)c1cccs1,0.8222,2.5042,-5.69,-7.4
Cc1ccc([C@@](O)(CC(=O)N2CC[C@@H](C)[C@H](O)C2)C(F)(F)F)o1,0.8855,3.8033,-5.83,-7.79
CC(C)[C@H]1CN(C(=O)CN2CCOC2=O)CCC(=O)N1CC1CC1,0.7484,3.212,-5.95,-7.68
C[NH+](C)CCCn1c(=S)[nH]c2cc(Br)cnc21,0.8368,3.8486,-5.47,-7.08
CCNC(=O)c1ccc2c(c1)sc1nc(-c3ccc(C)cc3)cn12,0.6075,2.1921,-6.32,-9.84
Cc1ccc(CN2C(=O)/C(=C3\SC(=S)N([C@@H]4CCS(=O)(=O)C4)C3=O)c3ccccc32)cc1,0.4917,3.0667,-6.44,-7.67
COc1ccc(S(=O)(=O)N2CCC[C@H]2C(=O)Nc2nc3c(Cl)c(Cl)ccc3s2)cc1,0.5776,2.7527,-6.41,-8.83
O=C(Nc1ccc(Br)cc1)N[C@@H](Cc1ccccc1)C(=O)N1CCCCC1,0.7474,2.3065,-6.32,-7.82
Clc1ccc(Cl)c2c1OCC[C@@H]2[NH2+]CCCCn1cnnc1,0.8208,4.2046,-5.78,-8.12
C[C@H]1CC[C@@H](C)N(C(=O)c2cc(C(C)(C)C)nn2C)C1,0.7912,3.2006,-5.66,-7.74
COc1ccccc1N1CCN(C(=O)Cc2cc(=O)oc3cc(C)c(C)cc23)CC1,0.6223,2.2175,-6.48,-9.29
O=C(C1=C([O-])C(=O)N(CCCN2CCOCC2)[C@H]1c1ccc(Cl)cc1)c1ccco1,0.6259,3.1707,-6.17,-9.06
Cc1nn(-c2ccccc2)cc1CCCNC(=O)c1csnn1,0.7057,2.3953,-5.86,-8.42
C[C@@]1(C(=O)NC2CCCCC2)CN(S(=O)(=O)c2ccccc2)CC(=O)N1c1ccc(Cl)cc1,0.695,2.8922,-6.55,-8.49
C[C@@]1(c2ccc(NC(=O)/C=C/c3cccnc3)cc2)NC(=O)NC1=O,0.5852,2.8348,-6.19,-8.29
Cc1cccc(NC(=O)N2CCN(/C(=C/C#N)c3ccc(F)cc3)CC2)c1,0.8419,2.3327,-5.99,-9.18
CCc1onc(C)c1[C@H]1CCC[NH+]1Cc1sccc1C,0.9387,4.7391,-5.74,-7.47
C[C@H](Sc1nnnn1C1CC1)C(=O)Nc1ccccc1OC(F)(F)F,0.7841,2.7851,-5.97,-8.15
NC(=O)N/N=C/c1ccc(Oc2ccc([N+](=O)[O-])cn2)cc1,0.4931,2.2617,-5.76,-8.32
CCc1ccc(C[C@@](C)(O)c2cc(F)cc(F)c2)cc1,0.8953,2.574,-5.79,-8.09
COCC(=O)NC[C@H]1C[C@H]2CC[NH+]1C[C@@H]2C[NH+]1CCCC1,0.5174,6.7186,-5.51,-8.02
COc1ccc(N[C@H]2CCC[NH+](CC(=O)Nc3ccc(C)cn3)C2)cc1,0.7346,3.8539,-5.97,-8.47
CCc1nn(C)cc1C(=O)O[C@@H](CC)c1cccc(OC)c1,0.7683,2.8623,-5.72,-7.85
CCC(=O)Nc1ccc(NC(=O)[C@]23CC[C@H](C[C@@H]2Br)C3)cc1,0.7948,4.1344,-5.59,-8.08
Cc1nc(N(C)C[C@@]2(C)CC[NH+](C)C2)c2c(C)nn(C)c2n1,0.8884,4.7396,-5.79,-7.9
O=C(NCc1csc(C2CC2)n1)Nc1ccc(C(=O)N2CCCC2)cc1,0.8447,2.1441,-6.11,-8.57
CCC(=O)Nc1c(C)noc1/C=C/c1ccc(S(=O)(=O)[N-]c2ccccc2F)s1,0.5573,3.5037,-6.24,-8.65
O=C(Cc1ccc(Cl)cc1)Nc1ccc(SCc2nc3ccccc3[nH]c2=O)cc1,0.4154,2.1359,-6.55,-9.13
CC(=O)Nc1cc(NC(=O)CC[C@@H](C)O)ccc1C,0.7613,2.3032,-5.38,-7.24
N#Cc1ccc(Nc2nc(Cl)ncc2Cl)cc1,0.8451,2.1967,-5.56,-7.55
Cc1noc(-c2ccc3c(c2)OCO3)c1C(=O)NCCc1cccc(Cl)c1,0.7192,2.2845,-6.42,-9.06
CC(C)C(=O)N1CCC[C@@H]1C(=O)NC1CCN(C(=O)c2ccoc2)CC1,0.8839,2.8108,-5.79,-7.96
O=C(Nc1nnc(C(F)(F)F)s1)c1ccc(Cl)c(Cl)c1,0.8934,2.1653,-5.86,-8.91
Cc1csc(CCCCNC(=O)[C@H]2COc3ccc(F)cc3C2)n1,0.8153,2.8123,-6.06,-8.64
CCOC(=O)c1ccc(NC(=O)[C@@H]2CCCc3sc(NC(=O)c4ccc5c(c4)OCO5)nc32)cc1,0.4903,2.8835,-6.33,-9.46
CC[C@]1(C)OC(=O)N(CCC2=c3ccccc3=[NH+]C2)[C@@]1(C)O,0.7708,4.6691,-5.66,-7.92
O=C(NCCc1cn2ccccc2n1)c1ccc(OCC(F)F)nc1,0.713,2.5324,-6.04,-8.88
Cc1ccc(N(CC(=O)[O-])C(=O)C[C@H]2C[NH2+]CCO2)cc1,0.7102,4.1748,-5.52,-7.48
C[NH+]1[C@H]2CC[C@@H]1CN(S(=O)(=O)c1cc(Cl)sc1Cl)CC2,0.8727,5.445,-5.93,-7.16
C[C@@H](NC(=O)Cn1c(=O)c(C#N)cn(C2CC2)c1=O)c1ccco1,0.8679,3.0147,-5.83,-8.42
Cc1ccc2ccc3cc(C(=O)NCc4ccc(F)cc4)[nH]c3c2n1,0.5931,2.2009,-6.47,-9.62
CC[C@H](C)CN(C)C(=O)NCC1(c2ccccc2C)CC1,0.85,2.8837,-5.27,-7.57
O=C1COc2ccc(NC(=O)C3CCOCC3)cc2N1,0.8553,2.2245,-5.69,-8.13
CCOC(=O)c1cccc(N2CCCC[C@@H](SCC)C2)n1,0.7802,2.8952,-5.67,-7.47
COC(=O)[C@@]1([NH3+])CCC[C@@H](n2nc(C)c(C)c2C)C1,0.8141,4.0976,-5.49,-7.39
Cc1cc(NCC(=O)NCCc2ccccc2)ccc1-n1cnnn1,0.6864,2.1202,-5.97,-9.1
O=C1CN(C(=O)C(=O)Nc2cc(F)ccc2Cl)CCN1,0.7358,2.2688,-5.9,-7.96
Cc1cc(C)c(C)c(OCC[NH2+]CCO)c1,0.6931,3.3967,-5.05,-5.99
CSc1ccc(Nc2ccc(N)c(OC(C)(C)C)n2)cc1,0.8243,2.3479,-5.6,-8.14
Cc1nc(-c2ccccc2)sc1CSc1ncc(C#N)c(N)n1,0.5763,2.5347,-5.95,-8.75
O=C(c1n[nH]c([O-])n1)N1CCC[C@H]1c1ccccc1Cl,0.9086,3.3221,-6.02,-7.64
