SMILES,QED,SAScore,EGFR_Docking,HER2_Docking
COCCN1C[C@H](C(=O)N[C@H](C)C23CC4CC(CC(C4)C2)C3)CC1=O,0.8005,4.413,-5.75,-8.37
NC(=O)c1cccc(NC(=O)c2cc3cc(F)ccc3s2)c1,0.7775,1.9797,-6.05,-9.62
Cc1cccc2c(N3CCCN(S(C)(=O)=O)CC3)c(C#N)cnc12,0.8313,2.4258,-6.08,-8.34
COc1ccc(C(C)C)cc1S(=O)(=O)n1ccnc1C(C)C,0.8465,2.3785,-5.71,-8.1
Cc1cc(C)n(C[C@@H]2CCCN2C(=O)c2c(C)nn3cccnc23)n1,0.7338,3.1197,-6.21,-8.3
O=C(Nc1cc([N+](=O)[O-])ccc1O)c1ccnc(-n2cncn2)c1,0.4212,2.3521,-6.24,-9.24
O=C([C@H]1CCCO1)N1CCN(C(=S)NCc2ccc(F)cc2)CC1,0.8369,2.6149,-5.87,-8.34
Cc1cn2c([nH+]1)CC[C@@H](NC(=O)COCCc1ccccc1)C2,0.8172,3.6346,-5.94,-8.66
O=C(Nc1ccccc1OCC(F)(F)F)c1c[nH]c2cccc(F)c12,0.6795,2.2322,-6.48,-8.61
O=C(NCc1ccccc1F)c1ccc(F)cc1,0.8873,1.4429,-5.8,-8.18
O=C(NC[C@@H]1CC2c3ccccc3C1c1ccccc12)[C@H]1CC(=O)N(Cc2ccco2)C1,0.6698,3.9692,-6.61,-9.4
COc1ccccc1C(=O)Nc1cc(C)c(Br)cn1,0.9424,1.9147,-5.81,-8.04
Cc1cccc(OCCCNC(=O)c2ccc(S(C)(=O)=O)cc2)c1,0.7816,1.7536,-5.9,-8.98
N#Cc1c(N)nc2c(c1-c1ccc(OCCn3cc[nH+]c3)cc1)COCC2,0.7478,3.5276,-6.11,-8.41
N#Cc1cccnc1NCC1(CN2CCOCC2)CCCCC1,0.9051,2.6218,-5.54,-7.86
Cc1n[nH]c(SCC(=O)Nc2ccc(C)c(F)c2)n1,0.843,2.4239,-5.26,-7.75
Cc1nnc(S[C@@H](C(N)=O)c2ccccc2)n1N,0.6219,2.7326,-5.68,-7.31
COc1ccc(-c2nn(C[NH+]3CCc4cc(OC)c(OC)cc4C3)c(=S)[nH]2)cc1,0.607,3.9325,-6.15,-8.37
O=C(c1cnn(-c2ccccc2)c1)N(Cc1cccs1)C[C@H]1CCCO1,0.6665,2.7593,-6.04,-8.03
CNC(=O)CSc1ncnc2sc(C)c(C)c12,0.6836,2.3834,-5.48,-7.11
CC(C)COCCC(=O)Nn1cnc2sc3c(c2c1=O)CCCC3,0.8133,2.6786,-6.01,-8.05
Cc1cccc(CN(C(=O)Cn2c(=O)oc3ccccc32)C2CC2)c1,0.7193,2.1679,-6.4,-8.16
CC[C@H]([NH2+][C@@H](C)Cn1c[nH+]c(C)c1C)c1cc(F)ccc1F,0.8499,4.9602,-5.71,-8.24
O=C(Nc1ccc(F)cc1F)Oc1ccc2ccccc2c1,0.7426,1.7959,-6.27,-9.55
O=C1C[C@@H](C(=O)Nc2ccc3[nH]ccc3c2)c2ccccc2N1,0.6798,2.6991,-6.54,-9.5
CCOC(=O)C[C@@H](C)Sc1snc(Cl)c1C#N,0.6157,3.523,-5.2,-6.77
O=C(NCc1nnc2n1CCN(C(=O)c1c(F)cccc1Cl)CC2)[C@@H]1CCOC1,0.8061,3.0185,-6.42,-8.56
COC(=O)[C@H]1CN(Cc2ccc(-c3ccccc3OC)cc2)CCO1,0.7828,2.466,-6.01,-8.44
CCn1nc(C)cc1CC(=O)C(C)(C)[NH+](C)C,0.7983,3.6925,-4.74,-6.83
COCCc1noc(C[NH2+][C@@H](C)C(C)(C)C)n1,0.7995,4.0699,-5.15,-6.27
CC[NH+]1CCC[C@@H]1CN(C)c1ccc(CNC(C)C)nn1,0.7672,4.5981,-5.57,-7.11
COC(=O)c1c(C)[nH]c(C(=O)NCc2nc(-c3ccccc3)no2)c1C,0.6809,2.2191,-6.19,-9.05
O=C([C@@H]1CCCN(c2nc3ccccc3cc2CO)C1)N1CCCC1,0.9337,2.6379,-6.21,-9.06
CCCc1cc(NC(=O)C[C@H](C)c2ccccc2C)n(C)n1,0.8813,2.7637,-5.84,-8.62
C[NH+]1CCCN(c2nc3ccccc3c(=O)n2CC(=O)[O-])CC1,0.6995,4.0851,-6.07,-7.78
Cc1cncnc1C1CC[NH2+]CC1,0.6685,4.13,-5.04,-5.72
C[C@@H]1CN(C(=O)N2CCC(CC(=O)[O-])CC2)C[C@@H](C)S1,0.7559,3.822,-5.48,-7.46
C=CCn1c(SCC(=O)N2CCC[C@@H]2c2ccc3c(c2)OCCO3)nnc1-c1ccncc1,0.3898,3.0448,-6.52,-8.75
Cc1cc(C(=O)Nc2ccccc2[C@@H](C)O)sc1Br,0.8828,2.68,-5.77,-7.94
Cc1cccnc1[C@H](NS(=O)(=O)CCC1CC1)C(C)C,0.8414,3.0266,-5.53,-7.75
O=C(Oc1ccccc1)c1ccc(N2CCCC2)c([N+](=O)[O-])c1,0.3742,1.85,-6.06,-8.33
CN1C(=O)C(=Cc2ccc(-c3ccc(N4CCCCC4)c([N+](=O)[O-])c3)o2)C(=O)N(C)C1=O,0.3111,2.6392,-6.55,-8.07
CCC1CCC(NC(=O)N2CCC(NC(=O)c3ccccc3F)CC2)CC1,0.8429,2.1382,-6.04,-8.41
Cc1cc(CCC(N)=O)cc([C@H]2CCC[NH+]2Cc2cccnc2)n1,0.8359,4.3147,-6.04,-8.26
CCOc1ccc([C@@H](C)NC(=O)Cn2ccnc2)cc1OC,0.8511,2.5151,-5.73,-7.94
CC[C@H](NC(=O)COc1ccccc1C#N)c1ccc(Cl)cc1,0.8755,2.375,-5.87,-8.34
C[C@H](NC(=O)c1ccc(C(=O)OC(C)(C)C)cc1)C(=O)N1CCCC[C@@H]1C,0.8216,2.7874,-6.07,-8.33
O=C([O-])CC1CCN(C(=O)NCc2ccccn2)CC1,0.8475,2.5264,-5.58,-7.1
CCCS(=O)(=O)N1CCCc2cc(NS(=O)(=O)CC)ccc21,0.8531,2.4107,-5.83,-7.86
COc1ncccc1C(=O)N[C@H]1CN(S(C)(=O)=O)C[C@@H]1C1CC1,0.8433,3.266,-5.82,-7.65
Cc1[nH]c2ccccc2c1C(=O)N1CCC[C@H](S(N)(=O)=O)C1,0.874,2.8212,-6.23,-8.64
CC(=O)N(C)C1CCN(c2cc[nH+]c3cc(F)ccc23)CC1,0.853,3.3322,-6.18,-8.33
CC(=O)N1N=C(c2ccc(Cl)c(Cl)c2)O[C@@H]1c1ccc([N+](=O)[O-])o1,0.6056,3.2754,-6.04,-8.65
Cc1nc(N2CCN(C3CC3)C(=O)C2)c2cc[nH]c2n1,0.8873,2.6801,-5.9,-7.98
CC[NH+](CC(=O)Nc1cc(F)ccc1N)CC(C)C,0.6716,3.8372,-5.43,-6.92
Nc1cc([O-])nc2nnc(SCC(=O)Nc3nccs3)n12,0.6393,3.1982,-5.75,-8.2
CCCCCN(C(=O)c1nnn[n-]1)C(C)C,0.6702,3.6766,-4.89,-6.11
O=C(c1ccc(S(=O)(=O)NCc2ccco2)cc1)N1CCC[C@@H](c2ccn[nH]2)C1,0.6443,2.9013,-6.44,-8.62
OCC[NH2+]Cc1cccc(-c2ccccc2)c1O,0.6902,2.9821,-5.71,-7.6
O=C(Nc1ccccc1-n1ccnn1)c1nnn[n-]1,0.6807,3.5009,-5.93,-7.24
Cc1cc(CNC(=O)NCC2(c3ccccc3)CC2)no1,0.8867,2.2859,-5.84,-8.25
CC(=O)NC[C@H]1CCCN(C(=O)C(=O)Nc2cc(Cl)ccc2C)C1,0.817,2.5991,-5.82,-8.38
CC[C@@H](CO)NC(=O)N[C@@H](C)c1cnn(-c2ccc(F)cc2)c1C,0.7591,3.0062,-5.86,-8.24
Cc1cc(-n2c(C)cc(C(=O)CN3C(=O)N[C@](C)(c4ccc(Cl)cc4Cl)C3=O)c2C)no1,0.4374,3.1108,-6.49,-8.43
CC[C@H](C)NC(=O)CNc1cc(Cl)cc(Cl)c1,0.8651,2.4115,-5.17,-7.04
Cc1cncc(NC(=O)C(=O)NCCCn2c(C)nc3ccccc32)c1,0.5447,2.2537,-6.12,-8.93
Cn1cc(C(=O)N2CCC(c3csc(N)n3)CC2)cn1,0.9089,2.5393,-5.75,-7.63
CCc1nc(CCNC(=O)N(C)[C@H](C)Cc2cccs2)sc1C,0.8224,3.1423,-5.75,-7.69
N#Cc1ccc(N2CCC(C(=O)NNC(=O)c3cc(-c4cccnc4)nc4ccccc34)CC2)nc1,0.4325,2.4936,-6.76,-9.23
O=C(NCCOc1ncccc1Cl)c1ccccc1C(F)(F)F,0.8437,2.114,-5.99,-7.84
CCc1nn(C)c(CC)c1CN[C@@H]1C[C@H](C)[NH+](C)C[C@@H]1C,0.8474,4.9651,-5.42,-7.48
CC[C@H](C)Sc1nnc(N/N=C(\C)c2cccs2)[nH]1,0.4854,3.6245,-5.38,-7.65
Cc1nn([C@@H]2CCS(=O)(=O)C2)c(C)c1CN(C)C(=O)/C=C/c1cc(Cl)c2c(c1)OCCCO2,0.5932,3.4097,-6.47,-8.86
CCc1c(C)nc(-n2nc(C)cc2C)n(CC(=O)Nc2ccc(C)cc2)c1=O,0.739,2.3649,-6.34,-8.72
CCCc1ccccc1-n1c(CCl)nc2cccnc21,0.6754,2.3007,-5.87,-8.56
CC[NH+](C1CCC([NH3+])CC1)[C@@H]1CCOC2(CCCCC2)C1,0.8103,5.683,-5.14,-7.02
CCC[NH+]1CCN(c2ccccc2C[NH+]2C[C@@H](C)[C@H](C(=O)OC)C2)CC1,0.6791,5.313,-5.86,-8.17
CC(C)OCCCNC(=O)N[C@H]1CCCc2ccc(F)cc21,0.7921,2.6843,-5.83,-8.36
COCCCOC(=O)c1cccc(C2OCCO2)c1,0.5814,2.2305,-5.43,-7.46
N#Cc1cccc(S(=O)(=O)NC[C@H](c2ccco2)[NH+]2CCCC2)c1,0.8117,4.0131,-6.07,-8.48
COc1ccc2cc(C(=O)N3CCCC[C@H]3CC(N)=O)[nH]c2c1,0.9047,2.7127,-6.02,-8.72
CC[NH+](CC)C[C@@H]1CCN(S(=O)(=O)c2cc(C)c(C)s2)C1,0.8537,4.0896,-5.41,-7.71
CCOC(=O)c1c(NC(=O)CC[NH+]2CCC(C)CC2)sc2c1CC[C@H](C)C2,0.7308,3.8941,-5.95,-7.8
C/C(Cl)=C\Cn1c(SCc2ccccc2Cl)nc2c1c(=O)[nH]c(=O)n2C,0.6526,2.6771,-6.13,-8.75
Cc1ccccc1C[C@H](C)NC(=O)N[C@@H]1CC[C@H]([NH+](C)C)C1,0.7541,4.0121,-5.37,-7.94
Cn1cnc2cc(OC(=O)CCc3ccccc3)ccc21,0.5446,1.9882,-5.95,-8.66
Cc1cc(C)cc(C2=CCN(C(=O)CC3CCC3)CC2)c1,0.8172,2.3303,-5.81,-7.16
COCCCn1c(C2CCCCC2)nc2oc3cc(OC)ccc3c(=O)c2c1=O,0.466,2.5961,-6.29,-8.56
Cc1cccc2c1N(C(=O)c1cccc(CN3CCCC3=O)c1)CCC2,0.8483,2.2259,-6.61,-9.18
C[NH2+][C@H](c1cc(OC)cc(OC)c1)c1ccccc1F,0.9076,3.2118,-4.71,-8.06
CS(=O)(=O)[C@H]1CCC[C@H]([C@H](O)C2(c3ccccc3)CC2)C1,0.9302,3.7106,-5.85,-7.99
CCC(=O)N1CCc2cc(C(=O)N[C@H](C)c3cc(C)sc3C)ccc21,0.8943,2.7566,-6.3,-8.49
CCOC(=O)c1cccc(NC[C@@H]2CCO[C@@H]2C(C)(C)C)n1,0.847,3.3919,-5.63,-7.98
C[C@@H]1C[C@@H](C)C[NH+](C[C@@H](C)NC(=O)C(=O)Nc2c(F)cc(F)cc2F)C1,0.6937,4.4608,-5.91,-8.21
CC[NH+]1CC[C@@H](N(C)CC(=O)Nc2ccc(OC)cc2)[C@H](C)C1,0.8179,4.1006,-5.67,-7.97
CCCc1cc(C(=O)Nc2cccc(CN(C)C(C)=O)c2)[nH]n1,0.86,2.3614,-5.77,-8.68
NC(=O)NC(=O)CCSc1ccccc1N,0.5378,2.1424,-5.24,-6.5
O=C(NCc1ccc2c(c1)OCCCO2)N1CCN(Cc2ccncc2)CC1,0.8788,2.1979,-6.17,-8.71
O=C(NCCc1csc(-c2cccs2)n1)c1ccccc1,0.7771,1.9557,-5.86,-8.51
CCC[C@H]1CN(C(=O)[C@H](C)CC2CCCC2)CCO1,0.7651,3.1926,-5.48,-6.99
Cc1ccc(NC(=O)C[C@@H]2Sc3ccc(Cl)cc3NC2=O)c(C)c1,0.8525,2.6152,-5.86,-8.56
O=C(OCn1ncc(Cl)c(Cl)c1=O)c1c(F)cccc1Cl,0.7971,2.4195,-6.21,-8.18
Cc1ccc(O)c(C(=O)N2C[C@H](O)C[C@H]2c2cccc(C(F)(F)F)c2)c1,0.8538,3.0509,-6.02,-9.33
CCOC(=O)c1ccc2c(c1)s/c(=N\C(=O)c1ccco1)n2CC(=O)OC,0.6223,2.4546,-6.13,-8.78
CCCOc1ccc([C@H](O)[C@@](C)(CC)C[NH3+])cc1,0.7811,3.5778,-5.31,-6.84
CCOCCN(C)C(=O)C(C)(C)CC,0.6144,2.4299,-4.9,-5.95
O=C(Nc1ccc(Oc2ccccc2)cc1)c1ccccc1S[C@@H]1CCS(=O)(=O)C1,0.5845,2.6307,-6.53,-8.61
COc1ccc(C(=O)/N=C2\S[C@@H]3CS(=O)(=O)C[C@@H]3N2c2ccc3c(c2)OCCO3)cc1,0.6892,3.3572,-6.21,-8.27
COC[C@@H]([NH2+]Cc1csc(Br)c1)c1ccc(F)c(F)c1,0.838,3.9003,-5.71,-7.7
COc1cccc(F)c1[C@H]([NH3+])c1ccc(Br)o1,0.9468,3.4158,-5.56,-7.41
Cn1cnc2cc(C(=O)N3CCC[C@@H](c4ncc[nH]4)C3)ccc2c1=O,0.7709,2.9528,-6.31,-8.66
C[C@H]1C[C@H]1C(=O)Nc1cccc(C(=O)NC2CC2)c1,0.8692,2.4736,-5.57,-7.89
CN(C)[C@H]1CCC[NH+](C[C@@H]2C[C@@H]2c2ccccc2)C1,0.8587,4.5857,-5.54,-6.97
CCC[C@@H](CC)Nc1c(F)c(F)nc(F)c1F,0.6373,3.2425,-5.17,-6.58
CS(=O)(=O)c1ccc(Cl)nn1,0.6516,2.4479,-5.04,-5.83
CC(C)[C@H](NC(=O)c1cc(-c2ccccc2)nc2ccccc12)c1nnc2ccccn12,0.4299,2.7328,-6.76,-9.82
COc1ccc(/C=C(/C)C[NH2+]C2CCC(Oc3ccc(C#N)cn3)CC2)cc1,0.8022,3.2953,-5.87,-8.18
Cn1ncnc1/N=C(\[O-])N1CCCC[C@H]1CN1CCCC1=O,0.5618,3.8389,-5.84,-7.24
CC[C@@H](CCO)NC(=O)N[C@H]1CCC[NH+](C2CCCCC2)C1,0.5868,4.6191,-5.56,-7.84
CCn1nc(C)c(Br)c1CN1C[C@H]2C[NH2+]CCN2C1=O,0.85,4.3179,-5.66,-7.49
CCCc1nn(C)c2c1NCC1(CCC(C)CC1)N2,0.86,3.925,-5.52,-7.29
C[C@H](NC(=O)C[NH+](C)[C@@H]1CCC[C@@H](C)C1)C(=O)N(C)C,0.7265,4.6219,-5.57,-7.77
CC[NH+]1CCC[C@@H]1CN(C)C[C@@](C)(C#N)NC(C)C,0.6956,5.1819,-5.48,-7.27
CCC1CCC(NC(=O)[C@H]2CCCCC[C@@H]2[NH3+])CC1,0.7572,3.5356,-5.71,-7.59
C[C@@H](CCCO)Nc1ccc(S(N)(=O)=O)cc1,0.7067,2.4488,-5.34,-6.4
Cc1ccc(CNC(=O)NNc2cccc(F)c2F)cc1F,0.7595,2.1505,-5.64,-8.96
Cn1cc(/C=C2\SC(=S)N(c3cccc(C(=O)[O-])c3)C2=O)c2ccccc21,0.5057,2.6978,-6.43,-8.42
COc1ccc(CN2C(=O)c3oc4ccc(C)cc4c(=O)c3[C@@H]2c2ccc(OCC(N)=O)cc2)cc1,0.4279,2.8016,-6.15,-7.96
COc1ccc(NC(=O)Cn2c(Cl)nc3ccccc32)cc1,0.8031,1.8553,-6.07,-8.77
C[C@H](Cc1ccsc1)NC(=O)C(=O)Nc1cnc(-c2ccccc2)s1,0.6739,2.9736,-6.18,-8.77
N#Cc1ccccc1N1CCCN(C(=O)[C@H]2CCCN2C(=O)C23CC4CC(CC(C4)C2)C3)CC1,0.6881,4.1418,-6.27,-8.32
Cc1cc([C@](C)(O)CNC(=O)CNC(=O)c2cccs2)c(C)o1,0.7488,3.0935,-5.85,-8.04
Cc1nn(CCCc2ccccc2)c(C)c1S(=O)(=O)N1CCCCC1,0.7931,2.09,-6.15,-8.53
C[NH+]([C@@H]1CCOC2(CCCC2)C1)C(C)(C)C(=O)[O-],0.741,5.3574,-5.36,-6.83
C1CO[C@H](CSc2nnc(N3CCOCC3)s2)C1,0.7848,2.9161,-5.32,-6.91
CCC[C@@H]1NC(=O)[C@H]2Cc3ccccc3CN2C1=O,0.8673,3.0569,-5.78,-7.04
Cc1ccc(N2CCOC2=O)cc1NCc1cn2ccccc2[nH+]1,0.8028,3.4218,-6.36,-8.92
Cn1cc(C(=O)N/N=C\c2cccc(O)c2)ccc1=O,0.641,2.2066,-5.95,-8.52
CCc1nn(C)c2c1nc(N)n2[C@H](C)c1ccccc1,0.7944,3.1274,-6.03,-8.08
CNC(=O)c1ccc(C)c(NC(=O)c2cc3ccccc3[nH]2)c1,0.6954,1.8992,-6.26,-9.54
CCc1ncc(C(=O)N2CCCCC2)c(-c2ccc(OC)cc2)n1,0.8649,2.1085,-5.91,-8.4
CCOC(=O)[C@@]1(NC)CCC[C@@H]([NH+]2C[C@@H](C)C[C@@H](C)C2)C1,0.7613,5.2016,-5.64,-7.77
CC(=O)c1cc(-c2[nH]cnc2-c2ccccc2)cs1,0.7295,2.483,-5.93,-8.05
Cc1noc(CNCc2c[nH+]cn2C2CC2)n1,0.8229,3.7658,-5.46,-7.58
Cn1ccnc1[C@@H](NC(=O)c1cnn(Cc2ccccc2Cl)c1)c1ccc(Cl)cc1,0.4806,2.766,-6.67,-8.4
COCC(=O)N1CCN(C(=O)NC[C@@H](c2ccco2)[NH+](C)C)CC1,0.6943,3.614,-5.66,-7.56
COC[C@@H](C)OC(=O)/C(C#N)=C\c1ccsc1,0.4572,3.1544,-5.16,-6.31
COc1ccc(Br)cc1[C@@H]1CC(=O)N2CN(c3ccc(Cl)cc3)CSC2=C1C#N,0.5819,3.1271,-6.1,-7.88
CCOc1ccc(CNc2ccc3c(c2)CCN3C(C)=O)cc1OC,0.8726,2.028,-5.95,-8.53
O=C1NC(=O)N(c2ccccc2)C(=O)/C1=C/NC(CO)(CO)CO,0.3134,2.6836,-5.91,-8.21
CCCn1nccc1[C@]1(C)CCC[NH2+]1,0.7608,4.5834,-4.92,-6.39
Cc1cn2c(CN(C)C(=O)C[C@@H](C)n3cccc3)c(C)nc2s1,0.7192,3.5125,-5.91,-8.69
CON/C=C/C(=O)Nc1ccc(F)cc1,0.5835,2.3689,-5.06,-6.0
CC(C)C[C@H](CNC(=O)N1CC[C@@H](C)[C@@H](O)C1)N1CCOCC1,0.7949,3.4934,-5.6,-8.03
Cc1cc2nc(-c3cccc(NC(=O)C(C)C)c3)oc2cc1C,0.7623,2.0343,-6.33,-9.67
ON=C1C[C@H]2CC3(C[C@@H](C1)c1ccccc12)OCCO3,0.5837,4.9096,-5.72,-7.57
O=C(NCCCN1CCOCC1)N[C@H]1CCc2ccccc21,0.8141,2.5088,-5.91,-8.02
CN(C)c1cc(CNC(=O)NCc2ccco2)c2ccccc2[nH+]1,0.756,3.1978,-6.23,-9.15
CC[C@H](C)[C@@H](C)NC(=O)C(=O)Nc1ccc([S@](C)=O)c(F)c1,0.8125,3.4665,-5.82,-8.25
CC(C)C(=O)N1CCC[C@H]1C(=O)[C@H](C#N)c1ccc(F)cn1,0.8529,3.4302,-5.4,-6.64
C[C@](O)(CNC(=O)/C=C/c1ccc2c(c1)OCCO2)c1ccc(F)cc1,0.8076,2.816,-6.14,-8.87
CCOc1ccc2nc(N(Cc3ccccn3)C(=O)[C@H]3CC(=O)N(c4ccccc4)C3)sc2c1,0.3905,2.8441,-6.46,-8.25
CO[C@@H]1CCCN(C(=O)Nc2nn(-c3ccccc3Cl)cc2C)C1,0.9234,2.9263,-6.16,-8.39
C[C@H](CNC(=O)N1CCCN(CC(F)F)CC1)c1ccsc1,0.9005,2.9944,-5.75,-7.77
CC(=O)N[C@H]1CCCN(C(=O)CCCC2CCCC2)C1,0.8408,2.5618,-5.6,-7.55
Cc1cnc(C(=O)N[C@H](C)c2ccc(NC(=O)c3ccncc3)cc2)cn1,0.7282,2.5278,-6.26,-8.98
C#CCOc1ccc(F)cc1NCc1noc(-c2ccc(OC)cc2)n1,0.6557,2.3653,-5.99,-8.74
COc1ccc(-c2cc(CNC(=O)c3cccn(C)c3=O)no2)cc1,0.768,2.1808,-6.17,-8.71
C1C[C@H]2CO[C@@H](c3nc4c(s3)C[NH2+]CC4)CN2C1,0.7947,4.7405,-5.41,-7.19
CC(=O)C[C@H]1CCCCC[NH+]1C1C[C@H](C)C[C@@H](C)C1,0.833,5.0253,-5.06,-7.81
CCOc1ccccc1C[NH+](CC)CC1CC[NH2+]CC1,0.7458,4.7354,-5.47,-7.12
Cc1nn(-c2ccccc2)c(C)c1CNc1ncccc1F,0.7991,2.1147,-6.02,-8.33
CN(C)S(=O)(=O)c1cc(NC(=O)COC(=O)[C@@H]2CS[C@]3(C)CCC(=O)N23)ccc1Cl,0.6204,3.3514,-6.08,-7.74
CCNC(=O)C[NH+](CC)Cc1cn2cc(C)ccc2[nH+]1,0.7412,5.0537,-5.63,-7.71
COc1ccc(NC(=O)N(C)C2CCCCC2)cc1C,0.912,1.9403,-5.7,-7.76
C[C@H]1CCCC[C@H]1NS(=O)(=O)c1ccc2[nH]c(=O)ccc2c1,0.9111,2.9076,-6.09,-8.9
C[C@@H](NC(=O)N1CCSC2(CCCCC2)C1)c1nc2ccccc2[nH]1,0.85,3.7379,-6.22,-9.17
CCCC1=C(C(=O)OCC)[C@H](c2ccc([N+](=O)[O-])cc2)NC(=O)N1C,0.4842,2.8782,-5.87,-7.16
Cc1c(C(=O)N2CCCC[C@@H]2c2nnc3n2CCCC3)cnn1C(C)C,0.8474,3.1449,-6.19,-8.2
COc1cc(C[C@H](C)[NH3+])c(OC)cc1I,0.8538,3.4443,-5.23,-6.65
COc1cccc(C(=O)/C=C2\Nc3ccc(C(=O)Nc4ccc(C)c(C)c4)cc3NC2=O)c1,0.3941,2.4036,-6.6,-9.41
C[NH+](C)[C@@H](CNC(=O)C1CC1)c1ccc2c(c1)OCO2,0.8041,3.589,-5.02,-7.84
O=C(Nc1nnc(-c2ccc(Cl)cc2)o1)c1ccc([N+](=O)[O-])s1,0.5679,2.3322,-6.13,-8.93
C[C@@H]1[NH2+][C@H](C)CC[C@@H]1NS(=O)(=O)N1CCCC1,0.7145,4.4646,-5.51,-7.45
C[C@@H](NC(=O)N1CCC[C@H](CC(N)=O)C1)c1ccc(Cl)s1,0.8908,3.1142,-5.69,-7.76
O=C([O-])[C@@H]1CN(C(=O)Cc2csc3[n+]2CCCN3)C[C@H]1c1ccccc1,0.789,4.2034,-6.04,-8.06
COC(=O)CN1C(=O)N[C@](C)(c2ccccc2Br)C1=O,0.6659,2.6355,-5.71,-7.39
CNC(=O)NCC(=O)Nc1ncc(Cc2cccc(F)c2)s1,0.7839,2.2319,-5.87,-8.53
O=C(Nc1cccc(NC(=O)N2CC[C@@H](CCO)C2)c1)c1ccoc1,0.7778,2.692,-5.95,-9.01
O=C(c1cnc2nc([O-])[nH]c(=O)c2c1)N1CCC(OCc2ccc(F)cc2)CC1,0.7115,2.8247,-6.44,-9.11
O=C1OCC[C@H]1Sc1nc2ccccc2c(=O)n1Cc1ccco1,0.5355,2.8476,-6.09,-8.73
COc1cc([C@H](O)CO)ccc1O,0.6366,2.4414,-5.03,-5.81
Cn1cc(C(=O)Nc2ccccc2OC2CCCC2)ccc1=O,0.9439,2.0766,-6.08,-8.47
COc1ccc2c(c1)O[C@@](O)(C(F)(F)F)CC2=O,0.8395,3.0801,-5.86,-7.21
COc1ccc(N2C[C@@H](C(=O)NCc3cn(-c4ccccc4)nc3-c3ccncc3)CC2=O)cc1,0.4486,2.7652,-6.68,-8.63
Cc1ccc(-n2nnnc2SCC(=O)N[C@H](C)c2ccco2)cc1,0.6923,2.6293,-5.77,-8.24
CS(=O)(=O)Nc1cccc(C(=O)Nc2ccc(F)cc2)c1,0.9107,1.6238,-5.96,-8.83
CC(C)OCCS(=O)(=O)N1CC(N2CC[NH2+]CC2)C1,0.634,3.7965,-5.33,-7.3
CCC[NH2+][C@H](COC)[C@H]1CCCc2ccccc21,0.8194,4.0333,-5.35,-7.33
CNS(=O)(=O)c1ccc(NC(=O)CSc2ccccc2)cc1,0.794,1.7569,-5.81,-7.77
CN(Cc1cccs1)C(=O)CCCC[C@H]1CCSS1,0.5486,3.1332,-5.39,-7.13
CN1CCO[C@H](CN2C[C@H]3C[NH2+]C[C@H]3C2(C)C)C1,0.7016,5.0017,-5.39,-6.63
COc1ccc(CN(C)C(=O)c2sc(C)cc2OC)cc1C,0.8441,2.2256,-5.6,-7.21
O=C([O-])COCCNC(=O)c1cnn(-c2ccccc2)c1,0.6842,2.4913,-5.56,-7.64
COC(=O)c1cc(Cl)c2c(c1)C[C@@H](CNC(=O)C1CC1)O2,0.8636,2.7211,-5.58,-8.2
CC[NH2+][C@H](C)c1ccc(O[C@@H](C)C(N)=O)cc1,0.7597,3.7584,-5.27,-6.53
Cn1c(-c2ccc(NC(=O)CCCn3ccnn3)cc2)nc2ccccc21,0.5725,2.2541,-6.38,-8.64
N#Cc1ccccc1-c1ccc(CNC(=O)[C@H]2COc3ccccc32)cc1,0.7697,2.5931,-6.57,-9.47
C[C@H]1CN(C(=O)CCSc2ccccc2)C(C)(C)CO1,0.7985,2.998,-5.57,-7.75
CC1(C)CN(C(=O)c2ccc(NC(=O)c3ccccc3)cc2)CCO1,0.9349,1.9172,-6.23,-9.17
O=C1CS[C@@]2(C(=O)Nc3ccccc32)N1c1ccc(OC(F)(F)F)cc1,0.8669,3.4795,-6.17,-8.05
O=C(NCc1ccc2c(c1)OCO2)[C@@H]1COc2ccccc2C1,0.9447,2.5326,-6.08,-8.98
COc1nc(Cl)nc(N(CC(=O)[O-])C(C)(C)C)n1,0.7556,3.4086,-5.19,-6.63
O=C(CCC(=O)N1CCN(c2ccccc2F)CC1)c1ccc(Cl)s1,0.7396,2.1058,-6.01,-8.02
NC(=O)c1ccc(C(=O)Nc2ccc(C(=O)N3CCCCCC3)cc2)s1,0.8647,2.0125,-6.11,-8.49
CC(C)COC(=O)N1CCCN(C(=O)CCc2cccc(F)c2)CC1,0.8199,2.0524,-6.02,-8.85
O=C(CCCc1ccccc1)NNC(=O)NCc1ccccn1,0.7128,1.9361,-5.65,-8.18
C[C@H](NC(=O)C[C@@H]1CCCCO1)c1cccc(N)c1,0.8189,2.7902,-5.74,-7.75
O=C(NC[C@@H]1CCCO1)[C@H]1CC(=O)N(c2ccc(OCC(=O)N3CCCC3)cc2)C1,0.7261,2.9416,-6.22,-8.43
Cc1cc2nc(NC3=[NH+][C@H](CC(=O)[O-])C(=O)N3)nc(C)c2cc1C,0.602,4.2498,-6.24,-8.52
Cc1nc(-c2cnn(C)c2)sc1C(=O)NC[C@H]1CCCN(c2ncccn2)C1,0.7106,3.024,-6.22,-8.7
Cc1ccnc(C[C@@H](C)[NH+]2CCC(Oc3ccccc3C(=O)N3CCCCC3)CC2)c1,0.7783,3.6703,-5.71,-8.82
