SMILES,QED,SAScore,EGFR_Docking,HER2_Docking
CC[C@@H](C)NC(=O)C(=O)Nc1cccc(C#Cc2cccc(C(=O)OC)c2)c1,0.4867,2.6817,-6.09,-9.22
CSCCC[NH2+][C@@H](c1ccc(C)cc1)C1CC1,0.7362,3.7876,-5.2,-7.12
COc1ccc2c(c1)OC[C@@H](C(=O)NCc1cc(C#N)ccc1F)C2,0.9285,2.7362,-6.02,-8.54
CCCNC(=O)CNC(=O)/C=C/c1ccc(C)cc1C,0.7791,2.0285,-5.42,-7.2
Cc1nc(COc2ccc(F)cc2)sc1C(=O)Nc1ccc(N2CCCCC2)cc1,0.5736,2.1027,-6.53,-8.99
COc1cc(NCc2cnc(-c3cccnc3)s2)cc(OC)c1,0.7454,2.2592,-5.85,-8.25
CN(C)C(=O)[C@@H](Cc1ccccc1)NC(=O)Nc1cccc2cnccc12,0.7325,2.5246,-6.27,-8.87
COC(=O)c1ccc2oc(=O)n(C3CCN(C(=O)c4cc(C)nc(Cl)c4)CC3)c2c1,0.4684,2.5607,-6.5,-9.08
O=C1CC[C@H](NC(=O)c2cc(Br)cnc2Cl)CN1,0.8065,2.9109,-5.83,-7.69
CNC(=O)c1ccc(NC(=O)CN2CCc3sccc3[C@@H]2c2cccs2)cc1,0.6721,2.7426,-6.44,-8.62
COc1ccc(OCCC2OCCCO2)c(C(C)(C)C)c1,0.8323,2.3533,-5.5,-6.83
Cc1cc2occ(CC(=O)Nc3c(O)cccc3F)c2cc1C,0.7163,2.2865,-6.29,-9.29
CC[C@H](C)[NH+](C)CCNC(=O)c1cnc2ccc(C)cn12,0.8218,4.1834,-5.71,-8.29
C[C@@H]1CCC[NH+](Cc2c([C@@H]3CCC[NH2+]C3)[nH]c3ncccc23)C1,0.7718,5.5214,-6.07,-8.67
c1c[nH+]c(N2CCOCC2)c(CNCc2ccsc2)c1,0.9105,3.3745,-5.59,-7.26
CC(=O)c1ccc(S(=O)(=O)N2CCC(Cn3cc[nH+]c3C(C)C)CC2)cc1,0.712,3.1034,-6.17,-8.82
CCc1ccc([C@@H]2COCCN2C(=O)[C@]2(C)CC2(Cl)Cl)o1,0.7977,3.7306,-5.71,-7.99
C[C@H]1C[NH+]2CCC[C@@H]2CN1C(=O)NCC(=O)[O-],0.548,5.5936,-5.47,-6.77
O=C1CCCN1[C@H]1CCCN(S(=O)(=O)CCC2CC2)C1,0.7665,2.937,-5.53,-7.55
Cc1ccc(NC(=O)Nc2ccc(Cl)c([N+](=O)[O-])c2)cc1,0.658,1.7233,-5.94,-8.76
O=C(CCCOc1ccc(Br)cc1)Nc1ccc(N2CCOCC2)cc1,0.6876,1.8641,-5.97,-8.92
Cc1cc(C)c(NC(=O)CNc2cc(-c3nc(C)no3)cc[nH+]2)c(C)c1,0.7362,3.2591,-6.15,-9.12
CCOc1ccc([C@H](C)[NH3+])cc1CSc1ccncc1,0.8314,3.1564,-5.56,-7.93
Cc1c(F)cc(N)cc1S(=O)(=O)N1CCOC[C@H]1C,0.8279,2.9659,-5.74,-7.11
CC(=O)c1c(C)[nH]c(C(=O)N2CCC(OCc3ccccc3C)CC2)c1C(C)C,0.715,2.5879,-6.21,-8.81
CCc1ccc(CCNC(=O)c2cnc3sc(C)cn3c2=O)cc1,0.7757,2.2997,-6.06,-8.73
O=[N+]([O-])c1ccc(-c2nc(C[S@](=O)Cc3ccccc3)co2)cc1,0.5034,2.8603,-6.05,-8.94
COc1ccc(OC)c(NC(=O)c2sc(C)nc2C)c1,0.9406,1.8855,-5.52,-7.8
CCn1cc(S(=O)(=O)N2C[C@@H](C)O[C@H](C)C2)c(C)n1,0.832,3.1993,-5.68,-7.79
COc1ccc([C@H](C)[NH+]2CC[C@H](C(=O)[O-])[C@@H]2C)cc1,0.8183,4.7648,-5.53,-7.34
O=C(NCCc1c[nH]c[nH+]1)c1cccc([C@H]2Cc3ccccc3OC2=O)c1,0.538,3.7136,-6.57,-9.74
CN(C1CCCCC1)S(=O)(=O)c1ccc(NC(=O)c2ccccc2[N+](=O)[O-])cc1,0.5678,2.0922,-6.39,-8.2
CCNC(=O)c1cccc(CNc2cc(C)nc3ncnn23)c1,0.7504,2.3,-6.04,-9.08
COc1cc(C(=O)N[C@H](c2ccccc2)c2cccnc2)cc(OC)c1OC,0.6799,2.4355,-6.28,-8.46
O=C([O-])[C@H](Oc1cccc([N+](=O)[O-])c1)c1ccccc1,0.6065,2.7429,-5.84,-8.0
Cc1cc(C)cc(NC(=O)c2nnn(Cc3nsnc3C)c2C)c1,0.7876,2.6475,-6.03,-8.75
Cc1ccc(CN(C)C(=O)c2ccc(-n3c(C)ccc3C)cc2)o1,0.7193,2.1918,-6.36,-8.34
C[C@@H]1CCC[C@H](CCNC(=O)C(=O)Nc2cccc([S@](C)=O)c2)C1,0.8019,3.3591,-5.97,-9.13
Cc1nn(-c2ccccc2)cc1CCCNC(=O)N1CCNC(=O)C1,0.8036,2.381,-6.11,-8.43
CN(C)c1cc(C(=O)N2CCCN(C(=O)c3ccncc3)CC2)ccn1,0.837,2.1991,-5.96,-8.45
COc1ccc2[nH]cc(CCNC(=O)C3CCN(c4ncnc5[nH]cnc45)CC3)c2c1,0.4425,2.6403,-6.38,-9.2
N#Cc1ccc(Sc2nnc(-c3ccncc3)n2-c2ccccc2)nc1,0.5539,2.3596,-6.26,-8.37
CC(C)(C)C(=O)Nc1ccc(-n2cccc(C(=O)NCc3ccccc3F)c2=O)cc1,0.6559,2.2004,-6.53,-9.09
COc1ccc(C(=O)Nc2ncc(C)s2)c(OC)c1OC,0.9194,2.114,-5.68,-7.66
C[NH2+]Cc1ccc(-c2ccc(F)cc2C)s1,0.8432,3.1435,-5.79,-7.65
C[C@@H]1CCC[C@@H]1NC(=O)c1cn(C)nc1-c1cccs1,0.9436,3.0318,-5.56,-7.24
FC(F)(F)COc1ccccc1OCc1noc(C2CC2)n1,0.8169,2.291,-5.82,-8.32
COc1cc(C#N)ccc1O[C@@H](C)C(=O)Nc1c(C)nn(C)c1C,0.9096,2.6414,-5.7,-7.99
CC(C)(C)OC(=O)N1CC[C@H](C(=O)N2CC[C@H]([NH+]3CCCC3)C2)C1,0.7988,4.2779,-5.69,-8.68
Cc1ccn2cc(C(=O)Nc3cccc(Cn4ccnc4)c3)nc2c1,0.6247,2.3846,-6.28,-9.45
Cc1[nH]ccc1C(=O)NCc1ccnc(OC(C)(C)C)c1,0.9083,2.641,-5.71,-8.15
N#CCCN1CCN(c2cc(Cl)c(C#N)cc2F)CC1,0.8582,2.4029,-5.49,-6.92
O=C(NCc1ccco1)N[C@@H]1CCCCC[C@H]1C(=O)[O-],0.7961,3.3048,-5.67,-7.81
c1csc(C[NH+]2CCC[C@H](CNCc3nc4c(s3)CCC4)C2)c1,0.8386,4.4296,-5.93,-7.37
CCC[C@@](C)(CO)NC(=O)N[C@H](c1ccc(F)cc1)C1CCC1,0.7191,3.1865,-5.78,-8.07
CS(=O)(=O)CCNC(=O)c1ccn(-c2ccc(Cl)cc2Cl)n1,0.8817,2.2692,-5.63,-8.46
C[NH+]1CCC(CNC(=O)CCl)CC1,0.5856,4.1613,-5.31,-5.99
COc1cccc(C[NH+]2C[C@H]3CC=CC[C@H]3C2)c1O,0.8052,4.632,-5.52,-7.25
C[C@@H](CC(=O)NCCc1cccc(O)c1)NC(=O)C1CCCCC1,0.7178,2.4937,-5.96,-8.53
Cc1ccc(S(=O)(=O)CCCN2CCS(=O)(=O)[C@@H](C)[C@@H]2C)cc1,0.7996,3.4629,-5.68,-7.48
Cc1ccc(-n2c(S[C@@H](C)c3nc4ccccc4c(=O)[nH]3)nc3ccccc3c2=O)nc1,0.3322,2.938,-6.64,-8.97
CC[C@H]1CCCCN1C(=O)c1ccnc2ccccc12,0.8328,2.3705,-5.79,-8.0
Cc1ccccc1C(=O)N1CCc2c(nc(-c3cccnc3)nc2N(C)C)C1,0.7059,2.4075,-6.55,-8.54
CC(C)c1ncc(Cl)c(C(=O)N(C)Cc2nccs2)n1,0.8708,2.6271,-5.5,-6.82
COc1ccc(/C=N/NC(=O)c2ccc(Cl)cc2Cl)cc1C(=O)[O-],0.6484,2.4473,-5.79,-8.14
Brc1ccc(Nc2nc3ccccc3o2)cc1,0.7625,1.8901,-5.96,-8.72
O=C(CCCNC(=O)c1ccsc1)NCc1cnc2ccccc2c1,0.6412,2.1235,-6.02,-9.19
CC(C)(C)OC(=O)N1CCC(C(=O)N2CCC(C(=O)Nc3ccccc3)CC2)CC1,0.8194,2.0326,-6.22,-8.47
CN(C[C@@H]1CCC[NH+]1C)C(=O)c1ccc(/C(N)=N/O)cn1,0.2847,4.4379,-5.71,-7.7
CCOc1ccc(/N=C2\S/C(=C\c3ccc(O)c(OC)c3)C(=O)N2CC)cc1,0.7294,2.3495,-6.21,-8.24
CC(=O)NCC(=O)NCC(=O)NC[C@@H]1CCC[C@@H](C)C1,0.6497,2.8743,-5.55,-8.1
COc1cc(/C=C/C(=O)N[C@@H](C)c2nc(C)cs2)ccc1OC(C)C,0.7541,2.7826,-5.75,-8.27
C[C@H]1Sc2ccc(C(=O)N(CCC(N)=O)c3ccccc3)cc2NC1=O,0.8473,2.8447,-6.27,-8.16
[NH3+]C[C@@H](Cc1ccc(F)c(Br)c1)c1ccc(F)cc1,0.8925,3.0444,-5.85,-8.14
CN(C)C(=O)[C@H](NC[C@@H]1CCCO1)c1ccccc1,0.8758,2.8609,-5.59,-7.38
CCCCN(CCO)C(=O)N[C@H](C)c1ccccc1Cl,0.812,2.5072,-5.28,-7.11
COc1cc(-c2nc(CCc3ccccc3)n[nH]2)ccn1,0.7801,2.3055,-5.76,-8.76
O=C([O-])CC[C@@H](C(=O)[O-])N1C(=O)/C(=C/c2ccc3cccc(Cl)c3n2)SC1=S,0.4828,3.8065,-6.3,-7.87
CC(C)(C)OC(=O)N1CCC[C@H]1CCC(=O)NNc1cccnc1Cl,0.6147,2.9301,-5.8,-8.16
[NH3+][C@H]1CCCCC[C@@H]1C(=O)N1CCCCC1,0.6695,3.441,-5.3,-6.27
Cc1nnc(-c2cccc(C(=O)NC(C)(C)c3cccc(F)c3)c2)o1,0.7838,2.2732,-6.3,-9.33
C[C@@H]1CCC[C@H](NC(=O)Nc2cccc(OCC(=O)N3CCCC3)c2)C1,0.8465,2.7641,-6.07,-9.03
CC(C)n1c([C@@H](C)NC(=O)[C@H](C)Sc2ccccn2)nc2ccccc21,0.6565,3.0539,-6.12,-8.32
C=CCSc1nc2c(c(=O)[nH]1)[C@@H](c1ccc(Cl)cc1)C(C(=O)OC)=C(C)N2,0.3425,3.2755,-6.25,-8.52
CCCCCCSc1nc2ncccn2n1,0.5711,2.4646,-5.19,-6.41
C[C@@H](C(=O)NC1CCCC1)[NH+](C)CCOc1ccccc1F,0.7938,3.6755,-5.65,-7.79
CC[C@@H]1COCCN1C(=O)NCc1nccn1Cc1ccccc1,0.9157,2.7677,-5.92,-8.36
CN(Cc1nccs1)C(=O)[C@@H]1CCCN1C(=O)c1ccccn1,0.8573,2.8534,-5.84,-7.21
CCOc1ccc([C@@H](C)Nc2ccc([N+](=O)[O-])cc2C#N)cc1OC,0.6026,2.6089,-5.94,-8.39
Cc1ccc(N2C[C@H](C(=O)NCCCN3CCCC3=O)CC2=O)cc1,0.7956,2.5554,-5.92,-8.71
Cc1cc(CN2CCOCC2)oc1C(=O)N1CCC(c2ccncc2)CC1,0.8294,2.4808,-6.05,-8.64
COc1ccc(-c2cc(C(=O)N3C[C@@H](C)C[C@@H](C)C3)c3ccccc3n2)cc1OC,0.6115,2.8075,-6.43,-9.35
C=CCOc1ccccc1[C@H]1Nc2ccccc2C(=O)N1CCOC,0.7856,2.8041,-6.03,-8.45
CC[C@](C)([C@@H](O)C1CCOCC1)N1CCOCC1,0.8235,3.6748,-5.41,-6.94
O=C(N[C@H]1CCN(c2ccccc2)C1)c1cnc(Cc2ccccc2)s1,0.751,2.568,-6.28,-8.8
C=CCNC(=O)Nc1c(F)cccc1F,0.7412,2.0571,-5.31,-6.3
C[C@H](Sc1ccc(Cl)cc1)C(=O)NNC(=O)c1cccnc1,0.6654,2.4463,-5.85,-8.1
O=C(CSc1ccc(-c2ccc([N+](=O)[O-])cc2)nn1)c1ccc(Cl)cc1,0.2648,2.1132,-6.15,-8.83
Cc1ccc(NC(=O)Cn2c(=O)ncc3cc(S(=O)(=O)N4CCCC[C@@H]4C)ccc32)c(C)c1,0.6196,2.9106,-6.02,-8.75
Cc1cccc(CSc2nc([O-])c(C#N)c(-c3ccccc3)n2)c1,0.538,2.5563,-6.02,-8.97
COc1ccc(C(=O)/C=C/C(=O)c2ccc(OC)cc2)cc1,0.6059,1.7741,-5.68,-7.96
NC1=[NH+]C[C@H](c2cn(CCO)nn2)N1,0.3993,4.7305,-5.22,-6.2
CC[C@H](C)n1nccc1NC(=O)[C@@H]1CC(=O)N(Cc2ccc(C)cc2)C1,0.8664,3.0307,-6.09,-8.51
CC(C)[C@H](C)NC(=O)c1ccc2c(c1)OCCCO2,0.9116,2.4551,-5.71,-7.66
Cc1ccc([C@H]2C[C@H]2C(=O)N2CCN(C)C[C@@H]2C)s1,0.8287,3.5406,-5.41,-6.91
CC(=O)c1ccc(SC(F)F)cc1,0.5527,1.9386,-5.08,-6.17
O=C(NC1CC1)C(=O)N1CCN(c2ccc(F)cc2)CC1,0.8183,1.9478,-5.8,-8.01
COc1ccc(C(=O)COC(=O)c2ccc(-c3nc(C)no3)cc2)cc1F,0.4858,2.0908,-6.06,-9.0
CCC[C@H]1CCC[C@](O)(Cc2[nH+]ccn2CC)CC1,0.8168,4.3869,-5.51,-7.31
C[C@H]1CN(C/C=C/c2ccccc2[N+](=O)[O-])[C@H](C)CO1,0.6265,3.2504,-5.63,-7.11
CC(C)[C@@H](O)c1ccn(C[C@@H](C)O)c1,0.769,3.714,-4.9,-5.85
O=C([O-])CCCCCN1C(=O)/C(=C/c2cccc(O)c2)SC1=S,0.4595,2.7001,-5.64,-6.71
O=C1CN(C(=O)COC(=O)/C=C/c2ccc(OC(F)F)cc2)c2ccccc2N1,0.5934,2.4046,-6.21,-8.89
CC(C)NC(=O)[C@@H]1CCC[C@@H](NC(=O)NC[C@@H](C)Nc2ccccc2)C1,0.6034,3.1479,-5.85,-8.13
O=S(=O)(/N=C(\[O-])CSc1ccc(F)cc1)c1cccs1,0.4783,2.8613,-5.7,-7.76
CCN(CC(=O)NC[C@@H]1CCS(=O)(=O)C1)c1ccc(F)c(F)c1,0.8442,2.9119,-5.68,-7.68
C[NH2+][C@@H](C(OC)OC)[C@H]1CCO[C@]2(CCOC2)C1,0.6929,5.4067,-5.4,-6.86
Cc1nc(-c2ccccn2)sc1C(=O)NC[C@H]1CCS(=O)(=O)C1,0.9051,2.9049,-5.97,-8.1
Cc1cc(C[NH+](Cc2ccccc2C)CC(C)C)n(C)n1,0.8645,3.8475,-5.6,-7.95
CO[C@]1(C)C[C@H](NC(=O)NCC2(C(=O)N(C)C)CCCC2)C1(C)C,0.806,3.9887,-5.66,-7.76
COc1ncccc1CNC(=O)C1=Cc2cc(F)ccc2OC1,0.9407,2.3991,-5.89,-8.29
CCn1cc(C[NH+]2CCCN(C(=O)c3ccn(C)c(=O)c3)CC2)cn1,0.8158,4.0427,-6.17,-8.49
Cc1ccc(CN(C(=O)C[C@H]2C[NH2+]CCO2)C2CC2)cc1,0.8729,3.6104,-5.57,-7.49
CC(=O)/N=C1\S[C@@H]2CS(=O)(=O)C[C@@H]2N1c1ccc(Br)cc1Cl,0.6946,3.5267,-5.84,-7.05
CC(=O)Sc1ccc2ccccc2c1,0.6585,1.9605,-5.56,-6.99
Cc1ccc2[nH]c(C)c([C@H](O)C[NH+]3CCC(C)CC3)c2c1,0.7951,4.1477,-6.02,-8.3
CN(Cc1ccco1)C(=O)c1nn(C)c2ccc(Cl)cc2c1=O,0.739,2.3629,-6.02,-7.98
COC(=O)[C@H](NC(=O)[C@H]1C[C@@H]1c1ccccc1)c1ccc(Cl)c(F)c1,0.8275,3.0828,-6.06,-8.28
CC(C)(CNC(=O)N1CCC[C@@H]1C[NH+]1CCC[C@@H]1CO)c1ccccc1F,0.6993,4.4871,-6.05,-8.29
Cc1ccc(NC(=O)C[C@H]2C(=O)NCCN2C(=O)CCC(=O)[O-])c(C)c1,0.7082,3.0718,-5.71,-7.45
CCn1nc(C)cc1C(=O)N(CCN1CCOCC1)c1nc2ccc(Br)cc2s1,0.5424,2.5988,-6.29,-8.31
Cc1c(F)cccc1NC(=O)c1ccc(S(=O)(=O)CCCC#N)cc1,0.7993,2.1215,-5.98,-8.85
COC[C@H](O)C[NH+]1CCC(NC(=O)NCc2ccn(C)c2)CC1,0.5127,4.2143,-5.51,-7.65
CCOC(=O)c1sc(NC(=O)c2cccc3ncccc23)cc1C,0.7281,2.1416,-6.17,-8.51
C[C@@H](Cn1cccn1)NC(=O)N1CCCc2ccccc21,0.9408,2.7156,-6.05,-8.21
CCCN1C[C@H]2CC[C@@H]1C[NH+](Cc1cccc(OC)c1OC)C2,0.8624,4.9796,-5.45,-7.41
CCOC(=O)[C@@H]1[C@H](c2ccncc2)[C@@H](C#N)C(SCC(N)=O)=N[C@@]1(C)O,0.7254,4.2472,-5.76,-7.68
CC1(C)C[C@H]([NH2+]Cc2ccn(C3CCCC3)n2)c2ccc(F)cc2O1,0.9224,3.9295,-6.19,-8.32
O=C1O/C(=C/c2ccccc2)c2ccc([N+](=O)[O-])cc21,0.4754,2.2344,-5.96,-8.19
CCc1ccccc1NC(=O)CCSCc1nc2sc3c(c2c(=O)[nH]1)CCC3,0.5665,2.4644,-6.26,-8.74
Cc1ccc(NC(=O)CN2CCN(C(=O)C3CCN(C(=O)c4cccs4)CC3)CC2)cc1,0.7541,2.1144,-6.34,-7.99
CCCSc1ccccc1C(=O)NC(C)(C)C,0.8264,1.9943,-5.25,-6.49
CC[NH+]1CCC[C@@H]1CNC(=O)C[C@H](O)c1ccc(Cl)cc1,0.7324,4.369,-5.68,-8.15
O=S(=O)(Nc1cccc(S(=O)(=O)Nc2cccc(Cl)c2)c1)c1ccc(F)cc1,0.6036,1.9099,-6.42,-9.08
Cc1ccc2c(c1)CCN2C(=O)CN1C(=O)c2ccc(C)cc2C1=O,0.793,2.1332,-6.36,-8.91
CCNS(=O)(=O)c1ccc(C)c(C(=O)N2CC[S@@](=O)C(C)(C)C2)c1,0.8628,3.3313,-5.88,-8.34
Cc1ccc(CCC(=O)Nc2ccc3c(c2)C(=O)N(C[C@H]2CCCO2)C3=O)cc1,0.7653,2.5438,-6.44,-9.23
CCCCOc1ccc(NC(=O)[C@]2(C)CC[C@](C)(C(=O)[O-])C2(C)C)cc1,0.7561,3.4764,-5.61,-8.07
CC(C)CC(=O)/N=C1/S[C@H]2CS(=O)(=O)C[C@@H]2N1c1ccc(Br)cc1F,0.7092,3.5724,-5.95,-7.37
CCOC(=O)N1CCN(C(=O)c2c(F)c(F)c3c(c2F)N(CCCOC)CCS3(=O)=O)CC1,0.4393,3.0626,-6.06,-8.33
CC(C)c1ccc(NC(=O)C(=O)N[C@@H](C)CC[NH+](C)C)cc1,0.6805,3.3783,-5.49,-7.83
Cc1cc(NC(=O)CCNS(=O)(=O)c2ccc3c(c2)CCCC(=O)N3)ccc1Br,0.5901,2.3199,-6.44,-9.87
Cc1ccc(COc2ccc(/C=N/NC(=O)[C@H](O)c3ccccc3)cc2)cc1,0.4886,2.4047,-6.36,-9.19
CC(=O)c1ccc(NC(=O)NCC[C@H](C)[S@](C)=O)cc1C,0.7926,3.2263,-5.61,-8.27
Cc1nc(SCC(=O)c2ccc(O)c(O)c2)c(C#N)c(-c2ccc(Br)cc2)c1C#N,0.3014,2.633,-6.24,-8.97
C=Cn1ncc(C[NH+]2CCC(c3cc4c(C)cccc4cn3)CC2)c1C,0.787,3.9771,-6.36,-9.1
CC[C@@H]1CN(C(=O)c2cnn(CC)c2)CC[C@H]1c1ccccc1,0.8657,2.9785,-5.97,-8.7
C[C@H]1CCCCN1C(=O)[C@@H](Cc1ccccc1)[NH+](C)C,0.8757,3.6164,-5.79,-7.25
CCCCN1C(C)=CC(=Cc2sc3ccccc3[n+]2C)C=C1C,0.7149,3.1677,-5.84,-7.51
Cc1nn(Cc2nc(C(C)(C)C)cs2)c(C)c1C(=O)[O-],0.8624,3.0313,-5.61,-7.35
COCCNCc1cc(=O)nc([C@H]2CN(C)CCO2)[nH]1,0.6855,3.333,-5.63,-7.3
CC(C)[C@](C)(CNC(=O)OC(C)(C)C)NC(=O)c1cncc(Br)c1,0.7929,3.1138,-5.7,-7.23
O=C(NC[C@@H]1C[C@H]1c1ccccc1)c1cccc2cc[nH]c12,0.7558,2.9078,-6.28,-8.83
CNS(=O)(=O)c1ccc(CNC(=O)CCc2cccc(Cl)c2)cc1,0.7901,1.841,-5.93,-8.92
O=C(OCc1cnc(-c2ccc([N+](=O)[O-])cc2)o1)C1CC=CC1,0.3636,2.6657,-5.86,-7.98
COc1ccccc1NC(=S)Nc1ccc(C(F)(F)F)cc1,0.8125,1.7653,-5.91,-7.57
CN(Cc1csc(Br)c1)Cc1cc(N)cc[nH+]1,0.9425,3.8227,-5.61,-7.26
O=C(CSCc1nc(-c2ccccc2)no1)NCc1ccccc1Cl,0.679,2.0365,-6.06,-8.6
CCCCOc1ccc(S(=O)(=O)Nc2ccc(Cl)cn2)cc1C,0.7622,2.0254,-5.7,-8.02
Cn1cc(N2CC[C@H](NC(=O)c3ccccc3Cn3cncn3)C2=O)cn1,0.7138,3.0576,-6.38,-8.69
COc1ncnc2c1nc([S-])n2[C@H](C)c1sc(C)nc1C,0.6906,3.9183,-5.84,-8.43
O=C(COc1cccc(C(F)(F)F)c1)N1CCN(c2ccc(O)cc2)CC1,0.8856,2.012,-6.13,-9.38
CCC[C@H](C)NC(=O)[C@@H](C)N1CC[NH+](Cc2ccon2)CC1,0.7481,4.4657,-5.58,-7.71
O=C(COc1ccccc1F)Nc1cccc(-c2cn[nH]c2)c1,0.7599,2.0137,-6.26,-9.43
COc1c(C)cccc1C(=O)NC(=S)N1CCN(c2c(Cl)cccc2[N+](=O)[O-])CC1,0.4353,2.4394,-6.34,-9.05
Cc1ccc(-c2nn(-c3ccccc3)cc2/C=N/NC(=O)c2cccs2)cc1,0.4001,2.1723,-6.55,-9.39
CCc1ccc(-n2c(CCl)nc3c(C)nn(C)c32)cc1,0.6928,2.5728,-5.98,-8.97
Cc1ccc(C(=O)N(C[C@@H]2CCCO2)c2nc3ccc(S(C)(=O)=O)cc3s2)cc1,0.6148,2.7471,-6.38,-8.23
O=C(Nc1ccc(NC(=O)[C@@H]2C=CC=NC2=S)cc1)[C@@H]1CCCO1,0.8225,3.4718,-5.74,-8.16
Cc1onc(-c2ccccc2Cl)c1C(=O)Nc1ccc(Cl)cc1F,0.6809,2.0355,-6.43,-9.24
O=S(=O)([O-])c1cc(O)cc2ccc(Br)cc12,0.8193,2.7381,-5.65,-7.82
Cc1csc([C@H](NC(=O)N2CCOC[C@H]2C2CC2)C2CC2)n1,0.9275,3.5731,-5.72,-6.91
Cc1nn(-c2ccccc2)c(C)c1CN1C[C@@H](C[NH+]2CCCC2)[C@@H](CO)C1,0.8046,4.1693,-6.2,-8.5
CC1CC[NH+](CC(=O)N2CCCCC2)CC1,0.7188,3.6938,-5.25,-6.53
Cc1ccc(CC(=O)Nc2cccc(C[NH+]3CCCCC3)c2)s1,0.8688,3.3268,-6.14,-8.61
COc1ccc(CCNC(=O)CNc2ccc(Cl)cc2C)cc1,0.8164,1.7622,-5.77,-8.53
C[C@H](NS(=O)(=O)c1cccs1)C(=O)OCc1ccccn1,0.8142,2.6534,-5.63,-7.54
CCC(CC)NC(=O)C(=O)Nc1ccc(Sc2nccn2C)cc1,0.7888,2.38,-5.69,-8.16
COc1cccc2cc(S(=O)(=O)N3CCCCCC3)c(=O)oc12,0.8037,2.2241,-5.93,-8.38
CC(C)[C@H](C(=O)N(C)C[C@H]1CCC[NH+]1C)/C(N)=N/O,0.2633,5.1039,-5.56,-7.3
CN(Cc1cnn(-c2ccc(F)cc2)c1)C(=O)[C@H]1CC(Cc2cccc(F)c2)=NO1,0.6251,3.084,-6.29,-8.77
O=C(Cc1cccc(C(F)(F)F)c1)N(CC1CC1)CC1CC1,0.7801,2.1901,-5.71,-7.72
Cc1cc(CNC(=O)C(=O)NCc2ccc(Cl)cc2)c(C)o1,0.8502,2.0806,-5.92,-8.67
Cc1cccc(N2C[C@@H](C(=O)N3CCCN(C(=O)C(C)(C)C)CC3)CC2=O)c1C,0.7683,2.7593,-6.21,-8.61
C[C@H]1C[C@@H](C)C(=O)C(=C(CC2CC(=O)NC(=O)C2)N2CCCC2)C1=O,0.4766,4.0404,-5.99,-8.21
Cc1nnc2ccc(N[C@H]3CC[NH+](CC4CC4)C3)nn12,0.8174,4.6089,-5.74,-7.98
C[C@H]([NH3+])c1nc(C(=O)NCC2(C)COC2)cs1,0.8081,3.8235,-5.26,-7.3
CCc1cc(C[NH+]2CCC[C@H](CNC(=O)c3ccc(-c4ccccc4)cc3)C2)on1,0.6361,3.793,-6.51,-10.01
COCCOC[C@@H]1CCN(c2ccc(I)c(C)[nH+]2)C1,0.5614,4.0153,-5.51,-7.15
CN(C[C@H]1CCC[NH+]1C)c1nc(Br)cn2ccnc12,0.8984,4.9773,-5.63,-7.75
C[C@H]1C[C@H]([NH2+]Cc2cccc(OCC#N)c2)c2ccccc2S1,0.9176,4.0213,-6.02,-8.36
Cc1cc(C)cc(C(=O)NCc2n[nH]c3ccccc23)c1,0.7736,2.1072,-6.25,-8.96
O=C(NCCc1cccs1)[C@H](Sc1ccccc1)c1ccccc1,0.6096,2.4144,-6.14,-8.75
CC(C)Sc1c(Cl)cccc1NC(=O)C(=O)NC1CCCC1,0.6464,2.3228,-5.9,-8.39
CN(C)c1ncccc1C(=O)Nc1ccc(F)cc1OCC(F)F,0.8782,2.3418,-5.99,-8.3
Cc1cc(C)n2nc(C(=O)N3CCN(Cc4ccc(-c5cccc(Cl)c5)s4)CC3)nc2n1,0.4531,2.573,-6.52,-9.35
Clc1ccc2nc3ccccc3cc2c1,0.5138,1.6456,-5.58,-7.38
Cc1nc(Nc2cnccn2)cc([C@H]2CCC[NH+]2C(C)C)n1,0.8941,4.496,-5.82,-7.85
CC[C@@H]1OCC[C@@H]1C[NH2+]C(C)C,0.6658,4.8294,-4.84,-5.54
C=CC1CC[NH+](Cc2c[nH]nc2C(C)(C)C)CC1,0.7841,4.6817,-5.42,-7.02
CCS(=O)(=O)N1CCC(C(=O)N2CCCc3cc(C)cc(C)c32)CC1,0.8284,2.4378,-6.25,-8.45
C[C@@H]([NH3+])[C@H](c1ccco1)[NH+]1C[C@H](C)[C@@H](C)C1,0.7526,5.6618,-5.24,-6.59
CC1CCC(NC(=O)CS(=O)(=O)C[C@H]2CCCO2)CC1,0.8301,2.9474,-5.69,-7.89
COc1ccccc1[C@@H](C#N)NC(=O)[C@@H](C)Sc1ccccn1,0.8257,3.0437,-5.68,-8.0
CC1CCC(C[NH+](C)C2CCN(S(C)(=O)=O)CC2)CC1,0.8327,3.9935,-5.6,-7.36
C/[NH+]=C(/NCc1cc(C)on1)NCc1ccccc1-n1ccnc1,0.4583,3.199,-6.08,-8.66
O=S(=O)(NC[C@@H](c1ccccc1Cl)[NH+]1CCCC1)c1cc(F)cc(F)c1,0.7801,3.8559,-6.38,-8.45
Cc1ccc(C)n1NC(=O)CC1C[NH2+]C1,0.7074,3.7702,-5.33,-6.49
O=C1/C(=C/C=C/c2ccccc2)SC(=S)N1c1cccc([N+](=O)[O-])c1,0.3426,2.3708,-6.33,-7.33
