SMILES,QED,SAScore,EGFR_Docking,HER2_Docking
[NH3+]CCSCC12CC3CC(CC(C3)C1)C2,0.7311,4.741,-5.07,-6.17
COCCCCC(=O)Nc1cccc(N(C)C(C)=O)c1,0.7792,1.961,-5.27,-7.26
COc1cc(CN2CC[NH+](Cc3ccccc3Br)CC2)cc(OC)c1O,0.7487,3.2342,-6.02,-8.2
CC/C=C(/C)C(=O)N1CSC[C@H]1C(=O)NCCc1ncc(CC)s1,0.7527,3.4772,-5.46,-7.26
CC(C)(C)c1ccc(COC(=O)[C@@H]2C[C@H]3CC[C@@H]2O3)cc1,0.7973,3.9311,-5.72,-7.67
Cc1nc2ccccc2n1CCC(=O)N1CC[C@H](O)C[C@@H]1C(=O)[O-],0.8396,3.3658,-5.97,-8.18
Cc1cccc(NC(=O)CSc2nc(N)c(NC(=O)c3ccc(Br)o3)c(=O)[nH]2)c1,0.3151,2.5746,-5.75,-9.48
Cc1cc(NC(=O)CN2CCN(C(=O)c3[nH]c4ccc(Cl)cc4c3Cl)CC2)no1,0.6555,2.4444,-6.5,-8.97
CNC(=S)N(CCC1=c2cc(Cl)ccc2=[NH+][C@H]1C)Cc1cccs1,0.762,4.0762,-5.91,-6.96
C[C@H]1CCN(c2ncccc2F)C[C@@H]1O,0.7614,3.0793,-5.27,-6.27
CCCC1CC[NH+](CC[C@H]2CCC[C@@H]2O)CC1,0.75,4.7023,-5.15,-7.06
CC1=C2[C@H](c3ccsc3C)C(C#N)=C(N)O[C@H]2N=N1,0.8526,4.3789,-5.28,-6.73
Cc1cc(NC(=O)c2ccc(-n3ccnc3)cc2)n([C@@H]2CCS(=O)(=O)C2)n1,0.7404,2.9762,-6.3,-8.8
O=C(c1ccc[n+]([O-])c1)N1CCOc2ccc(C3=CCCCC3)cc2C1,0.6167,2.7455,-6.59,-8.83
CC(C)(C)OC(=O)N(CCNC(=O)N1CCC([NH+]2CCCC2)CC1)C1CC1,0.753,3.6892,-5.67,-8.11
CCC(=O)N1CCN(c2ccccc2NC(=O)c2cccc([N+](=O)[O-])c2C)CC1,0.6184,2.0909,-6.28,-8.65
CC(C)[C@@H](Cn1nc(-c2cccs2)ccc1=O)NC(=O)c1cc(-c2ccco2)on1,0.4855,3.1858,-6.5,-9.07
COC(=O)c1n[nH]c2ccc(NC(=O)c3ccc(OC(F)F)cc3)cc12,0.6809,2.1538,-6.26,-9.23
CC(C)n1ncc2cc(C[NH+]3CCC(c4nncn4C)CC3)c(Cl)nc21,0.7065,3.9482,-6.03,-8.52
CC(C)(C)[C@@H](CS)COc1cccnc1[N+](=O)[O-],0.5073,3.2631,-5.14,-5.98
Cc1cc(NC(=O)c2cccn(Cc3ccc(C(F)(F)F)cc3)c2=O)ccc1Br,0.5734,2.1491,-6.4,-9.05
CCC(=O)N1CCc2cc(C(=O)NC3(C(=O)[O-])CCCC3)ccc21,0.8837,2.7366,-6.08,-8.55
CC(C)c1cccc(NC(=O)CCCn2cnc3c2c(=O)n(C)c(=O)n3C)c1,0.7046,2.3136,-6.3,-9.01
C[C@@H]1OCC[C@H]1C(=O)NCc1cccnc1,0.8302,3.0578,-5.31,-6.5
CSC[C@@H](C)NC(=O)N(C)Cc1ccccc1C(F)(F)F,0.8989,2.8663,-5.61,-7.15
Cc1nc(C[NH2+]C[C@H](C)CCl)sc1C,0.7713,4.5023,-4.98,-6.05
CCC[NH2+][C@@H](c1cscc1C)c1c(F)cccc1F,0.8654,4.0616,-5.65,-7.41
Cc1ccccc1[C@H]1CCN(C(=O)c2cccc(S(C)(=O)=O)c2)C1,0.8607,2.3905,-6.18,-9.14
O=C(NCc1nnc(SCC(=O)N2CCCC2)o1)c1ccco1,0.7935,2.3342,-5.5,-8.46
CC[C@@H](C)C(=O)Nc1cccc(CNC(=O)N2CCC[C@H](O)C2)c1,0.7734,2.7872,-6.03,-9.04
CC1(C)C(Nc2[nH]c3ccccc3[nH+]2)C1(C)C,0.8181,3.9186,-5.73,-7.82
CC(C)OCCS(=O)(=O)N1CCC[C@H](C(=O)[O-])C1,0.6348,3.3433,-5.38,-7.02
CNC(=S)N/N=C/c1c(Cl)cccc1Cl,0.488,2.3289,-5.2,-6.63
C[C@@]1(c2ccccc2)NC(=O)N(CCc2ccccn2)C1=O,0.8786,2.4925,-5.9,-8.42
Cc1nc(C)c(C(=O)Nc2ccc(Oc3ccccc3)cn2)o1,0.7942,2.2295,-6.23,-8.95
Cc1ccc(/C=N/Nc2nnc(SCC(=O)Nc3cccc(F)c3C)n2N)cc1,0.2377,2.4187,-6.19,-8.96
C[NH+](CCCOc1cccc(Cl)c1)C1CCN(C(N)=O)CC1,0.7709,3.6961,-5.75,-8.09
Cc1cccc(NC(=O)CN(C)C(=O)[C@@H]2C[C@H]2C)c1C,0.916,2.7096,-5.52,-7.84
Cc1cc(C(=O)N(CC2CC[NH2+]CC2)C2CC2)no1,0.8641,3.6441,-5.5,-7.03
CC1(C)OC([O-])=C2C1=NC(=O)C[C@@H]2c1cc(Cl)cc2c1OCOC2,0.7755,4.0877,-6.08,-7.87
C[C@H](Sc1ccc(S(=O)(=O)N(C)C)cn1)C(=O)NCc1ccc(F)cc1,0.7253,2.6171,-6.04,-8.07
COC(=O)c1ccccc1NC(=O)O[C@@H]1CCN2Cc3ccccc3N=C12,0.8441,3.0555,-5.79,-8.58
C[C@H](O)[C@H]1CCCC[NH+]1Cc1ccc(O)c(Cl)c1,0.7767,4.658,-5.63,-7.47
CCN(Cc1ccoc1)C(=O)N[C@H](C)c1cccc([N+](=O)[O-])c1,0.6522,2.8089,-5.83,-8.0
Cn1nc(-c2ccc(Cl)cc2)cc1C(=O)Nc1ccncc1,0.8062,2.0024,-6.07,-8.37
C[C@@H](NS(=O)(=O)c1ccc(Cl)cc1)C(=O)NCc1ccco1,0.839,2.404,-5.88,-8.27
COc1ccc(Cl)cc1CNC(=O)c1cc(F)c(F)cc1Cl,0.8426,1.893,-5.94,-8.66
COc1ccc(NC(=O)NC[C@@](C)(O)c2ccsc2)cc1Cl,0.7805,2.8264,-5.78,-7.94
CC[C@H](C(=O)[O-])N1C(=O)/C(=C\c2cc(OC)ccc2OC)SC1=S,0.5566,3.1658,-5.44,-6.88
COc1cncc(N2CCN(C(=O)Cc3cc(F)ccc3F)CC2)n1,0.841,2.3278,-6.1,-8.23
Cc1nc2c(c(N[C@H]3C[NH+](C(C)C)C[C@@H]3O)n1)Cc1ccccc1OC2,0.7567,4.6016,-6.22,-8.6
Cc1ccc(Cn2cc(-n3c([S-])nnc3[C@@H](C)Cn3nc(C(F)(F)F)cc3C)cn2)cc1,0.4063,3.7202,-6.52,-8.87
Cc1ccc(NC(=O)C(=O)N(CCC(F)(F)F)C2CCC2)cc1,0.8626,2.3415,-5.89,-8.1
CC(C)(C)NC(=O)N1CCC[C@@H]1c1nc(C2CC2)no1,0.9022,2.9771,-5.65,-7.4
C[NH+]1CCC(NC(=O)[C@H]2C[C@H]3CCCC[C@@H]3[NH2+]2)CC1,0.5707,5.6337,-5.51,-7.28
CCSC[C@@H]([NH3+])C[C@H]1CCCN(S(C)(=O)=O)C1,0.7668,4.093,-5.53,-7.06
COc1ccc(O[C@@H](C)C(=O)N2CCCC2)c(C[NH3+])c1,0.8678,2.9847,-5.44,-7.15
c1cc2c(cc1[C@H]1NN=C3C4CC[NH+](CC4)[C@H]31)OCO2,0.7617,5.4533,-5.69,-7.49
COCCNc1nc(SCc2cc(F)cc3c2OCOC3)nc2ccccc12,0.3648,2.6305,-6.0,-9.19
Cc1cc([C@H](C)N2CC(=O)NC2=O)c(C)o1,0.7713,3.2142,-5.44,-6.44
C=CCOc1cccc(C(=O)NCC2CC[NH+](C)CC2)c1,0.7645,3.2484,-5.65,-8.13
CCCc1cc(NC(=O)c2cc3ccccc3c(Cl)n2)n(C)n1,0.7404,2.4042,-6.17,-9.27
Cc1c(/C=C2\C(=O)N(C(c3ccccc3)c3ccccc3)C(=S)N2C)c(=O)n(-c2ccccc2)n1C,0.2988,2.8112,-6.68,-8.31
CC(C)(O)CN1CCN(C(=O)Cn2ncc(=O)c3ccccc32)CC1,0.8637,2.3698,-6.21,-8.46
O=C([O-])[C@@H](Cc1ccc(F)cc1)C[C@H](O)C(F)(F)F,0.8194,3.4501,-5.56,-6.77
NC1=[NH+]C[C@H](c2cc(Br)cs2)N1c1ccc(Cl)cc1,0.8645,3.8891,-5.62,-7.57
CN(Cc1nccs1)C(=O)C(C)(C)Cc1cccc(Cl)c1,0.8325,2.5282,-5.7,-7.79
CN[C@]1(C#N)CCC[C@@H]1CCN(C)CC[NH+]1CCCC1,0.7029,5.3338,-5.47,-7.84
C[NH+](C)[C@@H]1CC[C@@H](NC(=O)NCc2ccccc2OC(F)F)C1,0.7338,3.8451,-5.72,-7.51
Cc1nnsc1C(=O)Nc1sccc1C#N,0.8841,2.6041,-5.47,-7.41
CN(C[C@@H]1CCC[NH+]1CCN1CCCC1=O)C(=O)OC(C)(C)C,0.8015,4.4589,-5.93,-7.86
CCc1nnc2n1CCN(C(=O)c1csc(-c3cnn(C)c3)n1)C2,0.717,2.7329,-6.05,-8.61
COc1cccc(CN(C)C(=O)c2ccc(C)cc2O)c1,0.9392,1.8214,-5.82,-7.89
CNC(=S)NC(=O)/C=C/c1ccc([N+](=O)[O-])cc1,0.3715,2.2548,-5.48,-7.1
CCCCc1cn(C2CC[NH+](C[C@@H](C)CC)CC2)nn1,0.827,4.3277,-5.42,-7.22
CC1(C)CCN(S(=O)(=O)c2ccc(CCl)o2)C1,0.7976,2.8093,-5.51,-7.5
C[NH2+][C@H](c1cccc(F)c1)c1cc(C)c(F)cc1F,0.8794,3.4466,-5.23,-7.98
Cc1cc([C@@](C)(O)CNC(=O)CCC(=O)c2ccc(F)c(F)c2)c(C)o1,0.7389,3.0493,-5.93,-8.71
COc1ccc(C(=O)N[C@@H](NC[C@H]2CCCO2)C(Cl)(Cl)Cl)cc1,0.5875,3.0245,-5.67,-7.96
COc1ccc(Cl)cc1Nc1nnc(-c2ccncc2)s1,0.7874,2.1152,-5.71,-7.87
Cc1ccc(S(=O)(=O)N[C@H]2CC(C)(C)Oc3ccccc32)cc1,0.9352,2.5939,-6.23,-8.54
C[C@H](c1ccccn1)[NH+](C)CCC(=O)N1CCN(c2ncccn2)CC1,0.8011,3.7792,-6.0,-8.36
COC[C@H]([NH3+])[C@H]1CCCOC1,0.6142,4.219,-4.79,-5.28
CCc1nn(C)c(CC(=O)C(C)(C)N2CCOCC2)c1Br,0.8076,2.9572,-5.52,-7.3
Cc1csc(NC(=O)CCCN2C(=O)/C(=C/c3cccc(Br)c3)SC2=S)n1,0.4721,2.4197,-6.04,-7.24
C/C=C/C(=O)N1C[C@@H](C)[C@H](C(=O)OC)C1,0.5018,3.3893,-5.1,-6.33
O=C1c2ccccc2N[C@H](c2ccccc2C(F)(F)F)N1O,0.7905,2.8496,-6.13,-7.71
C[NH+](C)[C@H](CN/C=C1/C(=O)NC(=O)c2ccccc21)c1cccc(F)c1,0.5526,3.6153,-6.33,-9.1
CC(=O)Nc1sc2c(c1[C@@H](c1ccccn1)[NH+]1CCN(CCO)CC1)CCCC2,0.6645,4.025,-6.32,-8.16
C[C@H]([NH3+])c1noc(C[C@H]2CCCCO2)n1,0.7905,3.9723,-5.21,-6.25
Cc1csc2nc(COC(=O)c3ccccc3C(=O)c3cccs3)cc(=O)n12,0.3702,2.4835,-6.51,-9.35
CCN(Cc1ccccc1)C(=O)CN(C)S(=O)(=O)c1ccc2c(c1)CCCC(=O)N2,0.7331,2.3385,-6.33,-8.65
Cc1ccc(C)c([C@@H]2CN(C(=O)[C@@H]3CN(C)CCO3)[C@H](C)CO2)c1,0.8298,3.7095,-5.72,-7.95
Cc1cc([C@H]([NH2+]C2CC2)c2nc(C)c(C)s2)ccc1Br,0.8944,3.9579,-5.78,-7.56
C#CCN1CCC(C(=O)Nc2ccc(Br)nc2C)CC1,0.6812,2.5068,-5.4,-7.78
Cc1cccc(Cn2nc(C)cc2NC(=O)c2ccc(C#N)nc2)c1,0.7961,2.312,-6.13,-9.31
CC(C)[C@@H](CO)NC(=O)[C@@H](C#N)Cc1ccccc1,0.8138,2.9426,-5.34,-6.93
COc1cc(NC(=O)c2cc(C#N)cs2)c(OC)cc1Cl,0.9341,2.2925,-5.69,-7.6
COc1ccc(C(=O)Nc2cc([N+](=O)[O-])ccc2C)cc1S(=O)(=O)NC(C)C,0.5365,2.0795,-6.15,-8.72
CCNc1cc2c([nH+]n1)CCN(C(=O)Cc1cn3ccsc3n1)C2,0.7713,3.7063,-6.09,-9.42
CC(C)c1ccc([C@H]2CCCN2C(=O)[C@@H]2CC(=O)N(c3cn[nH]c3)C2)cc1,0.903,3.2418,-6.29,-8.21
CCc1ccc(CC)c(NC(=O)NC[C@@H]2CCCN(c3ncccn3)C2)c1,0.8177,2.7715,-6.1,-8.84
O=C(Cc1ccc(F)c(F)c1)N1CCC([C@]2(c3cccnc3)NC(=O)N(C[C@H]3CCCO3)C2=O)CC1,0.6188,3.5171,-6.57,-9.37
O=C([O-])C[C@@H](c1cccc([N+](=O)[O-])c1)N1Cc2ccccc2C1=O,0.6108,3.061,-6.2,-8.93
Cc1cn2c(CC(=O)N[C@@H](C(=O)[O-])[C@H](C)O)csc2n1,0.7253,3.792,-5.65,-7.8
CCCc1cc(NC(=O)N[C@H]2CCCn3c(C)nnc32)n(C)n1,0.9014,3.2517,-5.91,-8.61
CCc1ccc(C(=O)NNC(=O)c2cccnc2OCC(F)F)cc1,0.7848,2.2115,-5.98,-8.65
C=CCN(C(=O)[C@H](CC)c1ccccc1)c1nnc(-c2ccncc2)s1,0.5862,2.9853,-5.99,-8.01
C#CCN1CCN(C(=O)N[C@@H](C)c2cc3cccc(OCC)c3o2)CC1,0.8382,2.9509,-6.06,-8.94
Cc1csc([C@H]2CN(Cc3ccccc3OCC3CC3)CCO2)n1,0.7979,2.8691,-5.9,-7.93
COc1ccccc1-c1nnc(S[C@@H](C)C(=O)NC2(C#N)CCCCC2)o1,0.7573,2.9556,-6.27,-8.61
O=C(NCCC(=O)N1CCC1)c1n[nH]c2ccccc12,0.8682,2.0094,-5.97,-8.14
CCNS(=O)(=O)[C@@H]1CC[NH+](CCC(=O)Nc2ccccc2C#N)C1,0.6151,4.2554,-5.79,-8.02
O=C1/C(=C\c2ccco2)Oc2c1ccc1c2CN(c2ccc(F)cc2)CO1,0.6322,2.7112,-6.26,-9.04
C[NH2+][C@]1(C(=O)[O-])CC[C@H](SC2CCCCC2)C1,0.7872,4.8947,-5.46,-7.14
Cc1cc2ncn(CC3CCN(C(=O)c4ccc(C#N)cc4)CC3)c2cc1C,0.6959,2.3171,-6.43,-8.88
Cc1sc2nc(SCC(=O)Nc3sc4c(c3C#N)CCCC4)n(C)c(=O)c2c1C,0.4823,2.6138,-6.38,-8.98
C=CCN1N=C(C)[C@H](C)n2c1nc1c2c(=O)n(CC)c(=O)n1C,0.787,3.4942,-5.94,-7.7
CN(c1ccccc1)c1cc2c(cc1Cl)[C@@H](O)C(=O)N2,0.8927,2.9959,-6.05,-8.21
Cn1c(C[NH+](C)C)nnc1[C@@H]1CCCN(C(=O)CCCn2cnnn2)C1,0.6526,3.9077,-5.98,-8.55
O[C@H](Cc1ccc(F)cc1Cl)[C@@H]1CSCCO1,0.9199,3.5146,-5.58,-6.67
CCC(=O)N[C@@H]1CCCN(C(=O)N[C@H](C)C2CCCCC2)C1,0.8384,2.9754,-5.73,-8.39
Clc1ccc(-n2nccc2-c2nccs2)cc1,0.705,2.3067,-5.51,-7.12
Cc1nc(-c2ccc(NC(=O)Nc3cccc(C#N)c3)cc2)no1,0.7678,2.0315,-6.3,-9.47
Cc1cccc(CS(=O)(=O)N2CCC(C(=O)Nc3ccc(Br)cc3)CC2)c1,0.7492,2.0132,-5.66,-9.71
CCOc1ncccc1C(=O)N[C@@H](c1ccc2c(c1)OCCCO2)C(C)C,0.8382,2.7708,-6.29,-8.64
Cc1nc2ccccc2nc1COC(=O)[C@H]1CCCCN1S(=O)(=O)c1ccccc1,0.5833,2.6925,-6.45,-8.7
Cc1ccc(N(C)C(=O)c2ccc(C)nc2)c(C)c1,0.8236,2.0119,-5.7,-7.61
[NH3+][C@@H]1CC[C@@H]2CN(C(=O)NC3CCCC3)C[C@@H]2C1,0.7179,3.9595,-5.43,-7.07
CC(=O)N1c2ccccc2C[C@H]1C(=O)Nc1cc(C)ccc1C,0.9258,2.418,-6.24,-9.0
CC(=O)OC1CC[NH+](Cc2ccc(F)c(C(F)(F)F)c2)CC1,0.6817,3.6352,-5.89,-7.81
NC(=S)c1ccc(OCC(=O)NCC2CCC2)cc1,0.7761,1.8972,-5.59,-7.66
O=C(/C=C/c1cccc2ccccc12)NC[C@@H](c1cccs1)N1CCOCC1,0.6423,2.755,-6.54,-8.86
COC(=O)c1ccccc1CN1CC[C@H](C[NH+]2CCCC2)C1,0.8233,3.7598,-5.88,-8.3
CCNc1ccc(S(N)(=O)=O)c(N)c1,0.6334,2.2146,-5.16,-5.95
Cc1cnc(CN2CCN(c3cccc(F)c3C#N)CC2)o1,0.8704,2.4136,-5.86,-7.9
Cc1nc(C)c([C@@H](C)N(C)C(=O)Nc2ccc(C(=O)N(C)C)c(C)c2)s1,0.8797,2.9326,-6.0,-8.02
CC[C@@H](C)Oc1cccc(N2CCC(=O)CC2=O)c1,0.7825,2.7523,-5.6,-7.26
CC(=O)N1CCc2cc(C(=O)NC[C@@H]3CCOC3)ccc21,0.9134,2.6374,-5.84,-8.32
CC1(C)[C@H](C=C(Cl)Cl)[C@@H]1C(=O)Nc1ncc(S(=O)(=O)c2ccc([N+](=O)[O-])cc2)s1,0.4872,3.5636,-6.39,-8.33
COC(=O)[C@H]1CN(C(=O)c2cccc(C)c2)C[C@@H]1C,0.7636,2.7771,-5.61,-7.95
CNS(=O)(=O)CC(=O)N[C@@H]1CCC[NH+](C2CCCCC2)C1,0.6103,4.5809,-5.68,-7.97
C#CCN1CCN(C(=O)N[C@@H](C)c2ccc(-c3ccncc3)cc2)CC1,0.8646,2.6862,-6.02,-8.74
C#CCOCC1CCN(C(=O)Cc2noc3ccccc23)CC1,0.6276,2.5469,-5.95,-8.22
Cc1noc(-c2ccc(CCl)cc2)c1C(=O)[O-],0.7787,2.7066,-5.52,-7.26
Cc1ccc(NC(=O)C(=O)N2CCC[C@@H]([C@@H](C)O)C2)c(Cl)n1,0.6389,3.2396,-5.79,-8.13
SCCCCn1cc[nH+]c1,0.4968,4.6696,-4.67,-5.02
Cn1c(C(C)(C)C)nc2cc(NC(=O)C[C@H](O)c3cccc(F)c3)ccc21,0.7284,2.812,-6.34,-9.4
N#Cc1nc(NCCC2CCN(c3cc[nH+]cc3)CC2)ccc1Cl,0.9061,3.4203,-5.99,-8.45
Cc1ccc([N+](=O)[O-])cc1NC(=O)C(=O)NC[C@@](O)(c1cccs1)C1CC1,0.3976,3.1659,-6.19,-8.15
C[C@@H]1CCN(C(=O)COC(=O)c2ncc(Cl)c(Cl)c2Cl)c2ccccc2S1,0.614,3.0592,-6.25,-7.7
O=C(Cn1ncc(Cl)c(Cl)c1=O)NCCOc1cccc(F)c1,0.7989,2.1887,-6.04,-8.69
CCc1noc(C)c1C(=O)OCCn1nc2ccccn2c1=O,0.6571,2.5775,-6.03,-8.53
CCOCCO[C@@H](C)C(=O)N1CCCCc2cc(Br)ccc21,0.7191,2.7452,-5.73,-7.43
CCSc1nc2c(c(C(F)(F)F)c1C#N)CCCC2,0.772,2.7506,-5.62,-7.19
COc1ccc(N2CCN(CCOc3ccc(Cl)cc3Cl)CC2)cc1,0.7489,1.8088,-5.92,-7.9
COC(=O)c1ccc(S(=O)(=O)N[C@@H](C#N)c2ccccc2F)cc1C,0.8244,2.7859,-5.94,-8.56
CCCCNC(=O)Cn1cccc1-c1nc(-c2ccc(Cl)cc2)no1,0.6523,2.2357,-5.88,-8.81
Cc1nnc([C@H]2Cc3ccccc3CN2Cc2cc(C)n(C3CC3)c2C)o1,0.6887,3.2223,-6.24,-8.5
CC1(C)CCSC[C@@H]1Nc1ccc2oc(C3CC3)nc2c1,0.8954,3.4141,-5.74,-8.32
Cc1nn(-c2ccccc2)cc1CCCNC(=O)N1CCNC(=O)C1,0.8036,2.381,-6.11,-8.43
COC(=O)[C@](O)(NC(=O)OCc1ccccc1)C(F)(F)F,0.6475,2.7758,-5.53,-7.44
NC(=O)[C@H]1CCCCN1C(=O)[C@H]1CCCCC[C@@H]1[NH3+],0.6924,3.7332,-5.6,-6.8
C[C@@H](CN1CCOCC1)N1CCN([C@H](C)C(F)(F)F)CC1,0.7785,3.3271,-5.35,-6.95
CC(C)CC(=O)Nc1ccc(NC(=O)CNc2ccc(F)cc2)cc1,0.7148,1.7698,-6.02,-8.54
Cc1cncc(NC(=O)N[C@@H](C)c2ncc(-c3ccccc3)o2)c1,0.7625,2.751,-6.23,-9.09
O=C(c1ccc(-n2cccn2)cc1)N1CCN(Cc2nc(-c3cccs3)no2)CC1,0.4939,2.3439,-5.77,-8.65
Cc1c(C(=O)Nc2cccc(C(F)(F)F)c2)nnn1-c1ccc(C(C)C)cc1,0.6865,2.1507,-6.46,-9.64
CC[NH2+][C@H](C1CCOCC1)C(C)(C)[NH+](C)C,0.642,5.0523,-5.12,-6.34
CCc1nn(C)cc1NC(=O)N[C@@H](CC)c1ccc(OC)cc1,0.8592,2.7772,-5.66,-8.16
O=C(COC(=O)/C=C/c1cc(Br)ccc1F)Nc1ccc2c(c1)OCO2,0.59,2.2105,-5.9,-8.96
CCc1ccc(CC)c(NC(=O)c2cc(C3CC3)[nH]n2)c1,0.8794,2.3112,-5.91,-8.0
O=C1O[C@@H](N2CCN(Cc3ccccc3)CC2)c2ccccc21,0.8163,2.4988,-6.02,-8.42
CCCc1cc(NC(=O)c2ccnc(SCC)c2)n(C)n1,0.833,2.5129,-5.62,-8.39
CC(=O)c1sc(N2C(=O)C([O-])=C(C(=O)c3c(C)nc4ccccn34)[C@H]2c2ccccc2F)nc1C,0.3981,3.5576,-6.6,-8.2
C/C1=C/C[C@H]2C[C@@H]3CC[C@@H]3[C@@H]2C(=O)[C@H]2CC=C[C@H]12,0.5911,4.5639,-5.65,-7.17
Fc1ccc(NCc2noc(-c3cccs3)n2)c(OCC(F)F)c1,0.6885,2.5904,-5.87,-8.76
NC(=O)CCn1cnc2c(N)ncnc21,0.6879,2.3755,-5.47,-6.23
COc1ccc(C[C@@H](C)[NH2+]Cc2cccc(F)c2)cc1,0.8604,3.1214,-5.7,-8.05
C[C@@H]1CCCN(C(=O)C2CCN(C(=O)N(C)Cc3ccccc3)CC2)C1,0.8337,2.5349,-6.07,-9.12
CC1CCN(C(=O)c2ccc(CN3CCN(C(C)C)C(=O)C3=O)cc2)CC1,0.7621,2.2603,-5.92,-8.74
CN(Cc1cccc(Cl)c1)C(=O)c1ccc2c(c1)OCC(=O)N2,0.941,2.1441,-6.29,-8.69
FC(F)(F)c1ccc2c(n1)CCN(Cc1ccccc1)C2,0.8395,2.1241,-6.08,-8.32
CCOC(=O)c1cccc(N(CC)C(=O)c2ccccc2C)c1,0.7882,1.8669,-5.88,-7.91
Cc1c(C(=O)N(C)CC(C)(C)O)cnn1-c1ccc(F)cc1,0.9415,2.3592,-5.75,-7.91
C[C@H](CC(N)=O)[NH2+][C@H](CO)CC(C)(C)C,0.5663,4.6007,-5.03,-5.89
CC(C)c1ccc(OCC(=O)NNC(=O)Cc2ccccc2)cc1,0.8019,1.7486,-5.87,-8.55
Cc1ccc(CC(=O)Nc2nc(C[NH+]3CCCCCC3)cs2)cc1O,0.7664,3.3981,-6.06,-8.35
Cc1cn(-c2ccccc2Cl)nc1NC(=O)N(CC(C)(C)O)C(C)C,0.8461,2.8007,-6.1,-8.13
Fc1cccc(Cl)c1C[C@@H]1COCC[C@@H]1[NH2+]C1CC1,0.9008,4.2235,-5.67,-6.93
C[C@H]1CC(C(=O)Nc2scnc2-c2ccccc2)C[C@H](C)O1,0.9325,3.2032,-6.1,-8.0
CC(=O)c1ccc(NC(=O)Nc2ccc(O[C@H]3CCOC3)cc2)cc1C,0.7956,2.5625,-6.0,-8.99
COc1ccnc(N2CCN(C(=O)c3cc(C)ccc3C)CC2)n1,0.864,2.1022,-5.78,-8.45
CCOc1ccccc1C(=O)NC1(C(N)=O)CCCCC1,0.8699,2.1262,-5.8,-7.75
Cc1ccc(NC(=O)[C@@H]2CCCN2S(=O)(=O)c2cccc3nsnc23)c(Br)c1,0.6156,2.8901,-5.78,-8.91
CC(=O)Nc1cccc(/C(C)=N/NC(=O)c2ccc(C(N)=O)cc2)c1,0.5712,1.9283,-6.11,-9.43
CC(C)C[C@@H](C[NH+](C)C)NC(=O)N1CCC([NH+]2CCCC2)CC1,0.5994,5.0177,-5.66,-8.26
COc1ccc(C[NH2+][C@@H](C)[C@H]2CN(C)CCO2)c(OC(F)F)c1,0.8122,4.0871,-5.46,-7.4
O=C(Cc1ccc2c(c1)CCCC2)NCCNS(=O)(=O)c1ccccc1,0.7319,2.0192,-6.25,-9.21
CCOc1ccc(OCC(=O)Nc2cccc(Cl)c2Cl)c(C=O)c1,0.7435,2.0219,-5.95,-8.79
C[C@@H](N[C@H](CC(F)(F)F)c1ccc(F)cc1)c1ccccc1[N+](=O)[O-],0.4462,3.0335,-6.15,-8.18
Cc1[nH+]ccn1Cc1nnc([C@@H]2CCC[NH+](Cc3cccnc3)C2)n1C,0.7098,5.0875,-6.24,-8.11
CCO[C@H]1C[C@H](NC(=O)N[C@@H](C)c2ccncc2)C12CCCCC2,0.8668,3.9969,-5.85,-7.98
Cc1cc(N(C)C)ccc1N[C@@H]1CCC[C@H]([NH3+])C1,0.8593,3.6123,-5.47,-7.22
C#CCSc1nnnn1-c1ccc(OC)cc1,0.6026,2.2987,-5.29,-6.79
N#Cc1cccc(CNC[C@H](O)c2ccccc2)c1,0.8587,2.2745,-5.76,-7.74
Nc1ccc(=O)n(CCC[NH+]2CCCC[C@H]2CCO)c1,0.6662,4.5745,-5.7,-7.83
O=C(NC[C@@H]1CCC[NH2+]1)[C@H]1CSc2ccccc21,0.8438,4.4786,-5.78,-7.85
CC(C)c1ccc(NC(=O)N2CCO[C@@H](c3cccc(F)c3)C2)cc1,0.8886,2.5202,-6.26,-9.37
Cc1ccc(/C=C/c2nnc(-c3ccc(C)cc3)o2)cc1,0.7054,2.0507,-6.0,-8.49
O=C(c1cnc([C@@H]2CCCO2)s1)N1CC[C@H](COCc2ccccc2)C1,0.7763,3.2107,-6.03,-7.98
CN(C)C(=O)[C@H]1CCC[NH+]1CC(=O)N(CCC(N)=O)c1ccc(F)cc1,0.6611,4.1945,-5.79,-7.77
c1csc(NCC2CCCCC2)n1,0.803,2.1679,-5.16,-5.98
Nc1cn(-c2ccccc2)cn1,0.684,2.1718,-4.93,-5.7
CNC(=O)NC(=O)[C@H](C)Oc1cccc(N)c1C,0.6926,2.5785,-5.45,-6.48
CCOC(=O)c1s/c(=N\C(=O)c2cc3c(OC)ccc(OC)c3n2C)[nH]c1C,0.6612,2.9882,-6.23,-8.43
Cc1ccc(-n2nc(C(=O)N3CCCC3)c(=O)n(Cc3ccccc3)c2=O)cc1C,0.6686,2.1694,-6.52,-8.57
COc1ccc(NC(=O)Cn2cc(C(=O)c3ccccc3OC)c(=O)c3ccc(C)nc32)cc1Cl,0.388,2.356,-5.74,-8.8
O=C([C@H]1CCC[NH+](C2CCN(S(=O)(=O)c3cccs3)CC2)C1)N1CCCC1,0.7965,4.1288,-6.25,-7.59
C[C@@H]1CCC[C@](C#N)([C@H](O)c2ccc(F)cc2)C1,0.8677,3.6655,-5.49,-7.64
