smiles,egfr,qed,sa,her2
[N+]=Cc1ccccc1OCc1nc2ccc(Br)cc2s1,-7.9,0.754,2.69072322244714,-10.0
ClCc1ccccc1OCc1c[nH]c2ccc([N+](=O)[O-])cc12,-8.4,0.511,2.2184947857581854,-9.5
Cl[C@@H](C(=O)NCc1nnc(-c2ccc(Cl)cc2)o1)c1ccco1,-7.9,0.79,2.902054032704381,-10.0
Clc1ncc(CSCc2ccccc2F)n1-c1ccc(F)cc1,-8.3,0.706,2.455413199547261,-9.6
Clc1ccc(CN2CCN(c3ccc(Cl)c([N+](=O)[O-])c3)CC2)cc1,-8.3,0.6799999999999999,1.894440496297712,-9.6
Cl[C@@H](CC(=O)Nc1nc2ccccc2s1)C1CCCC1,-7.9,0.9289999999999999,2.754356797345279,-10.0
Clc1cccc(C(=O)COC(=O)c2cccc(C3CC3)c2)c1,-7.4,0.692,1.8404712480056151,-10.5
[C@@]1(c2ccc(Cl)cc2)NC(=O)N(CC(=O)c2cccnc2)C1=O,-8.3,0.768,2.5480181161691,-9.5
[C@@]n1c([C@H]([O-])[C@@H](C)NC(=O)c2cccc(Cl)c2OC)nc2ccccc21,-8.4,0.828,3.739310842152424,-9.4
[C@@][C@@H]1c2ccccc2CO[C@@H]1C(=O)NCCC1CCN(c2ccc(Br)cc2)CC1,-8.8,0.8069999999999999,3.492997098385814,-9.0
[C@@][C@@H]1C(=O)N(CCC(=O)Nc2ccc(Cl)cc2)C(=O)N1CC1CC1,-7.5,0.883,3.128210000783503,-10.3
[C@@][C@@H]([C@H]1CCCN(S(C)(=O)=O)C1)c1cccc([N+](=O)[O-])c1,-7.7,0.709,3.572120823323361,-10.1
[C@@]=CCNC(=O)CCN1CCN(C(=O)Cn2cnc(-c3ccccc3)n2)CC1,-7.8,0.7999999999999999,2.7567135275686443,-10.0
[C@@](C#CN(C)C(=O)c1ccc(Cl)cc1)[C@]1(C)NC(=O)NC1=N,-8.4,0.65,4.132636428106115,-9.4
[C@@](C#Cc1ccc(C(=O)[O-])cc1)[C@@H]1CCCC[C@@H]1C(=O)NC1CC1,-8.3,0.9359999999999999,3.893579654416339,-9.5
FC(F)(F)Cc1cc(NCc2ccc(Cl)cc2)ncn1,-7.7,0.912,2.31124848769913,-10.1
[N+]n1nc(Cc2cccc(F)c2)c2ccccc12,-8.5,0.757,2.637728739601382,-9.3
[N+]=Cc1cc(CC(=O)NCc2ccc(Cl)cc2)ccc1F,-7.9,0.9279999999999999,2.427954181057986,-9.9
[N+]n1c(NN=C2CC[NH+]2CC2CCC2)c2ncccc2c1Cl,-8.3,0.915,4.933652801732489,-9.5
[N+]1=CC[C@@H](C(=O)N2CCN(c3ccc(S(=O)(=O)N4CCOCC4)c(F)c3)CC2)C1,-8.4,0.755,3.510709975758472,-9.4
Clc1cccc(-c2ccc(C[NH+]3CCC[C@H](CN4CCCCC4)C3)cn2)c1,-8.3,0.9279999999999999,3.8687798145267847,-9.5
Cl[C@H](Cc1nc2ccccc2n1CC(F)F)c1cccc(Cl)c1,-8.0,0.635,2.9051902995144943,-9.8
[C@@][C@@H]1[C@@H](C(=O)[O-])CC[C@@H]1NC(=O)c1cc(-c2ccccc2)[nH]n1,-8.1,0.941,4.053646743214918,-9.7
[C@]1(C(=O)c2cccc(C(F)(F)F)c2)n2ncnc2N1,-8.2,0.9249999999999999,3.0365157069497712,-9.6
[C@](C#N)(C(=O)c1cc2ccccc2[nH]1)c1ccccc1F,-8.1,0.823,2.529671312739863,-9.7
[C@]1[C@](C(=O)NCc2ccc(Cl)cc2Cl)C=CC(C)=C1Br,-7.6,0.912,3.2735325786082203,-10.2
[N+]=C(Cc1c(F)cc(F)cc1F)OCc1cc(Cl)ccc1Cl,-8.2,0.6769999999999999,2.880602587955988,-9.6
[N+]n1cc(S(=O)(=O)Nc2ccc(F)cc2)c2c1CCC[C@H]2c1ccccc1,-8.7,0.826,3.28703023155858,-9.1
[N+]=Cc1ccc(Br)cc1O[C@H]1CC[NH+](Cc2ccccc2)[C@@H]1O,-8.2,0.853,4.765924236490873,-9.6
[N+]n1cnnc1C[C@H]1CCCc2ccc(F)cc21,-8.1,0.89,3.670514946615416,-9.7
[N+]1c2ccccc2CCN1C(=O)CCCc1cccnc1,-8.2,0.944,3.091652305295693,-9.6
[C@@](C#Cc1ccc(F)cc1)C(=O)NC[C@H]1CC[NH+](Cc2cccnc2)C1,-7.9,0.867,4.508198595188862,-9.8
[C@@](C#C[C@@H](O)CNC(=O)NCCc1ccc(F)cc1)N1CCCC1=O,-7.9,0.744,3.54837402540586,-9.8
c1cncc(CN2CCN(/N=C/c3cccc(C(=O)OCC4CC[NH+]4CC(C)C)n3)CC2)c1,-8.3,0.535,4.271353167317653,-9.4
[C@]1(C(=O)NC[C@@H](c2ccc(Cl)cc2)c2nc3ccccc3s2)CC1,-8.8,0.8079999999999999,2.9903599551769364,-8.9
Fc1ccc(C(=O)CSc2c(C(=O)N3CCOCC3)nc3ccc(Cl)cn32)cc1,-8.8,0.534,2.5924832718456,-8.9
[N+]1=C[C@@H](S(=O)(=O)c2ccccc2F)Nc2ccccc21,-8.3,0.901,3.875840728658974,-9.4
[N+]1=CCC2(CCN(C(=O)c3cccc4ncccc34)CC2)N1C1CCCCC1,-8.8,0.885,3.559700235600557,-8.9
[N+]=C/C=C/c1cc(F)cc(CN(C[C@H]2CCCO2)C(=O)c2ccccc2)c1,-8.3,0.785,3.2237006303905167,-9.4
[N+]N[N+]=C(c1ccco1)[C@@H]1Cn2c(cc3ccccc32)C1,-8.4,0.665,4.101529569763438,-9.3
ClCc1ccc(OC[C@H]2CCCN(c3ncn[nH]3)C2)cc1,-7.9,0.943,2.9331911082249764,-9.8
Cl[C@@H](C[C@@H]1CCCN(C(=O)Nc2cccc(F)c2F)C1)c1cccs1,-8.4,0.759,3.213431261671473,-9.3
Cl[C@@H](Cc1nc2ccccc2s1)Cc1cccc(F)c1,-7.9,0.709,2.628070325196738,-9.8
Cl[C@@H](CC(=O)Nc1cccc(Cl)c1)c1ccc(Cl)cc1,-7.9,0.838,2.3792227124646423,-9.8
[C@](CC(=O)c1ccccc1)C(=O)NC[C@@H](C(=O)[O-])c1ccccc1,-7.6,0.814,3.2601627979862986,-10.1
[C@@][C@](CC(=O)N1CCCC1(C)C)C(=O)Nc1ccc2c(c1)OCCO2,-8.2,0.892,3.0683442032096098,-9.5
[C@@]1(CC(C)Cc2cccc(C(F)(F)F)c2)CCC[NH2+]C1,-7.5,0.955,4.083031503673434,-10.2
[C@@](C[NH+](C)CCN1CC(C(=O)[O-])C1=O)c1ccc2ccccc2c1,-8.1,0.604,4.563898432696882,-9.6
[C@@]c1cc(NC(=O)c2ccc(CCN3CCOCC3)cc2)no1,-7.8,0.891,2.579962735086349,-9.9
[C@@]Oc1cccc([C@H](CC(=O)N2CCc3onc(C)c3C)C2)c1,-8.0,0.9319999999999999,3.6044168083902335,-9.7
[C@@](C#CCCO)C(=O)N1CCc2c([nH]c3ccc(F)cc23)C1,-8.1,0.909,3.144116763780163,-9.6
[C@][C@@]1(c2ccc(F)cc2)NC(=O)N(CC(=O)NC2CCCC2)C1,-8.2,0.868,3.4001455657866835,-9.5
[C@]1(C(=O)OCC[NH+](C)C2CCCC2)CCCN(C(=O)Cc2ccccc2)C1,-7.8,0.817,3.8987716363076768,-9.9
[C@@](F)(c1ccccc1F)N1CCN(c2cccc[nH+]2)CC1,-8.1,0.888,3.4119296229542364,-9.6
F[N+]([O-])=C(F)C(=O)N(Cc1ccccc1)Cc1ccc(OC(F)F)cc1,-8.6,0.32599999999999996,2.647106412540584,-9.1
[N+]1=Cc2cc(OC[C@H](O)C[NH+]3CCN(c4ccccc4)CC3)ccc2O1,-8.2,0.84,4.451102790153249,-9.5
[N+]c1ccc(-c2csc(Cc3ccccc3)n2)cc1,-7.7,0.781,2.5617580094585826,-10.0
Clc1cncc(C[NH2+][C@H]2CCc3ccccc32)c1,-8.0,0.882,3.68273272042361,-9.7
Cl[C@H]1CCCN(C(=O)[C@H](Cc2ccccc2)c2cccc(Cl)c2)C1,-8.5,0.789,2.884605377414568,-9.2
Clc1cccc(COc2ccc(C(F)(F)F)cn2)c1,-7.6,0.9179999999999999,1.946300902885909,-10.1
Cl[C@@H](Cc1ccccc1)C(=O)Nc1cccc(Cl)c1,-7.7,0.9239999999999999,2.230003296495159,-10.0
Clc1cccc(-n2ncc(C(=O)OC3CCCCC3)c2)c1,-7.8,0.885,2.1509013757915643,-9.9
Clc1cccnc1N1CCc2ccc([N+](=O)[O-])cc21,-8.6,0.703,2.241723302498876,-9.1
N(N[C@@H]N1CCOCC1)c1nnc(SCC(=O)N2CCOCC2)n1Cc1ccccc1,-8.2,0.505,2.94970571029136,-9.4
[C@@][C@]1(C(=O)N2[C@H](CNc3ccccc3)C[C@@H]2c2cccc(F)c2)C(=O)N(C2CC2)C1,-9.2,0.6739999999999999,4.023506237925324,-8.4
[C@@][C@]1(c2cc(F)ccc2F)NC(=O)N[C@H]1c1cc(Cl)ccc1C(F)(F)F,-7.9,0.813,3.859811006987589,-9.7
[C@@](CNC(=O)C1CCCC1)c1nc(-c2cccnc2)ccc1C#N,-8.3,0.899,2.7867974193746345,-9.3
[C@@][C@]1(C([O-])=N/S(=O)(=O)CCc2ccccc2)CCC(=O)N1Cc1cccc(Cl)c1,-8.0,0.577,3.668728676201268,-9.6
[C@@]1(C(=O)Nc2ccccc2)Sc2ccc(OC(N)=O)cc21,-7.8,0.893,2.485105158893708,-9.8
[C@@][C@@H]1c2ccccc2C(=O)N1CC[C@@H]1CCCC1=O,-8.0,0.911,3.693750168008153,-9.6
[C@@][C@@H]1Cc2cc(NC(=O)c3ccco3)c([N+](=O)[O-])cc2N1C1CC1,-8.0,0.77,3.479136104530502,-9.6
[C@@]1(C[NH2+]c2cccc(OCc3cccnc3)c2)CCCC1,-8.2,0.907,3.3649073566959053,-9.4
[C@@]=N/NC(=O)COC(=O)c1ccc(S(=O)(=O)N2CCC(C)CC2)cc1C,-7.9,0.532,2.6575072792794803,-9.7
[C@@]c1cc(C(=O)Nc2ccn(C)n2)c(F)cc1F,-7.7,0.862,2.9927802611567493,-9.9
[C@@][C@]1(C(=O)N2CCC[C@H]2c2ccccc2)CC[C@@H]1OC1CCCC1,-8.4,0.916,3.7787833414331296,-9.2
[C@@](C#COCCNC(=O)[C@H]1CC(=O)N(c2ccccc2)C1)c1ccccc1,-8.0,0.715,3.18073497238737,-9.6
[C@@](CCC(=O)N[C@H](c1ccccc1)C1CC1)c1ccccc1F,-7.9,0.891,2.891115571165919,-9.7
[C@]OC(=O)CSc1nnc(-c2ccc(F)cc2)n1NC(=O)c1ccccc1Br,-8.7,0.527,2.816891673192361,-8.9
[C@](O)(CNC(=O)Nc1ccc(Cl)cc1Cl)c1ccc(Br)cc1,-7.8,0.765,2.2672149082586355,-9.8
[C@][C@@](O)(c1ncc[nH]1)S(=O)(=O)CCCc1ccc2c(c1)OCCO2,-7.9,0.885,3.5758286350903727,-9.7
[C@]1(C(=O)NCCCC[NH+]2CCC[C@@H]2CC(=O)[O-])Cc2ccccc21,-8.0,0.696,4.815391330591826,-9.6
[C@](N)(c1cc(S(=O)(=O)[O-])ccc1Cl)c1ccc(-n2cccc2)cc1,-7.8,0.8039999999999999,2.843725570924576,-9.8
Fc1ccc(NC2CC[NH+](Cc3cnn(Cc4ccccc4)c3)CC2)cc1,-7.6,0.784,3.1326144233764843,-10.0
Fc1cccc(/C=C/CSc2nncn2-c2cccc(Br)c2)c1,-7.8,0.656,2.4478993596558087,-9.8
[N+](=C\c1sccc1SCc1ccccc1F)[C@H]1CC(=O)N(CCN2CCOCC2)C1,-8.2,0.541,3.70728217358762,-9.4
[N+]1=C/C(=C/c2cccc(CSc3ccccc3Cl)c2)S1,-7.9,0.659,3.028855848441834,-9.7
[N+]n1cc(C(=O)NCc2cc(F)ccc2F)c(=O)[nH]1,-8.0,0.912,2.962955452400257,-9.6
[N+]c1ccc(SCCC(=O)Nc2ccccc2CN2CCOCC2)cc1,-8.3,0.84,2.643817343714673,-9.3
[N+]=Cc1ccn2cc(-c3ccccc3OC(F)(F)F)cc2c1,-8.4,0.759,3.186105243042837,-9.2
ClCC1=C2CCCC[C@H]2N(c2ccc(C(F)(F)F)cc2)C1,-8.2,0.628,3.214936000347617,-9.4
ClC1(OCCN2CCC(CC(=O)NCc3ccc(Cl)cc3)CC2)CCCCC1,-8.1,0.6759999999999999,2.6497460062011235,-9.5
Clc1ccc(CN2CCN(Cc3cc(F)cc(F)c3)CC2)cc1,-8.1,0.914,1.8168747380087995,-9.5
ClC/N=C1\CS/C([O-])/C(=C/c2c[nH]c3ccccc23)C1,-8.6,0.765,4.198720723074722,-9.0
Cl[C@H]1CCCCN1C(=O)c1cn(CCOc2cccc(F)c2)nn1,-7.8,0.693,2.997551928421082,-9.8
[C@]Oc1cccc(C(=O)NC[C@@H](O)c2ccccc2)c1O,-7.7,0.862,2.870950602694423,-9.8
[C@@][C@@H](CCc1cc[nH+]cc1)NC(=O)C1(c2ccccc2)CC1,-7.8,0.952,4.163134120413808,-9.7
[C@@]1(C(=O)N2C[C@@H](C(=O)N3CCCC3)C[C@H]2c2ccccc2F)CCC1,-9.3,0.9259999999999999,3.3677164187678974,-8.2
[C@@]1(CNC(=O)c2cccc(-n3cccn3)c2)CCC1(C)C,-8.0,0.917,2.6671128512014004,-9.5
[C@@]1(c2cccs2)NC(=O)N(CC(=O)Nc2ccc(Cl)c(Cl)c2)C1=O,-8.0,0.877,2.5433322299372048,-9.5
[C@@]n1cc(C(=O)Nc2ccccc2F)ccc1=O,-8.0,0.951,2.4610495798380683,-9.5
[C@@][C@@H]1c2ccccc2CCN1C(=O)C[C@H](C(=O)[O-])C1CC1,-8.5,0.903,4.051212572590428,-9.0
[C@@][C@@H]1CCC[C@H](Cc2noc(SCC(=O)N(C)CCCn3cc4ccccc4n3)c2)C1,-8.3,0.538,4.131731594752699,-9.2
c1ccc2c(CCNc3ccc(C(N)=O)[nH]3)coc2c1,-7.7,0.745,2.68370226753998,-9.8
[C@@H]1CCN(C(=O)c2cc([N+](=O)[O-])ccc2C(=O)NC2CC2)C1,-8.3,0.754,2.579913268914373,-9.2
[C@@]Oc1ccccc1CNS(=O)(=O)c1ccc(C(=O)NC(C)C)cc1,-7.8,0.874,2.362717456912428,-9.7
[C@]1(C#N)Cc2[nH]nc(-c3cc(Cl)c4c(c3)OCO4)c2C(=O)N1,-8.4,0.915,3.3881057747691745,-9.1
[C@](C#CCNC(=O)[C@H]1CCC(=O)N2CCCC[C@@H]21)C1CC[NH+](C)CC1,-8.4,0.783,4.886432588865405,-9.1
[C@]=C1c2ccccc2CN1c1cc(C)c([N+](=O)[O-])cc1OC(F)F,-8.5,0.703,2.975810426367641,-9.0
c1cc(CCNC2(c3ccncc3)OCO2)c(F)cc1F,-8.1,0.898,2.879346697355245,-9.4
c1ccc(-c2n[nH]cc2CSc2ccc(F)cc2)cc1,-7.5,0.7939999999999999,2.328267816251932,-10.0
[C@]Oc1ccc(NC(=O)C(=O)N[C@H]2CCC[C@H](C)[C@@H]2C)cc1F,-7.6,0.9219999999999999,3.593036024702661,-9.9
FC(F)(F)c1ccc(CNC(=O)N2CCCC2)c([N+](=O)[O-])c1,-7.9,0.768,2.1543925879559875,-9.6
[N+]1=CC[C@@H](c2cc(-c3ccccc3)nn2CC(F)(F)F)N1,-8.4,0.9249999999999999,3.9250289990438354,-9.1
[N+]1=C(O)C(=O)[C@@H](c2ccc3[nH]ccc3c2)N/C1=C\c1c(F)cccc1Cl,-9.2,0.727,3.849335263085721,-8.3
[N+]([O-])=C1/C(=C/CSc2ccccc2F)C(=O)N(C2CCC2)C1,-8.3,0.45099999999999996,3.391410205821993,-9.2
[N+]n1nnnc1C(=O)NC[C@@H](c1ccccc1)N1CCOCC1,-8.3,0.862,3.288948010368508,-9.2
[N+]c1ccccc1OCC(=O)Nc1cc(Br)cnc1N1CCCC1,-8.3,0.9319999999999999,2.7238782889398507,-9.2
[N+]1=C(CCCO)[C@@H]([NH2+][C@@H](c2ccccc2)c2onc3c2CCCC3)C1,-8.8,0.873,4.722205613813431,-8.7
[N+]n1cc(C[NH2+][C@H]2CCc3ccccc32)cc1Cl,-8.0,0.954,4.642573526497072,-9.5
[N+]=C(c1ccc(Cl)cc1)N1CCN(Cc2ccc3c(c2)OCCO3)[C@@H]2CS(=O)(=O)C[C@@H]12,-8.8,0.591,3.667414032090642,-8.7
Cl[C@@H]1CCC[C@@H](C(=O)N2CC=C(c3ccccc3)CC2)O1,-8.5,0.863,3.373646063915384,-9.0
Cl[C@@H]1CCC[C@@H](CCCNS(=O)(=O)c2ccccc2Cl)C1,-8.1,0.697,3.00070746986148,-9.4
Clc1ccc(CNC[C@@H]2CCCC[C@@H]2OC2CCCC2)cc1,-7.7,0.88,2.944652905141792,-9.8
Cl[C@H](c1cccc(Br)c1)[C@@H]1CN(Cc2ccccc2)CCO1,-7.7,0.7969999999999999,2.935029229106288,-9.8
ClCCc1cccc(OCc2ncc(N(CCO)c3ccccc3)o2)c1,-7.6,0.651,2.6841388012045524,-9.9
Clc1cccc(CNC(=O)C[C@@H](O)c2ccc(Cl)cc2)c1,-7.5,0.96,2.2693657265536142,-10.0
ClCc1ccccc1NC(=O)CSCc1noc(-c2ccccc2)n1,-7.9,0.703,2.182508981171374,-9.6
Cl[C@@H](CC(=O)Nc1cc[nH]n1)c1cccc(F)c1,-8.0,0.917,3.322643383789103,-9.5
ClCOc1ccccc1C(=O)Nc1ccccc1Oc1ccccc1,-8.0,0.691,1.8445812677888664,-9.5
Clc1cn2c(C(=O)N3CCC[C@@H]3c3ccccc3)c([O-])[nH]c2c1,-7.8,0.866,3.4333351515855,-9.7
Cl[C@@H](CCC(=O)N1CCc2sccc2C1)c1ccccc1,-7.8,0.845,2.749682378615084,-9.7
[C@@]1(c2ccc(O)cc2)NC(=O)N(Cc2cccc[n+]2[O-])C1,-8.0,0.735,3.2280828512014006,-9.4
[C@@]1(C(=O)N2CCC(C[NH2+]Cc3ccccc3)C[C@@H]2C)CCSC1,-8.0,0.876,4.4031875722756855,-9.4
[C@@][C@]1(Cc2cccc(F)c2)C(=O)N(CSc2ccccn2)C1=O,-8.4,0.5609999999999999,3.124537879482708,-9.0
[C@@][C@](C)(CO)Nc1ccc(CN[C@H]2CCCC[C@@H]2O)cc1F,-7.9,0.729,3.835377166112486,-9.5
[C@@]Oc1ccc2c(c1)N(Cc1cccc(-c3ncc[nH]3)c1)CCC2,-8.0,0.872,2.839903659894677,-9.4
[C@@]1(C(C)C)C[C@]1(c1ccccc1)[C@H]1NC(=O)c2ccccc2C1=O,-9.6,0.9199999999999999,3.555827165728555,-7.8
[C@](C#N)(Oc1ccccc1C(N)=O)c1cccc(F)c1,-8.2,0.905,2.42789491627056,-9.2
[C@](CCOCc1noc2ccccc12)C(=O)c1ccc([N+](=O)[O-])cc1,-7.3,0.349,2.7898877746381814,-10.1
c1coc(-c2ccc(CC[NH+]=C([O-])N3CCOCC3)cc2)c1,-7.7,0.697,3.12588454061871,-9.7
[C@](O)(c1ccccc1)c1nccc(-c2cccs2)n1,-7.8,0.87,2.411846196271769,-9.6
FC(F)(F)COc1ccccc1CNc1ncccc1C(F)(F)F,-8.1,0.877,2.266503433360647,-9.3
[N+]/N=C\c1ccc(-c2cccs2)nc1-c1cccnc1,-8.4,0.625,3.011828963579182,-9.0
[N+]=C/C=C/c1ccc(-c2ccccc2F)[nH]c1=O,-7.8,0.902,3.081914973503226,-9.6
[N+]n1c(C[C@@H]2CC[NH2+]C2)nnc1-c1cccc(F)c1F,-7.8,0.95,4.549079595055735,-9.6
[N+]c1ccc(NCc2ccc3c(c2)OCCO3)cc1F,-7.7,0.914,2.6841988192641164,-9.7
[N+]([O-])c1ccccc1OC[C@H](O)CSc1nnc(-c2ccccc2)n1C1CC1,-7.7,0.519,3.181363607035013,-9.7
ClN1CCC[C@@H](c2nc(-c3cncc(Cl)c3)no2)C1,-7.9,0.877,3.3205869794788416,-9.5
Clc1cccc(/C=C/C(=O)N2CCC/C(=C\c3ccccc3Br)C2=O)c1,-9.1,0.696,2.5141708616050327,-8.3
ClCCCNC(=O)/C=C1\C=CC(=O)N1C[C@H]1C=CC[C@@H]1c1ccncc1,-8.2,0.427,4.085540765229347,-9.2
Clc1ccc(NCc2ncn(-c3ccccc3)n2)cc1,-7.6,0.877,2.085115273879053,-9.8
Cln1cc(/C=C/C(=O)N2CCN(S(=O)(=O)c3ccc(F)c(F)c3)CC2)cc1Cl,-8.5,0.754,2.83412962258474,-8.9
Clc1ccccc1COC(=O)C[NH+]1CCC(Oc2ccc(F)cc2)CC1,-7.7,0.865,3.1434817971559683,-9.7
[C@]1(CC(=O)CCCOC(C#N)=C2CCCCC2)Oc2ccccc21,-7.5,0.502,3.238510386407601,-9.8
[C@@]/C=C(\C)[C@@H](c1ccccc1)N(C)Cc1ccc(OC(C)C)cc1,-8.0,0.777,2.99258019178653,-9.3
[C@@](O)(c1cnn(CC[NH+]2CCCCC2)c1)S(=O)(=O)c1ccc(Cl)cc1,-8.0,0.868,3.7838633705211713,-9.3
[C@@][C@@H](NC(=O)CCc1cc(F)ccc1F)c1ccncc1,-7.8,0.898,3.137949038157265,-9.5
[C@@](C#N)C[C@@H](CCO)Nc1ccc(S(N)(=O)=O)cc1C(=O)c1ccccc1,-7.9,0.643,3.2640610327573807,-9.4
[C@@][C@@H]1CCCC[C@H]1NC(=O)CSc1nnc(-c2ccc(F)cc2)o1,-7.5,0.9219999999999999,3.4168234376152373,-9.8
[C@@][C@]1(c2cccc(NC(=O)c3cccs3)c2)CCC1=O,-7.9,0.9189999999999999,3.257464210440352,-9.4
[C@@]1(CCC(C)C)OC[C@@]1(O)CC1CCN(S(=O)(=O)c2ccccc2)CC1,-8.4,0.869,3.3058790303514067,-8.9
[C@@]1(C(N)=O)CCC[C@H]1CCN(Cc1cccc(Cl)c1)C1CC1,-8.0,0.915,3.233855708503138,-9.3
[C@@](F)(c1ccccc1)c1ccc(F)cc1C(N)=O,-8.5,0.869,2.221167733684222,-8.8
[C@@](O)(c1ccc(Cl)cc1)C(=O)N1CCN(c2ccc(Cl)cc2)CC1,-7.9,0.885,2.1512031659809683,-9.4
[C@](O)(c1cccc([N+](=O)[O-])c1)N1CCC[C@@H](OC[C@H]2CCCO2)C1,-7.5,0.715,3.376605377414569,-9.8
[C@](C#N)(C[NH+](C)Cc1nc2ccccc2[nH]1)c1nnc2ccccn12,-7.4,0.645,4.103746087917919,-9.9
[C@](CCN(C)C(=O)Nc1cccc2nccc(N)c12)[C@@H]1C[C@H]1C,-7.8,0.869,3.714769202585674,-9.5
[C@](C#N)(C[NH+]1C[C@@H]2CCCC[C@@H]2C1=O)c1cccc(Cl)c1,-7.7,0.908,4.611685146886271,-9.6
n1ccc(C[NH+]2C[C@@H]3CC(C)(C)CC[C@H]3[NH2+]C2)cc1,-7.7,0.863,5.327230749698899,-9.6
[C@](C#N)(NC(=O)Cc1ccc(F)cc1)c1ccc(C#N)cc1,-7.7,0.9199999999999999,2.4422809254249707,-9.6
c1cc(CN2CCO[C@H](c3cccc(N(C)C)c3)C2)ccc1F,-7.9,0.939,2.5239638229141725,-9.4
Fc1ccc(OC[C@@H](/N)c2cnc(-c3cccnc3)nn2)cc1,-7.9,0.857,2.881561098772641,-9.4
[N+]=C1CCC(NC(=O)CCCc2ccccc2C#N)CC1=N,-8.0,0.945,3.58178275564954,-9.3
[N+]=Cc1ccc(C[NH2+][C@@H]2CCc3ccccc32)cc1,-7.7,0.882,4.077016300158162,-9.6
[N+]c1cc(CN(Cc2ccccc2)CC2=CCCCC2)ccc1OC(F)F,-8.5,0.656,2.911330695565832,-8.8
[N+]c1ccc(OCCc2nc3cc(F)cc(F)c3o2)nn1,-7.7,0.815,3.337889774278324,-9.6
[N+]1=CCCC[C@@H]1c1csc(C(=O)N[C@@H]2CCN(c3ccccc3)C2)n1,-8.0,0.898,3.9979918923997086,-9.3
[N+]=CC(=O)Nc1cccc(-c2cn3ccccc3n2)c1,-7.8,0.8119999999999999,2.6975484213861325,-9.5
ClCCc1nc(N2CCN(Cc3ccccc3)CC2)ccc1Br,-7.7,0.7959999999999999,2.199125306842948,-9.6
Clc1ccc(N2CCCC[C@H]2c2cc([N+](=O)[O-])c3ccccc3n2)cn1,-9.3,0.45199999999999996,3.005562098844557,-8.0
Clc1ccccc1OCCC(=O)Nc1cc(F)ccc1Cl,-7.8,0.955,1.7184772579810603,-9.5
Cl[C@H](C[C@@H]1CCCN(Cc2ccccc2)C1)c1cnn(Cl)c1,-7.9,0.83,3.423813604106289,-9.4
Clc1ncc(-c2ccc(SC3CCCCC3)cc2)nn1,-7.7,0.909,2.508955430332767,-9.6
Clc1ccccc1OCCS(=O)(=O)c1ccccc1F,-7.9,0.9299999999999999,1.873803982204624,-9.4
Clc1ccc(O[C@@H](c2ccccc2)n2cc(Cl)cn2)cc1,-8.0,0.769,2.664869011654176,-9.3
[C@@][C@@H]1CCCCN1c1nc2c(C)cccc2c(=O)[nH]1,-8.7,0.9279999999999999,3.4750776554695166,-8.6
[C@@][C@@H]1CC(C(=O)OCC2CCN(c3ccc(F)cc3)CC2)C(C)(C)CO1,-8.1,0.849,3.781046063437988,-9.2
[N+]([O-])COc1cccc2ccc[n+](C[C@H](O)COc3ccc(Cl)cc3)c12,-7.6,0.566,3.5629731757676355,-9.7
[N+]=C1CCC(CC(=O)N2c3ccccc3C[C@H]2C)CC1,-8.1,0.894,3.4199451821002693,-9.2
[N+]c1ccncc1/C=N/N1C[C@@H]2CC[C@H](C1)[NH+]2Cc1cccnc1,-8.6,0.911,5.934161549871778,-8.7
Cl[C@H](Cc1ccccc1)C(=O)N1CCO[C@@H]2CCCC[C@@H]21,-8.1,0.883,3.317003104011114,-9.2
[C@@](CCl)c1ccc(OCc2nc3ccccc3o2)cc1,-7.4,0.743,2.516655299954671,-9.8
[C@@]c1nc(CCOCC2CCOCC2)n(Cc2cccc(Cl)c2)n1,-7.4,0.8029999999999999,2.9813754413526574,-9.8
[C@]n1cc(C(=O)N2CCN(c3cccc(Br)c3)CC2)c(=O)[nH]c1=O,-7.9,0.897,2.759292964724805,-9.3
[N+]C1(c2ccccc2)CCN(C(=O)c2ccoc2)CC1,-7.9,0.9199999999999999,2.917869376293293,-9.3
[N+]/C([O-])=N/C(=[NH+]\N=C/c1cccc([N+](=O)[O-])c1)c1ccc(Br)cc1,-8.4,0.423,3.750295260936058,-8.8
[N+]n1c(CCC(=O)N2CCCC2)c2c(n1Cc1ccccc1)nn2C1CCCCC1,-8.4,0.708,3.0315798019689613,-8.8
[C@H]1CCC[C@@H](OC(=O)CCCCN2C(=O)[C@H]3CC=CC[C@@H]3S2)C1,-7.7,0.40099999999999997,4.50027174718913,-9.5
[C@]1(C[NH+]2CCN(C3CCCCC3)CC2)[C@@H](O)[C@@H](O)[C@H]1Oc1cccc(F)c1,-8.2,0.775,4.619127369948928,-9.0
[C@@](C#N)C1CCN(Cc2coc(NCc3nnnn3-c3ccccc3)n2)CC1,-7.8,0.747,3.1737030034207727,-9.4
[C@@](C#N)c1cn[nH]c1C(=O)Nc1cccc2ccccc12,-8.5,0.85,2.709500619171136,-8.7
[C@@]1(CCCl)NC(=S)N(CCC(=O)Nc2ccc(C(F)(F)F)cc2)C1=O,-7.5,0.657,2.7535464850454208,-9.7
[C@@][C@@H](c1ccc(F)cc1)N(C)C(=O)c1ccc(N2CCCC2)cc1,-7.8,0.9339999999999999,2.846669811560961,-9.4
[C@@](O)(c1cc(C(F)(F)F)nn1/N=C\c1ccc(OC(F)F)cc1)N1CCOCC1,-8.2,0.656,3.0809042377605422,-9.0
