smiles,docking,source,rank
[N+]1=CCCC[C@@H]1c1[nH]c2ccccc2c1C[NH+]1CC(C2=CCCCC2)C1,-9.7,AIEMG,1632
CN1CCN(C(=O)c2ccc(-c3cc(Cl)c4c(c3)C3(CCCCC3)NC(=O)N4)cc2)CC1,-9.7,ChEMBL,1633
O=C(Cc1csc(NC(=O)c2cccc(SC(F)(F)F)c2)n1)NO,-9.7,ChEMBL,1634
COc1cc2c(NCc3ccc4c(c3)OCO4)ncnc2c(OC)c1OC,-9.7,ChEMBL,1635
CCOc1ccccc1-c1nc(O)c2nc3ccc(Br)c(C)n3c2n1,-9.7,ChEMBL,1636
CCCn1c2c(c3ccccc31)CCn1c-2nc2ccccc2c1=O,-9.7,ChEMBL,1637
CCOCCn1c(=O)c(NCC2CCOCC2)nc2ccc(-c3ccc(F)cc3)nc21,-9.7,ChEMBL,1638
CC1(C)C(=O)Nc2nc(-c3nn(Cc4ccccc4F)c4ncccc34)nc(C#CC3CC3)c21,-9.7,ChEMBL,1639
C[C@@H](Nc1nc2c(cnn2C2CCCC2)c(=O)[nH]1)C(=O)N1CC[C@H](F)C1,-9.7,ChEMBL,1640
Fc1ncc(F)c(-c2ccccc2)c1NCc1ccc(Cl)cc1Cl,-9.7,AIEMG,1641
CC(C)=CCc1c(O)cc(O)c2c(=O)cc(-c3ccc(O)cc3)oc12,-9.7,ChEMBL,1642
Cc1ccc(-c2cc(C(F)(F)F)nn2-c2ccc(S(N)(=O)=O)cc2)cc1,-9.7,ChEMBL,1643
[N+]c1ccccc1-c1nsc(NC(=O)[C@H]2CC=CCC2)n1,-9.7,AIEMG,1644
CC1(C)C(=O)Nc2nc(-c3nn(Cc4ccccc4F)c4ncccc34)nc(/C=C\C3CC3)c21,-9.7,ChEMBL,1645
CCn1ncc2c3c(NCc4ccc(OC)c(Cl)c4)nnc(-n4cnc(C(=O)NC)c4)c3cnc21,-9.7,ChEMBL,1646
CN(C)C(=O)c1ccc2ncnc(NCc3ccc4c(c3)OCO4)c2c1,-9.7,ChEMBL,1647
Cc1ncc(-c2cnc(N3CCc4c([nH]c5ccccc45)C3c3ccc4c(c3)CCO4)nc2)n1C,-9.7,ChEMBL,1648
[P@@]=C(Nc1ccc2c(c1)OCO2)c1cc(F)ccc1F,-9.7,AIEMG,1649
CCc1cc(C(C)=O)c(O)cc1OCc1cccc(C(=O)NCOCC(=O)O)n1,-9.7,ChEMBL,1650
Nc1nc2c(c(=O)n(CC3CC3)c(=O)n2CC2CC2)n1S(=O)(=O)c1cccc(C(F)(F)F)c1,-9.7,ChEMBL,1651
FC(F)Oc1ccccc1Nc1ccc2ncccc2c1,-9.7,AIEMG,1652
n1ccc(-c2nc(CN(Cc3ccco3)c3n[nH]c4ccccc34)c2C#N)cc1,-9.7,AIEMG,1653
[C@H]1CCN(C(=O)/C=C/c2cccc(-n3cccn3)c2)C1,-9.7,AIEMG,1654
[N+]1=CCCC[C@@H]1c1nc(-c2ccc(F)cc2)n[nH]1,-9.7,AIEMG,1655
[C@](O)(CCc1cnn(-c2ccccc2)c1)c1cccnc1,-9.7,AIEMG,1656
[NH+](NCCc1ncc(C2CC2)n1C[C@@H]1CO[C@H](Cn2CCCC2)C1)[C@H]1CCS(=O)(=O)C1,-9.7,AIEMG,1657
[P@@]=C(Nc1cccc(C(F)(F)F)c1)c1ccccc1Cl,-9.7,AIEMG,1658
COc1ccc(CNc2c3c(nc4ccc(C#N)cc24)CCN(C)C3)cc1Cl,-9.7,ChEMBL,1659
CCOc1ccccc1-c1nc(O)n2c(C)nc(C3CCCC3)c2n1,-9.7,ChEMBL,1660
N#Cc1cc(C2CC2)c2ncc(CO)c(NCc3ccc4c(c3)OCO4)c2c1,-9.7,ChEMBL,1661
[P@@](=C/c1ccc2ccccc2c1)N[C@@H]1CCCC[C@@H]1CCO,-9.7,AIEMG,1662
O=C(O)c1ccc(-c2c(/C=C/c3ccc4ccccc4n3)nc3c(N4CCOCC4)ccnn23)cc1,-9.7,ChEMBL,1663
FC(F)(F)CC[NH2+][C@@H]1CCN(CC2CCN(c3ccc(F)cc3)CC2)C1,-9.7,AIEMG,1664
FC(F)c1ccc(O[C@H]2CCO[C@@]3(CCC[NH2+]C3)C2)cc1,-9.7,AIEMG,1665
Fc1cccc(NC2CC[NH+](CCOc3c(F)cccc3F)CC2)n1,-9.7,AIEMG,1666
[P@@]#Cc1cccc(N2CCC(C[NH2+]Cc3ccccc3)CC2)c1,-9.7,AIEMG,1667
[C@H](C(=O)Cc1ccc(F)c(F)c1)c1ccccc1O,-9.7,AIEMG,1668
[C@H](C)c1ccc(C(=O)Nc2ccc(F)cc2Br)cc1,-9.7,AIEMG,1669
[C@](O)(c1ccccc1)C(=O)/C=C/c1ccccc1O,-9.7,AIEMG,1670
[C@]1(c2ccc(Cl)cc2)NC(=O)N(c2ccc(Cl)cc2)C1,-9.7,AIEMG,1671
[C@](C#N)(CNC(=O)N[C@H]1C=C[C@@H](C(=O)[O-])CC1)c1ccc(F)cc1,-9.7,AIEMG,1672
CCCn1c2c(c3c(O)cc(O)cc31)CCn1c-2nc2ccccc2c1=O,-9.7,ChEMBL,1673
[C@H]Oc1ccccc1C[C@@H](N)CNc1ccc2c(c1)CCC2,-9.7,AIEMG,1674
Cn1c(=O)n(CC(=O)N2CCN(C(=O)CCc3ccccc3)CC2)c2ccccc21,-9.7,AIEMG,1675
[N+]n1cc(-c2ccccc2)cc1/C=N/NC(=O)COc1ccc(Br)cc1,-9.7,AIEMG,1676
NS(=O)(=O)c1cccc(Nc2nc(NC3CCN(Cc4ccccc4)CC3)c3nc[nH]c3n2)c1,-9.7,ChEMBL,1677
O[N+](c1ccccc1)N1CCC(CN(CCO)Cc2ccccc2)CC1,-9.7,AIEMG,1678
C=CCC1(C)C(=O)Nc2nc(-c3nn(Cc4ccccc4F)c4ncccc34)nnc21,-9.7,ChEMBL,1679
CCCOc1ccc(S(=O)(=O)N2CCN(C)CC2)cc1-c1nc(CC)c(C)c(=O)[nH]1,-9.7,ChEMBL,1680
COc1ccc2c(NC(C)Cc3cc(C)[nH]n3)ncnc2c1OC,-9.7,ChEMBL,1681
N#Cc1c(N)nc(SCC(=O)Nc2ccc(F)cc2)c(C#N)c1-c1ccccc1,-9.7,ChEMBL,1682
FC(F)(F)CCCNC(=O)[C@@H](c1cccc([N+](=O)[O-])c1)Nc1ccccc1F,-9.7,AIEMG,1683
Cc1nc2c([C@H](C)c3ccc(C(F)(F)F)c(F)c3)nn(CCO)c2c(=O)[nH]1,-9.7,ChEMBL,1684
Cc1cccc(C(=O)Nc2nc(CC(=O)NO)cs2)c1Br,-9.7,ChEMBL,1685
CC(=O)N1CCc2nc3ccc(C#N)cc3c(NCc3cc(F)c(F)c(F)c3)c2C1,-9.7,ChEMBL,1686
CCOc1ccc(C(=O)NO)cc1-c1nc2c(CC)nn(C)c2c(=O)[nH]1,-9.7,ChEMBL,1687
O=C(Cc1csc(NC(=O)CCC(=O)c2ccccc2)n1)NO,-9.7,ChEMBL,1688
[N+]1=CC=C[C@H]1Cc1nnc(-c2ccc(Cl)cc2)n1Cc1ccccc1F,-9.7,AIEMG,1689
CN(Cc1ccccc1)c1nc(-c2ccccc2)nc2ccccc12,-9.7,ChEMBL,1690
CCOc1ccc(S(=O)(=O)N2CCN(C)CC2)cc1-c1nc(O)c2nc3cccc(CC)n3c2n1,-9.7,ChEMBL,1691
Fc1ccc(C(=O)O[C@@H]2CCc3ccccc32)cc1,-9.7,AIEMG,1692
CC(=O)Nc1cccc(-c2nnc(O)n3c(Br)c(Br)nc23)c1,-9.7,ChEMBL,1693
Cl[C@H](CC(=O)Nc1ccc([N+](=O)[O-])cc1)C(=O)Nc1ccc(N2CCCCC2)cc1,-9.7,AIEMG,1694
c1ccc(-c2nc(NCC3CCCO3)c3ccccc3n2)cc1,-9.7,ChEMBL,1695
c1ccc(-c2nc(NCc3ccco3)c3ccccc3n2)cc1,-9.7,ChEMBL,1696
[C@@]n1c(C(=O)Oc2ccc(F)cc2F)nc2ccccc21,-9.7,AIEMG,1697
C=CCC1(C)C(=O)Nc2nc(-c3nn(Cc4ccccc4F)c4ncc(F)cc34)nnc21,-9.7,ChEMBL,1698
[C@@](C#Cc1n[nH]c2c1CCC2)NC[C@@H](O)c1ccc(Cl)cc1,-9.7,AIEMG,1699
COc1cc2c(NCCc3ccc([N+](=O)[O-])cc3)ncnc2c(OC)c1OC,-9.7,ChEMBL,1700
[C@](C#C/N=C(\C#N)C(=O)NCc1ccccc1)c1ccc(Cn2cccn2)cc1,-9.7,AIEMG,1701
c1ccc(CNc2nc(-c3ccco3)nc3ccccc23)cc1,-9.7,ChEMBL,1702
[C@]1(COc2ccccc2)c2cc(Cl)ccc2NC1=O,-9.7,AIEMG,1703
[C@]1(c2cccs2)NC(=O)N(c2ccc(OC(F)(F)F)cc2F)C1,-9.7,AIEMG,1704
[P@@]1(=O)C[C@@H](c2ccc(Cl)c(Cl)c2)N(Cc2cc(C(F)(F)F)ccc2F)C1,-9.7,AIEMG,1705
[N+]([O-])c1cc(F)ccc1NC[C@H]1CCC[NH+](C2CCCC2)C1,-9.7,AIEMG,1706
[C@](O)(C(=O)CCN1C(=O)COc2ccccc21)c1ccccc1,-9.7,AIEMG,1707
COc1ccc(CNc2nc(N3CCC[C@@H]3CO)ncc2C(=O)NCc2ccccn2)cc1Cl,-9.7,ChEMBL,1708
[C@][C@@]1(c2cccc(OC3CCCC3)c2)NC(N)=NC1=S,-9.7,AIEMG,1709
[C@]1(COc2ccccc2C(N)=O)C[NH+]1Cc1cccc([N+](=O)[O-])c1,-9.7,AIEMG,1710
[C@](C#Cc1csc(-c2ccccc2)n1)NC1CCC(O)CC1,-9.7,AIEMG,1711
CCCn1c2c(c3ccc(OC)cc31)CCn1c-2nc2ccccc2c1=O,-9.7,ChEMBL,1712
CCCn1c2c(c3ccc(O)cc31)CCn1c-2nc2ccccc2c1=O,-9.7,ChEMBL,1713
[C@](C#N)([C@H](N)c1nc2ccccc2s1)[NH+]1CCCc2ccccc21,-9.6,AIEMG,1714
[N+]1=CN=C([C@@H]2NC(=O)N(CCSc3ccccc3)c3ccc(Cl)cc32)S1,-9.6,AIEMG,1715
[N+]c1ccc(Nc2ncnc3sc(C(C)C)cc23)c(F)c1,-9.6,AIEMG,1716
[C@@](C#C/C=C1/CS[C@H](c2ccc(F)cc2)NC1=O)c1cccnc1,-9.6,AIEMG,1717
[N+]1=CCCC[C@H]1C(=O)N1CCC(NC2=Cc3ccccc3C(=O)N2C2CCC2)CC1,-9.6,AIEMG,1718
O[N+]1(c2ccccc2)c(=O)n(-c2cccc(Br)c2)N1,-9.6,AIEMG,1719
c1ccc(-c2nc3nc[nH]c3cc2[N-]C2CCCCC2)cc1,-9.6,AIEMG,1720
[C@@](C)(C(=O)Nc1c(C)cccc1C)S(=O)(=O)c1ccc(F)cc1,-9.6,AIEMG,1721
[C@H]2/C(=N\c3ccccc3)c3ccccc3C(=O)N2c1cccnc1,-9.6,AIEMG,1722
[P@@]/C(=N/Nc1cccc(OCC(=O)N2CCN(Cc3cccs3)CC2)c1)c1ccccc1,-9.6,AIEMG,1723
O[C@H]1c2cc(F)ccc2C(=O)N1C[C@@H](O)C[NH+](CCO)Cc1ccccc1,-9.6,AIEMG,1724
[C@@]Oc1ccc(NC(=O)COC2=NC(=O)CS2)cc1OC/N=C/[C@@H]1C(=O)c2ccccc2C1=O,-9.6,AIEMG,1725
[N+](=O)c1cccc(NC(=O)Cn2cc(C(=O)[O-])ccc2=O)c1,-9.6,AIEMG,1726
[C@H]1CCN(C(=O)CNC(=O)[C@@H](Oc2ccccc2)c2ccccc2)C1,-9.6,AIEMG,1727
[C@]1(c2ccco2)NC(=O)N(CC(=O)[C@@H](C#N)c2nc(-c3ccc(F)cc3)nn2-c2ccccc2)C1=O,-9.6,AIEMG,1728
[N+](=O)c1ccccc1C(=O)N1CCN(c2ncc(Cl)cn2)CC1,-9.6,AIEMG,1729
[C@H]Oc1ccc(CN2CCN(c3cc(C)[nH+]cc3C#N)C[C@H]2c2c[nH]c3c(C)cccc23)cc1,-9.6,AIEMG,1730
[N+]c1ccc(CC(=O)N2CCc3[nH]c4ccccc4c3C2)cc1,-9.6,AIEMG,1731
[N+](=C/c1cccc2c1OCCO2)c1ccccc1[N+](=O)[O-],-9.6,AIEMG,1732
[C@H]Oc1cc(CN2CCC[C@H](NC(=O)c3ccc(F)c(F)c3)C2)cc(Br)c1OC(C)C,-9.6,AIEMG,1733
[N+]=Cc1cn(CC(=O)c2ccsc2)c2c1CCN(Cc1ccccc1)C2,-9.6,AIEMG,1734
ClC1=c2ccccc2=[NH+][C@H]1C[C@H](c1ccc(F)cc1)N1C[C@H](Cc2ccccc2)CC1,-9.6,AIEMG,1735
[N+]n1c(=O)c2ccccc2nc1-c1ccc(Br)cc1C(F)(F)F,-9.6,AIEMG,1736
[P@@]C1(CNC(=O)C2=C/C(=c3c(Cl)cc(C(=O)[O-])cc3=O)N=NC2)CCC1,-9.6,AIEMG,1737
c1ccc(CC[C@@H]2CCCN(C(=O)C3CCCCC3)C2)c(OC(F)F)c1,-9.6,AIEMG,1738
Cn1nccc1-c1cccc(NC(=O)NCC[C@@H]2CCCO2)c1,-9.6,AIEMG,1739
[N+]c1ccnc(O[C@H]2CCC(=O)N[C@@H]2c2ccc(F)cc2F)c1,-9.6,AIEMG,1740
Fc1ccc(-c2nc(C[S@@](=O)CCNC(=O)c3ccc(OC(F)F)cc3)no2)cc1,-9.6,AIEMG,1741
[C@@](C#Cc1n[nH]nc1C1CC[NH+](Cc2csc3cc(Cl)ccc23)CC1)[C@@H]1CCCO1,-9.6,AIEMG,1742
[P@@]1CO[C@H](c2ccc(F)cc2)N1/N=C/c1ccc([N+](=O)[O-])cc1,-9.6,AIEMG,1743
[N+]c1cccc(C[NH+]2CCC(Oc3ccccc3F)CC2)c1,-9.6,AIEMG,1744
Fc1ccc(N[C@@H]2CCCN(c3cccc(F)c3)C2)cc1,-9.6,AIEMG,1745
[C@H]1CCN(C(=O)c2ccc(Cl)cc2N2CCc3ccccc32)C1,-9.6,AIEMG,1746
CCCCCCCNS(=O)(=O)c1ccc(OCC)c(-c2nc3c(CCC)nn(C)c3c(=O)[nH]2)c1,-9.6,ChEMBL,1747
Fc1ccccc1N1CCN(CNc2ccccc2F)CC1,-9.6,AIEMG,1748
FC(F)(F)c1ccc(S(=O)(=O)N2CCN=C2c2ccccc2)cc1,-9.6,AIEMG,1749
[C@]1(CCc2ccccc2)c2ccccc2N1C(=O)COc1ccccc1[N+](=O)[O-],-9.6,AIEMG,1750
CCCn1c(=O)[nH]c(=O)c2[nH]c(-c3cc(S(=O)(=O)N4CCN(C)CC4)ccc3OCC)nc21,-9.6,ChEMBL,1751
CCOCc1nn(Cc2ccccc2)c(=O)c2nc(C)n3nc(-c4ccccc4)cc3c12,-9.6,ChEMBL,1752
CCCOCCn1c(=O)c(NCC(=O)N2CCOCC2)nc2ncc(-c3ccc(OC)nc3)cc21,-9.6,ChEMBL,1753
OCc1ccc2ncnc(NCc3ccc4c(c3)OCO4)c2c1,-9.6,ChEMBL,1754
O=C(CCc1ccccc1)O[C@@H]1c2oc(CCc3ccccc3)cc(=O)c2[C@H](O)[C@@H](O)[C@H]1O,-9.6,ChEMBL,1755
[C@@]1([O-])CN=C(Nc2ccccc2N2C[C@@H](C)O[C@@H]2C#Cc2ccccc2)C1,-9.6,AIEMG,1756
Cc1cc(-c2nc(-c3nn(Cc4ccccc4F)c4ncccc34)nc3c2C(C)(C)C(=O)N3)n(C)n1,-9.6,ChEMBL,1757
[C@H]Oc1cc(NCc2ccc(Cl)cc2)ccc1NC(=O)c1ccco1,-9.6,AIEMG,1758
CCN1C(=O)[C@@H]2Cc3c([nH]c4ccccc34)[C@@H](c3ccc(C)o3)N2C1=O,-9.6,ChEMBL,1759
CCCOc1ccccc1-c1nc(O)c2cncnc2n1,-9.6,ChEMBL,1760
[C@H]1CC(C(=O)NCC(C2CC2)[C@H]2C[C@@H]2C(=O)[O-])=N/C1=N\c1ccc(O)cc1,-9.6,AIEMG,1761
CCCn1nc(C)c2c(=O)[nH]c(-c3cc(S(=O)(=O)N4CCN(C)CC4)ccc3OCC)nc21,-9.6,ChEMBL,1762
O=C(O)c1cc2nc(Cc3cccc(Cl)c3)[nH]c(=O)c2s1,-9.6,ChEMBL,1763
CCOc1ccccc1-c1nc(O)c2c(C)nc(C3CCCC3)n2n1,-9.6,ChEMBL,1764
[P@@]1C[C@H](c2cnn(C[C@@H]3CCCO3)c2)C[NH+]1Cc1cc(Cl)c(O)cc1Br,-9.6,AIEMG,1765
[N+]/c1nnc(N2CCC[C@@H](CS(=O)(=O)c3ccccc3)C2)c(=O)[nH]1,-9.6,AIEMG,1766
CCCOCCn1c(=O)c(N2C[C@H]3C[C@@H]2CN3)nc2cnc(-c3ccc(OC)nc3)cc21,-9.6,ChEMBL,1767
[C@H](C)n1nnnc1CSc1nnc(C2CC2)n1Cc1cccc2ccccc12,-9.6,AIEMG,1768
CN(C)c1cccc(C(=O)Nc2nc(CC(=O)NO)cs2)c1,-9.6,ChEMBL,1769
O=c1c(NCCN2CCOCC2)nc2ccc(-c3ccc(O)nc3)nc2n1CC1CCCCC1,-9.6,ChEMBL,1770
[C@H](C(=O)Nc1c(C(=O)[O-])cnn1C)c1ccc(C(F)(F)F)cc1,-9.6,AIEMG,1771
c1ccc(-c2nc(NC3CCCC3)c3ccccc3n2)cc1,-9.6,ChEMBL,1772
COc1ccc2c(-c3ccc(CO)o3)nn(Cc3ccccc3)c2c1,-9.6,ChEMBL,1773
OCc1ccc(-c2nn(Cc3ccccc3)c3cc(F)ccc23)o1,-9.6,ChEMBL,1774
COc1ccc2c(N[C@@H](C)Cc3cc(C)[nH]n3)ncnc2c1OC,-9.6,ChEMBL,1775
c1ccc(-c2nc(NCc3cccs3)c3ccccc3n2)cc1,-9.6,ChEMBL,1776
[C@]1(Cc2cccnc2)C[C@]2(C)CC(=O)N1[C@@H](c1ccc(-n3cncn3)cc1)N2,-9.6,AIEMG,1777
[C@]1(C[NH+]2CCC[C@@H]2CNC(=O)COc2ccccc2NC(=O)[C@H]2C[C@H]2C)NC1=O,-9.6,AIEMG,1778
FC(F)(F)c1ccc(-c2csc(Nc3ccccc3)n2)cc1,-9.6,AIEMG,1779
CCCc1nc(C)c2c(=O)[nH]c(-c3cc(S(=O)(=O)N4CCN(C)CC4)ccc3OCC)nn12,-9.6,ChEMBL,1780
FC(F)(F)[C@H]1CCN(C(=O)/C=C/c2ccccc2[N+](=O)[O-])C1,-9.6,AIEMG,1781
CC(=O)N1CCc2nc3ccc(C#N)cc3c(NCc3ccnc(Cl)c3)c2C1,-9.6,ChEMBL,1782
COc1ccc(CNc2nc(N3CCC4(CC4)C3)ncc2C(=O)N[C@H]2CC[C@@H](O)CC2)cc1Cl,-9.6,ChEMBL,1783
FC(F)COc1ccccc1OC1CCN(C(=O)[C@@H]2CCCN(c3ccccc3)C2)CC1,-9.6,AIEMG,1784
COC(=O)c1cccc(Nc2nc(-c3ccccc3)nc3ccccc23)c1,-9.6,ChEMBL,1785
CCCOc1ncc(C(C)=O)cc1-c1nc(O)c2nn(C3CCN(C)CC3)c(CC)c2n1,-9.6,ChEMBL,1786
[C@H]Oc1cccc(C(=O)N[C@@H](Cn2cc[nH+]c2)c2c[nH]c3ccccc23)c1,-9.6,AIEMG,1787
[C@@](C#Cc1ccccc1)C(=O)N[C@H](C(=O)N1CCCC1)C(F)(F)F,-9.6,AIEMG,1788
COc1ccc(CNc2nc(OCc3ccccn3)ncc2C(=O)OCc2ncccn2)cc1Cl,-9.6,ChEMBL,1789
CCCOCCn1c(=O)nc(NC2CCCC(C(=O)O)C2)c2nnc(-c3ccc(OC)nc3)cc21,-9.6,ChEMBL,1790
COc1ccc(CNc2nc(N3CC4CC4C3)ncc2C(=O)N[C@H]2CC[C@H](O)CC2)cc1Cl,-9.6,ChEMBL,1791
O=C(Nc1nc(C2(C(=O)NO)CCOCC2)cs1)c1cccc(COc2ccccc2)n1,-9.6,ChEMBL,1792
[C@@](CNS(=O)(=O)c1ccc(S(N)(=O)=O)cc1)c1ccccc1OCc1c[nH]cn1,-9.6,AIEMG,1793
[N+]1=N/[C@H](C(=O)Nc2ccccc2F)c2ccccc21,-9.6,AIEMG,1794
CCCOc1ccc(NC(C)=O)cc1-c1nc2c(c(C)nn2C)c(=O)[nH]1,-9.6,ChEMBL,1795
[C@](C#C[C@@H]1CCCN1C(=O)c1ccc([N+](=O)[O-])s1)c1ccc(F)cc1,-9.6,AIEMG,1796
NS(=O)(=O)c1cccc(Nc2nc(NC3CCN(Cc4ccccc4)CC3)c3ccccc3n2)c1,-9.6,ChEMBL,1797
C[C@H](CCC(C)C)NC(=O)[C@@H]1C[C@]12CCc1ccccc12,-9.6,AIEMG,1798
[C@]1(C[NH2+][C@H]2CC[C@@H](C(F)(F)F)O2)[C@@H](O)[C@@H](O)c2ccccc21,-9.6,AIEMG,1799
[C@@H]1C(=O)N(C2CCN(C(=O)c3ccccc3Cl)C2)CC1,-9.6,AIEMG,1800
CC(C)CNc1nc(Nc2ccc(S(=O)(=O)N3CCN(C)CC3)cc2)nc2ccccc12,-9.6,ChEMBL,1801
O=C1Nc2c(Cl)cc(-c3ccncc3)cc2C2(CCCCC2)N1,-9.6,ChEMBL,1802
CCc1cc(C#N)cc2c(NCc3ccc(OC)c(Cl)c3)c3c(nc12)CCN(C)C3,-9.6,ChEMBL,1803
CCOc1ccc(CC(=O)NO)cc1-c1nc2c(CC)nn(C)c2c(=O)[nH]1,-9.6,ChEMBL,1804
[C@](C#N)(NC(=O)N[C@@H](C)c1ccc(OC2CCCC2)c([N+](=O)[O-])c1)c1ccccc1,-9.6,AIEMG,1805
[N+]=Cc1ccc(Cn2c(Nc3ccccc3)nc3ccccc32)cc1,-9.6,AIEMG,1806
[C@H]Oc1ccc(NC(=O)c2ccccc2)cc1OC(=O)Cc1ccccc1Cl,-9.6,AIEMG,1807
[C@H](c1ccc(S(N)=O)cc1)N1CCN([C@@H](c2ccccn2)c2cccc(F)c2)CC1,-9.6,AIEMG,1808
CCn1ncc2c3c(NCc4ccc(OC)c(Cl)c4)nnc(N4CCC(O)CC4)c3cnc21,-9.6,ChEMBL,1809
[C@]1(C(=O)c2ccccc2)c2ccccc2C(=O)N1c1ccc(F)cc1,-9.6,AIEMG,1810
CCCc1nn(C)c2c(=O)[nH]c(-c3cc(NCCC(=O)NO)ccc3OCC)nc12,-9.6,ChEMBL,1811
CCn1c(NC(C)C)nc2c(C3CCN(C(=O)c4cccc(C)n4)C3)csc2c1=O,-9.6,ChEMBL,1812
COc1cc2c(OCc3ccc4c(c3)OCO4)ncnc2c(OC)c1OC,-9.6,ChEMBL,1813
c1nn(CN2CCN(C(=O)[C@@H]3CCCN(Cc4ccc(F)cc4)C3)CC2)cc1F,-9.6,AIEMG,1814
CC(C)=CCc1c(O)cc(O)c2c1OC(c1ccc(O)cc1)CC2=O,-9.6,ChEMBL,1815
COc1cc(OC)c(OC)c(C(=O)Nc2nc(CC(=O)NO)cs2)c1,-9.6,ChEMBL,1816
SC(NC[C@H]1CCc2ccccc21)c1ccccc1,-9.6,AIEMG,1817
COc1ccc(CNc2c3c(nc4ccc(C#N)cc24)NCCNC3=O)cc1Cl,-9.6,ChEMBL,1818
Cc1ccc2c(-c3nnc4c(n3)NC(=O)C43CC3)nn(Cc3ccc(C)c(F)c3F)c2n1,-9.6,ChEMBL,1819
[N+]n1c(=O)n([C@@H]2CCCO2)c2c1N[C@@H](c1cccc(F)c1)C2,-9.6,AIEMG,1820
FC(F)C(F)(F)c1cccc(NCc2ccccc2)c1F,-9.6,AIEMG,1821
CC1(c2nncs2)C(=O)Nc2nc(-c3nn(Cc4ccccc4F)c4ncccc34)ncc21,-9.6,ChEMBL,1822
[N+][C@@H]1CCCCN1C(=O)c1c[nH+]ccc1N1CCc2ccccc21,-9.6,AIEMG,1823
FC(F)(F)c1ccc(NC(=O)[C@@H]2COc3ccc(Cl)cc3N2)cc1,-9.6,AIEMG,1824
CCCc1nc(C)c2c(=O)nc(-c3cc(S(=O)(=O)N4CCN(CC)CC4)ccc3OCC)[nH]n12,-9.6,ChEMBL,1825
CCOc1ccc(S(=O)(=O)N2CCN(C)CC2)cc1-c1nc(O)c2nc3cc(C)ccn3c2n1,-9.6,ChEMBL,1826
CCN1C(=O)c2[nH]c(Cc3ccccc3)nc2N2C[C@@H](Cc3ccccc3)N=C12,-9.6,ChEMBL,1827
[C@H](C)c1ccc(C(=O)N[C@H](CSc2cnn(C)c2)c2ccccc2)cc1,-9.6,AIEMG,1828
[C@H]Oc1cccc([C@H]2C[C@@H]2C(=O)N2CCC[C@@H]2C(=O)Nc2ccccc2)n1,-9.6,AIEMG,1829
[nH+]1c(C(=O)N2CCN(c3ccc(Cl)cc3)CC2)noc1N1CCOCC1,-9.6,AIEMG,1830
[NH+][C@H](NC(=O)N1CCN(C(=O)Cn2cc([N+](=O)[O-])c3ccccc32)CC1)c1ccc(F)cc1,-9.6,AIEMG,1831
O=C(Cc1csc(NC(=O)c2ccccc2F)n1)NO,-9.6,ChEMBL,1832
[C@H](CCNC(=O)NCC(=O)Nc1ccc(Cl)cn1)c1ccccc1F,-9.6,AIEMG,1833
CCCOCCn1c(=O)c(NCc2ccccn2)nc2ncc(-c3ccc(OC)nc3)cc21,-9.5,ChEMBL,1834
CCCc1nn(C)c2c(=O)[nH]c(-c3cc(S(=O)(=O)NCCN(CC)CC)ccc3OCC)nc12,-9.5,ChEMBL,1835
O=C(Cc1csc(NC(=O)COc2ccccc2)n1)NO,-9.5,ChEMBL,1836
COc1ccc(-c2cc3c(nn2)c(NCC(=O)N(C)C)nc(=O)n3CCOCC(F)(F)F)cn1,-9.5,ChEMBL,1837
COc1ccc(COc2nc(N3CCC4(CC3)CC4)ncc2C(=O)NCc2ncccn2)cc1Cl,-9.5,ChEMBL,1838
CCCc1nn(C)c2c(=O)[nH]c(-c3cc(S(=O)(=O)NCCCCCCO)ccc3OCC)nc12,-9.5,ChEMBL,1839
CCCOc1ccc(NC(=O)OC)cc1-c1nc2c(c(C)nn2C)c(=O)[nH]1,-9.5,ChEMBL,1840
CCn1ncc2c(NCc3ccc(OC)c(Cl)c3)c(C(=O)NCCCN3CCCC3=O)cnc21,-9.5,ChEMBL,1841
CCOc1ccc(C2CC2C(=O)NO)cc1-c1nc2c(CC)nn(C)c2c(=O)[nH]1,-9.5,ChEMBL,1842
CCCOc1ccc(S(=O)(=O)N2CCN(C)CC2)cc1-c1nc2c(ncn2CCC)c(=O)[nH]1,-9.5,ChEMBL,1843
CCOc1ccc(S(=O)(=O)N2CCN(CCO)CC2)cc1-c1nc(O)c2c(C)nc(C)n2n1,-9.5,ChEMBL,1844
COc1ccc(CNc2nc(N3CC4CC4C3)ncc2C(=O)N[C@H]2CC[C@H](O)CC2)cc1F,-9.5,ChEMBL,1845
COc1ccc2nc(C)c3c(C)nc(-c4cccc(C(N)=O)c4)n3c2n1,-9.5,ChEMBL,1846
CCCc1nn(C)c2c(=O)[nH]c(-c3cc([C@H]4CC[C@@H](C(=O)NO)CC4)ccc3OCC)nc12,-9.5,ChEMBL,1847
CC(C)=CCc1c(O)cc(O)c2c(=O)c(O)c(-c3ccc(O)c(O)c3)oc12,-9.5,ChEMBL,1848
COc1ccc(C2CC(c3ccc(F)cc3)=NN2c2ccc(C(=O)O)cc2)cc1,-9.5,ChEMBL,1849
CCN1C(=O)c2c(ncn2Cc2ccc(OC)c(Cl)c2)N2C1=N[C@@H]1CCC[C@@H]12,-9.5,ChEMBL,1850
