smiles,docking,source,rank
COC(=O)CN(C)Cc1c[nH]c2cc3ncnc(Nc4cccc(Br)c4)c3cc12,-8.7,ChEMBL,2588
CN(C)C/C=C/C(=O)Nc1ccc2ncc(C#N)c(Nc3cccc(Br)c3)c2c1,-8.7,ChEMBL,2589
COc1cc2ncnc(N[C@@H](C)c3ccccc3)c2cc1OCCCCCCC(=O)NO,-8.7,ChEMBL,2590
O=C(O)[C@@H]1O[C@H]1C(=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,-8.7,ChEMBL,2591
[C@H]1CCN(C(=O)CNC(=O)[C@@H](Oc2ccccc2)c2ccccc2)C1,-8.7,AIEMG,2592
Cn1ncc2cc3c(Nc4cccc(Br)c4)ncnc3cc21,-8.7,ChEMBL,2593
CN(C)C/C=C/C(=O)Nc1ccc2c(C#N)cnc(Nc3cccc(Br)c3)c2c1,-8.7,ChEMBL,2594
Clc1cc(Nc2ncnc3[nH]nc(OCCCN4CCOCC4)c23)ccc1OCc1ccccn1,-8.7,ChEMBL,2595
COc1cc2c(Nc3ccc(C)cc3F)ncnc2cc1OCC1CCNCC1,-8.7,ChEMBL,2596
COc1cc2c(Nc3c(F)cc(Cl)cc3F)ncnc2cc1OCC1CCNCC1,-8.7,ChEMBL,2597
c1ccc(CCNc2ccnc3oc4ccccc4c23)cc1,-8.7,ChEMBL,2598
Cc1ccc(C2=NN(C(N)=S)C(c3ccc([N+](=O)[O-])cc3)C2)cc1C,-8.7,ChEMBL,2599
N#Cc1cnc(Nc2cccc(Br)c2)c2cc(NC(=O)CCN3CCOCC3)ccc12,-8.7,ChEMBL,2600
Brc1cccc(Nc2ncnc3cc4[nH]ccc4cc23)c1,-8.7,ChEMBL,2601
CN(C)CCn1cnc2cc3c(Nc4cccc(Br)c4)ncnc3cc21,-8.7,ChEMBL,2602
[N+](=O)c1cccc(NC(=O)Cn2cc(C(=O)[O-])ccc2=O)c1,-8.7,AIEMG,2603
[P@@]/C(=N/Nc1cccc(OCC(=O)N2CCN(Cc3cccs3)CC2)c1)c1ccccc1,-8.7,AIEMG,2604
[P@@]=C(/CC(=O)N1CCN(c2ccc(Br)cc2)C1=O)c1ccccc1O,-8.7,AIEMG,2605
[NH+]=C(Nc1ccc(C#N)cc1)N1C(=O)/C(=C/c2cccnc2)SC1=S,-8.7,AIEMG,2606
[P@@]1CCC(C[C@H](O)c2ccccc2)=C1N1CCc2ccccc21,-8.7,AIEMG,2607
[C@H]Oc1cc(OC)ccc1C(=O)N1CC[C@H](c2ccccc2F)C1,-8.7,AIEMG,2608
[C@@]1(C[NH+]2CCC(N(C)c3cccc(F)c3)CC2)CN(c2cnccn2)C1=O,-8.7,AIEMG,2609
[C@@](C#CN(C)C(=O)N1CCSC[C@@H]1C[C@@H]1CCCO1)c1ccccc1O,-8.7,AIEMG,2610
[C@@]1(CNc2ccc(CN3CCN(c4ccccc4F)CC3)c([N+](=O)[O-])c2)CCCO1,-8.7,AIEMG,2611
[C@@](C#Cc1n[nH]nc1C1CC[NH+](Cc2csc3cc(Cl)ccc23)CC1)[C@@H]1CCCO1,-8.7,AIEMG,2612
[C@@H](C)CN(C)c1ccc(C(=O)c2c[nH]c(=O)[nH]2)cc1OCC(=O)Nc1cccc(F)c1,-8.7,AIEMG,2613
ClCc1cc[nH+]c(N2CCC[C@H]2c2noc(C34CC4CC3)n2)c1,-8.7,AIEMG,2614
Cl[C@@H]([NH2+][C@@H]1CCCc2ccccc21)[C@@H](O)c1ccc(Cl)c(Cl)c1,-8.7,AIEMG,2615
[C@H]S[C@H]1[C@H](CNC(=O)c2ccccc2Cl)c2ccccc2S1(=O)=O,-8.7,AIEMG,2616
[C@](C#Cc1nnc(-c2ccc3c(c2)OCCO3)s1)N1CCN(Cc2ccc(Cl)cc2Cl)CC1,-8.7,AIEMG,2617
[N+]c1ccnc(O[C@H]2CCC(=O)N[C@@H]2c2ccc(F)cc2F)c1,-8.7,AIEMG,2618
[C@H]1CCN(C(=O)c2ccc(Cl)cc2N2CCc3ccccc32)C1,-8.7,AIEMG,2619
[C@H]Oc1cc(CN2CCC[C@H](NC(=O)c3ccc(F)c(F)c3)C2)cc(Br)c1OC(C)C,-8.7,AIEMG,2620
[C@]1(C)CCC[C@@]1(O)c1cc(OCc2ccco2)n(-c2ccccc2)n1,-8.7,AIEMG,2621
COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCCCC(=O)NO,-8.7,ChEMBL,2622
CN(N)C/C=C/C(=O)Nc1cc2c(Nc3cccc(Br)c3)ccnc2cn1,-8.7,ChEMBL,2623
Cc1ccc(C2=NN(C(N)=S)C(c3ccc(Br)cc3)C2)cc1C,-8.7,ChEMBL,2624
FC(F)(F)c1ccc(-c2nc(CO[C@H](C(N)=O)C3CCCCC3)no2)cc1,-8.7,AIEMG,2625
n1ccc(-c2nc(CN(Cc3ccco3)c3n[nH]c4ccccc34)c2C#N)cc1,-8.7,AIEMG,2626
CC(C)n1nc(-c2cc(F)c(C=O)c(F)c2)c2c(N)ncnc21,-8.7,ChEMBL,2627
C=CC(=O)Nc1cc2c(Cc3cccc(C)c3)ncnc2cc1OCCCN1CCOCC1,-8.7,ChEMBL,2628
CC(C)n1nc(-c2ccc(N)c(O)c2)c2c(N)ncnc21,-8.7,ChEMBL,2629
[N+](=O)c1ccc(CN2CCO[C@]3(CCC[NH2+]C3)C2=O)c2ccccc12,-8.7,AIEMG,2630
COc1cc2ncc(C#N)c(N[C@@H]3C[C@H]3c3ccccc3)c2cc1OCCCN1CCOCC1,-8.7,ChEMBL,2631
CCOc1cc2ncnc(C#Cc3c[nH]nc3-c3ccc(F)cc3)c2cc1OCC,-8.7,ChEMBL,2632
CCC(C)n1nc(-c2ccc(C)c(O)c2)c2c(N)ncnc21,-8.7,ChEMBL,2633
[C@]1(C(=O)N2CCc3ccc(NC(=O)C4CCCCC4)cc32)CCCC1,-8.7,AIEMG,2634
NCCCCOCc1ccn2ncnc(Nc3ccc4c(cnn4Cc4cccc(F)c4)c3)c12,-8.7,ChEMBL,2635
FC(F)c1ccc(OCc2noc(-c3ccccc3OC(F)(F)F)n2)cc1F,-8.7,AIEMG,2636
C=CC(=O)Nc1ccc2ncnc(Cc3ccc(F)c(Cl)c3)c2c1,-8.7,ChEMBL,2637
Clc1ccc2ccccc2c1Cn1ccc(-c2cncc(Br)c2)n1,-8.7,AIEMG,2638
CC(C)n1nc(-c2ccc3c(ccn3C)c2)c2c(N)ncnc21,-8.7,ChEMBL,2639
[C@@](C#Cc1cnn(-c2ccccc2)n1)c1nncn1C1CCCCC1,-8.7,AIEMG,2640
Cc1cc(C)c(NC(=O)/C(C#N)=C/c2ccc(O)c(O)c2)c(C)c1,-8.7,ChEMBL,2641
C=CC(=O)Nc1ccc2ncnc(Cc3ccc(CN(C)C)c(Br)c3)c2c1,-8.7,ChEMBL,2642
[C@@]1(c2nnc(-c3ccccc3)o2)CCCN(Cc2ccccc2Cl)C1,-8.7,AIEMG,2643
COc1cc(/C=C(\C#N)C(N)=O)cc(CSc2nc3cc(Cl)ccc3s2)c1O,-8.7,ChEMBL,2644
Nc1c(O)cccc1Nc1ncnc2ccncc12,-8.7,ChEMBL,2645
CCOc1ccccc1-c1cc2c(N[C@H](CO)c3ccccc3)ncnc2[nH]1,-8.7,ChEMBL,2646
COc1cc2ncc(C#N)c(Nc3cccc(C(N)=O)c3)c2cc1OC,-8.7,ChEMBL,2647
Nc1ncc2ncnc(Nc3cccc(Br)c3)c2n1,-8.7,ChEMBL,2648
Cc1cccc(Nc2ncnc3ccc(NC(=O)NCCCl)cc23)c1,-8.7,ChEMBL,2649
Oc1cc2c(cc1O)[C@@H]1c3ccc(O)c(O)c3OC[C@]1(O)C2,-8.7,ChEMBL,2650
O=C(NCCCl)Nc1ccc2ncnc(Nc3cccc(Cl)c3)c2c1,-8.7,ChEMBL,2651
COc1cc2ncnc(-c3c[nH]c4ccc(Br)cc34)c2cc1OC,-8.7,ChEMBL,2652
FC(F)c1cccc(Oc2cccc3c2O[C@@H](COc2ccccc2F)C3)c1,-8.7,AIEMG,2653
COc1cc(C2=C(c3cn(COC(C)(C)C)c4ccccc34)CNC2=O)cc(OC)c1OC,-8.7,ChEMBL,2654
Cn1c(=O)n(CC(=O)N2CCN(C(=O)CCc3ccccc3)CC2)c2ccccc21,-8.7,AIEMG,2655
NS(=O)(=O)c1ccc(Nc2nc3ncnc(Nc4cccc(Br)c4)c3s2)cc1,-8.7,ChEMBL,2656
COc1cc2ncc(C#N)c(Nc3ccc(F)c(Cl)c3)c2cc1OCCCN1CCOCC1,-8.7,ChEMBL,2657
COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1CN(C)[C@H](C)C(N)=O,-8.7,ChEMBL,2658
N#Cc1cnc2cc3c(cc2c1Nc1cccc(Br)c1)OCO3,-8.7,ChEMBL,2659
Cc1ccc(C2=NN(C(N)=S)C(c3ccc(F)cc3)C2)cc1C,-8.7,ChEMBL,2660
Cc1ccc(C2=NN(C(N)=S)C(c3ccc(Cl)cc3)C2)cc1C,-8.7,ChEMBL,2661
CN(C)C/C=C/C(=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,-8.7,ChEMBL,2662
[C@@]1(c2ccccc2)NC(=O)N(CC(=O)c2cc(F)ccc2F)C1=O,-8.7,AIEMG,2663
CCOC(=O)/C=C/C(=O)Cc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,-8.7,ChEMBL,2664
[C@@](=C(/N)N1CCC[C@@H]1c1nc2c([nH]1)CCCC2)c1ccccc1,-8.7,AIEMG,2665
Fc1ccc(=O)n(CC2CC[NH+]([C@@H]3C[C@H]3Cc3ccccc3)CC2)n1,-8.7,AIEMG,2666
[P@@]=C(OCc1ccncc1)NC(=O)c1cc(=O)[nH]c2ccc(Cl)cc12,-8.7,AIEMG,2667
FC(F)(F)c1ccc(C[NH+]2CCC[C@@H](c3nc4ccccc4[nH]3)C2)o1,-8.7,AIEMG,2668
FC(F)(F)c1cccc(C(=O)NCc2nnnn2C[C@@H]2CCCO2)c1,-8.7,AIEMG,2669
[N+]/c1cc(N2CCN(c3ccc(Cl)cc3)CC2)ccc1OCc1ccc(Cl)cc1,-8.7,AIEMG,2670
[C@@](C#Cc1cccc(C(=O)NC2CCCC2)c1)c1ccc(O)cc1,-8.7,AIEMG,2671
[C@@](O)(Cn1nc(-c2ccccc2)c(=O)[nH]c1=O)c1cccc(C#N)c1,-8.7,AIEMG,2672
[C@@](C#Cc1ccc(CC(C)(C)C)cc1)c1cccc2c1OCCO2,-8.7,AIEMG,2673
n1n[C@H]n2cccc(F)c2c1OC(=O)CCNC(=O)c1ccc(F)cc1,-8.7,AIEMG,2674
FC(F)(F)c1ccc(NCC(=O)N2CCC[C@@H]2c2nc3ccccc3s2)cc1,-8.7,AIEMG,2675
O=C(OCc1ccccc1)c1cc(NCc2cc(O)ccc2O)ccc1O,-8.7,ChEMBL,2676
CS(=O)(=O)CCNCc1ccc(-c2ccc3ncnc(Nc4ccc(F)c(Cl)c4)c3c2)o1,-8.7,ChEMBL,2677
O=C(OCC1CCCCC1)c1cc(NCc2cc(O)ccc2O)ccc1O,-8.7,ChEMBL,2678
C=CC(=O)Nc1ccc2ncnc(Nc3cccc(C)c3)c2c1,-8.7,ChEMBL,2679
COc1cccc(Nc2ncnc3[nH]c4c(c23)CCCC4)c1,-8.7,ChEMBL,2680
CO/N=C/c1c(N)ncnc1Nc1ccc2c(ccn2Cc2cccc(F)c2)c1,-8.7,ChEMBL,2681
[C@H]1C(=O)c2ccccc2C(=O)N1c1ccc([N+](=O)[O-])c(F)c1,-8.7,AIEMG,2682
ClCc1ccc(S(=O)(=O)N2CCN(Cc3ccc(C(=O)NC(=O)C4CC4)cc3)CC2)cc1,-8.7,AIEMG,2683
CC(=O)Nc1cc2ncnc(Nc3cccc(Br)c3)c2cc1[N+](=O)[O-],-8.7,ChEMBL,2684
COC(=O)CN1CCC(n2cc(-c3cccc(OC)c3)c3c(N)ncnc32)C1,-8.7,ChEMBL,2685
CN(CCCl)C(=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,-8.7,ChEMBL,2686
[C@](O)(c1ccccc1)[C@@H]1CCC[C@](N)(OCc2cccnc2)C1,-8.7,AIEMG,2687
Fc1cccc(CNC(=O)C[NH+]2CCC[C@H](C(=O)NCc3ccc(Cl)cc3)C2)c1,-8.7,AIEMG,2688
Fc1ccc(-n2ccc(CCNC(=O)Nc3ccc(Br)cc3)n2)cc1,-8.7,AIEMG,2689
[C@@](C#Cc1ccccc1[N+](=O)[O-])N1CCc2c(oc3ccccc32)C1,-8.7,AIEMG,2690
[N+]=C(/C=C/c1ccc2c(c1)OCO2)Nc1ccc(Cl)c(Cl)c1,-8.7,AIEMG,2691
[C@]1(CC(=O)N2CCC[C@H]3CCCC[C@@H]32)CN(c2cnccn2)C1,-8.7,AIEMG,2692
[C@]1(C[NH2+]C[C@@H]2C[C@@]23CCc2ccccc23)CCC(=O)N1Cc1ccc(Cl)cc1,-8.7,AIEMG,2693
FC(F)(F)c1ccccc1SC1CCN(C(=O)c2ccccc2[N+](=O)[O-])CC1,-8.7,AIEMG,2694
[C@]1(c2cc(F)ccc2F)NC(=O)N(C[C@@H](O)COc2ccc(Br)cc2)C1=O,-8.7,AIEMG,2695
[C@]1(C(=O)NC[C@]2(C)CN(C)c3ccc(F)cc32)CCCN1CCc1ccccc1,-8.7,AIEMG,2696
[N+]c1/cc(CCCOCC2=c3ccccc3=[NH+]C2)nc2ccccc12,-8.7,AIEMG,2697
Cl[C@@H](Cc1cccnc1)C(=O)Nc1nnnc2ccccc12,-8.7,AIEMG,2698
[C@@](C#Cc1ccccc1)C(=O)N1CCc2ccccc2C1,-8.7,AIEMG,2699
[NH2+]Cc1ccccc1NC1CCN(C(=O)Cc2ccccc2)CC1,-8.7,AIEMG,2700
Fc1ccc(COc2ccccc2CN2CCN(Cc3ccco3)CC2)cc1,-8.7,AIEMG,2701
[C@@]1(c2cccc(Cl)c2)NC(=O)N1CCCN1CCN(c2cccc[nH+]2)CC1,-8.7,AIEMG,2702
[N+]=C(c1ccccc1F)N1CCC(C[NH2+]Cc2ccc(O)cc2)CC1,-8.7,AIEMG,2703
[C@](C#CNC1=Nc2nnnn2[C@@H]1C(F)(F)F)c1ccccc1,-8.7,AIEMG,2704
[C@H]Oc1ccccc1OCC(=O)N1CCC(c2c[nH]c3ccccc23)CC1,-8.7,AIEMG,2705
[C@H]1CCN(C(=O)c2cn(Cc3ccccc3)nc2-c2ccccc2)C1,-8.7,AIEMG,2706
Cl[C@@H](C(=O)N1CCc2ccccc21)C1CC[NH+](C=C2CC2)CC1,-8.7,AIEMG,2707
[N+]c1ccc(C(=S)N2CCC(c3nc4ccccc4s3)CC2)cc1F,-8.7,AIEMG,2708
[C@H](C)N=C1CCN(CC(=O)N[C@@H](C)c2ccc(Cl)cc2)c2ccccc21,-8.7,AIEMG,2709
[C@H]Oc1ccccc1-n1c(C)cc(C(=O)N[C@@H](C)c2nc(-c3ccccc3)no2)c1C1CC1,-8.7,AIEMG,2710
Fc1cc(F)cc(/C=N/N2CCc3ccccc32)c1O,-8.7,AIEMG,2711
Fc1ccc2ncnc(Nc3cccc(Br)c3)c2n1,-8.7,ChEMBL,2712
Oc1ccc2c(Nc3cccc(Br)c3)ncnc2c1,-8.7,ChEMBL,2713
CO/N=C/c1c(N)ncnc1Nc1ccc(OCc2cccc(F)c2)c(Cl)c1,-8.7,ChEMBL,2714
C=CC(=O)Nc1ccc2ncnc(Nc3cc(Cl)c(Cl)cc3F)c2c1,-8.7,ChEMBL,2715
Fc1ccccc1Cn1c[nH+]cc(C(=O)Nc2ccc([N+](=O)[O-])cc2)c1=O,-8.7,AIEMG,2716
O=C(OCCCCc1ccccc1)c1cc(NCc2cc(O)ccc2O)ccc1O,-8.7,ChEMBL,2717
O=C(OCCc1ccccc1)c1cc(NCc2cc(O)ccc2O)ccc1O,-8.7,ChEMBL,2718
[N+]=C/C=C/c1ccc(N2C(=O)C[C@@H](Cc3ccccc3)C2=O)cc1F,-8.7,AIEMG,2719
c1ccc(NC[C@@H]2CCN(S(=O)(=O)c3cccc4ccccc34)C2)nc1,-8.7,AIEMG,2720
[C@@](C#C[C@@H](O)CNC(=O)[C@@H]1CC(=O)Nc2ccccc21)c1ccccc1,-8.7,AIEMG,2721
FC(F)(F)c1cccc(C[NH+]2CCC[C@@H]2c2nc3ccccc3o2)c1,-8.7,AIEMG,2722
CNc1cc2c(Nc3cccc(C(F)(F)F)c3)ncnc2cn1,-8.7,ChEMBL,2723
Clc1cccc(Nc2ncnc3[nH]c4ccccc4c23)c1,-8.7,ChEMBL,2724
C=CC(=O)Nc1ccc2ncnc(Nc3ccc(F)c(Br)c3)c2n1,-8.7,ChEMBL,2725
CC#CC(=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,-8.7,ChEMBL,2726
[C@@][C@]1([C@H](O)c2ccccc2)[C@@H](C)[C@@H](c2ccncc2)Cc2ccccc21,-8.7,AIEMG,2727
FC(F)(F)c1cc(-c2cncnc2)ccc1Oc1ccccc1Cl,-8.7,AIEMG,2728
Cc1cccc(Nc2ncnc3cc(N)ncc23)c1,-8.7,ChEMBL,2729
[C@](O)(C(=O)CCN1C(=O)COc2ccccc21)c1ccccc1,-8.7,AIEMG,2730
COc1cc2ncnc(Nc3cccc(F)c3)c2cc1OC,-8.7,ChEMBL,2731
[C@]1(C(=O)NCc2ccc3c(c2)OCO3)CN(c2ccccc2Cl)C(=O)NC1=O,-8.7,AIEMG,2732
CONC(=O)CCc1c(SSc2[nH]c3ccccc3c2CCC(=O)NOC)[nH]c2ccccc12,-8.7,ChEMBL,2733
[C@H](CCNC(=O)Nc1ccc(Cl)cc1F)c1ccc2c(c1)CC(=O)N2,-8.7,AIEMG,2734
C=CC(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cn1,-8.7,ChEMBL,2735
Fc1ccc(F)c([C@H]2CCC[NH+](Cc3ccccc3)C2)c1,-8.7,AIEMG,2736
[C@](Cc1ccccc1F)N1CC[C@@](CNC(=O)C2=NC(=O)N(Cc3ccccn3)C2)C1,-8.7,AIEMG,2737
CCOc1cc2ncnc(Nc3cccc(-c4cc[nH]n4)c3)c2cc1OCC,-8.7,ChEMBL,2738
Cl/C=C(\CCc1c(F)cc(F)cc1Cl)c1ccc(Cl)cc1,-8.7,AIEMG,2739
O=C1Nc2ccccc2/C1=C/c1cc2c([nH]1)CCC(Br)C2,-8.7,ChEMBL,2740
[C@](C#Cc1ccccc1)C(=O)N[C@@H]1c2ccccc2C[C@H]1O,-8.7,AIEMG,2741
[C@](C#N)(C(=O)Nc1cccc(C(=O)N2CCC[C@@H](C)C2)c1)c1ccccc1,-8.7,AIEMG,2742
COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCC(O)Cn1ccnc1,-8.7,ChEMBL,2743
[C@H]Oc1cccc([N-]S(=O)(=O)c2ccc3c(c2)C(=O)N(Cc2ccccc2)C3)c1,-8.7,AIEMG,2744
[C@]Oc1cccc(NC(=O)N2CC[C@H](Oc3ccc(Cc4ccccc4F)cn3)C2)c1,-8.7,AIEMG,2745
CC(C)(C)n1nc(-c2ccc(Cl)cc2)c2c(N)ncnc21,-8.7,ChEMBL,2746
NNC(=O)c1c(N)ncnc1Nc1ccc(OCc2ccccc2)c(Cl)c1,-8.7,ChEMBL,2747
C=CC(=O)Nc1ccc2ncnc(N3CCc4ccc(Br)cc43)c2c1,-8.7,ChEMBL,2748
[P@@]Cc1nc(CN2CCC[C@@H]2c2ccccc2F)oc1NC(=O)c1ccco1,-8.7,AIEMG,2749
C[NH+][C@@H]Sc1nc(-c2ccccc2)cc(-c2ccc(OC)c(O)c2)n1,-8.7,AIEMG,2750
[P@@]1/C(=C/N=C/C=C/c2ccccc2)N=C1Nc1cccc(C(F)(F)F)c1,-8.7,AIEMG,2751
COc1cc2ncnc(Nc3cc(NC(=O)c4ccccc4)c(F)cc3F)c2cc1OC,-8.7,ChEMBL,2752
Nc1ncnc(Nc2ccc(OCc3ccccc3)c(Cl)c2)c1C(=O)O,-8.7,ChEMBL,2753
[C@H]Oc1ccc(-c2ncoc2C(=O)[C@@H]2C[C@H]2c2ccccc2F)cc1OCC(F)(F)F,-8.7,AIEMG,2754
[C@H]Oc1ccc(OCC(=O)N[C@@H](C)c2ccoc2)cc1NC(=O)c1ccccc1,-8.7,AIEMG,2755
C[C@H](CNC(=O)c1ccccc1F)N1CCN(c2cccc[nH+]2)CC1,-8.7,AIEMG,2756
Nc1ncnc2c1c(-c1ccccc1)cn2-c1ccc(CO)cc1,-8.7,ChEMBL,2757
[C@@](CNCCN1C(=O)c2ccccc2C1=O)Nc1ccc2nn(C)c([O-])c2c1,-8.7,AIEMG,2758
CN(C)C/C=C/C(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1O[C@H]1CCOC1,-8.7,ChEMBL,2759
COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCN1CC2(COC2)C1,-8.699,ChEMBL,2760
C=CC(=O)Nc1cc2c(Nc3cc(Cl)c(Cl)cc3Cl)ncnc2cc1OCCNC(C)=O,-8.699,ChEMBL,2761
N=c1scc(-c2ccc(Cl)cc2)n1CC(=O)N1CCN(c2ccccc2)CC1,-8.698,ChEMBL,2762
C=CC(=O)Nc1ccc2ncnc(Nc3ccc(Br)cc3F)c2c1,-8.697,ChEMBL,2763
C=CC(=O)Nc1cc(Nc2nccc(-c3cn(C)c4ccccc34)n2)c(OC)cc1N(C)CCNC,-8.695,ChEMBL,2764
COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCCN1CC2(CSC2)C1,-8.695,ChEMBL,2765
O=C1CS/C(=N/Nc2nncc3ccccc23)N1c1ccc(Cl)cc1,-8.695,ChEMBL,2766
O=C1CSC(N2N=C(c3ccc(F)cc3)CC2c2ccc(Cl)cc2)=N1,-8.693,ChEMBL,2767
CN(C)C/C=C/C(=O)Nc1cc2c(Nc3ccc(F)c(C#N)c3)ncnc2cc1O[C@H]1CCOC1,-8.692,ChEMBL,2768
C=CC(=O)Nc1ccc2ncnc(Nc3c(F)cccc3Br)c2c1,-8.691,ChEMBL,2769
COc1ccc(-c2cc3c(N[C@H](CO)c4ccccc4)ncnc3o2)cc1,-8.69,ChEMBL,2770
CS(=O)(=O)Nc1ccc(-c2cc3c(N[C@H](CO)c4ccccc4)ncnc3[nH]2)cc1,-8.689,ChEMBL,2771
C=CC(=O)Nc1cccc(Oc2nc(Nc3ccc(OC)c(OC)c3OC)ncc2Cl)c1,-8.688,ChEMBL,2772
NS(=O)(=O)c1cccc(Nc2ncc3ccn(Cc4ccccc4)c3n2)c1,-8.688,ChEMBL,2773
COc1ccc(NC(=O)/C=C/CN(C)C)cc1Nc1ncc(Cl)c(-c2cnn3ccccc23)n1,-8.687,ChEMBL,2774
CCN(CC)C/C=C/C(=O)N1CCOc2cc3ncnc(Nc4ccc(F)c(Cl)c4)c3cc21,-8.686,ChEMBL,2775
CC(=O)N1N=C(c2ccc(F)cc2)CC1c1ccc(C(=O)OC(C)Cn2c([N+](=O)[O-])cnc2C)cc1,-8.686,ChEMBL,2776
Cc1ccc(C2=NN(C3=NC(=O)CS3)C(c3ccc(F)cc3)C2)cc1,-8.684,ChEMBL,2777
C=CC(=O)Nc1cccc(Nc2nc(Nc3ccc(Cn4ccnc4)cc3OC)ncc2Cl)c1,-8.683,ChEMBL,2778
C#Cc1cccc(Nc2ncnc3cc4oc(=O)n(CCOC)c4cc23)c1,-8.682,ChEMBL,2779
COc1cc2ncnc(N3CCCc4ccccc43)c2cc1NC(=O)/C=C/CN(C)C,-8.682,ChEMBL,2780
N#CN1CCC[C@@H](n2nc(-c3ccc(Oc4ccc(Cl)cc4)cc3)c(C(N)=O)c2N)C1,-8.682,ChEMBL,2781
CNS(=O)(=O)c1cccc(Nc2cc(Nc3ccc(Cl)cn3)ncn2)c1,-8.682,ChEMBL,2782
Nc1ncc(C=CC(=O)NCCCn2ccnc2)c2scc(-c3ccc(Br)cc3)c12,-8.681,ChEMBL,2783
C=CC(=O)Nc1cc2c(Nc3ccc(Cl)cc3F)ncnc2cc1OCCNC(C)=O,-8.68,ChEMBL,2784
C#Cc1cccc(Nc2ncnc3cc(OC)c(OCCCn4ccnc4[N+](=O)[O-])cc23)c1,-8.68,ChEMBL,2785
O=C(Nc1cccc(Br)c1)c1c(O)c2ccccc2[nH]c1=O,-8.68,ChEMBL,2786
O=C1Nc2ccc(S(=O)(=O)N3CCOCC3)cc2/C1=N/c1ccc(O)cc1,-8.68,ChEMBL,2787
C=CC(=O)N1CCc2c(sc3ncnc(Nc4ccc(CC)cc4)c23)C1,-8.68,ChEMBL,2788
Nc1ccc2oc3nccc(NCc4cccc(Cl)c4)c3c2c1,-8.68,ChEMBL,2789
Cc1nc2cnc(Nc3ccnc(N4CCC(C)(C(N)=O)C4)n3)cc2n1C(C)C,-8.679,ChEMBL,2790
CCc1ccc(NCC(=O)Nn2c(-c3ccccc3)nc3ccccc3c2=O)cc1,-8.676,ChEMBL,2791
COc1cc(CN(C)CCN(C)C)ccc1-c1cc2c(N[C@H](CO)c3ccccc3)ncnc2[nH]1,-8.674,ChEMBL,2792
COc1cccc(-c2cc(-c3c(O)c4ccccc4oc3=O)nc(N)c2C#N)c1,-8.672,ChEMBL,2793
C=CC(=O)N1CC[C@@H](Nc2nc(Nc3cnn(C)c3)c3ncn(C(C)C)c3n2)C1,-8.672,ChEMBL,2794
O=C(NCCO)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1O[C@H]1CCOC1,-8.672,ChEMBL,2795
C=CC(=O)Nc1cc(Nc2nccc(NC(=O)c3ccccc3)n2)c(OC)cc1N(C)CCN(C)C,-8.67,ChEMBL,2796
C=CC(=O)Nc1cccc(Oc2nc(Nc3cccc(OC)c3OC)ncc2Br)c1,-8.669,ChEMBL,2797
S=C(NN=C(c1ccccc1)c1ccccc1)Nc1ccc2c(c1)OCO2,-8.667,ChEMBL,2798
COc1cc2ncc(C(=O)O)c(Nc3ccc(F)c(Cl)c3)c2cc1OC,-8.665,ChEMBL,2799
O=C1Cc2cccc(Oc3ccc(Nc4ncnc5ccn(CCO)c45)cc3Cl)c2N1,-8.665,ChEMBL,2800
Cc1ccc(C(=O)N/N=C(/Cn2c([N+](=O)[O-])cnc2C)c2ccc(Br)cc2)cc1,-8.665,ChEMBL,2801
S=C(NCCN1CCOCC1)Nc1ccc2ncnc(Nc3ccc(Cl)c(Cl)c3)c2c1,-8.664,ChEMBL,2802
C=C(C)C(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OCCCN1CCOCC1,-8.662,ChEMBL,2803
O=C(Nc1ccncc1)Nc1cc(-c2cncnc2)ccc1OC(F)(F)F,-8.66,ChEMBL,2804
CCC(=O)Nc1cc2c(Nc3ccc4[nH]ncc4c3)ncnc2cc1OC,-8.658,ChEMBL,2805
COc1ccc(-n2cc(NC(=O)c3ccc(NS(=O)(=O)c4ccc(Cl)cc4)cc3)cn2)cc1,-8.658,ChEMBL,2806
CCC(=O)Nc1cc2c(Nc3ccc4[nH]ccc4c3)ncnc2cc1OC,-8.657,ChEMBL,2807
Cc1ccc(C2=NN(C3=NC(=O)CS3)C(c3ccc(Br)cc3)C2)cc1,-8.657,ChEMBL,2808
Clc1cc(NC2CCCCC2)nc(-c2c[nH]c3ncccc23)n1,-8.655,ChEMBL,2809
Clc1ccc(-c2nnc(Cc3nc4ccccc4[nH]3)o2)c(Cl)c1,-8.653,ChEMBL,2810
