smiles,qed,sa,egfr,her2,source
Cc1cc(CNC(=O)c2c(OCc3ccccc3F)cccc2OCCF)ccc1F,0.513,3.0,-8.5,-7.9,seed123
COC(=O)c1ccc(Cl)cc1NC(=O)c1ccc(NC(=O)C2CCCCC2)cc1,0.6814,3.0,-7.8,-8.6,seed123
O=C(O[C@H](C(=O)Nc1ccccc1Cl)c1ccccn1)c1ccc(F)cc1,0.6614,3.0,-8.3,-8.0,seed123
O=C(CCc1cccc(O)c1)Nc1ccccc1N1CCc2sccc2C1,0.6828,3.25,-8.6,-7.7,seed123
O=C(Cc1ccccc1)NCC(=O)N(CCc1ccccc1)c1ccccn1,0.6602,3.0,-8.0,-8.3,seed123
Cc1ccc(-n2ncc3c([O-])nnc(Nc4ccccc4F)c32)cc1,0.6228,3.0,-8.6,-7.6,seed123
COc1ccccc1-c1ccc(CN[C@@H](C)c2ccc(Cl)cc2Cl)cc1,0.5208,3.75,-7.6,-8.6,seed123
C[C@H]1CCCN(C(=O)c2cccc(NC(=O)c3ccc(F)cc3)c2)C[C@@H]1O,0.8709,5.5,-8.0,-8.2,seed123
C[C@@H]1C[C@@H](C)CN(C(=O)c2ccc(NC(=O)c3cccc([N+](=O)[O-])c3)cc2)C1,0.6406,4.5,-7.7,-8.4,seed123
CCn1c(=O)n(C[C@H](C)c2nc(C)nc3cc(Cl)c(C)cc23)c2ccccc21,0.4973,3.0,-8.0,-8.1,seed123
O=C(Cc1cccc(F)c1)N1CCc2c(cccc2N2CCOC2=O)C1,0.8516,4.0,-8.1,-8.0,seed123
O=C(N[C@H]1CCCc2ccccc21)N[C@H](c1ccccn1)C1CCCCC1,0.7957,4.5,-8.3,-7.8,seed123
O=C(NCc1cc(-c2ccccc2)[nH]n1)c1cc(Cl)ccc1Cl,0.7394,3.75,-7.6,-8.5,seed123
Cc1cccc(C(=O)C[C@@H](C)NC(=O)N[C@H]2CC(=O)N(c3ccccc3)C2)c1,0.7574,4.0,-7.6,-8.5,seed123
Cc1ccccc1NC(=O)c1cccc(OC[C@@H]2C[NH+](C)CCN2C)c1,0.8545,4.0,-7.6,-8.5,seed123
Cc1ccccc1O[C@H](C)CNC(=O)NC[C@@H]1COc2ccccc2O1,0.835,3.0,-7.7,-8.4,seed123
Cc1c(C(=O)N(C)C)cccc1NC(=O)CCCc1nc(-c2ccccc2)no1,0.6621,3.0,-7.7,-8.3,seed123
Cc1ccccc1NC(=O)C(=O)N[C@H](c1ccccc1)c1ccc(Cl)cc1,0.6569,5.25,-8.3,-7.7,seed123
O=C(NCc1nc(-c2cccs2)no1)c1cc2cc3c(cc2[nH]1)OCO3,0.5741,3.0,-7.9,-8.1,seed123
Cc1cccc(C)c1C[C@@H](C)N(C)C(=O)NC[C@@H](C)[NH+]1CCCCCC1,0.8041,5.75,-7.7,-8.3,seed123
Cc1ccc2c(CC(=O)Nc3ccc(N(C)C)cc3)cccc2c1,0.7733,6.25,-7.8,-8.2,seed123
Cc1ccc(NC(=O)CNc2cccc3c2O[C@H](C)CC3)c(C)c1,0.8912,5.0,-7.4,-8.6,seed123
C[C@@H](C[NH2+][C@H]1CCc2nc(-c3ccccc3)nn21)Cc1ccccc1F,0.7421,3.0,-7.6,-8.4,seed123
C[C@H]1CN(c2ccccc2Cl)C(=O)[C@H]1CCC(=O)Nc1ccc(F)cc1,0.8374,4.5,-7.6,-8.4,seed123
Cc1ccc([C@@H](C)NC(=O)c2cccc(F)c2F)cc1F,0.9132,6.5,-7.6,-8.3,seed123
Cc1cccc([C@H](C)[NH2+]Cc2ccc(Oc3ccccc3)cc2)c1,0.7053,4.75,-7.5,-8.4,seed123
O=C(c1ccccc1Oc1ccccc1)N1CCc2ccccc2C1,0.6982,5.25,-8.1,-7.8,seed123
Cc1ccc(N2C[C@H](C(=O)N[C@@H](c3ccccc3)c3ccccn3)CCC2=O)cc1C,0.6765,3.25,-8.2,-7.7,seed123
O[C@@H](c1cccc(F)c1)C1CCC([NH2+]Cc2ccccc2)CC1,0.8736,6.0,-7.8,-8.1,seed123
Cc1cc(C)cc(CCNC(=O)c2cccc(F)c2F)c1,0.9159,6.5,-8.0,-7.8,seed123
Cc1ccccc1[C@@H](C)NC(=O)CN1C(=O)c2ccccc2[S@@]1=O,0.9274,5.0,-7.9,-7.9,seed123
CCOc1ccccc1OCC(=O)N(C)Cc1nc2ccccc2c(=O)[nH]1,0.6929,3.0,-7.7,-8.1,seed123
Cc1cc(C)cc(NC(=O)CCCc2ccccc2C)c1,0.854,7.0,-7.4,-8.4,seed123
Cc1cc(NC(=O)C[C@H]2SC(N3CCOCC3)=NC2=O)n(-c2ccccc2)n1,0.844,3.0,-7.6,-8.2,seed123
CC(C)c1ccccc1NC(=O)CNS(=O)(=O)c1ccc(Cl)c(Br)c1,0.7014,3.5,-7.3,-8.4,seed123
C/C(=N\Nc1nnc(SCC(=O)Nc2cccc(C)c2)n1N)c1ccc(C)cc1,0.2392,3.0,-7.6,-8.1,seed123
Cc1ccccc1-n1c(SCC(=O)Nc2ccc3c(c2)OCO3)nnc1-c1ccccn1,0.4469,3.0,-7.8,-7.9,seed123
O=C(CSc1nnnn1C1CC1)Nc1cc(-c2ccccc2)on1,0.6867,3.0,-7.5,-8.2,seed123
CS(=O)(=O)[C@@H]1N[C@H](c2ccccc2)[C@@H]2[C@H]1C[C@H]2OC(=O)c1ccccc1Cl,0.7905,3.0,-8.0,-7.7,seed123
O[C@@H]1c2ccccc2N[C@@H]2[NH+]=c3ccc(Cl)cc3=[NH+][C@H]21,0.437,7.0,-7.6,-8.1,seed123
O=C(Nc1ccccc1Oc1ccccc1)c1ccc(Cl)cc1F,0.6778,4.25,-8.2,-7.5,seed123
Cc1noc(NC(=O)CSc2nc([O-])c3[nH]c4ccccc4n23)n1,0.5353,3.0,-7.7,-7.9,seed123
CNC(=O)c1ccc(NC(=O)c2cc3ccccc3cc2OC)cc1,0.7677,4.25,-7.7,-7.9,seed123
COc1ccc(CCNC(=O)c2ccc3[nH]c(=O)[nH]c3c2)cc1,0.6717,3.25,-7.6,-8.0,seed123
O=C(c1ccc2[nH]ccc2c1)N1CCC(C[NH+](C2CCCC2)C2CC2)CC1,0.8391,4.5,-7.8,-7.8,seed123
Cc1occc1C(=O)Nc1cccc(CN2CCN(CC(F)(F)F)CC2)c1,0.8611,3.0,-7.8,-7.8,seed123
O=C(C[NH+]1CCC[C@H]1c1ccccc1)NNC(=O)c1ccccc1F,0.7264,5.0,-7.6,-8.0,seed123
Fc1cccc(CN[C@H]2C[C@H](Cc3ccccc3)[NH2+][C@H](c3ccccn3)C2)c1,0.6924,3.25,-8.0,-7.6,seed123
C[C@@H]([NH2+]C[C@@H](c1ccccc1)c1ccccn1)c1ccccn1,0.7606,3.25,-7.8,-7.8,seed123
C[C@@H]([NH2+][C@H](c1ccccc1)C1CCCCC1)c1ccc(F)cc1,0.8186,6.5,-8.0,-7.6,seed123
COc1cccc(C(=O)Nc2c(-c3ccc(OC)cc3O)nn(-c3ccncc3)c2C#N)c1,0.4668,3.0,-8.0,-7.5,seed123
NC(=O)[C@H]1Cc2ccccc2N2C(=O)c3ccccc3N[C@H]12,0.8407,6.5,-7.7,-7.8,seed123
Cc1ccccc1-n1ncc(N2CC[NH+]([C@H]3C[C@H]4CC[C@H]2C4)CCCCO3)n1,0.8629,3.0,-7.8,-7.7,seed123
Cc1cccc(CNC(=O)[C@@H]2CSc3nccc(=O)n3C2)c1,0.8738,3.5,-7.4,-8.1,seed123
CC(C)c1cc(C(=O)Cn2ccc(=O)[nH]c2=O)sc1Cc1ccccc1,0.6793,3.0,-7.9,-7.6,seed123
C[C@H](NC(=O)c1ccc2c(c1)C[C@@H](C)N2S(C)(=O)=O)c1ccccc1Cl,0.8648,4.5,-7.7,-7.8,seed123
CC(C)c1ccccc1NC(=O)[C@H]1C[C@@H]1c1ccccc1Cl,0.8249,6.5,-7.5,-8.0,seed123
O=C([O-])c1sccc1-c1ccc2c(c1)C(=O)N(CN1CCOCC1)C2=O,0.7339,3.0,-7.5,-7.9,seed123
Cc1ccc(C)c(OCCn2cnnc2S(=O)(=O)Cc2ccc(Cl)cc2)n1,0.599,3.0,-7.9,-7.5,seed123
CCn1c(=O)c2cc([N+](=O)[O-])c(N3CCC(NC(=O)c5ccccc5OC)CC3)cc2nc1C,0.4388,3.0,-7.4,-8.0,seed123
COCCn1ccc2ccc(NC(=O)c3cccc4c3cnn4C)cc12,0.601,3.0,-7.5,-7.9,seed123
Clc1ccccc1-c1noc(C[NH+]2CCC[C@H]2c2ccccn2)n1,0.7924,3.0,-7.6,-7.8,seed123
Cc1ccc(N(C(=O)c2cccc(NC(=O)c3cccs3)c2)S(=O)(=O)c2cccs2)cc1,0.3985,3.0,-7.6,-7.8,seed123
COc1ccc(C2=NN(C(=O)c3ccc(C)cc3)[C@@H](c3cccc(OC)c3O)C2)cc1,0.6539,3.0,-7.8,-7.6,seed123
C[C@H](NC(=O)COc1ccccc1[O-])c1cccc(-n2cccn2)c1,0.7483,3.0,-7.3,-8.1,seed123
CC(C)COc1cccc(NC(=O)c2nn(-c3ccccc3)cc2C#N)c1,0.7196,3.0,-7.5,-7.8,seed123
COc1ccccc1CNC(=O)CNc1c(C#N)cnn1-c1ccccc1,0.6745,3.0,-7.3,-8.0,seed123
c1ccc(-c2nc(CNc3ccc(C4CCCC4)nc3)cs2)cc1,0.6711,3.0,-7.4,-7.9,seed123
Cc1cc([C@@H](C)NC(=O)c2cccc(Br)c2)nc(C)c1C,0.9014,6.0,-7.4,-7.9,seed123
Cc1ccccc1COc1ccccc1C(=O)NCc1nccn1C,0.7523,3.0,-7.6,-7.7,seed123
C[C@@H](NC(=O)[C@@H](C(C)C)N1C(=O)c2ccccc2C1=O)c1ccccc1,0.8424,5.0,-8.1,-7.2,seed123
COc1ccccc1[C@@H](NC(=O)[C@H]1Cc2ccccc2S1)c1ccc(F)c(F)c1,0.6493,3.0,-8.3,-7.0,seed123
Cc1cc(NC(=O)C[C@H](Sc2ccccc2Cl)c2ccccc2)no1,0.5804,3.0,-7.8,-7.5,seed123
CCc1ccccc1NS(=O)(=O)c1ccc(C(=O)N2CCC[C@H](CCC(F)F)C2)cc1,0.619,3.0,-7.1,-8.2,seed123
CCN(Cc1ccccc1C(=O)N[C@H](C)c1cccn1C)c1ccc(Cl)cn1,0.635,3.0,-6.9,-8.3,seed123
O=C(NCCCn1ccccc1=O)N[C@H]1CCN(c2ccccc2)C1,0.7885,4.0,-7.5,-7.7,seed123
c1ccc(-c2csc(N/[NH+]=C\Nc3ccc(Cl)cc3)n2)cc1,0.383,3.0,-7.1,-8.1,seed123
CCC(CC)C(=O)Nc1ccc2c(c1)CN(C(=O)Nc1ccccc1OC)CC2,0.7472,3.0,-7.6,-7.6,seed123
COc1ccc(CC(=O)NC2(c3ccc(F)cc3)CCOCC2)cc1,0.9069,3.0,-7.9,-7.3,seed123
O=C(Nc1ccc2c(c1)OCCO2)c1csc(N2CCOCC2)n1,0.9156,3.0,-7.3,-7.9,seed123
Cn1c(SCc2ccccc2)nnc1-c1cc2ccccc2o1,0.5183,3.0,-7.1,-8.1,seed123
Cc1ccc(C)c([C@H](C)NC(=O)[C@H]2C[C@@H]2c2ccccc2OC)c1,0.891,5.0,-7.0,-8.2,seed123
Cc1ccccc1NCC(=O)Nc1ccnc(C(=O)N2CCOCC2)c1,0.857,3.0,-7.3,-7.9,seed123
Cc1cccc(CN2CCN(S(=O)(=O)c3ccccc3)[C@H](C)C2=O)c1,0.8433,5.0,-7.1,-8.1,seed123
Cc1cccc(C(C)(C)Nc2ccc([N+](=O)[O-])nc2C)c1,0.6818,5.0,-7.5,-7.7,seed123
O=C(Nc1ccccc1Cl)[C@@H]1CCCN1S(=O)(=O)c1ccc2c(c1)OCCO2,0.8184,3.0,-7.9,-7.3,seed123
Cc1ccccc1CNC(=O)Cn1cccc(C(F)(F)F)c1=O,0.9393,5.0,-7.4,-7.8,seed123
CCc1cc(N2C[C@H](C(=O)[O-])[C@@H](c3ccccc3C(C)C)C2)nc(C)[nH+]1,0.8226,4.0,-7.9,-7.2,seed123
Cc1cccc(NC(=O)[C@H](C)N2CCN(C(=O)c3ccccc3)CC2)c1,0.9215,5.5,-7.7,-7.4,seed123
COc1ccccc1[C@H]1CCCN1S(=O)(=O)Cc1ccccc1F,0.8299,3.5,-7.7,-7.4,seed123
Cc1ccc(NC(=O)c2ccccc2)cc1NC(=O)c1cccs1,0.7335,4.25,-7.7,-7.4,seed123
Cc1cnc(NC(=O)[C@@H](C)Sc2nc3ccccc3c(=O)o2)s1,0.7302,3.0,-7.5,-7.6,seed123
C[C@@H](OC(=O)c1cncc(F)c1)C(=O)N1CCN(c2ccccc2)CC1,0.7846,3.0,-7.3,-7.8,seed123
COc1ccc(N2C[C@H](C(=O)N3CCN(c4ccccc4F)CC3)CCO2)cc1,0.7912,3.0,-7.6,-7.5,seed123
CN1CCCC[C@@H]1CNC(=O)C(=O)Nc1ccc2nn(C(F)F)c(C)c2c1,0.7992,3.0,-7.3,-7.7,seed123
Cc1ccc(-c2noc(CNC3CCCCCCC3)n2)cc1,0.9167,3.0,-7.6,-7.4,seed123
C/C(=N\NC(=O)c1ccccc1)[C@@H]1C[C@@H](C)CC(C)(C)C1,0.6546,6.75,-7.3,-7.7,seed123
C[C@@H](c1ccccc1OC(F)(F)F)[NH+]1CCC(C(=O)NCc2ccncc2)CC1,0.7729,3.0,-7.8,-7.2,seed123
CCc1ccccc1N1C[C@H](C(=O)N(C)C)[C@@H](c2ccccc2F)C1=O,0.8458,5.5,-7.9,-7.1,seed123
O=C(CCSc1ccccc1F)Nc1ccccc1C(=O)NCc1ccco1,0.5494,3.0,-7.4,-7.6,seed123
O=C(Cc1cccc(Cl)c1)NC[C@@H](O)c1ccccc1F,0.8921,5.5,-7.6,-7.4,seed123
COc1cc(C)ccc1NC(=O)[C@@H](C)NC(=O)Nc1ccccc1,0.7891,4.0,-7.2,-7.7,seed123
COCCc1nc(C[NH+]2CCC[C@H]2c2cc(-c3ccccc3)c[nH]2)c(C)o1,0.6756,3.0,-7.4,-7.5,seed123
COc1ccc(CC/C([O-])=N/S(=O)(=O)c2c(Cl)cc(Cl)cc2Cl)cc1,0.5256,3.0,-6.9,-8.0,seed123
O=C(COc1ccccc1Br)Nc1nc2ccccc2s1,0.7602,3.0,-7.4,-7.5,seed123
Cc1nc2ccccn2c1CNc1ccccc1C(N)=O,0.7702,4.25,-7.3,-7.6,seed123
Cc1nc(C(F)(F)F)nc(NC[C@@H]2Cc3ccccc3S2)c1C,0.9075,3.0,-7.8,-7.1,seed123
Cc1nc(C)c(C(=O)Nc2nnc(Cc3ccc(F)cc3)s2)s1,0.7822,3.0,-7.3,-7.5,seed123
COc1ccc(-c2csc(Nc3cc(F)ccc3F)n2)cc1OC,0.7158,3.0,-7.8,-7.0,seed123
COc1ccc(NC(=O)NC[C@H]2CN3CCCC[C@@H]3CO2)cc1F,0.8842,3.0,-7.2,-7.6,seed123
Cc1cccc(NC(=O)[C@H](C)Nc2cc(C#N)ccc2Cl)c1,0.8976,5.0,-7.2,-7.6,seed123
CCc1cccc(OC[C@H](O)CN2CCS(=O)(=O)c3ccccc32)c1,0.855,3.0,-7.3,-7.5,seed123
Cn1c(SCC(=O)Nc2ccc(Cl)cc2)nnc1-c1ccccn1,0.7077,3.0,-7.3,-7.5,seed123
C[C@H]1C[C@H]1C(=O)Nc1ccc(NC(=O)C(=O)N2CCC[C@H](C)C2)cc1,0.8278,5.75,-7.1,-7.7,seed123
O=C(Oc1ccccc1Cl)c1ccc(-n2cncn2)cc1,0.5505,3.0,-7.3,-7.5,seed123
CC(C)(C)C(=O)Nc1ccc(NC(=O)c2cccc(F)c2)cc1,0.8972,6.5,-7.0,-7.8,seed123
C[NH2+][C@@H]1c2ccccc2C[C@H]1[S@@](=O)Cc1ccc(F)cc1F,0.9185,5.5,-7.2,-7.6,seed123
C[C@@H](c1cc(F)ccc1F)N(C)S(=O)(=O)Cc1cccc(Cl)c1,0.8041,4.5,-7.3,-7.5,seed123
Cc1nc(NC[C@H](c2cccnc2)[NH+]2CCCCCC2)ccc1Cl,0.8748,3.0,-7.8,-7.0,seed123
Cc1ccc(S(=O)(=O)NC[C@H](C)[C@@H](C)c2ccccc2)c(Cl)c1,0.8397,5.0,-7.3,-7.5,seed123
O=C(OCc1cn2ccccc2n1)[C@@H]1CCCN1C(=O)C1CCCCC1,0.7912,3.0,-7.6,-7.1,seed123
CC(C)c1nccn1Cc1cccc(NC(=O)[C@H]2CC[C@H](C)O2)c1,0.9133,3.0,-7.1,-7.6,seed123
Nc1cc(-c2nc(-c3ccccc3)cs2)ccc1Br,0.6838,4.75,-7.2,-7.5,seed123
C[C@@H](Oc1ccccc1Cl)C(=O)N[C@@H](C)c1c(F)cccc1F,0.8834,4.0,-7.2,-7.5,seed123
Cc1ccc(CC(=O)Nc2cccc(Cn3cccn3)c2)cc1,0.7849,4.25,-6.9,-7.8,seed123
C[C@H]1C[C@@H](C)CN(C(=O)[C@H]([NH2+]Cc2ccccc2)c2ccccn2)C1,0.91,4.5,-7.3,-7.4,seed123
N#Cc1cc(=O)n(Cc2c[nH]cc2-c2ccccc2)cc1C,0.8051,5.25,-7.3,-7.4,seed123
COc1ccc(CC(=O)Nc2cc(C(F)(F)F)ccc2F)cc1,0.8611,4.0,-7.1,-7.6,seed123
O=C(CSc1nncs1)Nc1ccc(Oc2ccc(F)cc2)cc1,0.6668,3.0,-7.2,-7.4,seed123
O=C(Nc1nc2ccccc2s1)[C@@H]1CCCN(S(=O)(=O)[C@@H]2CCS(=O)(=O)C2)C1,0.7654,3.0,-7.4,-7.2,seed123
C[C@@H](Sc1ccccc1Cl)C(=O)NC[C@@H](O)c1ccccc1Cl,0.7448,3.5,-7.2,-7.4,seed123
CSc1cc(C(=O)N/N=C(\C)c2ccc(C)cc2)cc(Br)c1,0.4795,4.0,-7.2,-7.4,seed123
Cc1ccc([C@H](C)NC(=O)[C@]2(C)Oc3ccccc3NC2=O)cc1,0.8531,5.0,-7.2,-7.4,seed123
C[C@H]([NH2+][C@@H](C)c1ccc(Cl)cc1Cl)c1ccccc1Cl,0.8097,6.5,-7.2,-7.4,seed123
O=C(N[C@H]1CC[NH+](Cc2ccccc2)C1)c1ccccc1Br,0.8598,6.0,-7.3,-7.3,seed123
Cc1ccccc1[C@@H](C)NC(=O)CCC(=O)c1ccc(F)cc1,0.8201,5.5,-7.1,-7.5,seed123
Cc1ccc(F)c(C(=O)NCc2cccnc2N2CCOCC2)c1,0.9351,3.0,-7.3,-7.3,seed123
COc1ccccc1Nc1ncccc1CN1C[C@@H](C)O[C@@H](C)C1,0.9113,3.0,-7.3,-7.3,seed123
O=C(CSc1ncnc2ccccc12)Nc1ccccc1Br,0.5514,3.0,-7.5,-7.1,seed123
C[C@@H](Nc1ccc(C(=O)NC2CC2)cc1)c1ccccc1Cl,0.8582,5.5,-7.3,-7.3,seed123
Cc1ccccc1NC(=O)CN1CCN(C(=O)c2ccccc2Cl)CC1,0.8983,5.0,-7.3,-7.3,seed123
Cc1cc(C)cc(NC(=O)c2cc(Br)ccc2Cl)c1,0.8225,7.5,-7.3,-7.3,seed123
CCc1ccccc1NC(=O)[C@H](C)S(=O)(=O)Cc1ccccc1Cl,0.8453,4.5,-7.3,-7.3,seed123
Cc1ccc(S(=O)(=O)Nc2ccc(F)c(C#N)c2)cc1C,0.9468,5.0,-7.0,-7.6,seed123
NC(=O)C1CCN(C(=O)c2ccc(NC(=O)c3ccco3)cc2)CC1,0.8852,3.5,-7.3,-7.2,seed123
Cc1cc(N[C@@H](C)n2nc(C)cc2C)nc(Nc2ccccc2)n1,0.7437,3.0,-7.9,-6.6,seed123
COc1ccccc1/C=C/C(=O)N[C@H](CC(F)(F)F)C(F)(F)F,0.655,3.25,-7.4,-7.1,seed123
COC(=O)c1ccc(NC(=O)CN2CCN(Cc3ccccc3Cl)CC2)cc1,0.754,3.0,-7.2,-7.3,seed123
COc1ccccc1NC(=O)Nc1ncc(-c2ccccc2)s1,0.744,3.0,-7.3,-7.2,seed123
Cc1c(C(=O)NCc2ccccc2Cn2cccn2)cnn1C,0.7827,3.0,-7.2,-7.3,seed123
Cc1cc(NC(=O)c2ccccc2C)nc(=O)[nH]1,0.8415,6.0,-7.1,-7.4,seed123
C[C@@H](Nc1ncccc1F)c1ccc2ccccc2n1,0.7806,4.25,-7.1,-7.4,seed123
Cc1cccc(NC(=O)Nc2ccccc2N)c1,0.7065,7.5,-7.3,-7.2,seed123
C[C@@H](c1ccccn1)N(C(=O)[C@@H]1C[C@H]1c1ccccc1C(F)(F)F)C1CC1,0.7414,3.0,-7.3,-7.2,seed123
C[C@@H]([NH2+][C@H](C(=O)[O-])c1ccccc1F)c1ccccc1N(C)C,0.865,5.0,-7.0,-7.5,seed123
C[C@@H](Nc1ccccc1C(N)=O)c1ccccc1Br,0.9022,6.5,-7.0,-7.5,seed123
C[NH2+]Cc1ncc([C@@H](C)NC[C@@H]2C[C@@H]3CCC[C@@H]2C3)c(C)c1,0.8478,4.75,-7.1,-7.4,seed123
Cc1cc(C(=O)NCC2([NH+]3CCCC3)CCCC2)ccc1F,0.8745,6.25,-7.4,-7.0,seed123
Cc1cccc(CSCC(=O)NC[C@](C)(O)c2ccc(C)cc2)c1,0.808,4.0,-6.7,-7.7,seed123
Cc1nc(-c2ccccc2)sc1COC(=O)c1ccccn1,0.6864,3.0,-7.0,-7.4,seed123
O=S(=O)(N[C@@H](CCO)c1ccc(Cl)cc1)c1cccc(F)c1,0.8472,4.0,-7.0,-7.4,seed123
Oc1ccccc1CN/N=C/c1c(O)nc2ccccc2n1,0.5065,3.0,-7.2,-7.2,seed123
Cc1ccc(C(C)(C)C)cc1NC[C@](O)(c1ccccc1Cl)C(F)(F)F,0.6958,5.5,-7.2,-7.2,seed123
CC[C@@H]([NH2+][C@H](c1ccccc1)c1ccc([N+](=O)[O-])cc1)C(=O)c1ccsc1,0.3643,3.0,-7.1,-7.3,seed123
Cc1cc(NC(=O)[C@H](C)Nc2ccccc2N2CCOCC2)no1,0.8753,3.0,-7.3,-7.1,seed123
Cc1ccc(C(=O)c2ccc(CCNC(C)C)cc2)c(C)c1,0.8138,6.5,-7.1,-7.3,seed123
C[C@@H](CN1CCC(C(N)=O)CC1)N[C@H]1CS(=O)(=O)c2ccccc21,0.8142,4.25,-7.3,-7.1,seed123
O=C(c1ccccc1C1CC1)N1CCN(c2cc(C(F)(F)F)ccn2)CC1,0.8154,3.5,-7.3,-7.1,seed123
CC[C@@H](NC(=O)c1ccccc1Cl)c1cccc(OC)c1,0.8974,5.0,-7.1,-7.3,seed123
CC(C)c1ccc(C(=O)Nc2cccc(F)c2)cc1,0.8767,7.5,-7.1,-7.3,seed123
Cc1ccc(C)cc1O[C@H](C)CNC(=O)N[C@H]1C[C@H]2CC[C@@H]1C2,0.8725,4.75,-6.8,-7.6,seed123
Cc1ccc(Oc2ccc(Cl)cc2/C([O-])=N/c2nc(C)cs2)cc1,0.5043,3.0,-7.3,-7.1,seed123
Cc1ccccc1OCC[NH2+]Cc1cn2c(C)cccc2[nH+]1,0.6888,3.75,-6.9,-7.4,seed123
Cc1nnc2ccc(NS(=O)(=O)Cc3ccccc3Cl)nn12,0.7864,3.0,-7.4,-6.9,seed123
O=C(c1cccs1)N1CCC[C@H]1c1nc2ccccc2c(=O)[nH]1,0.7876,3.25,-7.2,-7.1,seed123
C[NH2+][C@@H](C)c1nc2ccccc2n1C[C@H]1Cc2ccccc2O1,0.8035,3.25,-7.5,-6.8,seed123
O=C(Cc1c(F)cccc1F)N1CCO[C@H](c2ccc(Cl)c(Cl)c2)C1,0.7821,4.0,-7.4,-6.9,seed123
Cc1cccc(C(=O)NNC(=S)Nc2ccccc2)c1,0.5863,7.0,-7.0,-7.3,seed123
COc1ccc(C(=O)[C@@H](C#N)c2nnc(C)c3c2CCCC3)c(OC)c1,0.7693,3.0,-6.8,-7.5,seed123
Cc1cc(C)cc([C@@H](C)n2nc(C(F)(F)F)cc2C(N)=O)c1,0.9457,4.5,-7.3,-7.0,seed123
Cc1ccc(C[NH2+]C[C@H]2CCC[NH+](C3CCOCC3)C2)cc1,0.8168,5.25,-6.8,-7.5,seed123
COc1cc(CN(C)C(=O)[C@H]2Cc3cc(Cl)ccc3O2)ccn1,0.8635,3.0,-6.7,-7.5,seed123
CSc1ccccc1[N-]S(=O)(=O)c1ccc(F)c(C(=O)[O-])c1,0.78,3.0,-6.9,-7.3,seed123
Cn1cc(C(=O)Nc2cccc(C(F)(F)F)c2)c(C(C)(C)C)n1,0.9074,5.0,-7.0,-7.2,seed123
O=C(c1cccc(Br)c1)N1CCN(c2ccc(Cl)cn2)CC1,0.8004,5.0,-7.3,-6.9,seed123
O=C([O-])C[C@H](NS(=O)(=O)c1ccccc1Cl)c1ccccc1,0.8644,4.0,-6.6,-7.6,seed123
COc1ccc(Nc2ncncc2N)c2ccccc12,0.7621,3.0,-7.0,-7.2,seed123
Cc1cccc(NC(=O)c2ccccc2Br)c1,0.8892,8.0,-7.0,-7.2,seed123
CCc1nn(C)cc1CN[C@@H](C(=O)N1CCOCC1)c1ccccc1,0.8676,3.0,-7.1,-7.1,seed123
CSc1ccccc1C(=O)NCC(=O)Nc1ccccc1Br,0.7818,4.0,-7.0,-7.2,seed123
N#CC1(C(=O)NC2CCC(c3ccccc3)=NC2)CCOCC1,0.9284,3.25,-7.3,-6.9,seed123
Cc1nc(N2C[C@@H](C)S(=O)(=O)c3ccccc32)cc(N2CCO[C@H](C)C2)n1,0.7814,3.0,-7.8,-6.4,seed123
CCCc1ccccc1[N-]S(=O)(=O)[C@@H](C)C(=O)Nc1ccc(Cl)cc1,0.7597,3.0,-6.4,-7.7,seed123
Cc1cccc2[nH+]c(CN[C@H](C)c3ncco3)c(Cl)cc12,0.8028,3.25,-6.7,-7.4,seed123
Cc1csc(COc2cccc(NC(=O)N(C)[C@H]3C[C@H](Cl)C3)c2)n1,0.8051,3.0,-6.7,-7.4,seed123
CC(C)(C)C(=O)Nc1ccc(NC(=O)NC[C@H]2CC[C@H](C(=O)[O-])O2)cc1,0.7242,3.25,-7.0,-7.1,seed123
NC(=O)[C@@H](c1ccccc1)N1CCN(Cc2ccccc2Cl)CC1,0.9077,5.0,-7.1,-7.0,seed123
Cc1ccc(CNS(=O)(=O)c2ccccc2)cc1,0.9187,6.5,-7.0,-7.1,seed123
Cn1c(=O)c2ccccc2n(CC(=O)NC[C@H](O)c2cccs2)c1=O,0.6981,3.0,-7.0,-7.1,seed123
C[C@@H](Oc1ccccc1Cl)C(=O)N(Cc1ccccc1)[C@@H]1CCS(=O)(=O)C1,0.7364,3.0,-7.3,-6.8,seed123
C[C@@H](CC(=O)NCCCn1ccccc1=O)Cc1ccccc1,0.7619,4.5,-6.5,-7.6,seed123
CSc1ccc(Cl)c(C(=O)N[C@H]2CS(=O)(=O)c3ccccc32)c1,0.8451,4.0,-7.0,-7.1,seed123
CC(C)[C@H]1C[NH2+]CC[C@H]1c1cccc(C(F)(F)F)c1,0.852,7.75,-7.3,-6.8,seed123
Cc1ccccc1OC1CN(S(=O)(=O)c2ccccc2)C1,0.8714,4.5,-7.1,-7.0,seed123
Cc1ccccc1[C@@H](O)[C@H]1CSc2ccccc21,0.8786,7.0,-6.8,-7.3,seed123
Cc1cccc(Cl)c1NCC[C@H](O)c1ccccc1,0.8577,6.5,-6.8,-7.3,seed123
Cc1ccccc1C(=O)Nc1ccccc1N1CC[NH2+]CC1,0.9043,6.5,-7.1,-7.0,seed123
CCc1nc(CNC(=O)C[NH+](C)Cc2ccc3c(c2)CCO3)sc1C,0.7821,3.0,-6.5,-7.6,seed123
