smiles,egfr,qed,sa,her2,source
[C@@][C@]1(c2ccccc2)NC(=O)N(Cc2ccc(Cl)cc2F)C1=O,-7.9,0.96,3.1395039015855,-10.0,seed42
[C@@][C@@H]1CCC[C@@H](NC(=O)c2ccc3[nH]c(C)cc3[nH+]2)C1,-8.1,0.942,4.875924172371699,-9.8,seed42
[C@@](CNC(=O)CNC(=O)c1ccn(-c2ccccc2)n1)c1ccc(Cl)cc1,-8.4,0.741,2.4702845417196784,-9.5,seed42
[C@@][C@@H](CC(=O)Nc1ccccc1)N1C(=O)/C(=C/C=C/c2ccccc2)SC1=S,-8.4,0.651,3.19731715404356,-9.5,seed42
[C@@]n1c(C(=O)Oc2ccc(F)cc2F)nc2ccccc21,-8.2,0.617,2.6925025513317795,-9.7,seed42
[C@@]1(c2cccc(Cl)c2)NC(=O)N(Cc2ccccc2)C1,-7.9,0.9,2.377401471784012,-10.0,seed42
[C@@]1(NC(CC)CCN(C(=O)c2ccc3c(c2)COC3)NC(=O)Cc2ccc(F)cc2)CCC1,-8.5,0.644,3.5247586826022577,-9.4,seed42
[C@@]Oc1ccc(NC(=O)COC2=NC(=O)CS2)cc1OC/N=C/[C@@H]1C(=O)c2ccccc2C1=O,-8.3,0.531,3.644791084492802,-9.6,seed42
[C@@]1(C)C[C@H](OC(=O)OCC(=O)Nc2ccccc2C(F)(F)F)C1,-7.8,0.938,2.5081211625519977,-10.1,seed42
[C@@](O)(c1ccccc1)c1ccc(NC(=O)[C@H]2C[NH2+]CCO2)cc1,-8.0,0.865,3.5066632801733304,-9.9,seed42
[C@](C#N)([C@@H]([NH3+])Cc1nc2ncccc2cc1OCC(N)=O)c1ccccc1,-8.6,0.723,3.68748977201812,-9.3,seed42
[C@]1(C(=O)Nc2scnc2N[C@H]2CC[NH+](Cc3ccccc3)C2)N(CCc2ccccc2)C1,-8.5,0.521,4.526308936866234,-9.4,seed42
[C@][C@@]1(c2cccc(OC3CCCC3)c2)NC(N)=NC1=S,-8.2,0.915,3.8386140080112,-9.7,seed42
[N+]1=C[C@H]2c3ccccc3[C@@H]1C(=O)N2CCC[NH+]1CCCC[C@H]1c1ccccc1,-9.2,0.937,5.795616943206859,-8.7,seed42
[N+]1=Nc2ccccc2N[C@@H]1c1c(F)cccc1Cl,-8.4,0.907,3.721982698094704,-9.5,seed42
[N+]([O-])c1cc(F)ccc1NC[C@H]1CCC[NH+](C2CCCC2)C1,-8.2,0.9,4.873261440644752,-9.7,seed42
[N+]c1ccccc1-c1nsc(NC(=O)[C@H]2CC=CCC2)n1,-8.2,0.864,3.61899385402492,-9.7,seed42
[N+]([O-])c1ccccc1CN1CCN(C(=O)N[C@@H]2CC[C@@H]([NH+](C)C)C2)CC1,-8.1,0.822,4.223826070842653,-9.8,seed42
[N+]1=N/[C@H](C(=O)Nc2ccccc2F)c2ccccc21,-8.3,0.861,3.460866140318001,-9.6,seed42
[N+]=Cc1ccccc1OCc1nc2ccc(Br)cc2s1,-7.9,0.754,2.69072322244714,-10.0,seed42
ClCc1ccccc1OCc1c[nH]c2ccc([N+](=O)[O-])cc12,-8.4,0.511,2.2184947857581854,-9.5,seed42
FC(F)(F)c1ccccc1NC(=O)c1cc2cccc[n+]2c2nc([C@H]3CC[NH+](Cc4ccccc4)C3)[nH]c12,-11.6,0.3869999999999999,4.414767634260902,-11.2,seed123
[N+]=Cc1cccc(/C=C2\C(=O)N(Cc3ccccc3)N=C2Cc2ccc3c(c2)CC(=O)N3)c1,-10.3,0.5569999999999999,3.16127181462889,-12.2,seed123
FN(C(=O)c1ccccc1F)c1nc([C@H]2CCCN(C(=O)c3ccccn3)C2)nc2cccc(F)c12,-12.0,0.4609999999999999,3.3171403894939377,-10.3,seed123
Fc1ccccc1CN1CC[C@@H](c2cccc(OCc3ccccc3C)n2)c2ccccc21,-9.9,0.417,2.899234203549834,-12.1,seed123
[C@H]1c2cccc(OCC(=O)Nc3ccccc3)c2C(=O)N1[C@H]1CCN(c2ccc(Cl)cc2)N1,-10.1,0.659,3.4069960393944,-11.8,seed123
Fc1ccc(-c2ncc([C@@H]3CCCN3C(=O)c3ccccc3)o2)c(N2CCOCC2)c1,-9.4,0.709,2.9752931650543,-12.2,seed123
[N+]1=C[C@@H](c2ccc(O)cc2F)[C@H](N2C(=O)/C(=C/c3ccc(-c4ccccc4[N+](=O)[O-])cc3)CC2=O)O1,-10.3,0.3329999999999999,4.124949435002744,-11.2,seed123
FC(F)Cc1ccc(-c2cc(/C=C3\C(=O)N(Cc4cccnc4)C3=O)ccc2Cl)cc1,-9.7,0.383,2.468736570735264,-11.6,seed123
[N+]1=N/C(=C/c2ccc(-c3ccccc3)o2)C(=O)N1c1ccccc1,-8.9,0.765,2.907018502798252,-12.3,seed123
[N+]([O-])=C[C@H]1[C@@H](c2ccc(Oc3nc4ccccc4[nH]3)cc2)C(=S)N1c1ccccc1,-9.6,0.305,3.796360630182198,-11.4,seed123
[N+]1=NN(C(=O)CN2CCC(c3c[nH]c4cc(F)ccc34)CC2)C(=O)N1c1ccc(F)cc1,-9.8,0.754,3.230407060121689,-11.1,seed123
F[N+]([O-])=C(/C(=O)Nc1cccc2cc[nH]c12)c1ccc2ccccc2c1,-9.5,0.3329999999999999,2.82154025869443,-11.4,seed123
FC(F)(F)c1cc(F)ccc1Nc1ccc2cc(S(=O)(=O)N3CCOCC3)ccc2c1,-9.7,0.658,2.3075684250878084,-11.1,seed123
[NH+](CCN1CCN(c2ccccc2C(=O)Nc2ccccc2)CC1)N1CCN(c2ccccc2F)CC1,-10.4,0.575,2.821611058945738,-10.2,seed123
[P@@]1C[C@H](c2cccc3ccccc23)n2nc(Nc3ccccc3)ncn21,-10.0,0.755,3.7315946905605344,-10.6,seed123
[P@@](=C/c1ccco1)c1ccc(-c2ccccc2COc2ccc(F)cc2)cc1,-9.8,0.4529999999999999,2.6906957745051105,-10.7,seed123
[N+]1=CCCC[C@@H]1C(=O)NC[C@H](c1ccccc1)N1CCN(C(=O)c2ccc3c(c2)OCCO3)CC1,-10.2,0.77,3.73889196140789,-10.3,seed123
[N+]c1ccc(N2C(=O)[C@@H]3[C@@H]4C=C[C@@H](C4)C(=O)[C@H]3S2)cc1OCC(F)(Cl)c1ccc(Cl)cc1,-9.5,0.4059999999999999,5.778615980231283,-11.0,seed123
FC(F)c1cccc(Oc2cccc3c2O[C@@H](COc2ccccc2F)C3)c1,-8.7,0.605,2.8525807010521067,-11.8,seed123
Fc1cccc(Cn2ccnc(Nc3n[n-]c4ccccc34)c2=O)c1,-8.9,0.701,3.15603205809445,-11.6,seed123
FC(F)(F)c1ccc(Cl)c(NN=C2C=C(c3cccc(C(F)(F)F)c3)C(=O)N2CCc2ccccc2)c1,-10.1,0.345,2.8620941813635348,-10.4,seed123
Fc1ccc2c(c1)c1c(Cl)cc(C[NH+]3CCC[C@@H]3CCc3ccccc3)nc12,-9.5,0.6,4.158110520240733,-11.0,seed123
Fc1ccc(-c2cccc(NCc3ccccc3Cl)c2)c(F)c1,-9.2,0.708,1.798247465281527,-11.2,seed123
FC(F)(F)[n+]1ccc2ccccc2c1CNCc1cccc2cccnc12,-9.2,0.62,2.832295784323227,-11.2,seed123
Fc1ccc2[nH]cc(CCN[C@@H](c3ccccc3)c3ccccc3)c2c1,-9.5,0.572,2.0065389799731506,-10.9,seed123
FC(F)(F)c1cccc(Cn2cnnc2-c2ccccc2)c1,-8.4,0.8119999999999999,2.050890390153789,-12.0,seed123
Fc1ccc2c(c1)CCN(Cc1cccc3ncccc13)C2,-9.0,0.791,1.9899247773051023,-11.4,seed123
[N+]1=C[C@H](c2cc(OCc3ccccc3)ncc2[O-])CC(=O)N1c1ccc2c(c1)OCO2,-10.0,0.713,3.973687586017952,-10.3,seed123
[N+]/[C@H]1C(=O)[C@H](CC(=O)NCc2ccc(Cl)cc2)Nc2ccc(NC(=O)c3ccc(Cl)cc3)cc21,-9.0,0.5499999999999999,3.394795137419472,-11.3,seed123
Fc1cccc(-c2noc(CSc3nnnn3-c3ccccc3)n2)c1,-8.8,0.589,2.17890903243444,-11.5,seed123
Fc1ccc(-n2cnc3cc(S(=O)(=O)[N-]c4ccccc4)ccc32)cc1,-8.9,0.612,2.950625181771352,-11.4,seed123
Fc1ccc(-c2noc(-c3ccccc3OCc3ccccn3)n2)cc1F,-9.5,0.595,2.133577178975316,-10.8,seed123
Fc1ccccc1CC1CCN(C(=O)c2cc(-c3ccccc3F)[nH]c(=O)c2Cl)CC1,-11.1,0.693,2.479343039266734,-9.2,seed123
P=C(\NC1=CC(C(=O)OC2CC2)=C(c2ccccc2F)C1)c1ccccc1,-9.8,0.6739999999999999,3.2078066811187416,-10.4,seed123
[N+]c1ccc(C(=O)/C=C/C(=O)c2ccc(Cl)cc2)cc1OCc1ccccc1,-9.3,0.49,2.538164083124201,-10.9,seed123
[N+]=C(c1ccccc1)N1CCN(C(=O)c2cc([N+](=O)[O-])ccc2F)CC1,-9.3,0.443,2.511106201792428,-10.9,seed123
[C@H]1Cc2ccccc2[C@H]1CC(=O)N1CCc2ccccc2C1,-9.7,0.909,3.041547611538068,-10.5,seed123
N#C/C(=C\c1ccc(OC(F)(F)F)cc1)c1ccc(N2CCOc3ccccc32)cc1,-9.1,0.4519999999999999,2.4349213354087933,-11.1,seed123
[N+](=C/c1ccccc1)C(=O)Nc1ccc2[nH]nc(-c3ccccc3)c(=O)c2c1,-9.0,0.622,2.7974904714919315,-11.2,seed123
[N+]c1cc2c(cc1F)[C@@H](c1nc3cc(C)c(Cl)cc3[nH]1)CCC2,-9.5,0.763,3.635138228508577,-10.7,seed123
FC(F)(F)c1ccc(-c2nc(CO[C@H](C(N)=O)C3CCCCC3)no2)cc1,-8.7,0.901,3.068070935591389,-11.5,seed123
FC(F)(F)Oc1cccc(NC(=O)N2CCC(NCc3ccccc3F)C2=O)c1,-9.1,0.817,2.825855171927764,-11.1,seed123
N/C(=N/c1ccccc1)c1ccc2c(c1)O/C(=C/c1ccco1)C2=O,-9.3,0.528,2.5333193078310146,-10.8,seed123
[N+](=O)c1ccc(CN2CCO[C@]3(CCC[NH2+]C3)C2=O)c2ccccc12,-8.7,0.886,4.714473184127057,-11.4,seed123
F[N+]([O-])=C(C(=O)c1cnc(Oc2ccccc2)cc1)c1ccc(F)c(Cl)c1,-9.1,0.288,2.72326745981373,-11.0,seed123
[N+]1=C[C@H](c2cc(OCc3ccccc3)ccc2[O-])N(Cc2ccc(C(F)(F)F)cc2)C([O-])=C1Cl,-9.5,0.573,3.882527913342376,-10.5,seed123
Fc1ccc(F)cc1C[NH2+][C@H]1C[C@@H]2CCCc3cccc1c32,-9.0,0.872,3.922748940644752,-11.0,seed123
FC(F)c1ccc(OCc2noc(-c3ccccc3OC(F)(F)F)n2)cc1F,-8.7,0.603,2.54997263342006,-11.3,seed123
Fc1ccc(-c2ccc(-c3csc(S(=O)(=O)Nc4cccnc4)n3)cc2)cc1,-8.9,0.591,2.2676656643207806,-11.1,seed123
[N+]1=N/C(=C/c2ccc(OCc3ccccc3)s2)C(=O)N1c1ccccc1,-8.8,0.712,3.1739963226304937,-11.1,seed123
FC(F)(F)Oc1cccc(-c2n[n-]nc2Cc2ccccc2)c1,-8.8,0.817,2.948055157589218,-11.1,seed123
Fc1ccc(C[NH+]2CCc3nc(NC[C@@H](C#N)Cc4cc5cc(Cl)ccc5o4)[nH]c3C2)cc1,-9.2,0.4669999999999999,4.570649321163806,-10.7,seed123
CC(=O)c1cccc(Nc2cccc(C(=O)N3CCC(C(N)=O)CC3)c2)c1,-8.9,0.877,1.97681766224288,-10.9,seed123
Cc1nn(Cc2ccccc2)cc1CN1CCO[C@H](c2cccc(C(F)(F)F)c2)C1,-9.3,0.6779999999999999,2.8126327387201613,-10.5,seed123
[P@@](=N/c1cccc2[nH]ccc12)Nc1cccc2cccnc12,-8.7,0.571,3.0513338466972453,-11.1,seed123
[N+]1=CCCC[C@@H]1c1[nH]c2ccccc2c1C[NH+]1CC(C2=CCCCC2)C1,-10.1,0.875,4.765595697246156,-9.7,seed123
[N+]1=C(C2=NC=C(c3ccccc3)NC2Oc2ccccc2)N1Cc1ccc(F)cc1,-9.2,0.768,3.886226712133956,-10.6,seed123
[N+]N/Cn1c(=O)oc2cc(-c3cc4c(cc3C#N)CCCC4)ncc2s1,-9.6,0.743,3.788886104848277,-10.2,seed123
[N+]=CC1[NH+]=c2ccccc2=[NH+][C@H]1C(=O)Nc1ccc2c(c1)CCC2,-8.8,0.593,4.840314321513947,-10.9,seed123
[N+]c1cccc(C(=O)NCCN2CC(=O)c3ccccc3S2)c1,-9.0,0.956,3.137059353393415,-10.7,seed123
c1n[nH]c2c1CC[NH+](Cc1cn3cc(-c4ccccc4OC)ccc3c1Cl)O2,-9.6,0.638,4.245198045225548,-10.1,seed123
Fc1ccccc1On1cnnc1CN[C@@H](CCc1ccccc1)c1ccccc1,-9.1,0.52,2.9600478037439792,-10.6,seed123
FC(F)(F)C1=NN(C2CCN(C[C@@H]3CCCCC3)C[C@H]2c2ccc[nH]2)c2ccccc21,-9.2,0.632,3.6594115947527,-10.5,seed123
[C@H](CCNC(=O)Nc1ccc(Cl)cc1F)c1ccc2c(c1)CC(=O)N2,-8.7,0.791,2.679585797390077,-10.9,seed123
[N+]=C(C(=O)c1cccc(F)c1)N[C@@H]1C[C@H]1c1cccc(Cl)c1,-8.6,0.616,3.4441778488333368,-11.0,seed123
[N+]c1ccc(-c2nn(Cc3ccccc3)c(=O)[nH]c2=O)cc1F,-8.6,0.874,2.840904743388034,-11.0,seed123
[N+]c1ccc(F)c(C[NH+]2CCC[C@H]2c2nc3ccccc3o2)c1,-9.0,0.888,4.764086538980622,-10.6,seed123
[N+]1=C[C@@H](Nc2nc(N[C@@H]3CCN(c4ncccn4)N=C3C(=O)c3cccs3)ccc2O)c2ccccc21,-10.2,0.3999999999999999,4.623121645932313,-9.4,seed123
[C@@H][N+]=C(\C)N1CCN(C(=O)NC[C@@H](C)c2nc(-c3ccccc3)no2)CC1,-8.6,0.734,3.344383877912225,-11.0,seed123
Fc1ccc(Cc2cccc(F)c2)cc1N[C@H]1CCn2cccc2C1,-9.1,0.8039999999999999,2.992927963576508,-10.5,seed123
FC(F)(F)[C@@H](c1ccccc1)N1CCN(Cc2cccc(C#CCC(F)F)c2)CC1,-9.2,0.568,3.1529619000376394,-10.4,seed123
Fc1ccc(SCC[C@H]2Cc3cc(-c4ccccc4)ccc3O2)cc1,-8.3,0.604,2.543564702106396,-11.3,seed123
FC(F)(F)c1ccccc1CN1CCN(C(=O)Cc2ccccc2)CC1,-8.7,0.91,1.89155048738466,-10.9,seed123
[C@H]1O[C@@H](c2ccc(Cl)cc2)N1C(=O)CNC(=O)c1cc(Cl)ccc1O,-8.9,0.935,3.126023318085012,-10.6,seed123
[C@H](C(=O)Nc1c(F)c(F)cc(F)c1F)[C@H]1C[C@@H](C)N(c2ccccc2)C1,-9.4,0.727,3.644012765229348,-10.1,seed123
[NH+]/C(=C\c1ccc(Cl)cc1)N[C@@H](c1ccc(C)cc1)c1ccccc1O,-10.1,0.8029999999999999,3.0086304813809406,-9.4,seed123
Fc1ccc(-c2ccnc(NC[C@@H](O)c3ccccc3)c2)cc1,-8.5,0.828,2.346062132067704,-11.0,seed123
Fc1ccccc1Cn1c[nH+]cc(C(=O)Nc2ccc([N+](=O)[O-])cc2)c1=O,-8.7,0.628,2.838839119732759,-10.8,seed123
FC(F)(F)c1ccc2oc(C(=O)N3CCC[C@@H](C(=O)NC4CC4)C3)cc2c1,-9.4,0.865,2.7589644173727663,-10.1,seed123
Fc1ccc(-c2noc(-c3ccc(NCc4cccnc4)o3)n2)cc1,-8.4,0.6699999999999999,2.4379368910622983,-11.1,seed123
Fc1cccc(C[C@H]2CCCC[C@@H]2[NH2+][C@@H]2CC(F)(F)OC2=O)c1,-8.8,0.943,4.51643419883622,-10.7,seed123
[C@H]OCc1cccc(NC(=O)c2ccc(=O)n(-c3ccccc3)n2)c1C,-8.5,0.85,2.4863438345780065,-10.9,seed123
[C@H]Oc1cccc([N-]S(=O)(=O)c2ccc3c(c2)C(=O)N(Cc2ccccc2)C3)c1,-8.7,0.693,3.341655282967009,-10.7,seed123
[P@@]=C(NC(=S)NCc1ccc(Cl)cc1)N1c2ccccc2C[C@H]1Cc1ccccc1,-9.7,0.4639999999999999,3.0594534962304936,-9.7,seed123
[P@@]Cc1nc(CN2CCC[C@@H]2c2ccccc2F)oc1NC(=O)c1ccco1,-8.7,0.6769999999999999,3.460570444641851,-10.7,seed123
[C@H][NH+](Cc1ccc(F)c(Br)c1)C(c1ccccc1)c1nc(C(F)(F)F)cs1,-9.0,0.619,4.039224929911399,-10.4,seed123
[N+](=O)c1ccccc1NC(=O)c1cc[nH+]c(N2CCCCC2)c1,-9.2,0.922,3.489471116257416,-10.2,seed123
[N+]=C/C=C/C(=O)N[C@H]1CCCC[C@@H]1CCN1CCc2ccccc2C1,-8.8,0.72,3.667464438180475,-10.6,seed123
Fc1ccc(CN2CCC([NH+]3CCC[C@@H]3CCc3ccccc3)CC2)cc1,-8.8,0.901,3.776145583757554,-10.6,seed123
Fc1cc(/C=N/N=C2\Sc3ccccc3N2)ccc1OCc1ccccc1,-9.1,0.471,2.53093673106879,-10.3,seed123
Fc1cc(N2CCCC2)ccc1NCC1CCN(S(=O)(=O)c2cc(F)ccc2F)CC1,-9.0,0.792,2.351513144161837,-10.4,seed123
Fc1cc2c(cc1NC(=S)N[C@H]1CCCC[C@H]1C(=O)NC[C@@H]1CCCC[C@@H]1O)N(c1ccccc1)C2=O,-9.9,0.492,3.7715031625247217,-9.5,seed123
[C@H]Oc1cccc(-c2cnc(NC(=O)[C@@H](C)N3CCC(c4ccccc4)CC3)nn2)c1N,-8.8,0.658,3.3342526059574364,-10.5,seed123
[C@H]1CCCCN1C(=O)CS[C@@H]1N=C2N=NN(c3ccccc3)[C@@H]2C1,-8.5,0.923,4.450225180514101,-10.8,seed123
Fc1ccc(-c2ccccc2NC(=O)c2cccc(Cl)c2Cl)cc1,-9.4,0.6849999999999999,1.7273846139447713,-9.9,seed123
Fc1ccc(-n2ncc3c(=O)n(-c4cccc(F)c4)ncc32)cc1,-9.0,0.65,2.204386650143864,-10.3,seed123
F[N+]([O-])=C(CC[NH+]1CCn2cccc2C1)c1c([O-])c2ccccc2oc1=O,-9.0,0.316,4.9106410207693685,-10.3,seed123
FC(F)(F)Oc1ccc(Nc2nc3cc(Cl)cc(Cl)c3s2)cc1,-8.3,0.665,2.30257486912768,-11.0,seed123
Fc1cccc(CN2CC[NH+](CCc3nc(-c4ccc(Cl)cc4)no3)CC2=O)c1,-8.9,0.749,3.6101789814515737,-10.4,seed123
[NH+]/1(C(=O)Cn2ncc(C(F)(F)F)n2)c2ccccc2C(=O)c2ccccc21,-9.2,0.825,3.667626164267171,-10.1,seed123
[P@@]=C(\N=c1/[nH]c(Cl)nc2c1cnn2-c1ccccc1)c1ccccc1F,-9.6,0.509,3.0828965663867374,-9.7,seed123
[N+]1=C2CCC[C@@H]2[C@H]1C(=O)NCc1ccc(OCc2ccccc2)cc1,-8.6,0.863,3.399344075351893,-10.7,seed123
[NH+]=C(/NCc1cccnc1)N1CCN(c2nc3ccccc3c(=O)[nH]2)CC1,-9.3,0.493,2.827690129316114,-9.9,seed123
[NH+]Nc1cccc(C(=O)NCc2cc(=O)n(C)c3c2CCC3)c1,-8.9,0.856,2.946467820311112,-10.3,seed123
[C@H]n1c(SCCC(=O)N[C@H]2CCCc3ccccc32)nnc1-c1ccc(F)c(F)c1,-9.0,0.6729999999999999,3.195126298648605,-10.2,seed123
[P@@]=C(OCc1ccncc1)NC(=O)c1cc(=O)[nH]c2ccc(Cl)cc12,-8.7,0.754,2.780032817975126,-10.5,seed123
[N+]/c1cc(N2CCN(c3ccc(Cl)cc3)CC2)ccc1OCc1ccc(Cl)cc1,-8.7,0.613,2.398687998444302,-10.5,seed123
FC(F)c1cccc(C[S@@](=O)c2nc3cc(Cl)ccc3[nH]2)c1,-8.2,0.842,3.031793425624727,-11.0,seed123
FC(F)(F)c1cccc(C(=O)NCc2nnnn2C[C@@H]2CCCO2)c1,-8.7,0.864,2.7864650329898257,-10.5,seed123
Fc1ccc(-c2cccnc2)cc1OCC(=O)N1CCN(Cc2ccco2)CC1,-9.1,0.722,2.209486821973714,-10.1,seed123
FC(F)(F)c1ccc(C[NH+]2CCC[C@@H](c3nc4ccccc4[nH]3)C2)o1,-8.7,0.842,4.31352297348079,-10.5,seed123
[NH+]1CCN(Cc2c[nH+]c3ccccc3n2)C[C@@H]1Cc1ccccc1,-8.8,0.854,4.318020490293993,-10.3,seed123
[P@@](=C/Nc1ccc2ccccc2c1)Nc1ccc([N+](=O)[O-])cc1,-8.4,0.478,2.7639574538004705,-10.7,seed123
[P@@](=NC(=O)Nc1nnc(C2CC2)s1)OCc1cccc(C(F)(F)F)c1,-8.2,0.792,3.2083743130997195,-10.9,seed123
[NH+](CC1CC1)[C@H]1CCN(C(=O)c2ccc(C3CCCC3)cc2)C1,-8.3,0.87,3.43694272908263,-10.8,seed123
[N+]([O-])c1ccc(Nc2ncnc3c2CCN(c2ccc(F)cc2)C3)cc1,-8.4,0.8069999999999999,2.788735562338156,-10.7,seed123
[N+]c1ccc(Br)cc1Oc1ccc(NC(=O)C2CCCCC2)cc1,-8.6,0.837,2.468045513020119,-10.5,seed123
Fc1ccc(Oc2sc3cc(NCc4ccccc4)c[nH+]c3c2CN2CCOCC2)cc1,-9.3,0.506,3.1177178557562613,-9.8,seed123
Fc1ccc(C2=NS(=O)(=O)c3cc(F)ccc3O2)cc1C(F)(F)F,-8.9,0.8089999999999999,2.820572448960432,-10.2,seed123
FC(F)(F)c1ccccc1NC(=O)CN1CCN(C(=O)COc2cccc(F)c2)CC1,-9.1,0.783,2.093167894583829,-10.0,seed123
FC(F)(F)C1CCN(C(=O)c2cnn3c2OCCC3)[C@]1c1ccccc1Cl,-9.1,0.85,3.741068708870742,-10.0,seed123
Fc1cc(F)ccc1C(=O)N1CCC(O)(F)c2ncccc21,-9.2,0.861,3.189140173377238,-9.9,seed123
[P@@]1/c2ccccc2C(=O)N1CCC[NH+]1CCC(Cc2ccccc2F)CC1,-8.9,0.841,4.125754783649121,-10.1,seed123
[N+]1=C[C@H](C(=O)Nc2ccccc2)[C@@H](c2c[nH]c3ccccc23)N1c1ccc(F)cc1,-9.2,0.614,3.5959029378745075,-9.8,seed123
[N+]c1ccc(C[NH+]2CCC(CN3C(=O)c4ccccc4C3=O)CC2)cc1O,-8.5,0.879,3.848265022777082,-10.5,seed123
[N+]n1c(=O)c2ccccc2nc1-c1ccc(Br)cc1C(F)(F)F,-9.4,0.725,2.7484760367100964,-9.6,seed123
[N+]=C(/C=C/c1ccc2c(c1)OCO2)Nc1ccc(Cl)c(Cl)c1,-8.7,0.761,2.6978310494944484,-10.3,seed123
[N+]1=C(C2(c3ccccc3)N=N2)/C(=C/c2ccc(O)cc2)C1,-9.1,0.9,3.3496355498142627,-9.9,seed123
Fc1ccc(F)c(CN2CCC(c3nncn3CCc3ccccc3)CC2)c1,-9.2,0.721,2.310391221960975,-9.8,seed123
Fc1ccc(-c2ccc([C@H]3CCCN3C(=O)Cc3cccc(Cl)c3Cl)o2)c(Cl)c1,-9.8,0.509,2.863764427712629,-9.2,seed123
FC(F)(F)c1ccccc1SC1CCN(C(=O)c2ccccc2[N+](=O)[O-])CC1,-8.7,0.605,2.4099560653727217,-10.3,seed123
Fc1ccc(COc2ccccc2CN2CCN(Cc3ccco3)CC2)cc1,-8.7,0.691,1.965824597489356,-10.3,seed123
FC(F)(F)c1nnc(-c2ccccc2)n1[C@H]1CC(=O)N(c2cccc(Cl)c2)C1,-9.5,0.719,2.929833692505099,-9.5,seed123
[NH+]=C(c1cccc(Cl)c1)[NH+](C)C/Cc1c[nH]c2c(Cl)cccc12,-8.4,0.5539999999999999,3.8760293527689313,-10.5,seed123
[NH+]1(c2nc(-c3c[nH]c4ccccc34)nn2-c2ccccc2)CC1,-9.0,0.648,3.093599275236277,-9.9,seed123
[P@@]/N=C(\NCc1cccc2c1CCCC2)N1CCc2ccccc21,-9.1,0.58,2.831806585138448,-9.8,seed123
[N+]=C[C@@H]1CC(C(=O)Nc2ccccc2C#N)=C(C)c2ccccc21,-8.9,0.862,3.4573686803392416,-10.0,seed123
[N+]([O-])c1ccc([C@H]2CN(C(=O)c3ccc(F)c(F)c3)N=N2)cc1,-8.4,0.894,3.6819020154908255,-10.5,seed123
[N+]([O-])C[C@H](c1ccco1)N(Cc1c[nH]c2ccccc12)C(=O)Cn1nnc(-c2ccccc2)n1,-8.8,0.42,3.446848932573144,-10.1,seed123
[N+]1=CCCC[C@H]1C(=O)N1CCC(NC2=Cc3ccccc3C(=O)N2C2CCC2)CC1,-9.3,0.928,3.790633867583279,-9.6,seed123
[N+]=Cc1ccc(Cl)c(S(=O)(=O)Nc2ncn(Cc3ccccc3)n2)c1,-8.4,0.747,2.7536861224171627,-10.5,seed123
Fc1cccc([C@H]2c3cc(NC(=O)CCCn4cccc4)[nH]c3CCS2)c1,-8.9,0.725,3.522710434899542,-10.0,seed123
FC(F)(F)CCC[NH2+][C@H]1CCc2c(OCc3ccccc3)nc(-c3ccccc3)nc2C1,-9.1,0.603,3.5951298257222444,-9.8,seed123
FC(F)c1cc(C(=O)[O-])cc(-c2cc(F)ccc2F)c1,-8.9,0.892,2.7352747697504114,-10.0,seed123
Fc1cccc(COc2ccc3nn(-c4ccc(OCC(F)(F)F)cc4)n3c2)n1,-8.8,0.436,2.976488832549956,-10.1,seed123
Fc1cccc(-c2nc(-c3ccc(Cl)cc3)no2)c1,-8.5,0.783,1.766699852615428,-10.4,seed123
[NH+]=C(/NCC(=O)NCc1ccccc1)N1CCN(c2ncccn2)CC1,-8.5,0.523,2.554374833593215,-10.3,seed123
[NH+]N=C([O-])CCC(=O)Nc1cccc(C(=O)NOCc2ccccc2)c1,-8.3,0.4649999999999999,2.796608075742247,-10.5,seed123
[N+]1=C/C=C/C1=C\c1ccc(OCc2coc(-c3ccccc3)n2)cc1,-8.3,0.784,3.0512758515612584,-10.5,seed123
[N+]n1c(=O)[nH]c(=S)n1/N=N/c1nc2ccc(Cl)cc2n1CCC(=O)N1CCN(Cc2ccccc2)CC1,-9.3,0.365,3.388865739975285,-9.5,seed123
[N+]([O-])Cc1ccccc1C(=O)N1CCC2(CC1)NC(=O)N(c1ccc(Cl)c(Cl)c1)C2,-10.0,0.8029999999999999,3.581334207729947,-8.8,seed123
[N+]1=CCCC[C@@H]1C(=O)Nc1ccc(Cl)cc1N[C@H]1CCCc2ccccc21,-9.5,0.884,3.838657046756581,-9.3,seed123
FC(F)c1ccn(-c2cccc(C[NH+]3CCc4ccccc43)n2)c1,-8.9,0.862,4.285242028755532,-9.9,seed123
Fc1cccc(/C=C/C[NH2+]Cc2cccc(C(F)(F)F)c2)c1,-7.9,0.722,3.027810205821992,-10.9,seed123
[N+]c1cccc2c1CN(Cc1cc(F)ccc1F)CC2,-8.6,0.904,2.751651827780101,-10.2,seed123
[N+]=Cc1ccc(Cn2c(Nc3ccccc3)nc3ccccc32)cc1,-9.2,0.643,2.388384500209906,-9.6,seed123
[nH+]1/N=C(/NC(=S)NCc2cccc(Br)c2)nc2ccccc21,-8.2,0.77,3.1352757610329114,-10.6,seed123
Fc1ccc(F)c([C@H]2CCC[NH+](Cc3ccccc3)C2)c1,-8.7,0.866,3.9030049542054215,-10.1,seed123
[P@@](=C\c1sc2ccccc2c1Nc1ccc(F)cc1)C1CCCC1,-9.4,0.586,3.0158824247917515,-9.3,seed123
