smiles,qed,sa,egfr,her2,source
O=C(Nc1cccc(N2CCCC2=O)c1)c1ccccc1C(=O)Nc1ccc(Cl)cc1,0.5958,2.9605,-9.5,-10.0,seed123
Cc1ccc(Cn2cc(C(=O)NCCCc3nc4ccccc4s3)c(=O)c3ccccc32)cc1,0.3291,3.2601,-9.2,-10.2,seed123
O=C(Nc1ccc(-c2nnc(-c3ccccc3)o2)cc1)c1ccccc1,0.5862,2.6904,-8.9,-10.5,seed123
O=C(NCc1ccc(C(=O)N2CCCCC2)cc1)c1ccc(S(=O)(=O)N2CCCC2)cc1,0.7254,2.9618,-9.6,-9.8,seed123
O=C(Nc1ccc(N2CCN(C(=O)c3ccccc3)CC2)cc1)c1ccccc1Cl,0.6743,2.758,-8.6,-10.8,seed123
O=C(Nc1cccc(NC(=O)c2ccccc2)c1)c1ccc(F)cc1F,0.7278,2.6452,-9.2,-10.2,seed123
O=C(c1cccc(C(F)(F)F)c1)N1CCN(C(=O)c2ccccc2)CC1,0.8225,2.786,-9.3,-10.0,seed123
O=C(Nc1cccc(OCc2ccccc2)c1)[C@H]1CCCN(c2ncccn2)C1,0.6934,3.4428,-9.4,-9.9,seed123
CC1=NN(C(=O)CCc2ccccc2)C(=O)/C1=C/c1cccc([N+](=O)[O-])c1,0.4625,3.4169,-9.4,-9.8,seed123
Cc1noc(C)c1CCC(=O)N1CCC[C@H](C(=O)N2CCc3ccccc32)C1,0.8164,3.788,-8.9,-10.3,seed123
Cc1ccc(-c2cccc(NC(=O)C(=O)N[C@@H](C)c3ccc(C#N)cc3)c2)c(C)c1,0.6284,3.5524,-8.8,-10.4,seed123
O=C(c1cccc2ccccc12)N1CCC(n2ccccc2=O)CC1,0.7209,3.0654,-9.4,-9.8,seed123
O=C(c1ccc(S(=O)(=O)N2CCCCC2)cc1)N1CCC[C@H](c2ccccc2)C1,0.7657,3.398,-9.5,-9.6,seed123
O=C(c1cccc([N+](=O)[O-])c1)N1CCN(c2ccc(C(=O)NC3CCCCC3)cc2)CC1,0.5705,3.0648,-9.9,-9.2,seed123
O=C(c1cccs1)[C@@H]1CCCN(C(=O)c2cccc(OCc3ccccc3)c2)C1,0.5385,3.4772,-8.9,-10.2,seed123
O=C(NCCC1=Cc2ccccc2C1)N1CCC(Oc2ccc([N+](=O)[O-])cc2)CC1,0.5751,3.513,-8.9,-10.1,seed123
O=C(CCCN1C(=O)/C(=C/c2ccccc2)SC1=S)Nc1cccc(C(=O)N2CCCCC2)c1,0.4374,3.2475,-9.7,-9.3,seed123
O=C(CSc1nnc(NCc2ccccc2)n1-c1ccccc1)Nc1ccccc1Cl,0.3587,3.1053,-9.1,-9.9,seed123
CC[C@@H](NC(=O)Nc1ccc(-c2ccccc2)cc1)c1ccc(C)cc1,0.5911,3.1511,-8.6,-10.4,seed123
CC(=O)Nc1ccc(S(=O)(=O)N2CCc3c([nH]c4ccccc34)[C@H]2C(=O)[O-])cc1,0.6659,4.0678,-9.1,-9.8,seed123
O=C(Nc1ccc(N2CCCC2)cc1)C(=O)Nc1ccccc1-c1cccnc1,0.6666,3.0051,-9.2,-9.7,seed123
O=C(Nc1cccc(F)c1)[C@H]1CCCN(C(=O)Nc2ccccc2Cl)C1,0.8367,3.3215,-9.1,-9.8,seed123
CCOc1cc(C(=O)N2CCC(C(=O)Nc3ccc(C)cc3)CC2)ccc1F,0.8469,2.8811,-8.9,-10.0,seed123
O=C(c1cccc(C(F)(F)F)c1)N1CCN(C(=O)c2ccc(Cl)c(Cl)c2)CC1,0.6972,2.9636,-8.5,-10.3,seed123
O=C(NC[C@@H](c1ccccc1)N1CCN(c2ccccc2)CC1)c1ccccc1,0.6972,3.2252,-8.9,-9.9,seed123
O=C(c1ccc(C[NH+]2CCCCC2)cc1)N1CCC(c2nc3ccccc3o2)CC1,0.725,4.1678,-8.9,-9.9,seed123
O=C(NCCCNC(=O)N1CCC(Cn2cc[nH+]c2-c2ccccc2)CC1)c1ccccc1,0.5213,3.8994,-9.1,-9.7,seed123
O=C(CSc1nnc(Nc2ccc(S(=O)(=O)N3CCCC3)cc2)o1)c1ccccc1,0.4152,3.2961,-9.2,-9.6,seed123
O=C(Nc1ccccc1)c1ccc(Cn2ccc3ccccc32)cc1,0.566,2.6783,-8.9,-9.8,seed123
Cc1cc(C)cc(C(=O)NCC(=O)N2CCC(C(=O)Nc3ccccc3)CC2)c1,0.8199,2.9464,-8.9,-9.8,seed123
O=C(CSc1nc2ccccc2n1CC(=O)Nc1ccc2c(c1)OCCO2)NCc1ccccc1,0.366,3.2116,-9.0,-9.7,seed123
O=C(c1ccc(-c2ccccc2)cc1)N1CCN(C(=O)c2cccc(Cl)c2)CC1,0.6394,2.745,-9.1,-9.6,seed123
CCCc1ccc(C(=O)N2CCC[C@@H](C(=O)NCc3ccc(F)cc3)C2)cc1,0.8225,3.3056,-8.5,-10.2,seed123
Cc1ccc(S(=O)(=O)N2CCN(C(=O)C(=O)Nc3ccccc3)CC2)cc1C,0.7945,2.9982,-9.2,-9.5,seed123
O=C(CNC(=O)c1ccccc1)Nc1ccc(-c2ccccc2)cc1,0.7489,2.4849,-8.7,-9.9,seed123
CCOC(=O)c1cccc(NC(=O)N2CCC(C(=O)Nc3cccc(C)c3)CC2)c1,0.7294,2.9402,-8.4,-10.2,seed123
O=C(c1ccc(-n2cccn2)cc1)N1CCC(Oc2ccc(F)cc2)CC1,0.7084,3.0718,-9.0,-9.6,seed123
Cc1ccc(C)c(C(=O)N2CCC[C@@H](c3nc(C)c(C)c(=O)[nH]3)C2)c1,0.9144,3.867,-8.9,-9.7,seed123
O=C(c1cccc(F)c1)N1CCN(c2ccc(N3CCCCC3)nc2)CC1,0.8343,3.0375,-8.9,-9.7,seed123
O=C(C[C@H]1S/C(=N/C(=O)c2cccc(F)c2)NC1)N1CCC(OCc2ccccc2)CC1,0.7205,4.3231,-9.1,-9.5,seed123
Cc1cc(C)c(NC(=O)C(=O)NCCCNC(=O)c2ccc(F)cc2)cc1C,0.5277,2.9932,-8.7,-9.8,seed123
O=C(Nc1ccc(N2CCOCC2)cc1)c1cccc(C(=O)NC2CC2)c1,0.8547,2.8573,-9.2,-9.3,seed123
Cc1cc(=O)oc2cc(OCC(=O)NCCc3ccccc3)ccc12,0.7024,2.9084,-9.0,-9.5,seed123
O=C(Nc1cccc(Cl)c1)c1ccc(-c2ccccc2)cc1,0.7024,2.4011,-9.1,-9.4,seed123
COc1ccc(-c2nc(C)c(C(=O)Nc3ccccc3C)cc2NC(=O)C(C)C)cc1,0.5761,3.1253,-8.7,-9.8,seed123
CC(=O)c1ccccc1C(=O)N1CCC[C@@H](c2ccc(OCC(=O)N(C)C)cc2)C1,0.6876,3.5948,-8.8,-9.7,seed123
O=C(c1ccc(C(F)(F)F)cc1)N1CC[C@H](c2ccccc2)C1,0.8064,3.2462,-9.0,-9.4,seed123
O=C(Nc1ccc(C(F)(F)F)cc1)c1ccc(COc2ccc(Cl)cc2)o1,0.5951,2.949,-8.8,-9.6,seed123
O=C(Cc1ccccc1)Nc1ccccc1C(=O)NCc1ccccc1,0.7145,2.545,-8.5,-9.8,seed123
O=C(c1ccc(Cn2ccccc2=O)cc1)N1CCN(c2ccccc2)CC1,0.7065,2.8974,-8.4,-9.9,seed123
Cc1nnc2n1CCC[C@@H]2NC(=O)C(=O)Nc1cc(C)ccc1C,0.8232,3.888,-8.4,-9.9,seed123
O=C(c1cccc(OCc2ccccn2)c1)N1CCC[C@H]1c1ccccc1,0.6673,3.3746,-9.0,-9.3,seed123
O=C(NCc1ccc(F)cc1)Nc1cccc(Oc2ccccc2)c1,0.6932,2.6509,-8.9,-9.4,seed123
CCc1ccc([C@@H](C)NC(=O)C(=O)Nc2cccc(C(N)=O)c2)cc1,0.7276,3.3373,-8.5,-9.8,seed123
O=C(CSc1nc2ccccc2c(=O)n1Cc1ccccc1)c1ccc(F)cc1F,0.2568,3.0311,-9.5,-8.8,seed123
O=C(NCc1cccc(Cl)c1)c1ccccc1SCc1ccccc1,0.5775,2.7415,-8.8,-9.4,seed123
O=C(c1cccc(C(F)(F)F)c1)N1CCC[C@@H](C(=O)N2CCCCC2)C1,0.8008,3.4729,-8.8,-9.4,seed123
CC(=O)Nc1cccc(N2C(=O)/C(=C/c3ccc(OC(C)C)cc3)C2=O)c1,0.5013,3.112,-8.8,-9.4,seed123
O=C(Nc1ccccc1)c1cccc(-c2nc(C3CC3)no2)c1,0.7943,2.8874,-8.8,-9.4,seed123
O=C([O-])c1cc(S(=O)(=O)N2CCCCC2)ccc1OCc1ccccc1,0.7695,3.2162,-9.2,-9.0,seed123
O=C(C[n+]1ccccc1)[C@H]1CC(=O)N(c2ccccc2)c2ccccc21,0.6815,3.967,-8.6,-9.6,seed123
O=C(c1cccs1)c1cc(-c2ccccc2)nc2ccccc12,0.4867,2.8662,-9.5,-8.7,seed123
O=C(c1ccc(Cn2cccn2)cc1)N1CCC(c2ccccc2)CC1,0.718,2.953,-9.1,-9.1,seed123
CCCn1nc(C)c(CNC(=O)c2ccc(-c3ccccc3)cc2)c1C,0.7131,2.9069,-8.7,-9.4,seed123
Cc1noc(-c2ccc(NC(=O)C(=O)NCCc3ccccc3)cc2)n1,0.6885,2.9815,-8.7,-9.4,seed123
O=C(c1cccc(S(=O)(=O)N2CCCCC2)c1)N1CCC(OC2CCCC2)CC1,0.732,3.2607,-8.8,-9.3,seed123
Cc1csc(=O)n1CCC(=O)N1CCC[C@H](C(=O)N2CCC(C(=O)NCc3ccccc3)CC2)C1,0.6347,3.8714,-8.5,-9.6,seed123
O=C([O-])c1cc(OCC(=O)N2CCCC[C@H]2c2ccccc2)ccc1OC(F)F,0.7092,3.949,-8.7,-9.4,seed123
O=C([O-])c1cc(F)c(C(=O)N2CCC(Cc3ccccc3)CC2)cc1,0.8579,3.291,-8.8,-9.3,seed123
O=C(Cn1c(=O)oc2ccccc21)NCc1ccc(C(F)(F)F)cc1,0.7869,3.0439,-8.9,-9.2,seed123
O=C(Cc1ccc(F)cc1)Nc1cccc(C(=O)N2CCCC2)c1,0.9375,2.6771,-8.8,-9.3,seed123
CCc1ccccc1C(=O)NCCCN1C(=O)N[C@](C)(c2ccccc2)C1=O,0.5735,3.5472,-8.5,-9.6,seed123
CCOC(=O)c1cccc(NC(=O)C(=O)NCc2c[nH]c3ccccc23)c1,0.4778,3.0045,-8.5,-9.6,seed123
O=C(NCc1ccc(Oc2ccccc2)cc1)C1CC[NH+](Cc2ccccc2)CC1,0.6354,3.8048,-9.0,-9.0,seed123
O=C(Cn1cnc2ccccc21)N1CCC(OCc2ccccc2)CC1,0.7104,3.0681,-8.5,-9.5,seed123
Cc1cc(C)c(NC(=O)C(=O)Nc2cccc(C(N)=O)c2)c(C)c1,0.7546,2.9451,-8.5,-9.5,seed123
O=C(c1ccccc1)N(CC(=O)N1CCC(C[NH+]2CCCC2)CC1)c1ccc(Cl)cc1,0.7503,4.1507,-8.6,-9.4,seed123
O=C(CNc1ncccn1)N1CCN(C(=O)c2cccc([N+](=O)[O-])c2)CC1,0.6095,3.2098,-8.7,-9.3,seed123
O=C([O-])CC1CCN(C(=O)c2cccc(OCc3ccccc3)c2)CC1,0.7996,3.1958,-8.5,-9.5,seed123
COc1ccc(/C=C/C(=O)N2CCC(C(=O)Nc3ccc(C)cc3)CC2)cc1,0.8032,2.9133,-8.5,-9.4,seed123
Cc1nc(C)c(C(=O)N2CCC[C@H](CNC(=O)c3cccc(OC(F)F)c3)C2)s1,0.7701,3.7995,-8.7,-9.2,seed123
Cc1noc(C)c1CCCNC(=O)N1CCC[C@H](C(=O)Nc2ccccc2)C1,0.7484,3.6179,-8.4,-9.5,seed123
O=C(NCc1ccc(Cl)cc1)c1ccc(C(=O)N2CCCC2)cc1,0.924,2.6068,-8.7,-9.2,seed123
Cc1nc2ccccc2n1CC(=O)N1CCC(C(=O)N2CCCCC2)CC1,0.8367,3.1114,-8.7,-9.2,seed123
O=C(Cc1ccccc1)Nc1ccccc1C(=O)NC1CCCCC1,0.869,2.687,-8.5,-9.4,seed123
O=C(Nc1ccc(OCc2cccc(Cl)c2)cc1)c1ccccc1,0.697,2.4979,-8.4,-9.5,seed123
O=C(C1CCOCC1)N1CCC[C@H](c2nnc(-c3ccccc3)o2)C1,0.8585,3.7249,-8.7,-9.2,seed123
Cc1cc(NC(=O)CN2C(=O)N[C@@](C)(c3cccnc3)C2=O)ccc1Br,0.7486,3.7112,-8.5,-9.4,seed123
O=C(NC1CCN(c2ccccc2)CC1)c1ccc(Br)c(F)c1,0.8776,2.8599,-8.1,-9.8,seed123
CCc1cccc(NC(=O)CN2C(=O)c3ccccc3C2=O)c1,0.8825,2.7473,-8.6,-9.3,seed123
O=C(NCCc1ccccc1)c1ccc(-c2ccccc2)o1,0.7739,2.6442,-8.4,-9.4,seed123
O=C(NCCOc1ccccc1)c1ccc(NC(=O)c2ccccc2)cc1,0.6308,2.5579,-8.4,-9.4,seed123
CC[C@@H](NC(=O)N1CCC(C(=O)N2CCCCC2)CC1)c1ccc(F)cc1,0.8722,3.5268,-8.8,-9.0,seed123
O=C(CSc1ncnc2c1cnn2-c1ccccc1)Nc1ccccc1,0.4347,3.0168,-8.4,-9.4,seed123
COc1ccc(-n2nc(C(=O)Nc3ccc(Cl)cc3C)c(=O)[nH]c2=O)cc1,0.7141,3.1693,-8.5,-9.3,seed123
CCc1ccc(-c2nc(C(=O)Nc3ccc(C)cc3)no2)cc1,0.7944,2.9367,-8.6,-9.2,seed123
COCCn1c(=O)c2ccccc2n2c(=O)c3ccccc3n12,0.5763,3.6672,-8.8,-8.9,seed123
O=C(Nc1ccccc1F)c1ccc(S(=O)(=O)N2CCCCC2)cc1,0.9078,2.7198,-8.3,-9.4,seed123
O=C(Nc1ccc(Cl)cc1)c1ccccc1OCc1ccccc1,0.697,2.4865,-8.8,-8.9,seed123
O=C([O-])CCC(=O)N1CCC[C@@H](c2nc(-c3ccccc3)no2)C1,0.8108,3.9508,-8.3,-9.4,seed123
O=C(COc1ccc(Br)cc1)Nc1cccc(OCc2ccccc2)c1,0.5913,2.6475,-8.6,-9.1,seed123
O=C(NCC1CCN(c2ccccc2)CC1)c1ccccc1,0.9378,2.6219,-8.6,-9.1,seed123
O=C(CSc1nnc(Nc2ccc(Cl)cc2)n1C1CC1)Nc1ccc(F)cc1,0.5359,3.2248,-8.5,-9.2,seed123
COc1ccc(CCNC(=O)N2CCC[C@H](c3nc(C)n[nH]3)C2)cc1,0.8721,3.8767,-8.5,-9.1,seed123
O=C(NCc1ccccc1)c1ccc(NC(=O)C2CCCC2)cc1,0.8807,2.5645,-8.5,-9.1,seed123
COc1ccc(C(=O)NCC(=O)N2CCCC[C@H]2c2ccccc2)cc1,0.8991,3.2453,-8.5,-9.1,seed123
COc1cc(CC(=O)Nc2ccccc2C(=O)NCc2ccccc2)cc(OC)c1OC,0.5348,2.9157,-8.2,-9.4,seed123
O=C(Nc1ccccc1)c1ccc(-c2ccccc2)nc1,0.784,2.481,-8.8,-8.8,seed123
O=C(Cc1cccc(F)c1)N1CCCC[C@@H]1CCc1ccccc1,0.7986,3.3231,-8.6,-9.0,seed123
O=C(Nc1cccc(CN2CCOCC2)c1)c1cc(Cl)ccc1Cl,0.8879,2.8123,-8.7,-8.9,seed123
O=C(c1ccc(Cl)cc1Cl)N1CCN(C(=O)c2ccccc2)CC1,0.8183,2.6957,-8.5,-9.1,seed123
O=C(NCc1ccc(Cl)cc1)c1cc(-c2ccccc2)n[nH]1,0.7722,2.8001,-8.3,-9.3,seed123
O=C(NC1CCCC1)c1ccccc1C(=O)Nc1ccccc1,0.9062,2.6241,-9.1,-8.4,seed123
Cc1nnc2n1CCC[C@@H]2NC(=O)Nc1ccc(F)c(F)c1,0.8953,3.8461,-8.5,-9.0,seed123
Cc1nccc(C(=O)NCC2(C)Cc3ccccc3C2)n1,0.9391,3.5716,-8.6,-8.9,seed123
Cc1csc(NC(=O)c2ccc(NC(=O)c3ccc(Cl)cc3)cc2)n1,0.7031,2.7448,-8.3,-9.2,seed123
CC[C@@H]1CCCC[C@@H]1C(=O)N1CCN(c2ccc(C(=O)NC)cc2)CC1,0.9014,3.8301,-8.0,-9.5,seed123
Cc1noc(-c2ccccc2)c1C(=O)N1CCC(c2nnc(C3CC3)n2C)CC1,0.678,3.5899,-8.8,-8.7,seed123
O=C(NC1CCN(C(=O)c2ccccc2)CC1)c1ccc(Cl)cc1,0.9293,2.6419,-8.1,-9.4,seed123
COCCOc1ccc(NC(=O)N2CCC[C@@H](C(=O)NCc3ccccc3)C2)cc1,0.6536,3.3861,-8.1,-9.4,seed123
O=C([O-])[C@@H]1CC=CC[C@@H]1C(=O)Nc1cccc(S(=O)(=O)N2CCCC2)c1,0.762,4.3068,-8.8,-8.7,seed123
O=C(Cn1cnc2ccccc21)N1CCN(Cc2ccccc2)CC1,0.7355,2.8855,-8.2,-9.2,seed123
O=C(Nc1ccccc1OCc1ccc(F)cc1)c1ccccc1,0.7422,2.5003,-8.4,-9.0,seed123
O=C(Nc1ccccc1OCc1ccccc1)c1ccc(Cl)cc1,0.697,2.4812,-8.6,-8.8,seed123
Cc1nc2ccccc2n1CC(=O)N1CCC[C@H]1c1ccccc1OC(F)F,0.6576,3.7233,-9.2,-8.2,seed123
O=C([O-])[C@@H]1CCCN(C(=O)Nc2cccc(C(F)(F)F)c2)C1,0.9026,3.8532,-8.3,-9.0,seed123
O=C(Nc1ccc(Oc2ccccc2)cc1)c1ccccc1,0.7536,2.3524,-8.3,-9.0,seed123
O=C(CNC(=O)c1cccc(Cl)c1)Nc1ccc2c(c1)OCO2,0.9013,2.8219,-8.3,-9.0,seed123
O=C(C1CCN(c2ncccn2)CC1)N1CCN(Cc2ccccc2)CC1,0.8299,3.0092,-8.3,-9.0,seed123
O=C([O-])C1=NN(c2ccc(C(F)(F)F)cc2)C(=O)N1Cc1ccccc1,0.7039,3.5579,-7.9,-9.4,seed123
O=C(c1ccc(Cl)cc1)N1CCN(c2ccccc2F)CC1,0.8466,2.6276,-8.7,-8.6,seed123
Cc1nc2ccccc2n1CCNC(=O)NCCc1ccccc1,0.733,2.8998,-8.2,-9.1,seed123
O=C(CNc1ccccc1)N1CCN(C(=O)c2ccccc2)CC1,0.9372,2.6901,-8.1,-9.2,seed123
O=C(CN1CCN(c2cccc[nH+]2)CC1)Nc1ccccc1[N+](=O)[O-],0.6503,3.9144,-8.6,-8.7,seed123
O=C(NCCCC1CCCCC1)c1cnc2ccccc2c1[O-],0.8607,3.4622,-8.2,-9.1,seed123
Cc1ccc(NC(=O)CN(C)C(=O)c2ccc(S(C)(=O)=O)cc2)cc1C,0.8711,2.8953,-8.4,-8.8,seed123
O=C(C[C@H](O)c1ccccc1)N1CCN(c2ccc(F)cc2)CC1,0.9381,3.3163,-8.3,-8.9,seed123
O=C([O-])c1ccc(N2CCN(CC(=O)Nc3ccccc3)CC2)c(F)c1,0.8633,3.189,-8.3,-8.9,seed123
COc1ccc(-c2nnc(SCC(=O)Nc3ccccc3)n2C)cc1,0.6885,2.796,-7.9,-9.3,seed123
CC[C@@H](NC(=O)c1ccc2c(c1)nc(C)n2C)c1ccccc1,0.7974,3.4092,-8.3,-8.9,seed123
O=C(c1ccc(CSc2nnc(C3CC3)n2C2CC2)cc1)N1CCC[C@H]1c1ccccc1,0.4349,3.7604,-8.4,-8.8,seed123
O=C(NC[C@@H]1CCCO1)c1ccc(-c2ccccc2F)cc1,0.9394,3.1968,-8.2,-9.0,seed123
O=C(Cc1ccccc1)N(Cc1ccccc1)Cc1ccccn1,0.6918,2.7544,-8.5,-8.7,seed123
O=C([O-])c1cc(-c2ccccc2)nc2ccccc12,0.6986,3.0415,-8.6,-8.6,seed123
O=C(Nc1ccc(F)cc1)c1ccc(-c2cccs2)cc1,0.7384,2.5963,-8.6,-8.6,seed123
Cc1nc(C)c(C(=O)N2CCC(C(=O)NCCCc3ccc(F)cc3)CC2)s1,0.7512,3.1329,-8.1,-9.1,seed123
O=C(c1ccc(C#CCO)cc1)N1CCN(C(=O)c2ccccc2)CC1,0.8394,2.9606,-8.0,-9.2,seed123
O=C(CSc1ccccc1)N1CCN(C(=O)c2cccc(Cl)c2)CC1,0.7698,2.8425,-8.0,-9.2,seed123
O=C(C[C@H]1Sc2ccccc2NC1=O)Nc1ccc(Cl)c(Cl)c1,0.8436,3.5517,-8.2,-9.0,seed123
O=C(c1ccc(Br)cc1)N1CCN(c2ccc(C(=O)[O-])cc2)CC1,0.8044,3.1481,-8.5,-8.6,seed123
O=C(CCC1CCCC1)N1CCN(S(=O)(=O)c2ccccc2)CC1,0.8197,2.9172,-8.5,-8.6,seed123
O=C(C[C@H](c1ccccc1)N1CCCC1)Nc1cc(Cl)ccc1Cl,0.796,3.3513,-8.3,-8.8,seed123
Cc1nnc(-c2ccc(CNC(=O)c3ccccc3)cc2)s1,0.8029,2.7962,-8.5,-8.6,seed123
CCc1ccc(C(=O)NNC(=O)Cc2ccc(Cl)cc2)cc1,0.8521,2.6614,-8.1,-9.0,seed123
Cc1ccc(C(=O)NCCNC(=O)Nc2ccccc2F)cc1,0.7425,2.671,-8.2,-8.9,seed123
COCCn1nc(C)cc1C(=O)Nc1ccccc1C(=O)NCc1ccccc1,0.6171,3.0558,-8.5,-8.6,seed123
O=C([O-])Cc1ccc(S(=O)(=O)N2CCC(Cc3ccccc3)CC2)cc1,0.772,3.2657,-7.9,-9.2,seed123
COc1ccc(C)cc1OCC(=O)Nc1ccc(C(=O)N2CCOCC2)cc1,0.8281,2.8648,-8.1,-9.0,seed123
COc1ccc(COc2cccc(C(=O)Nc3ccc(OC)cc3)c2)cc1,0.6697,2.5914,-8.2,-8.9,seed123
O=C(NCc1cccc(Cl)c1)c1ccccc1Sc1ccccc1,0.663,2.7788,-8.2,-8.9,seed123
Cc1nnc2n1CCC[C@@H]2NC(=O)C(=O)Nc1ccc(F)cc1,0.8176,3.8102,-7.8,-9.3,seed123
O=C(c1cccc2c1NCC2)N1CCC[C@H]1c1ccccc1,0.9164,3.6013,-8.3,-8.8,seed123
CC[C@@H](C)NS(=O)(=O)c1ccc(C(=O)Nc2ccc(C)c(C)c2)cc1,0.8258,3.2525,-8.2,-8.8,seed123
O=C(c1ccc([N+](=O)[O-])cc1)N1CCC(Oc2ccccc2)CC1,0.6383,2.8536,-8.3,-8.7,seed123
Cc1nccn1CCC(=O)N1CCC2(CC1)c1ccccc1C2=O,0.871,3.9789,-8.5,-8.5,seed123
O=C([O-])c1ccc(N2CCN(C(=O)c3ccccc3F)CC2)cc1,0.8483,3.1491,-8.2,-8.8,seed123
O=C([O-])c1cccc(NC(=O)c2ccc(Cl)cc2Cl)c1,0.9472,3.114,-8.6,-8.4,seed123
CC[C@@H](NC(=O)c1ccccc1N1CCCC1)C(=O)NCc1ccccc1,0.7925,3.3304,-8.3,-8.7,seed123
CC(=O)c1cccc(NC(=O)C(=O)NCCc2ccc(OC(C)C)cc2)c1,0.5812,2.9379,-7.9,-9.1,seed123
O=C(C1CC1)N1CCC[C@@H](c2ncc(-c3ccccc3)o2)C1,0.8711,3.6264,-8.2,-8.8,seed123
Cc1nnc2n1CCC[C@@H]2NC(=O)CCSc1nc2ccccc2[nH]1,0.6861,4.0517,-7.6,-9.4,seed123
Cc1cc(Br)ccc1C(=O)N1CCC[C@H]1c1cccc(OC(F)F)c1,0.6816,3.6193,-8.4,-8.6,seed123
O=C(NC1CCC(O)CC1)c1ccc(-c2ccccc2F)o1,0.9155,3.1146,-8.4,-8.6,seed123
Cc1csc(C(=O)Nc2ccc(C(=O)NC3CCCCC3)cc2)n1,0.8876,3.0182,-8.5,-8.5,seed123
CC1CCC(CNC(=O)C(=O)Nc2ccc(F)cc2F)CC1,0.8435,3.0708,-8.3,-8.7,seed123
Cc1nccn1-c1ccc(CNC(=O)N2CCC[C@@H]2CC(C)C)cc1,0.8972,3.7919,-8.1,-8.8,seed123
COc1ccc(C(=O)NC(=S)Nc2ccc(C#N)c(C(F)(F)F)c2)cc1,0.7956,3.1008,-8.3,-8.6,seed123
O=C([O-])[C@H]1Cc2ccccc2N(CCc2ccccc2)C1,0.8552,3.7204,-8.4,-8.5,seed123
CCCNC(=O)[C@@H](C)NC(=O)c1ccc(-c2ccccc2)[nH]c1=O,0.7538,3.4616,-8.0,-8.9,seed123
CC1CCC(NC(=O)N2CCN(c3nc(C(C)C)cs3)CC2)CC1,0.9046,3.4139,-7.9,-9.0,seed123
O=C(c1ccc(OCC(=O)N2CCCC2)cc1)N1CCC[C@@H]1Cn1ccnc1,0.7681,3.7281,-8.0,-8.9,seed123
O=C(Nc1ccc(OC(F)F)c(F)c1)N1CCC[C@@H]1c1ccc(F)cc1,0.7773,3.5612,-8.3,-8.6,seed123
O=C([O-])c1cc(NC(=O)CSc2nc3ccccc3s2)ccc1O,0.5342,3.415,-8.2,-8.7,seed123
CCC(CC)C(=O)Nc1cccc(C(=O)Nc2ccccc2Cl)c1,0.777,2.7959,-7.9,-9.0,seed123
Cc1noc(C)c1CCCNC(=O)C(=O)Nc1ccc2c(c1)OCCO2,0.6228,3.3165,-7.9,-9.0,seed123
O=C(c1ccco1)N(CCC(=O)N1CCC(C(N)=O)CC1)c1ccccc1,0.8425,3.2398,-8.2,-8.7,seed123
O=C(c1cccs1)c1ccc(NCc2nc3ccccc3s2)cc1,0.503,3.0859,-8.3,-8.6,seed123
CC(C)Cn1c(=O)c(C(=O)N2CCC(C(=O)NC3CC3)CC2)cnc1SCC(=O)Nc1ccccc1,0.3954,3.4213,-8.2,-8.7,seed123
CCc1ccccc1NC(=O)N[C@@H](C)c1nc2ccccc2[nH]1,0.6813,3.4447,-8.3,-8.5,seed123
Cc1noc(C)c1CNC(=O)Nc1ccc(S(=O)(=O)N2CCCC2)cc1,0.8312,3.1255,-7.8,-9.0,seed123
O=C(NC1CCCCC1)c1ccccc1S(=O)(=O)N1CCCCC1,0.9078,2.9368,-8.9,-7.9,seed123
O=C(CCCNC(=O)c1ccccc1Br)Nc1ccc2c(c1)OCO2,0.7234,2.9426,-8.0,-8.8,seed123
O=C(CCNC(=O)N1CCC[C@@H](C(=O)N2CCCC2)C1)N1CCCC1,0.8234,3.5734,-8.1,-8.7,seed123
COc1ccc(NC(=O)c2ccc(C)c(C)c2)cc1OC(C)C,0.8923,2.7181,-8.2,-8.6,seed123
Cc1ncc(CN2CCC(NC(=O)c3ccncc3)CC2)c(C#N)c1C,0.9162,3.4725,-8.2,-8.6,seed123
Cc1noc(-c2ccccc2C(=O)N2CCC(CC(N)=O)CC2)n1,0.9212,3.2683,-8.6,-8.2,seed123
O=C(c1ccc(COc2ccccc2)cc1)N1CCCCC1,0.8561,2.5262,-8.2,-8.6,seed123
CCOC(=O)N1CCc2cc(C(=O)N3CCC(C)CC3)ccc21,0.8423,3.1157,-8.2,-8.6,seed123
O=C(c1ccco1)N(Cc1ccccc1)C[C@@H]1CCCCO1,0.8485,3.4687,-8.3,-8.4,seed123
O=C(c1ccccc1)N1CCN(C(=O)c2cccc([N+](=O)[O-])c2)CC1,0.6337,2.7533,-8.5,-8.2,seed123
Cc1cccc(C)c1NC(=O)CN(C)c1nc(C2CC2)no1,0.9188,3.5409,-8.0,-8.7,seed123
COc1ccc(N2CCC(C(=O)NCc3ccccc3)CC2)cc1,0.918,2.6338,-7.8,-8.9,seed123
O=C(c1cccs1)[C@@H]1CCCN(C(=O)c2ccc(F)cc2)C1,0.8109,3.406,-8.0,-8.7,seed123
O=C(c1ccco1)N1CCN(C(=O)c2ccc(Cl)cc2Cl)CC1,0.8334,2.9347,-8.2,-8.5,seed123
O=C(C1CC[NH+](Cc2ccccc2)CC1)N1CCCCC1,0.895,4.1494,-8.1,-8.6,seed123
