smiles,qed,sa,egfr,her2,dual_docking
C[C@@H](O)c1scc(NNc2ncccn2)c1-c1ccc[nH]1,0.5443,4.1,-5.7,-5.3,-5.5
Nc1occc1Cc1ccncc1,0.7554,0.9,-5.4,-5.6,-5.5
N#Cc1ccccc1Nc1cc(O)ccc1N,0.5416,1.2,-5.4,-5.5,-5.45
CCCSC1CNCCC1C(=O)NNc1ccccc1,0.7043,3.5,-5.4,-5.5,-5.45
Cc1ncccc1NC1CCC[C@@H]2CO[CH]CN12,0.8676,1.7,-5.7,-5.2,-5.45
CSc1cccc(NNC(=O)C2CCNCC2)c1,0.5743,2.5,-5.7,-5.2,-5.45
C[NH+](C)c1cccc2c1C=CC(C(=O)NC1CCCC1)O2,0.8797,2.2,-5.6,-5.3,-5.45
O=CON1CCN(C(=O)Nc2ccc(O)cc2)C1=O,0.6202,2.9,-5.3,-5.6,-5.45
CCc1ccc(NC=O)c(CNC(=O)OC(C)(C)C)c1,0.8138,2.5,-5.3,-5.5,-5.4
O=CON1CCN(C(=O)Nc2ccc(F)cc2)C1=O,0.834,2.9,-5.3,-5.5,-5.4
COc1ccc(-c2ccc3scnc3c2)c(SCC#N)c1,0.6611,3.0,-5.4,-5.4,-5.4
C[NH+](Cc1ccccc1)Cc1ccc(F)c(Cl)c1,0.8661,1.9,-5.6,-5.2,-5.4
Clc1ccc(-c2cccnc2CC2[CH]COC2)s1,0.8506,2.2,-5.7,-5.1,-5.4
CC(C)OC(=O)c1ccccc1CNC1CC1CO,0.7673,3.2,-5.2,-5.6,-5.4
Cc1ccc(C(=O)N(C)C(C)C)c(C)c1,0.7267,0.1,-5.6,-5.2,-5.4
CNC(=O)NC(C)Cc1cc(O)c(C)c(O)c1N1CCCCC1=O,0.6734,3.1,-5.4,-5.4,-5.4
O=CN(NC(=O)C1CCCC1)c1ccccc1,0.6361,2.2,-5.2,-5.6,-5.4
Cc1cc(F)c(Cl)cc1[C@H]1C[NH+](C)CCN1C,0.7968,0.7,-5.4,-5.4,-5.4
[C]C(Cl)C[NH+]1CCC(NCc2cccc(OC)c2)C1,0.7481,3.2,-5.5,-5.3,-5.4
CCC[NH+](C)C[C@@H]1[CH]CN(c2cc(Cl)cc(N)c2Cl)CC1N,0.7086,3.3,-5.2,-5.6,-5.4
CC[NH2+]NC(=O)C(O)(CCc1nccs1)OCc1ccccn1,0.2586,5.0,-5.8,-5.0,-5.4
CCCSC(C)[NH+](CC)C(CNC(=O)[CH]CC(N)=NO)c1scnc1C,0.1391,5.0,-5.6,-5.2,-5.4
CS(=O)(=O)N(Nc1cc(F)cc(F)c1)c1nccs1,0.8798,3.7,-5.2,-5.5,-5.35
Cc1ccc(Nc2ccccc2C(C)C)c(C)n1,0.8499,1.1,-5.4,-5.3,-5.35
Cc1ccc(-c2ccc(Br)s2)cc1,0.7022,0.1,-5.4,-5.3,-5.35
CC(C)(C)c1csc(C2CC2c2ncon2)n1,0.8203,2.0,-5.5,-5.2,-5.35
O=C(NNc1ccccc1)C1CCNCC1,0.6679,1.7,-5.4,-5.3,-5.35
CCOCNNc1c(F)ccc(F)c1C(=O)N(C)C,0.4692,3.6,-5.0,-5.7,-5.35
CCCc1cc(N(C2C[NH+]3CCC[C@@H]3CN2NCC=O)[C@@H]2CC(=O)N(C)C2)n(C)n1,0.5168,5.0,-5.4,-5.3,-5.35
Cc1ccc(O)cc1Sc1ccccc1,0.8224,0.6,-5.4,-5.2,-5.3
OCC(CNc1ccc(Br)cc1)Cc1nccs1,0.8566,3.5,-5.0,-5.6,-5.3
CC(=O)Nc1ccc(CC(O)C[N-]S(C)(=O)=O)cc1,0.8104,3.6,-5.5,-5.1,-5.3
Cc1cnc(NC(NS(C)(=O)=O)C2CCN([SH](=O)=O)CC2)s1,0.4809,5.0,-5.3,-5.3,-5.3
CCOC(NNc1cc(F)ccc1F)[C@@H]1CCC[NH+]1C,0.5377,3.8,-5.0,-5.6,-5.3
NC(=O)COc1ccc(Cl)cc1Cc1cc(F)ccc1NCC=O,0.7168,5.0,-5.6,-4.9,-5.25
C[CH]Nc1n[nH]cc1C(C)Nc1cc(C)on1,0.7403,3.3,-5.0,-5.5,-5.25
c1ccc2c(-c3ccncc3)ccnc2c1,0.6102,0.6,-5.3,-5.2,-5.25
CSOc1ccccc1C(NCCc1ccccn1)c1nccs1,0.6147,5.0,-5.3,-5.2,-5.25
C[NH2+]NC(=O)C(O)(CCc1nccs1)OCc1ccccn1,0.2656,5.0,-5.5,-5.0,-5.25
CC[NH+](CC)C(CNC(=O)[CH]CC(N)=NO)c1scnc1C,0.2195,5.0,-5.2,-5.2,-5.2
CC([CH]O[C@H]1COc2ccccc2O1)c1csnn1,0.8595,3.3,-5.3,-5.1,-5.2
COc1cc(NC(=O)N2CCN(OC=O)C2=O)ccc1O,0.6267,3.7,-5.3,-5.1,-5.2
C[C@H]1CCC[NH+](OCc2c(N)cccc2F)C1,0.7769,1.7,-5.3,-5.1,-5.2
COc1ccnc(C(=O)N2CCC[C@H](C)C2)c1,0.7853,1.2,-5.2,-5.1,-5.15
Sc1ccccc1-c1ccccc1Cl,0.6812,0.1,-5.3,-5.0,-5.15
CSOc1ccccc1CNCCc1ccccn1,0.6213,3.7,-4.8,-5.5,-5.15
CCOC(=O)c1ccccc1CNC1CC1CO,0.7468,3.2,-4.9,-5.4,-5.15
Cc1ccc(CC=Cc2ccco2)s1,0.7385,1.1,-5.0,-5.3,-5.15
SC1CNCCCCC1NCc1cccs1,0.7229,1.7,-5.1,-5.2,-5.15
COCC[C@H](C)c1cccc(C)c1OSC,0.7048,2.4,-5.4,-4.9,-5.15
CC(Cc1cccc(Cl)c1)NC=O,0.7357,1.4,-5.0,-5.3,-5.15
CCc1ccc(N)c(CNC(=O)OC(C)(C)C)c1,0.8107,1.2,-5.2,-5.0,-5.1
NC(=O)COc1ccc(Cl)cc1Cc1cc(F)cc(Cl)c1NCC=O,0.6842,5.0,-5.4,-4.8,-5.1
N#CCOc1ccc(CC=Cc2ccco2)s1,0.8095,2.7,-5.0,-5.2,-5.1
NC(=O)C(O)(CCc1nccs1)OCc1ccccn1,0.7378,4.6,-5.0,-5.2,-5.1
C[C@H]1CCC[NH+](OCc2ccccc2F)C1,0.8226,1.4,-5.2,-5.0,-5.1
CC(C)(C)c1ccc2occc2c1,0.5928,-0.7,-5.5,-4.7,-5.1
COc1ccccc1CNc1nc(C)nn1C,0.8721,2.5,-5.1,-5.0,-5.05
Cn1cc(Nc2ccc(O)cc2O)c(CO)n1,0.4716,2.3,-5.0,-5.1,-5.05
N#C[C@H]1COCC1Cc1ccccn1,0.7045,0.9,-5.1,-5.0,-5.05
C[CH]Oc1cccc(Nc2ncccn2)c1,0.8496,2.2,-4.9,-5.1,-5.0
CCOCc1cc(Cc2ccncc2)c(N)o1,0.8593,2.7,-5.2,-4.7,-4.95
Cc1cnn(C[SH](C)c2ccccn2)c1,0.8057,1.7,-4.7,-5.2,-4.95
Cc1ccc(CC(C)[CH]O)cc1O,0.7477,0.6,-5.0,-4.9,-4.95
C(=Cc1ccco1)Cc1cccs1,0.7204,1.1,-4.8,-5.1,-4.95
Cc1ccc(SCCc2nnco2)cc1,0.7426,2.2,-5.1,-4.7,-4.9
CC(NCc1ncn(C)n1)N(C)c1cscn1,0.7993,3.6,-4.5,-5.3,-4.9
COc1ccc(F)c(NC2CC2)c1,0.7727,1.4,-4.8,-5.0,-4.9
C=CCNC(=O)c1ccc(C)c(O)c1,0.7131,0.9,-5.1,-4.7,-4.9
OCC1CC1NCc1ccccc1,0.723,1.6,-4.9,-4.9,-4.9
COCCC(NC#N)Oc1cc(C)cc(C)c1,0.4651,2.7,-4.8,-5.0,-4.9
COC1CC[NH+](C(OC(O)(CCc2nccs2)C(N)=O)c2ncccc2C(C)(C)O)CC1,0.3706,5.0,-5.4,-4.4,-4.9
FC(c1cscn1)N1CCCCCC(S)C1,0.6486,1.5,-4.9,-4.8,-4.85
CCc1ccc(NC(C)=O)cc1,0.7111,0.1,-4.9,-4.7,-4.8
CCn1cc(C2CCCC2)cn1,0.6565,0.6,-4.7,-4.9,-4.8
CCC(NC#N)Oc1cc(C)cc(C)c1,0.4653,1.4,-4.7,-4.9,-4.8
[CH]1COCC1Cc1ccccn1,0.6567,0.6,-4.9,-4.7,-4.8
Cc1cnn(CSc2ccccn2)c1,0.7205,1.7,-4.6,-5.0,-4.8
Cc1ccc(NC(=O)CC(C)NC=O)cc1,0.7379,2.2,-4.6,-5.0,-4.8
CCc1onc(C)c1NCC[C@H](C)NC(=O)C#N,0.7441,3.3,-4.6,-5.0,-4.8
CCNc1cccc(C)c1C(F)F,0.7609,0.9,-4.8,-4.8,-4.8
CCNc1cccc(C)c1,0.6563,-0.2,-4.6,-5.0,-4.8
CCc1ccc(NC=O)cc1,0.6524,0.6,-4.6,-5.0,-4.8
c1cc(Cc2ccoc2)ccn1,0.6714,0.6,-5.0,-4.6,-4.8
Cc1ccc(O)c(C)c1,0.5577,-1.2,-4.6,-5.0,-4.8
C[C]OC1(N2CCN(C(C)=O)CC2)CCOCC1,0.7445,2.0,-4.6,-4.9,-4.75
CCO[C@H](C)C(Oc1ccccc1F)C(CC)OC,0.7241,3.7,-4.6,-4.9,-4.75
CCNCc1ccc(C)cc1,0.6937,0.3,-4.8,-4.7,-4.75
Cc1nc(C(C)C(=O)NC(C)(O)CC#N)n[nH]1,0.6352,2.6,-4.8,-4.7,-4.75
O=CCCc1cccc(O)c1,0.6632,0.6,-4.9,-4.6,-4.75
Nc1cc(F)cc(F)c1CO,0.6012,0.2,-4.4,-5.1,-4.75
O=CCOONc1ccc(Cl)cc1,0.3417,2.5,-4.6,-4.9,-4.75
CCC(=O)Nc1ccc(C)cc1,0.712,0.1,-4.7,-4.7,-4.7
CCN1CC[C@@H](CNCC(C)C)[C@H](O)C1,0.7146,1.9,-4.5,-4.9,-4.7
Cc1cnccc1-c1nccn1C,0.6579,0.4,-5.0,-4.4,-4.7
C[C@@H](O)c1sccc1-c1ccc[nH]1,0.7555,0.9,-4.8,-4.6,-4.7
[CH]COC(C(=O)[O-])c1cccc(O)c1,0.7251,1.7,-4.8,-4.6,-4.7
C1=Cc2ccccc2OC1,0.5249,-0.7,-4.8,-4.6,-4.7
Cc1nc(C(C)C(=O)NC(C)(C)O)n[nH]1,0.6178,1.8,-4.8,-4.5,-4.65
CCC(COc1ccccc1F)OC,0.7237,1.9,-4.7,-4.6,-4.65
COc1cccc(CCC=O)c1,0.6344,1.1,-4.7,-4.6,-4.65
C[CH]COCc1cccc(OC)c1,0.6462,1.6,-4.5,-4.8,-4.65
CC(C)[NH2+]Cc1ccccc1Cl,0.7383,0.6,-4.8,-4.5,-4.65
Cc1ccc(F)c(Cl)c1,0.5254,-0.9,-4.4,-4.9,-4.65
FCN1CCCCCC(S)C1,0.4739,-0.1,-4.2,-5.1,-4.65
OCCCNc1ccc(Br)cc1,0.7772,1.4,-4.4,-4.8,-4.6
OCc1ccc(Br)cc1,0.7117,-0.4,-4.4,-4.8,-4.6
CCc1ccc(Cl)c(F)c1,0.5895,-0.4,-4.8,-4.4,-4.6
CCOCNC(=O)c1ccccc1,0.5603,1.4,-4.7,-4.5,-4.6
CC[C@H]1CN2CCC[C@@H]2CO1,0.565,0.1,-4.2,-5.0,-4.6
O=C1CC(c2nnn[n-]2)CCN1,0.5676,1.3,-4.7,-4.5,-4.6
CCOCNC(=O)c1ccccc1Br,0.6636,1.7,-4.7,-4.4,-4.55
Cc1cc(CCc2nccs2)on1,0.7517,1.7,-4.4,-4.7,-4.55
C[NH+](c1ccncc1C(N)=O)C1CC1,0.6773,1.7,-4.4,-4.7,-4.55
CCC(=O)Nc1ccc(Br)cc1,0.8279,0.4,-4.5,-4.6,-4.55
CCSCC(O)c1ccc(OC)cc1OC,0.8315,2.7,-4.5,-4.6,-4.55
CS(=O)(=O)[N-]CSc1ccccc1,0.7238,2.0,-4.5,-4.6,-4.55
NC(=O)CSC1CCCCCN(CF)C1,0.7474,2.0,-4.5,-4.6,-4.55
CCCOc1ccc(F)cc1,0.6498,0.6,-4.5,-4.6,-4.55
CCc1nc(-c2cccs2)no1,0.7117,1.2,-4.6,-4.5,-4.55
O=C([O-])COONc1ccc(Cl)cc1,0.4374,2.8,-4.6,-4.5,-4.55
O=CCNc1ccc(F)cc1Cl,0.7346,1.2,-4.4,-4.6,-4.5
CCOC(=O)c1ccccc1,0.6013,0.1,-4.6,-4.4,-4.5
[CH]COCc1cccc(OC)c1,0.6765,1.1,-4.2,-4.8,-4.5
NC(=O)c1cccnc1,0.5773,-0.1,-4.3,-4.7,-4.5
Cc1cnc(NC2[CH]OCCC2)s1,0.7889,1.2,-4.7,-4.3,-4.5
c1ccc2occc2c1,0.5174,-0.7,-4.4,-4.6,-4.5
CCc1scnc1C1CC1,0.6361,0.6,-4.1,-4.9,-4.5
FCN1CCCCCCC1,0.5111,-0.4,-4.1,-4.9,-4.5
CC(C)[C@H](O)CC(C)[C@@H](C)N,0.6506,0.6,-4.8,-4.2,-4.5
O=CCNN1CC[NH+]2CCC[C@@H]2C1,0.5008,1.7,-4.6,-4.4,-4.5
CCc1nc2ccccc2s1,0.6296,0.1,-4.5,-4.4,-4.45
Cc1cccc(C)c1,0.4758,-1.5,-4.5,-4.4,-4.45
COc1cccc(C2C[C@H](C)C[NH+](C3CO[C@H](C)[C@@H]3c3cc(Nc4ncc(C)c(-c5ccnc6ccccc56)c4CO)c(CCC=O)cc3[C@@H]3CCCC[NH+]3)C2)c1O,0.0998,5.0,-8.9,0.0,-4.45
COc1cccc(C2C[C@H](C)C[NH+](C3CO[C@H](C)[C@@H]3c3cc(Nc4ncc(C)c(-c5ccnc6ccccc56)c4CO)c(CCC=O)cc3[C@@H]3CCCC[NH+]3C)C2)c1O,0.0975,5.0,-8.9,0.0,-4.45
Cc1ccc(O)cc1,0.5359,-1.2,-4.3,-4.6,-4.45
[CH]CNC(=O)C1CCCC1,0.6073,0.1,-4.3,-4.6,-4.45
FC(F)OC[NH+]1CCCCCC1,0.6727,1.2,-4.3,-4.6,-4.45
COCCCNC(=O)C(O)CCc1nccs1,0.6695,4.3,-4.5,-4.3,-4.4
CCc1cccc(C)n1,0.5531,-0.7,-4.2,-4.6,-4.4
CCc1c[nH]nc1N[C@@H](C)CC,0.7213,1.4,-4.5,-4.3,-4.4
Cc1nc(C(C)C(N)=O)n[nH]1,0.613,1.0,-4.4,-4.4,-4.4
C[NH+]1CCC[C@H]1C1CC1,0.5071,-0.2,-4.2,-4.6,-4.4
CCC(=O)NCc1ccccn1,0.7267,0.9,-4.3,-4.4,-4.35
O=CNc1ccccc1,0.5861,0.1,-4.2,-4.5,-4.35
Cc1cccc(Cl)c1,0.5015,-1.2,-4.2,-4.5,-4.35
O=CNc1cccnc1Cl,0.5182,0.7,-4.0,-4.7,-4.35
COc1ccc(CO)c(OC)c1,0.7365,0.9,-4.4,-4.2,-4.3
CCOc1ccc(C)cc1,0.6062,-0.2,-4.4,-4.2,-4.3
CCC(=O)Nc1ccccc1,0.6845,0.1,-4.3,-4.3,-4.3
[CH]COCc1cccc(O)c1,0.709,0.6,-4.3,-4.3,-4.3
Cc1ccc(Cl)c(F)c1,0.5254,-0.9,-4.5,-4.1,-4.3
CCc1c[nH]nc1N[C@@H](C)C(C)C,0.7486,1.4,-4.3,-4.3,-4.3
CCC=Cc1ccco1,0.5874,-0.2,-4.3,-4.3,-4.3
Nc1ccc2c(c1)S[CH]C2,0.5729,-0.4,-4.5,-4.1,-4.3
O=C(NCC(F)(F)F)C1C=CC(Nc2cccc(Cl)c2Cl)[C@@H](c2cccc([C@@H](Oc3ccccc3)C(=O)N3CCCC3)c2)C1,0.2357,5.0,-8.6,0.0,-4.3
C[C@@H]1CCCCN1C=O,0.4814,-0.4,-3.8,-4.8,-4.3
CCNc1cccnc1Cl,0.6643,0.4,-4.3,-4.2,-4.25
Cc1nnc(CC(C)C)o1,0.6256,0.4,-4.4,-4.1,-4.25
CC(C)Cc1nnco1,0.5986,0.4,-4.4,-4.1,-4.25
CC[C](C)C[CH]C(=O)[O-],0.5458,0.6,-4.4,-4.1,-4.25
CC[NH+](CC)CCNC(=O)[CH]CC(N)=NO,0.1745,3.8,-4.1,-4.4,-4.25
CCc1nc(C2CC2)no1,0.6214,0.9,-4.2,-4.2,-4.2
CC(C)Cc1nnn[n-]1,0.5591,0.7,-4.4,-4.0,-4.2
N#CC(=O)NCc1cccnc1,0.6308,0.7,-4.1,-4.3,-4.2
c1c[nH]c(-c2ccsc2)c1,0.6413,0.1,-4.1,-4.3,-4.2
NC(=O)N1CCN(OC=O)C1=O,0.5356,1.6,-4.3,-4.1,-4.2
[CH]1CN2CCCC[C@@H]2CO1,0.4981,-0.4,-4.1,-4.3,-4.2
Fc1ccccc1Cl,0.5063,-0.9,-4.0,-4.3,-4.15
Nc1cccc(F)c1CO,0.5706,-0.1,-4.1,-4.2,-4.15
c1ccn2cnnc2c1,0.5114,-0.1,-4.0,-4.3,-4.15
C[CH]Nc1n[nH]cc1CC,0.6652,0.9,-4.3,-4.0,-4.15
CC[C](C)C[C@H](C)C(=O)[O-],0.5812,0.6,-4.1,-4.2,-4.15
Cc1ncccc1Nc1cccc2c1ccn2CC1CCO[C@H]1Cc1cc(Nc2cn(C)nc2CO)c(O)cc1O,0.1255,5.0,-8.3,0.0,-4.15
Cc1ccc([SH](CCc2nnco2)NCc2cccc(N[C@@H](C)c3ccccc3)n2)cc1NCc1ccc(Cl)cc1,0.1061,5.0,-8.3,0.0,-4.15
Cc1cc(C(=O)N2CCC([C@@](C)(O)c3ccc(F)cc3)C2)sc1-c1c[nH]c(-c2c(NNc3ncccn3)csc2[C@@H](C)O)c1,0.1164,5.0,-8.3,0.0,-4.15
CC[C@@H](O)c1cn(CC2CC(Nc3ccc(OC(Cc4ccccc4)c4ncn(C)n4)cc3)(c3nnn[n-]3)CC(=O)N2CNC(=O)c2cccs2)c(C)[nH+]1,0.1397,5.0,-8.3,0.0,-4.15
CC(C)NC1CCCC([N-]S(C)(=O)=O)C1C(=O)N(C(=O)N(C[C@@H]1CC(Nc2cccc(Cl)c2Cl)CO1)C(=O)NCc1cccnc1)c1cc(-c2nccn2C)ccn1,0.1431,5.0,-8.3,0.0,-4.15
Cc1cc(F)c(Cl)cc1[C@H]1C(COc2ccccc2F)[NH+](C)C(NC2CCCCC(Cn3cc[nH+]c3C)C2)C(Nc2cc(Cl)cc(N3C[CH][C@@H](C)CC3)c2Cl)N1C,0.1333,5.0,-8.3,0.0,-4.15
NC(=O)C(O)CCc1nccs1,0.6903,2.0,-4.2,-4.0,-4.1
N#Cc1ccccc1,0.4884,-1.2,-4.0,-4.2,-4.1
CC=Cc1ccco1,0.5377,-0.7,-4.2,-4.0,-4.1
Cc1cc(C(=O)N2CC([C@@](C)(O)c3ccc(F)cc3)CC2N2CCOCC2)sc1-c1c[nH]c(-c2ccsc2[C@@H](C)O)c1,0.2393,5.0,-8.2,0.0,-4.1
Cc1[nH+]ccn1CC1CC(Nc2ccc(OC(Cc3ccccc3)c3ncn(C)n3)cc2)(c2nnn[n-]2)CC(=O)N1CNC(=O)c1cccs1,0.1833,5.0,-8.2,0.0,-4.1
COc1ccccc1CN(C)C,0.6763,0.6,-4.0,-4.1,-4.05
CN(C)Cc1ccccc1,0.5968,-0.2,-4.1,-4.0,-4.05
Cc1ccccc1O,0.5359,-1.2,-4.2,-3.9,-4.05
COC(=O)[C@H](C)CCc1nccs1,0.695,1.7,-4.1,-4.0,-4.05
Cc1cc(C(=O)N2CC([C@@](C)(O)c3ccccc3)CC2N2CCOCC2)sc1-c1c[nH]c(-c2ccsc2[C@@H](C)O)c1,0.2506,5.0,-8.1,0.0,-4.05
CC(C)(C)OC(=O)NCC[CH]O,0.6363,0.7,-3.7,-4.3,-4.0
C[CH]Oc1ccccc1,0.5827,-0.2,-4.2,-3.8,-4.0
Cc1cccc(C)n1,0.4914,-1.2,-3.8,-4.2,-4.0
CCN1CC[C@@H](C)[C@H](O)C1,0.5841,-0.4,-4.1,-3.9,-4.0
Cc1cc(COC(=O)c2ccc(C3CN(C(F)F)C[C@H](O)[C@@H]3C)cc2[C@H](O)CNc2nncs2)ccc1Br,0.2357,5.0,-8.0,0.0,-4.0
Cc1c(C2[C@H](C)O[C@@H](C)CN2c2ccc3[nH]c(-c4cc(-c5ccc(F)c(Cl)c5)cnc4C[NH+]4CCCC[C@@H]4C)nc3c2)cccc1[N+](=O)[O-],0.1353,5.0,-8.0,0.0,-4.0
NC(OOCC(=O)[O-])[NH+]1CCCC1,0.2679,2.8,-3.9,-4.1,-4.0
CSOc1ccccc1C,0.6055,0.1,-4.0,-3.9,-3.95
SCOc1ccc(Cl)cc1,0.5359,0.4,-4.0,-3.9,-3.95
C=CCc1cccs1,0.5312,-0.2,-4.0,-3.9,-3.95
Nc1ccc(O)cc1,0.385,-0.9,-3.8,-4.1,-3.95
C[CH]C(=O)NCC[NH+](CC)CC,0.543,1.9,-3.8,-4.1,-3.95
CCc1cc(C)no1,0.5491,-0.4,-4.0,-3.8,-3.9
CCSc1ccccn1,0.5824,0.1,-4.0,-3.7,-3.85
C[C@@H]1C(c2ccc(C(=O)OCc3ccc(Br)cc3)c([C@H](O)CNc3nncs3)c2)CN(C(F)F)C[C@@H]1O,0.246,5.0,-7.7,0.0,-3.85
CC([CH]O)c1csnn1,0.6757,0.7,-4.0,-3.7,-3.85
Cn1cc(Nc2ccc(O)cc2OCc2cccc3nnc(NC4CC(Cn5cccn5)CC(N5CCOC[C@@H]5C5CC5)C4c4ccccc4F)n23)cn1,0.1293,5.0,-7.7,0.0,-3.85
CCNC(=O)OC(C)(C)C,0.6073,-0.6,-3.8,-3.9,-3.85
[CH]C(C)c1csnn1,0.5673,-0.1,-3.8,-3.8,-3.8
CC(=O)NCC(C)NC1CCCC([N-]S(C)(=O)=O)C1C(=O)N(C(=O)NC[C@@H]1CC(Nc2cccc(Cl)c2Cl)CO1)c1cc(-c2nccn2C)ccn1,0.1968,5.0,-7.6,0.0,-3.8
[C]C(Cl)C[NH+]1CCCC1,0.5164,0.1,-3.8,-3.8,-3.8
CC(=O)N(C)N1C(=O)CC(c2cccc(C(=O)ONc3ccc([N+](=O)[O-])c([NH+]4CCCC4)c3)c2Nc2c(F)cccc2F)CC1(C(=O)N1CCCCCC1)[C@@H](C)C#N,0.1652,5.0,0.0,-7.6,-3.8
OCCCc1nccs1,0.6862,0.9,-3.9,-3.6,-3.75
CNC(=O)c1ccco1,0.598,-0.1,-3.7,-3.8,-3.75
Sc1ccccc1,0.4849,-1.2,-3.6,-3.9,-3.75
COC[C@H](C)NCc1nc(-c2cc(-c3ccc(C)c(C=C(C)Cc4cc(F)ccc4F)c3)sc2Br)cs1,0.1971,5.0,-7.5,0.0,-3.75
C[C@@H](C#N)C1(C(=O)N2CCCCCC2)CC(c2cccc(C(=O)ONc3ccc([N+](=O)[O-])c([NH+]4CCCC4)c3)c2Nc2c(F)cccc2F)CC(=O)N1,0.1575,5.0,-7.5,0.0,-3.75
CCOCCN(C)C(c1cccs1)N(C1C(S)CNC(c2cc(C#N)cs2)CCC1c1ccc(C(F)(F)F)cc1[C@@H](C)C(=O)O)N1CCNC(=O)C1,0.0931,5.0,-7.5,0.0,-3.75
CS(=O)(=O)Nc1nccs1,0.7176,1.3,-3.9,-3.5,-3.7
CCc1cn[nH]c1,0.5541,-0.4,-3.8,-3.6,-3.7
COc1ccc(-c2cc(C(=O)Nc3nc(C)c(Oc4ccc(C)cc4)s3)cc3c2COC3N2CCC(C(N)=O)CC2)cc1OC,0.2241,5.0,-7.4,0.0,-3.7
CCO[CH]C(CNS(=O)(=O)C[C@@H](C)CCOC)(Oc1c(F)cccc1NC(=O)c1ccccc1)C(CC)(Nc1ccc(F)cc1Cl)C(=O)c1ccccc1,0.0727,5.0,-7.4,0.0,-3.7
CC[C@H](C)NC(=O)C#N,0.5451,-0.1,-3.6,-3.7,-3.65
C[C]OC1CCOCC1,0.5567,0.1,-3.7,-3.6,-3.65
Clc1ccccc1,0.4834,-1.2,-3.8,-3.5,-3.65
COc1cccc(CNC2C[NH+]CC2Nc2ccc(Nc3nc(C)c(C(=O)NC[C@@H]4CCCO4)s3)nc2)c1,0.2509,5.0,-7.3,0.0,-3.65
CCCONC(=O)C#N,0.3295,0.7,-3.5,-3.8,-3.65
CCC[SH](NC(=O)Cc1ccccc1)C(C)[NH+](CCNc1cnccc1C)C(CNC(=O)[CH]CC(N)=NO)c1scnc1C,0.037,5.0,-7.3,0.0,-3.65
CCCOc1ccc(F)c(Cc2c(-c3cc(OC)cc(OC)c3)[nH]c3ccc(C[NH2+]C(C)(C)C)cc23)c1,0.2685,5.0,-7.2,0.0,-3.6
CC([CH]O[C@@H]1Oc2ccccc2OC1C(=O)Nc1cccnc1Cl)(Oc1ccc(C#N)cc1)c1csnn1,0.3104,5.0,-7.2,0.0,-3.6
CC(C)[C@@H](C)N,0.5068,-1.2,-3.5,-3.7,-3.6
Cc1cnc(NC(NS(C)(=O)=O)C2CCN(S(=O)(=O)c3ccccc3CC(=O)Nc3ccc4c(c3)S[CH]C4)CC2)s1,0.2864,5.0,-7.1,0.0,-3.55
CC[C@@H](C)C(=O)OC,0.5067,-0.4,-3.4,-3.7,-3.55
CC(CNC(=O)c1cccc(F)c1)c1ccccc1N(c1cc(Cl)ccc1NOOCC(=O)[O-])[C@@H]1CCCN(S(C)(=O)=O)C1,0.1618,5.0,-7.1,0.0,-3.55
COc1cc(OC)c([C@H](OC)c2ccccc2)c(-c2cccc(Cl)c2)c1C(O)C(CSc1ccc(Cl)cc1)SC,0.1607,5.0,-7.1,0.0,-3.55
CCO[CH]C(CNS(=O)(=O)C[C@@H](C)CCOC)(Oc1c(F)cccc1NC(=O)c1ccccc1)C(CC)Nc1ccc(F)cc1Cl,0.1296,5.0,-7.1,0.0,-3.55
C[NH2+]c1nc(C2CC2)c(C2[C@H](C)OC(Cc3ccccc3OCNc3ccc4c(c3)COC4N3CCC(C(N)=O)CC3)[C@H]3CCC([CH]C(=O)OC)N23)s1,0.1713,5.0,-7.1,0.0,-3.55
