smiles,qed,sa,egfr,her2,true_docking_score
OC([O-])c1ccc(NC2CCN(c3ccc[nH+]n3)CC2)cc1,0.7947,3.9353,-8.2,-9.190000000000001,
N[C@@H](Oc1ccccc1[N+](=O)[O-])c1nc2ccccc2[nH]1,0.4346,2.8231,-8.2,-9.190000000000001,
Fc1cc(/C=N/n2cncn2)ccc1O[C@@H](C(F)(F)F)c1ccccc1,0.5083,3.2041,-7.7,-9.690000000000001,
c1csc(-c2ccc(NC(=O)C[NH+]c3ccc(Br)nc3Cl)cc2)n1,0.619,3.2918,-7.9,-9.49,
NC(=O)C1CC[NH+](CC(=O)Nc2ccc3c(c2)COC3)CC1,0.6966,3.637,-8.0,-9.290000000000001,
O=S(=O)(CCOc1ccccc1Br)N[C@@H](c1ccco1)C1CCCCC1,0.6458,2.9623,-7.9,-9.39,
FC(F)(F)C1CCN(C(=O)c2csc3c2CCCC3)CC1,0.7653,2.4966,-8.0,-9.290000000000001,
CN[C@H](c1cccc(F)c1)C(=O)Nc1ccc(C(=O)N(C)C)cc1,0.8855,2.463,-7.9,-9.39,
CN[C@H](c1cccc(F)c1C)c1[nH]c(C)c(C(N)=O)c1C(N)=O,0.6654,3.2958,-8.6,-8.69,
O=C(COC(=O)[C@H]1CC(=O)N(c2cccc(F)c2)C1)N1CCOCC1,0.7428,2.6086,-7.8,-9.49,
[NH3+]C[C@H]1Cc2cc(-c3cc[nH]n3)c(-O)cc2[C@H]1C(=O)[O-],0.6666,4.9127,-8.5,-8.790000000000001,
FC1CCC2(CC1)NC[C@@H](c1ccccc1)CC(F)(F)C2,0.8078,4.1193,-7.8,-9.49,
Oc1c(NCc2c[nH]c3ccccc23)ncnc1CN1CCOCC1,0.66,2.545,-7.8,-9.49,
Oc1c([O-])cc(Br)cc1NCc1nc(-c2ccco2)no1,0.6955,3.0534,-7.8,-9.49,
Fc1c(NCCc2nc3ccccc3s2)sc2c1CCC2,0.7578,2.574,-8.0,-9.290000000000001,
c1noc(NC2CCN(C(=O)c3ccccc3F)CC2)n1,0.9348,2.4766,-8.3,-8.99,
c1coc(/C([O-])=C/C[NH2+]C2(Cc3ccccc3)CCOCC2)c1,0.8187,3.681,-7.9,-9.39,
C#Cc1ccccc1OCC(=O)Nc1nc(-c2ccc(N(C)C)s2)cs1,0.6554,2.6335,-7.7,-9.59,
Cc1[nH]c2ccccc2c1CC(=O)OC[C@H]1CCC[C@H]1C,0.8628,3.0115,-8.0,-9.290000000000001,
O[C@@H](NCc1cn2ccccc2[nH+]1)c1ccc(F)cc1,0.7099,4.0044,-8.3,-8.99,
O[C@@H](N1C[C@H](NC[C@H](O)c2ccccc2)CC1)c1ccccc1Br,0.7091,3.3001,-7.8,-9.49,
C/[NH+]=C(/N[C@H](c1ccc(F)cc1)[C@@H]1CCC[NH2+]1)N1CC[NH+](C)CC1,0.3532,5.6976,-7.6,-9.690000000000001,
c1ncoc1CNC(=O)Nc1ccc(NC(=O)c2ccco2)cc1,0.6677,2.2038,-8.1,-9.190000000000001,
Nn1c(S[C@@H]2CCCCCO2)nnc1-c1ccc(F)cc1,0.8833,3.0011,-7.6,-9.690000000000001,
Nc1ccc2c(c1)NC(=O)CN(Cc1ccccc1)C2=O,0.825,2.0775,-8.2,-9.09,
c1coc([C@@H]2CCC[NH+]2CCN2C[C@@H](O)C[C@H]2c2ccco2)c1,0.8752,4.9518,-8.1,-9.190000000000001,
N[C@@H](SCc1cccnc1)C(=O)Nc1cccc(S(=O)(=O)OCc2ccco2)c1,0.3898,3.1954,-7.6,-9.690000000000001,
Cc1nc([C@@H](C)[NH2+][C@@H]2CC(=O)N(Cc3ccc4c(c3)OCO4)C2)cs1,0.8795,4.021,-7.6,-9.690000000000001,
C[C@@]1(O)CC[C@H](N2CCCCC[C@]2(O)Cc2ccccc2)C1,0.9016,3.7234,-8.1,-9.190000000000001,
CCOC(=O)C(C)(C)CNC(=O)C(=O)Nc1cccc(-c2nn(C)cc2)c1,0.5938,2.4742,-7.9,-9.290000000000001,
CC[NH+](CC(=O)Nc1ncnn1C)[C@H]1C[C@@H]1c1cccc(C)c1,0.8171,4.5685,-7.9,-9.290000000000001,
NN(C(=O)C[NH+](C)CC(=O)Nc1c(Br)cccc1C#N)c1ccc(Cl)cc1,0.3501,3.9156,-7.4,-9.790000000000001,
F[C@H]1[C@H](O)CCCC[C@@H]1[C@@H]1COc2ccccc2O1,0.7943,3.6808,-7.9,-9.290000000000001,
OC(CC[C@@H]1CCC[NH2+]C1)C[C@@H]1OC(=O)c2ccc([N+](=O)[O-])cc21,0.463,4.5452,-7.9,-9.290000000000001,
N[C@@H](N(Cc1ccccc1)c1nccs1)c1ccc(F)c(F)c1,0.7163,2.9752,-8.3,-8.89,
N[C@]1([NH+]2CCCCC2)C(C)(C)CCC[C@H]1OCc1cc(F)ccc1F,0.8738,4.4352,-8.3,-8.89,
F[C@H]1[NH2+][C@H]([NH2+]c2cccnc2)[C@@H](c2ccc(Br)cc2)C1,0.8172,4.8261,-7.9,-9.290000000000001,
CNC(=O)COc1c(Cl)cc(-c2cc(=O)[nH]c(N)n2)cc1,0.7735,2.4266,-8.4,-8.790000000000001,
O[C@@H](Cc1ncccc1C1CC1)c1ccccc1OCC(F)F,0.842,2.9489,-8.2,-8.99,
c1c(Cl)cc(Oc2ncc(-c3nc(CC3CC3)no3)cc2)cn1,0.8648,4.4427,-8.0,-9.190000000000001,
CO[C@@H]1CCCC[C@H]1NC(=O)Oc1cn(-c2ccccc2)nn1,0.9362,3.2098,-7.7,-9.49,
F[C@]1(NNc2ccc(Cl)s2)CCCOc2ccccc21,0.6542,3.6111,-8.0,-9.190000000000001,
C/[NH+]=c1\oc2ccccc2n1Cc1ccc(Cl)cc1Cl,0.7732,2.8895,-8.2,-8.99,
NNC(=O)c1cccc(OCC(=O)N2[C@H](C(F)(F)F)COC2)c1,0.473,3.1468,-7.8,-9.39,
NN[C@@]1(C#N)CCCC[C@@H]1C(=O)Nc1ccc2c(c1)OCCO2,0.5728,3.5197,-8.2,-8.99,
c1cc([C@@H]2CCCN2C(=O)c2ccc(Br)cc2)cc(C[NH+]2CCCCC2)c1,0.7828,3.5956,-8.5,-8.69,
O=c1ncon1CCNC(=O)N1CC[C@@H](Oc2ccccc2Cl)C1,0.877,3.4056,-7.7,-9.49,
Oc1cc(C2CCN(/C=N/c3nccs3)CC2)cc(OC(F)F)c1,0.6522,3.0944,-8.0,-9.190000000000001,
O[C@H](COc1ccccc1)C[C@H](NCc1ccc(Cl)cc1)c1ccccc1,0.5476,2.641,-8.5,-8.69,
Fc1cc([N+](=O)[O-])ccc1NC(=O)c1ccc(O)c([N+](=O)[O-])c1,0.6559,2.0375,-8.1,-9.09,
[NH3+][C@]1(O)Cc2ccccc2C[C@H]1c1cc(F)ccc1F,0.7663,3.5718,-8.0,-9.190000000000001,
[NH3+][C@H]1CCC[C@@H](c2c[nH]c3ccccc23)[C@@H]1C(=O)[O-],0.8175,4.2336,-8.4,-8.69,
[NH3+]O[C@H]1C[C@H](c2ccccc2)CN1c1ncccc1Br,0.8763,3.7091,-7.7,-9.39,
c1ccc(-c2nnc(SCC(=O)c3ccncc3)o2)cc1,0.5322,2.0199,-7.7,-9.39,
Fc1c(Cl)cc(NC(=O)c2cnc3ccncc3c2)s1,0.7845,2.7673,-8.2,-8.89,
O[C@@H](CSCc1ncc(C2CC2)n1C1CC1)c1ccc(Cc2ccco2)cc1,0.5387,3.3189,-7.7,-9.39,
Oc1c(Br)cccc1CN1C(=O)/C(=C/c2ccccc2OC)SC1=S,0.5625,2.3163,-8.3,-8.790000000000001,
C[C@@H](CC(N)=O)C(=O)Nc1ccc(N2CC[NH+](C[C@@H](O)C(C)C)CC2)cc1,0.5066,4.0818,-7.6,-9.49,
c1csc(C[NH+]2CCC[C@H]2c2cccc(-n3cccn3)n2)c1,0.8019,4.4124,-8.1,-8.99,
N#Cc1ccc([C@H](NC(=O)c2ccccc2F)C2CC2)cc1,0.9367,2.4338,-7.9,-9.190000000000001,
N=c1sc2ccccc2c(C2CCCCC2)n1,0.813,2.624,-8.1,-8.99,
CS[C@@H]1CC[C@H](NC(=O)N[C@@H](c2ccccc2)CCC(N)=O)C1,0.7159,3.3352,-7.7,-9.39,
C#CCCOc1ccccc1C(=O)Nc1cc(C)ccc1C,0.6692,1.9614,-7.9,-9.190000000000001,
F[C@@H]1NS(=O)(=O)c2cc([C@H](Cl)c3ccco3)ccc21,0.6852,4.0415,-7.9,-9.190000000000001,
c1coc(Cl)c1[C@H](C[NH2+][C@@H]1CCC[C@@H]1S(C)(=O)=O)c1cccc(F)c1,0.8298,4.5882,-8.2,-8.89,
[NH3+][C@H]1C=CC[C@@H]1C(=O)N1CCN(c2ccccc2)CC1,0.7982,3.3376,-8.1,-8.99,
O[C@H](CCc1ccncc1)c1ccc(OCc2ccccc2)cc1,0.7047,2.2467,-7.7,-9.39,
C[NH+]([C@@H]1CCCC[C@@H]1C(=O)Oc1ccc(Cl)cc1)c1cccnc1,0.6839,4.0809,-8.0,-9.09,
[NH3+][C@H]1Cc2ccc(OCC[NH+]3CCC[C@@H](C(=O)[O-])C3)cc2C1,0.6489,5.3374,-7.8,-9.290000000000001,
c1csc(-c2cc(C(=O)[O-])cc(OCc3cnnn3C(C)C)c2)n1,0.6788,3.219,-8.1,-8.99,
[NH3+][C@]1(c2ccccc2)CCC[C@H]1Oc1ccc([N+](=O)[O-])cc1F,0.6953,3.5786,-8.1,-8.99,
Cn1ncnc1NC(=O)[C@@H](C)Cc1c(F)cc(Cl)cc1Cl,0.9366,3.2023,-7.9,-9.190000000000001,
F[C@H]1[NH2+][C@@](NC2CC[NH+](Cc3ccccc3)CC2)C[C@H]1C,0.6815,5.1997,-8.0,-9.09,
N[C@](=COc1ccccc1)c1nccn1Cc1ccccc1,0.734,2.4194,-7.9,-9.09,
c1ccncc1C[NH2+][C@@H](CC1=c2ccccc2=[NH+]C1)C(=O)[O-],0.5737,4.9093,-7.7,-9.290000000000001,
c1ncnc(-c2ccco2)c1NC[C@H](Cc1ccco1)[NH+]1CCOCC1,0.6646,4.259,-7.9,-9.09,
N/C(=N/c1ccccc1)C(=O)N1CCC[C@H]2CCC[C@@H]21,0.6298,3.2692,-7.6,-9.39,
Oc1c(Br)cc(F)cc1CNC(=O)[C@H](CO)c1ccccc1,0.7603,2.6643,-8.0,-8.99,
CC[C@@]1(c2ccccc2C)CN=C(N2CCSC[C@H]2C)C(=O)C=C1C(=O)c1ccco1,0.6622,4.0515,-8.6,-8.39,
F[C@@]1(Cl)C[NH+](C2CCCC2)C12CCCC[C@H]2c1ccccc1,0.7893,5.0803,-7.9,-9.09,
c1nnoc1-c1cc(C2CC[NH2+]CC2)ccc1,0.8424,3.8857,-7.7,-9.290000000000001,
O[C@H](c1cc(Br)ccc1OCc1ccccc1C)C(F)F,0.8452,2.7032,-8.2,-8.790000000000001,
FC1CCCCCCC1C[C@@H](C[NH3+])c1cccc(F)c1,0.8685,3.9239,-8.1,-8.89,
Oc1c(Cl)c(C(F)(F)CC[C@@H]2C[C@@H]2c2ccc(Cl)cc2)sn1,0.724,3.8979,-8.0,-8.99,
Oc1c(C[C@H]2CCCC[NH2+]2)ncn1-c1ccccc1C(F)(F)F,0.9089,4.1209,-7.6,-9.39,
[NH3+]c1cccc(OC[C@H]2CS[C@@]3(CCC[NH+](Cc4csc[nH+]4)C3)C2=O)c1,0.772,6.5731,-7.9,-9.09,
Fc1c([C@H]2OCCn3ccnc32)c(Cl)nc2cccnc12,0.6487,3.6472,-7.8,-9.190000000000001,
NS(=O)(=O)c1ccc(/C=C/C(=O)NC[C@H](C(C)C)N2CCOCC2)cc1,0.6811,2.8161,-7.7,-9.290000000000001,
O=C1/C(=C/c2ccc(Br)cc2)S[C@@H]1CS(=O)(=O)c1cccs1,0.7086,3.329,-7.6,-9.39,
CS[C@@](C)(C(=O)c1ccc([N+](=O)[O-])cc1)N1CCCC([NH+]2CCSCC2)C1,0.4393,4.7574,-7.8,-9.190000000000001,
c1coc(/C=C/C(=O)Nc2ccc3c(c2)OC[NH2+]C3)c1,0.8279,3.3117,-8.0,-8.99,
O[C@H](C(=O)N1CCC[C@@H]1C[NH+]1CCCC1)c1nc2ccccc2s1,0.8684,4.3643,-8.2,-8.790000000000001,
Fc1cc(OCc2ccccc2)nc2nccnc12,0.7216,2.2456,-7.9,-9.09,
FCC[S@](=O)[C@@H](C(=O)N1CCCCC1)[C@@H]1CC(=O)N(Cc2ccccc2)C1,0.712,3.7913,-7.6,-9.39,
[NH3+]c1nnc2n1CCC[C@H]2NC(=O)[C@H]1C[C@@H]2CC[C@H]1C2,0.8261,5.0606,-7.8,-9.190000000000001,
O[C@@H](O[C@H]1CCCc2ccc([N+](=O)[O-])cc21)C(F)(F)F,0.5278,3.5277,-8.2,-8.790000000000001,
[NH3+][C@H]1C[C@H](C(=O)N2CCCC(O)C2)c2ccccc21,0.77,3.8928,-8.1,-8.89,
F[C@H]1[NH2+][C@H](O)C[C@@H]1CN1CCC[C@@H](COc2ccccc2)C1,0.7972,4.1093,-7.9,-9.09,
F[C@]1(C[NH2+]C2CC2)CCO[C@H]2C[NH+](Cc3ccccc3)C[C@@H]21,0.7834,5.6002,-8.0,-8.89,
O=C1N[C@@H](c2ccccc2)OC/C(=N/c2ccc3c(c2)OCCO3)S1,0.8893,3.5002,-8.9,-7.99,
c1nn(Cc2ccc(Cl)o2)c2[nH]c(=S)c(SCCc3ccccc3)cc12,0.3311,3.0545,-7.5,-9.39,
c1cncc(C[NH+]2CCCN(Cc3ccc(F)cc3)CC2)c1,0.9237,3.5536,-7.6,-9.290000000000001,
NC(=O)[C@H](CCc1ccccc1)Nc1ccc(-n2ccnc2)nc1,0.6981,2.7428,-7.6,-9.290000000000001,
c1cc(NCc2ccc(C[NH+]3CCCC3)cc2)ccc1Cl,0.8673,3.0913,-7.9,-8.99,
c1n[nH]c(COc2cccc(C3CC[NH+]([C@@H]4CCSC4)CC3)c2)n1,0.8652,4.2443,-7.9,-8.99,
F[C@H]1[C@H]2CCC[C@@H]2[C@H]1CCCCc1ccc2c(c1)C(=O)N(C)C2,0.7389,3.8364,-7.9,-8.99,
c1csc2nc(CN[C@H]3C[C@@H](O)[NH+]4CCC[C@@H]4C3)ccc12,0.7901,4.9985,-8.0,-8.89,
Oc1cc2ccccc2n1CSc1ccc(Cl)cc1,0.704,2.3035,-8.0,-8.89,
O[C@H](CN1C[C@H]2CCCC[C@@H]2C1)S(=O)(=O)c1ccc(Cl)cc1,0.9124,3.373,-7.6,-9.290000000000001,
OC(NC(=O)c1cnn(CCC(F)F)c1)c1ccc(F)cc1F,0.6301,3.2528,-7.9,-8.99,
C=C1C[C@@H](C)CCCN1C(=O)c1ccc(Cl)cc1F,0.7533,2.9378,-7.5,-9.39,
[NH3+][C@@]1(C(=O)[O-])CCC[C@@H]1CCS(=O)(=O)c1nc2c(s1)CCCC2,0.777,4.5558,-7.9,-8.99,
C[C@H](Cl)c1ccc(F)cc1N(C)C(=O)c1ccccc1Br,0.683,2.8033,-7.5,-9.39,
CN(C)c1ccc([C@H](O)CNc2cc(O)ccc2Cl)cc1,0.7935,2.5536,-8.2,-8.69,
O=[N+]([O-])c1n[nH]c2c1C[NH+](Cc1ccc(Cl)cc1)CC2,0.6574,4.2411,-7.8,-9.09,
F[C@]1(Cl)CCN(C[C@H]2CCC[NH+](CCc3ccccc3)C2)C1,0.815,4.6923,-7.7,-9.190000000000001,
N=c1ncn(-c2ccc(C(F)(F)F)cc2)n(C(F)F)c1=O,0.8617,3.2622,-7.8,-9.09,
F[C@@]1([NH2+][C@H]2CCNC2)CCCC[NH2+][C@@H]1c1cccc(Cl)c1,0.7076,5.2107,-7.8,-9.09,
Fc1cc2n(c1C[NH2+]CCc1ccccc1)CCCCC2,0.8167,3.3496,-7.8,-9.09,
Fc1cc(-c2cccnc2)c(S(=O)(=O)CCn2cccn2)cc1,0.6741,2.4097,-7.8,-9.09,
[NH3+][C@@]1(c2cc(Cl)ccc2N2CCC[C@@H](CO)C2)CCCO1,0.8939,3.8471,-7.8,-9.09,
F[C@@]1(OCc2ccccc2)CCCN1Cc1ccccn1,0.7864,3.0077,-7.7,-9.190000000000001,
CSc1ncccc1C(=O)NCC1(c2ccc(Cl)cc2)CC1,0.8438,2.2373,-7.7,-9.09,
OC1(O)CC[C@]2(CCC[C@@H](c3ccncc3)[C@@H]2Nc2ccccc2O)C1,0.5014,4.4004,-7.8,-8.99,
OC[C@]1([NH2+][C@@H]2CCCCC[C@H]2[C@H]2CCC[NH2+]C2)CCCSc2ccccc21,0.6909,5.2927,-8.9,-7.890000000000001,
CNc1cccnc1Cn1c(=O)[nH]c2cc(OC)ccc21,0.7663,2.4263,-8.5,-8.290000000000001,
Nc1ccccc1S(=O)(=O)[N-]c1ccc(F)cc1F,0.8799,3.1365,-8.0,-8.790000000000001,
O[C@@H](Cc1cccs1)c1cccc(Oc2ccccc2)c1,0.7314,2.3197,-7.8,-8.99,
C=CCNC(=O)[C@H](C)N1CCN(Cc2ccc(Oc3ccccc3)c[nH+]2)CC1,0.7117,3.4548,-7.4,-9.39,
F[C@@]1(O)CC(NCc2ccc3cccnc3c2)C1=O,0.8735,3.4367,-8.0,-8.790000000000001,
Oc1c([O-])cccc1OC[C@H]1CC[NH+](CC2CCOCC2)C1,0.8141,4.786,-7.7,-9.09,
C[NH2+][C@](Cc1cc[nH+]c(F)c1)c1nc2ccc(S(C)(=O)=O)cc2n1C,0.6597,4.1035,-7.8,-8.99,
O=C1[C@H]2CCCN2C(=O)[C@H]1Cc1ncc(-c2ccco2)o1,0.802,3.7266,-7.7,-9.09,
O=[N+]([O-])c1ccc(S(=O)(=O)c2cc([N+](=O)[O-])ccc2I)cc1,0.4147,2.3093,-8.0,-8.790000000000001,
F[C@@]1(c2ncc(S(=O)(=O)N3CCCC[C@@H]3C)cn2)CC=COC1,0.8421,4.0381,-7.8,-8.99,
c1cc(Oc2ccccc2NC2CCCCCC2)cc[nH+]1,0.8426,2.9411,-7.7,-9.09,
OC[C@H]1CCCC[C@H]1NC1CC[NH+](Cc2ccccc2)CC1,0.7685,4.1669,-7.3,-9.49,
C#C[C@@H](C#N)Oc1nccc2c1C(=O)N(Cc1cccc(Cl)c1)C2,0.8046,3.5721,-7.7,-9.09,
F[C@]12O[C@H](c3ccc(C(F)(F)F)cc3C)[C@@H]2C1=O,0.7255,3.9602,-7.9,-8.89,
O[C@H](C1CCOCC1)[C@@H]1CN(Cc2ccccc2F)CCO1,0.921,3.2124,-7.9,-8.89,
O[C@H](Cc1c(Cl)cccc1Cl)c1cccc(Cl)c1,0.8526,2.3328,-8.0,-8.790000000000001,
C[NH+](C)[C@H]1CCC[C@H]1NC(=O)N(Cc1ccccn1)[C@@H]1CCS(=O)(=O)C1,0.7428,4.2873,-7.9,-8.89,
NOC(=O)C1CCN(c2nc3ccccc3s2)CC1,0.8495,2.2833,-8.2,-8.59,
c1coc([C@H]2CCCN(c3ncnc4ccsc34)C2)c1,0.7202,3.0261,-8.2,-8.59,
OC(Oc1cccc(F)c1)CNS(=O)(=O)c1cc(Cl)ccc1Cl,0.7562,2.7535,-7.6,-9.190000000000001,
Fc1cc(S(=O)(=O)/C=C/c2ccc(Br)s2)ccc1O,0.9027,2.6788,-8.2,-8.59,
Nc1ccc(C(=O)O[C@@H]2CCC[C@@]2(O)c2ccco2)cc1,0.6687,3.3303,-7.4,-9.290000000000001,
CC[C@H](C(=O)N(CC)[C@@H](C#N)c1ccc(Cl)cc1)c1cccc(Br)c1,0.6017,3.2103,-7.4,-9.290000000000001,
O[C@@H](N1CCOCC[C@@H]1C[C@H]1CCOC1)c1ccc(F)cc1F,0.9224,3.8662,-7.4,-9.290000000000001,
O=C(/C=C/c1ccco1)Nc1ccccc1C(=O)[O-],0.8356,2.4783,-7.9,-8.790000000000001,
NS(=O)(=O)[C@@H]1CCN([C@@H](C(=O)[O-])c2cccc3cccnc23)C1,0.797,3.7036,-7.9,-8.790000000000001,
c1ccc2c(c1)CCN2SCC(=O)N1CCCCCC1,0.7993,2.54,-7.5,-9.190000000000001,
c1nc(CS2CCN(C(=O)c3ccc(F)cc3F)CC2)n[nH]1,0.8448,3.8645,-7.8,-8.89,
CNS(=O)(=O)c1cc(C(=O)NCc2ccccc2)n(C2CC2)c1,0.8436,2.1595,-7.7,-8.99,
Nc1cccc(NC(=O)[C@@H]2CC=CCC2)c1,0.5893,2.5591,-8.2,-8.49,
F[C@@H]1[C@@H](Oc2cccc(F)c2)C[C@@H]1C(=O)N1CCCSCC1,0.8549,3.666,-7.5,-9.190000000000001,
CC[C@H](C#N)c1nn(C)c(C(=O)Nc2ccc(Cl)cc2)c1C(F)F,0.8725,3.2784,-8.0,-8.69,
F[C@@]1(Cl)CCC[C@@H]1C[C@@H]1CCOc2ccccc21,0.7098,3.8964,-7.9,-8.790000000000001,
c1cnn(-c2nn(-c3ccc(Br)cc3)cc2[O-])c1,0.7263,2.8759,-8.0,-8.69,
Nn1ncnc1CS[C@@H]1CCC[C@H](NC(=O)CCc2ccco2)C1,0.7406,3.7039,-8.0,-8.69,
c1noc2cc(C[NH2+]C[C@H](O)COc3ccccc3)ccc12,0.6902,3.6742,-7.6,-9.09,
CSc1ccc(S(=O)(=O)N2CCO[C@H](C(=O)c3cc(N4CCOCC4)ncn3)C2)cc1,0.4624,3.1972,-8.2,-8.49,
c1n[nH]c(-c2ccc([C@@H]3CC[NH2+]C[C@@H]3CCCC[NH2+]C3CC3)nc2)n1,0.6081,5.1671,-7.7,-8.99,
O[C@H](C1CCCC1)N1CCC[C@@H]1c1ccsc1NC(=O)CN1CCOCC1,0.7779,3.5165,-7.7,-8.99,
OC(=O)c1ccc(NC2CCCCCCC2)cc1,0.851,1.6656,-8.0,-8.69,
Fc1cc(Br)ccc1CN1CCN(S(=O)(=O)c2ccncc2)CC1,0.7718,2.1118,-7.6,-9.09,
FCCSc1nnc(-c2ccccc2)n1-c1ccccc1C(F)(F)F,0.4689,2.2956,-7.6,-9.09,
O[C@@H](O[C@H]1CCOC2(CCC2)C1)c1ccc(F)cc1F,0.8669,4.1309,-7.8,-8.89,
O[C@@H](OCC[NH+]1CCCC1)[C@@H]1CCCN(Cc2ccccc2)C1,0.7338,4.2558,-7.7,-8.99,
[NH3+][C@@]1(Oc2ccccc2F)CCCN1S(=O)(=O)Cc1ccco1,0.831,3.6758,-7.5,-9.190000000000001,
c1csc(Cl)c1/C=C1\Oc2ccccc2C1=O,0.7259,2.5411,-7.9,-8.790000000000001,
[NH3+]CC1CC[NH+](Cc2cc(=O)[nH]c3c2CCCC3)CC1,0.6714,4.5322,-8.2,-8.49,
O[C@@H](N[C@H](c1ccccc1)C1CC1)c1ccccc1F,0.815,2.928,-7.7,-8.99,
O[C@@H](NCc1ccc(Oc2ncccc2)cc1)c1ccccc1F,0.6774,2.6425,-7.6,-9.09,
O[C@@H](N(Cc1cc[nH+]cc1)C1CCCC1)c1ccccc1Cl,0.8557,3.8712,-7.8,-8.89,
F[C@H]1[NH2+]C2c3ccccc3C[C@H]2CCc2ccccc21,0.7072,3.9752,-8.4,-8.290000000000001,
Oc1ccc([C@H]2[NH+]=c3ccc(Br)cc3=[NH+]2)cc1,0.5743,4.4414,-7.9,-8.69,
FC1=NN(Cc2ccc(C[NH2+][C@H]3CCN(C3CC3)C3)cc2)CC1,0.8927,4.4335,-7.7,-8.89,
NNc1ccc(NC(=O)c2cccc([N+](=O)[O-])c2)cc1,0.4483,1.7699,-7.9,-8.69,
c1n[nH]c(S[C@H]2CCCN(c3ccccn3)C2=O)n1,0.9182,3.1531,-7.2,-9.39,
c1coc(C[NH+]2CCC[C@H](Cc3ccccc3)[C@@H]2O)c1,0.8877,4.1931,-7.7,-8.89,
Fc1cc2[nH]c(=O)[nH]c2cc1C(=O)N[C@@H](Cc1nccs1)C1CC1,0.6614,3.2391,-7.7,-8.89,
N[C@@H]([NH2+][C@H]1CC[NH+](C2CCCC2)C1)c1ccccc1Cl,0.6946,5.2177,-7.9,-8.69,
C[C@H]([C@H](C)Cc1ccncc1)N1CCN(c2cnc(N)nc2)CC1,0.9039,3.2718,-7.3,-9.290000000000001,
Cn1cc(C(=O)NCCc2ccc3c(c2)OCCO3)cn1,0.9163,2.1303,-7.7,-8.89,
COC[C@@H]1CCCN1C(=O)Cn1nnc(-c2ccccc2)n1,0.8228,2.6711,-7.4,-9.190000000000001,
C[C@@](O)([C@@H](O)Cc1ccccc1)C(=O)N1CCCC[C@H]1C,0.8881,3.2778,-7.4,-9.190000000000001,
COc1cc(Cl)c2c(CCOc3ccc(Cl)cc3)csc2c1,0.5738,2.2478,-7.5,-9.09,
NN-Cc1cccnc1N1CCOC[C@H]1C1C2(CCCCCC2)C1,0.6562,4.1605,-8.2,-8.39,
O=c1[nH]cc2c(c1[O-])CCCCCCCN2,0.6949,3.6257,-8.1,-8.49,
c1c(F)cccc1-n1ccc(C[NH2+][C@H]2C[C@@H](CC3CC3)C2)n1,0.8742,3.3869,-7.6,-8.99,
O[C@H](NCc1cnn(-c2ccc(Br)cc2)c1)c1ccc(Br)s1,0.5807,3.1141,-7.6,-8.99,
Oc1c(-c2ccccc2)[nH]c2ccccc12,0.6314,1.8252,-8.1,-8.49,
c1n[nH]cc1CN1CCC[NH+](Cc2cc(Cl)ccc2Br)CC1,0.847,4.0981,-7.4,-9.190000000000001,
NOC(CC)=C1[C@@H]2C=CO[C@@H]2[C@H]1c1ccccc1C(F)(F)F,0.6803,4.3923,-7.8,-8.790000000000001,
C#C[C@@](C)(O)[C@@H]1CN(C(=O)c2ccc(C)cc2)C1=O,0.4879,3.5358,-7.6,-8.99,
O[C@H](CSc1ccc(Cl)cc1)c1cc(F)ccc1[N+](=O)[O-],0.5073,2.6882,-8.1,-8.49,
FCC1CCC([NH2+][C@@H]2CCc3ccccc32)CC1,0.8468,4.0031,-7.6,-8.99,
N[C@]1(SCc2ccccn2)C(C(C)C)(C(=O)[O-])c2ccncc21,0.8287,4.2846,-7.6,-8.99,
[NH3+][C@]1(C(F)(F)F)CC[C@@H](NC[C@@H]2C[C@H]2c2ccccc2)C1,0.8807,4.2198,-7.8,-8.790000000000001,
C[C@H](O[C@@H](C)C(=O)NN1CCCC1=O)c1ccc(S(C)(=O)=O)cc1,0.8288,3.4609,-7.5,-9.09,
F[C@H]1[NH2+]c2ccccc2[C@H]1NCc1ccc(F)cc1,0.6431,3.7765,-7.8,-8.790000000000001,
N#Cc1ccc(CNC(=O)NCC2(O)CCCC2)cc1,0.7796,2.2255,-7.7,-8.790000000000001,
N[C@@H](Cc1ccccc1)C1CCN(c2ncccn2)CC1,0.9343,2.5608,-7.7,-8.790000000000001,
[NH3+]S[C@H](C(=O)N1CCCC1)c1ccc2cnccc2c1,0.8759,3.2286,-7.7,-8.790000000000001,
CNS(=O)(=O)c1cncc(NC(=O)c2ccccc2Br)n1,0.8462,2.4826,-7.6,-8.89,
CNc1ncc(C[NH+]2CCC[C@H](S(=O)(=O)N[C@@H]3C[C@@H]3C)C2)cn1,0.6432,5.0099,-7.6,-8.89,
c1c(Br)cccc1NCCN1C(=O)/C(=C/c2ccoc2)SC1=S,0.5876,2.5667,-7.5,-8.99,
Fc1ccc(-c2nnc(N3CCOCC3)o2)cc1,0.8106,2.1541,-7.7,-8.790000000000001,
O[C@@H]([NH2+][C@@H](CO)c1nc(-c2cccs2)no1)c1ccccc1Cl,0.5872,3.9478,-7.6,-8.89,
C[C@H](C(=O)Nc1cccc(Br)c1)Oc1nccc(Cl)n1,0.8538,2.6988,-7.3,-9.190000000000001,
