smiles,qed,sa,egfr,her2,true_docking_score
O[C@H](Cc1ncsc1C1CC1)c1ccccc1[N-]c1ccccn1,0.6866,4.0734,-7.5,-9.89,
O=C1NCCN1CC(=O)NCc1ccc(C(=O)N2CCCCCC2)nc1,0.8106,2.3336,-7.9,-9.49,
Oc1c([N+](=O)[O-])sc2c1CN(C(=O)c1n[nH]c3cccnc13)C2,0.5445,3.2054,-8.1,-9.290000000000001,
Oc1c(Br)cccc1N[C@H]1CCO[C@H]1c1cccc(Cl)c1,0.7682,3.2281,-8.2,-9.190000000000001,
NOC(=O)c1cc(NC(=O)COc2ccc(F)cc2)c(Cl)cc1Cl,0.7861,2.1248,-8.1,-9.290000000000001,
OC(O)c1ccc(S(=O)(=O)Nc2ccc3c(c2)COC3)c(F)c1,0.7361,2.5172,-8.0,-9.39,
OC(/C=C/c1ccc(Cl)cc1)S(=O)(=O)c1cc(F)c(Cl)cc1Br,0.7021,3.1596,-7.6,-9.790000000000001,
O[C@@H]([NH2+]Cc1ccnc(Oc2ccccc2)c1)c1ccnc(Cl)c1,0.5334,3.5185,-7.9,-9.49,
O=c1occc(C(=O)CSc2nnnn2-c2ccc(Cl)cc2)n1,0.5055,2.6527,-7.8,-9.59,
C=C[C@H](Cc1ccccc1)NC(=O)c1cn(C)nc1-c1cccs1,0.6976,2.8772,-8.1,-9.290000000000001,
C=Cc1cc(Br)cc(NC(=O)CC[S@](=O)c2ccc(F)cc2)c1,0.7885,2.9918,-7.8,-9.59,
c1coc(=O)c2cc(OCCSc3nnc4n3CCCCC4)nn12,0.5133,3.1254,-8.0,-9.39,
O[C@H](N1CCCCC1)c1cccc(CN2CCCCC2=O)c1,0.9297,2.7635,-8.0,-9.39,
F[C@]1(C[NH2+][C@@H]2CSCCC2c2ccccc2)CN1c1ccccc1,0.6649,4.4458,-7.7,-9.59,
CSC[C@@](C)(NS(=O)(=O)c1ccc2c(c1)CCC2)[NH+]1CCCCCC1,0.7899,4.06,-8.0,-9.290000000000001,
c1c(Br)cc(S(=O)(=O)N2CCC[C@@H]2c2nc(C3CC3)no2)c(O)c1,0.8266,3.0567,-7.5,-9.790000000000001,
O=C1[C@@H]2[C@H]3C=C[C@H](O3)[C@H]2C(=O)N1c1ccc(Cl)cc1,0.5798,4.1101,-7.8,-9.49,
N[C@H](Cc1ccc(F)cc1)C(=O)Oc1ccc2c(c1)OCCO2,0.6903,2.4967,-8.0,-9.290000000000001,
Oc1c(-c2ccccc2F)nnn1-c1ccc(Cl)cc1,0.7861,2.1741,-7.8,-9.49,
[NH3+][C@H]1CCC[C@H](c2nc(-c3ccc(F)cc3)no2)C1,0.9013,3.5222,-7.9,-9.39,
N[C@H](Sc1nc2cc(F)ccc2[nH]1)c1cccc(CCl)c1,0.4302,3.0941,-7.8,-9.49,
O[C@@H]([NH2+]Cc1ccccc1)c1cccc(-n2cccn2)c1,0.6979,3.3412,-8.3,-8.99,
c1coc2c1CC[C@@H]([NH2+][C@H]1CCOc3ccccc32)CC1,0.8077,5.3964,-9.5,-7.79,
F[C@@H]1Oc2ccc(NCCc3nncn3C3CC3)cc2[C@@H]2C=C[C@H]12,0.8573,4.0641,-8.0,-9.290000000000001,
C[C@H](NC(=O)C(=O)OCc1ccc(Br)cc1)c1ccc(CCC(F)(F)F)cc1,0.497,2.6841,-7.5,-9.790000000000001,
C[C@H]([C@H](C)C(=O)N1CCC[C@H](C(N)=O)C1)Oc1ccccc1C#N,0.8887,3.3874,-7.8,-9.49,
Nc1cncc(C(=O)NCc2cccc(N3CCOCC3)c2)n1,0.8681,2.275,-8.3,-8.99,
C[C@@]1([NH3+])CCCC[C@H]1C(=O)NC(C)(C)c1c(F)cc(Br)cc1F,0.818,4.0945,-8.4,-8.89,
O[C@H](C1CCCC1)[C@H]1CC(Oc2ccc(Cl)cc2Cl)=NO1,0.9104,3.5702,-7.6,-9.690000000000001,
c1csc(/C=N/Nc2nnc3sc(N4CCCCC4)nn23)c1,0.587,2.8891,-7.6,-9.690000000000001,
c1cn2c(-c3ccc(S(=O)(=O)N4CCCC4)cc3)cnc2s1,0.7405,2.2913,-8.2,-9.09,
c1coc([C@@H]2CCC[NH2+]C[C@H]2Cc2ccccc2)c1,0.8984,3.9122,-8.1,-9.190000000000001,
c1n[nH]c(N2CCC([NH2+][C@@H]3CCCN(C4CCOCC4)C3)CC2)n1,0.809,4.1833,-8.1,-9.190000000000001,
c1noc(-c2cc3c(s2)C[C@@H](CCc2ccccc2F)C3)n1,0.7211,3.3001,-7.9,-9.290000000000001,
O=c1[nH]c(CSc2ncc(-c3ccco3)n2Cc2ccccc2)ncn1,0.5285,2.6691,-8.3,-8.89,
N=C1NCC[NH+]2CCCc3ccccc3[C@H]2N[C@@H]1C1CCCCC1,0.6338,4.7839,-8.3,-8.89,
C[C@H]([NH3+])C(=O)N1CCC(NC(=O)c2ccccc2CC(C)C)CC1,0.8508,2.9893,-7.9,-9.290000000000001,
[NH3+][C@H]1CCCC[C@H]1C(=O)Nc1ccc2c(c1)C[NH2+]CCO2,0.7099,4.4722,-8.0,-9.190000000000001,
c1ccc(/C=N/c2nc3ccccc3s2)cc1O,0.7077,2.2391,-8.0,-9.190000000000001,
Oc1cccc2cc(NCCCN3CCCC3=O)ccc12,0.83,2.1392,-8.0,-9.190000000000001,
c1nnnn1-c1ccc(S(=O)(=O)[N-]c2cccc(Cl)c2)cc1,0.7311,3.1475,-8.0,-9.190000000000001,
c1nn(-c2ccccc2)cc1[C@H](O)c1cc(Cl)ccc1Cl,0.7831,2.5569,-7.8,-9.39,
Fc1ccc2c(c1)CCC[C@@H]2[NH2+]CC1(CO)CCOCC1,0.885,3.9154,-8.1,-9.09,
c1c(F)cc(NCc2ccccc2Cl)c2c1OCCO2,0.9319,2.1949,-8.2,-8.99,
c1c(OCC[NH+]2CCCOCC2)sc2nc(-c3cnccn3)ncc12,0.7283,4.4406,-8.1,-9.09,
O[C@@H]([C@@H]1CCOC2(CCCCC2)C1)c1c(F)cccc1Cl,0.8616,3.8819,-8.0,-9.190000000000001,
O[C@H](Sc1cncc(N2CCOCC2)n1)c1ccc2c(c1)OCCO2,0.6533,3.2615,-7.8,-9.39,
c1n[nH]cc1S(=O)(=O)NCC(=O)Nc1ccc2c(c1)OCCO2,0.7104,2.3802,-8.2,-8.99,
Oc1c(SCc2ccccc2)nnn1-c1ccccn1,0.7462,2.4008,-7.8,-9.39,
Fc1c([C@H](CO)NCc2nc(-c3ccc(Br)cc3)no2)csc1C,0.6442,3.1891,-7.7,-9.49,
[NH3+]c1cscc1CN1CCC[C@H](Cc2c[nH]c3ccncc23)C1,0.7738,3.6425,-8.0,-9.190000000000001,
F[C@@]1(NC2CC[NH+](CC3CC3)CCCOCC2)CCN(c2ccccc2)C1,0.7707,5.108,-8.0,-9.190000000000001,
c1csc(/C([O-])=C2\SC(=S)N(c3cccc(F)c3)C2=O)c1,0.4804,2.9074,-8.4,-8.790000000000001,
Oc1cc2ccccc2n1-c1cccc(Cl)c1,0.6869,2.0337,-8.2,-8.99,
[NH3+][C@H]1CCC[C@H](C(=O)N[C@H](Cc2ccccc2)C2CC2)C1,0.8539,3.6448,-8.0,-9.190000000000001,
[NH3+][C@H]1C[C@H](Cc2ccccc2)c2ccccc21,0.812,3.2824,-8.1,-9.09,
O=c1[nH]c2cccnc2n1CC(=O)N1C[C@H](CO)[C@H](O)[C@@H](C(C)(C)C)C1,0.7221,3.8504,-7.8,-9.39,
c1cn2ccnc2c(C2CCN(c3[nH+]cccn3)CC2)c1,0.7204,3.5932,-8.1,-9.09,
Nc1nc(COc2ccc(OC(F)F)s2)c2cc[nH]c2n1,0.7563,3.3671,-8.1,-8.99,
Oc1ccc2c(c1OC)CC[C@H]2[NH2+]Cc1ccc(COC(F)(F)F)cc1,0.8235,3.7971,-7.7,-9.39,
CS[C@H]1CC[C@@H](NC(=O)N[C@@H](C(=O)c2ccccc2F)C2CC2)C1,0.7736,3.5606,-8.1,-8.99,
C[NH2+]C[C@@H](C1CCC(C(=O)Nc2ccccc2C(C)(C)C)CC1)C(=O)[O-],0.8014,3.6496,-8.0,-9.09,
Oc1cccc(CSC2=NC[C@@H](Sc3ccc(Cl)cc3)S2)c1,0.7728,3.3577,-7.7,-9.39,
O[C@@H](Nc1ncc(Br)cn1)c1cc2cccc(F)c2n1C1CC1,0.6799,3.4166,-7.7,-9.39,
c1n[nH]c2nc(N3CCC[C@H]([NH+]4CCCC4)C3)ccc12,0.8418,4.4528,-8.2,-8.89,
N=C(Cc1ccco1)Nc1ccc(NC(=O)c2ccc(Br)o2)cc1,0.4428,2.5098,-7.6,-9.49,
c1cc(F)c(NCc2ccccc2)cc1C(F)(F)F,0.8112,1.7049,-8.0,-9.09,
Oc1cccc(OC[C@H]2CSC([NH2+]Cc3ccccc3)C2)c1,0.861,3.8837,-8.0,-9.09,
Oc1c(NCc2ccc[nH]2)nnn1-c1cc(Cl)ccc1C,0.6923,2.8505,-7.9,-9.190000000000001,
[NH3+]c1c(Br)cccc1S(=O)(=O)c1cccc2[nH]ncc12,0.7386,3.0757,-8.1,-8.99,
N#C/C(=C/c1cc(F)ccc1C)S(=O)(=O)c1ccccn1,0.8174,2.5445,-7.7,-9.39,
c1noc(NC(=O)CC2=c3ccccc3=[NH+]C2)n1,0.6507,4.03,-7.9,-9.190000000000001,
Oc1ccc2c(c1)C(=O)[C@H]([NH+]1CCC[C@H](C3CC3)C1)C2,0.8494,4.6952,-8.4,-8.69,
c1coc(CSc2nnc(-c3ccccc3F)n2C2CC2)c1,0.6583,2.2264,-7.7,-9.39,
c1nnc(Nc2ccccn2)c(-c2ccccc2)n1,0.7727,2.2563,-7.9,-9.190000000000001,
C/N=C(/NCc1ccc(CNc2ccc(F)cc2)o1)NS(=O)(C)=O,0.5415,2.5736,-7.8,-9.290000000000001,
O=C(CNC(=O)c1cnsc1)N1CC[C@H](c2ccccc2)C1,0.937,2.9018,-7.7,-9.290000000000001,
C/[NH+]=C(\NCC1(C)CCSC(C)(C)C1)NCCNC(=O)c1ccc(F)cc1,0.331,3.9504,-7.6,-9.39,
c1nncn1-c1ccccc1C[NH2+][C@H](CCO)c1ccccc1,0.6941,3.6269,-7.7,-9.290000000000001,
F[C@@H]1[C@@H]2CC[C@@H]1CN(Cc1coc3ccccc13)O2,0.8291,4.6313,-7.8,-9.190000000000001,
FCC1CC[NH+](Cc2cc[nH]n2)c2ccccc2C1,0.8642,5.0469,-8.2,-8.790000000000001,
Nn1c(C[NH+]2CCC[C@H](CO)C2)nnc1-c1cccc(Cl)c1,0.6974,4.3354,-7.6,-9.39,
C[C@H](Nc1ccc(OC(F)F)cc1)C(=O)N[C@H]1CCS(=O)(=O)C1,0.8116,3.0173,-8.2,-8.790000000000001,
[NH3+]O[C@@]1(CO)CCC[C@@H]([NH2+]Cc2ccc3c(c2)OCCCO3)C1,0.6519,4.6723,-8.0,-8.99,
c1cncc(-c2nnc([S-])nc2C[NH+]2CCCCC[C@H]2C2CC2)c1,0.8559,4.8847,-8.2,-8.790000000000001,
Fc1c([C@H](Cl)C2CCCC2)nc2[nH]ccc2c1[O-],0.8494,3.9047,-8.2,-8.790000000000001,
OC(c1cccs1)c1ccccc1OC1CCCCCC1,0.8113,2.6078,-7.7,-9.290000000000001,
OC(/C=C/c1ccc2c(c1)OCCO2)[C@H]1CCCC[C@H]1O,0.8971,3.5059,-8.0,-8.99,
N[C@H]([C@@H](C)Sc1ccc(F)cc1)c1nc2cc(Cl)ccc2s1,0.6499,3.1895,-7.6,-9.39,
c1csc([C@H]2CCCC[NH2+][C@@H]2CCS(=O)(=O)c2ccccc2)c1,0.9014,3.8977,-7.8,-9.190000000000001,
N#Cc1ccccc1/C=C/C(=O)N1CCCCCC1,0.7615,2.0855,-8.0,-8.99,
C[C@@H](Cc1ccc(F)cc1F)[NH2+][C@H]1C[C@H]1c1ccccc1,0.8708,3.8661,-7.7,-9.290000000000001,
c1noc(Cl)c1CNC(=O)[C@@H]1C[C@H]1c1ccccc1F,0.9431,3.3566,-8.0,-8.99,
O=C(CCC[NH+]1CCC[C@@H](C(=O)N2CCCC2)C1)N1CCCSCC1,0.775,4.1905,-7.8,-9.190000000000001,
O=C(/C=C/c1ccco1)Nc1cccc(OC[C@H]2CCCO2)c1,0.8294,2.635,-7.9,-9.09,
Oc1cc(=O)[nH]c2c1nnn2Cc1ccc(F)cc1,0.72,2.5813,-8.1,-8.89,
Oc1cc(OCc2ccccc2)ccc1C[NH+](Cc1cccs1)C1CC1,0.6361,3.4914,-7.6,-9.39,
O=c1[nH]cnc2c1nc([S-])n2/N=C\c1c(O)ccc(O)c1,0.3564,3.6344,-7.4,-9.59,
c1nnnn1C[C@H](C[NH2+]Cc1c(F)cccc1F)C[NH+]1CCC(CO)CC1,0.4991,4.894,-8.2,-8.790000000000001,
c1ccc(-c2ccsc2)c(NCc2cccc(F)c2)c1,0.6965,1.913,-7.9,-8.99,
FC(F)(F)C[NH2+][C@H](Cc1[nH]ccc1Br)[C@H]1C=c2ccccc2=[NH+]1,0.6118,5.3559,-8.0,-8.89,
C[NH+](C)Cc1cccc(C[NH+]2CCCC[C@@H]2C2CCCCC2)c1,0.8203,4.8697,-8.0,-8.89,
[NH3+]c1[nH]c2ccc(Cl)cc2c1C1CCCCC1,0.7734,2.8382,-8.3,-8.59,
c1cc(NCc2cnn(Cc3ccccc3)c2)cc(Cl)c1,0.7648,1.8333,-7.9,-8.99,
Oc1c(-c2ccccc2)c2ccccc2o1,0.6622,1.8624,-8.0,-8.89,
CCOc1ccc(/C=C(\C#N)C(=O)c2cnn3c2CCCC3)cc1,0.4807,2.5911,-7.6,-9.290000000000001,
CC[NH+]1CCC[C@H]1CNC(=O)NCc1cccc(C(F)(F)F)c1,0.754,4.0451,-7.6,-9.290000000000001,
[NH3+]Oc1ccc(OC2CC[NH+](CCOc3ccc(F)cc3)CC2)cc1,0.7301,3.6053,-7.6,-9.290000000000001,
Oc1cc(-c2nc3ccccc3s2)cc(Br)c1,0.7212,2.0942,-7.9,-8.99,
Fc1c(C(=O)N[C@H]2CCSc3cc[nH]c32)cccc1Cl,0.8865,3.2658,-8.0,-8.89,
O=c1oc2cc(/C=C/C(=O)Oc3ccccc3Br)nnc2s1,0.3953,3.0984,-7.6,-9.290000000000001,
[NH3+][C@H]1C[C@@H](C(=O)[O-])CCN1CCc1ccc(F)cc1Cl,0.8541,4.0498,-8.0,-8.89,
Oc1cc(/C=[NH+]/Nc2ccccc2C(C)C)ccc1Cl,0.5986,3.1013,-7.6,-9.290000000000001,
Nc1cn(C[C@@H](O)CNC(=O)c2ccc3c(c2)OCCO3)c(=O)[nH]1,0.5728,3.0874,-7.9,-8.99,
c1c(CCNCCCC(=O)N[C@@H]2[C@H]3CCO[C@H]3C23CCC3)n[nH]c1C,0.6262,4.505,-7.7,-9.190000000000001,
c1cnn(-c2cncc(N3CC[NH+]4CCC[C@@H]4C3)n2)c1,0.8022,4.7346,-8.2,-8.69,
c1cc([C@H](CCO)Oc2ccc(C(F)(F)F)cc2)ccc1N,0.8261,2.5749,-7.7,-9.190000000000001,
c1cc([C@H]([NH2+]Cc2cnn(-c3ccccc3)c2)CCCOCCO)ccc1F,0.4997,3.4708,-7.8,-9.09,
c1cc(=O)[nH]c2c1c(=O)oc1ccccc12,0.4557,2.1512,-8.1,-8.790000000000001,
O=C1[NH+]=C(c2ccccc2)OCCN1Cn1cccc1,0.8788,3.4406,-7.7,-9.190000000000001,
OC(F)(F)c1csc(CN2CC[C@@H](Cc3ccccc3)C2)n1,0.9171,2.9688,-7.7,-9.190000000000001,
c1csc(Cl)c1NC(=O)[C@@H]1Cc2c(F)cccc2C(=O)N1,0.8921,3.1841,-7.7,-9.190000000000001,
N[C@@H]([NH2+]Cc1ccc[nH+]c1N1CCCC1)C1CCCCCC1,0.6383,4.4352,-7.8,-9.09,
[NH3+][C@@]1(O)c2noc(-c3ccc(F)cc3)c2n1Cc1cccs1,0.7233,3.6394,-7.8,-9.09,
Oc1cc(Cl)cc(CNCCc2nc3ccccc3[nH]2)c1,0.634,2.1917,-8.1,-8.790000000000001,
N[C@](COC(=O)c1ccccc1Br)c1ccc(F)cc1,0.8714,2.1636,-7.9,-8.89,
c1noc(CO/N=N/c2cccc(S(=O)(=O)N3CCCC3)c2)n1,0.5892,3.0353,-7.7,-9.09,
F[C@]1(C[NH2+][C@@H]2CCOC3(CCOCC3)C2)[C@@H](C2CC2)CCN1,0.7603,5.5788,-7.9,-8.89,
[NH3+]c1cccc(CNc2ccc(N3CCOCC3)cc2)c1,0.9028,2.4931,-7.9,-8.89,
CCOc1cccc(CCC(=O)Nc2cc3c(cc2[C@@H](O)COC)S3)c1,0.5586,3.0058,-7.7,-9.09,
CO[C@H]1CCC[C@H]1NC(=O)c1nnn(-c2ccccc2)c1C,0.9357,2.9117,-7.2,-9.59,
N[C@H](c1ccccc1)[C@@H]1CC[NH+]2CCCC[C@@H]2C1,0.8132,4.7642,-8.0,-8.790000000000001,
Fc1c(O)cc([C@@H]2CCCCCN2Cc2cnc(C3CC3)s2)cn1,0.8341,3.2976,-8.0,-8.790000000000001,
NO[C@@H]1CC[C@H]([NH+](C[C@@H](O)C2CCC2)Cc2ccccc2)C1,0.6599,4.733,-7.8,-8.99,
N#C[C@@]1(c2ccc(Cl)cc2)c2ccccc2[C@H]1O,0.8505,3.3172,-8.3,-8.49,
c1noc(NCCSc2nc3ccccc3[nH]c2=O)n1,0.5425,2.8766,-8.0,-8.790000000000001,
O[C@@H]([NH2+][C@H]1CCOC(C[C@H]2CCC2)C1)c1cc(F)c(Cl)cc1Br,0.5792,4.5428,-7.8,-8.99,
Oc1ccc2nc([C@@H]3CCCn4ccnc43)oc2c1,0.7257,3.3385,-7.9,-8.89,
O[C@H](c1ccco1)[NH2+][C@H]1CCC(=O)N(Cc2ccccc2)C1,0.8103,3.7664,-8.0,-8.790000000000001,
c1n[nH]c(=O)c(C[NH2+]c2cc([N+](=O)[O-])ccc2C)c1,0.4712,3.5141,-8.0,-8.790000000000001,
Cc1[nH]c(C(=O)Nc2cccc3nsnc23)c(C)c1,0.7532,2.5384,-7.9,-8.89,
Fc1cccc(N2CCC3(CCCCC3)CC2)c1,0.7117,2.5385,-7.7,-9.09,
C[C@@]1(SCc2ccc(NCc3ccccc3Cl)cc2)CCSC1,0.6673,3.0812,-7.8,-8.99,
Fc1ccc(Cc2ncc3c(c2)CC[C@H]3[NH2+]CCC(C)C)cn1,0.8332,3.9859,-7.6,-9.190000000000001,
[NH3+]O[C@H]1CCC[NH+](Cc2cc(=O)n3ccccc3n2)C1,0.6641,4.8714,-8.2,-8.59,
OC(C)([NH+]1CCC[C@H]1COc1ccccc1)C[NH+]1CCCCC1,0.6843,5.2633,-7.6,-9.190000000000001,
O[C@H]([C@@H]1CCCN(Cc2cccs2)CC1)c1ccccc1,0.9194,2.7091,-7.6,-9.190000000000001,
C[C@@]1(/C(N)=N/OCc2ccccc2)C(=S)N(Cc2ccccc2)C(=O)N1CCO,0.3008,3.2659,-7.4,-9.290000000000001,
Cn1c(SCc2ccccn2)cnc1NC(=O)NCc1ccco1,0.6721,2.7016,-7.7,-8.99,
O[C@@H](c1cccc2cccnc12)N1CCC(CC(=O)[O-])CC1,0.9139,3.2768,-7.7,-8.99,
Fc1ccccc1[C@H](NC(=O)c1ccno1)C1(COCCCCO)CCOCC1,0.5895,3.5214,-7.6,-9.09,
c1ncn(-c2ccc(Br)cc2)c1C(=O)NCc1cccnc1,0.7811,2.1541,-7.7,-8.99,
FCC[NH+]1CCC(CNCc2cccnc2-c2ccccc2)CC1,0.8151,3.4123,-8.0,-8.69,
O[C@H]([C@H]1CCCN(c2ncnc3cccnc23)C(F)(F)F)CC1,0.8562,3.805,-7.7,-8.99,
CNC(=O)c1cncc(N2CC[NH+]([C@@H]3CCC[C@H](OC(C)C)C3)CC2)c1,0.8176,4.423,-7.7,-8.99,
c1cocc1CN1C[C@H](Cn2ncc3cnccc23)CC1=O,0.7391,3.3067,-8.0,-8.69,
c1noc(S[C@H](c2ccccc2)c2ccccc2)n1,0.6715,2.4608,-7.9,-8.790000000000001,
[NH3+][C@]1(c2ccccc2)CSCC1COc1ccccc1F,0.9427,3.6674,-7.6,-9.09,
N[C@]1(SCC(=O)NCCc2ccco2)CCCN(c2ccc([N+](=O)[O-])cn2)C1,0.3873,3.4543,-7.3,-9.39,
C=Cc1ccc(Oc2cccc(CO)c2O)c(C)c1,0.8778,2.2904,-7.7,-8.99,
C=C[C@H](C)n1cccc1[C@@H](C)[NH2+][C@@H](C)c1ccc(C(C)C)cc1,0.7131,4.3601,-7.5,-9.190000000000001,
O=[N+]([O-])c1cccc(Cl)c1/C=C1\C(=O)NC(=S)N(c2cccc[nH+]2)C1=O,0.2835,3.5159,-7.5,-9.190000000000001,
F[C@]1(Oc2ccccc2)CCC[NH+](Cc2cccnc2)C[C@H]1O,0.8952,4.5588,-7.5,-9.190000000000001,
Oc1cc([N+](=O)[O-])c(OCc2ccccc2)cc1O,0.501,1.9267,-8.0,-8.69,
[NH3+][C@@H]1C[C@H](c2ccc(F)cc2)CN1C(=O)c1ccc(Br)s1,0.8685,3.6067,-7.3,-9.39,
C[C@H](SCC(=O)NCCc1ccc(F)cc1)C(=O)[C@H](C)n1cccn1,0.7439,3.1976,-7.6,-9.09,
NC(=O)COc1ccccc1S(=O)(=O)N(Cc1ccccn1)Cc1ccccc1,0.5822,2.1486,-8.1,-8.59,
Fc1cccc(CCn2cnc3ncoc3c2=O)c1,0.7188,2.6024,-7.7,-8.89,
O=C1OCCN1C(=O)N1CCOC[C@@H]1CC1CCCCC1,0.7838,3.2705,-7.7,-8.89,
O=C1[NH+]=c2ccccc2=C1C(=O)C[C@@H](CO)c1cccs1,0.7345,4.0636,-7.7,-8.89,
F[C@]12OC[C@@H](CO)[C@H]1CCCN2Cc1cccc(Br)c1,0.8562,3.9158,-7.7,-8.89,
Oc1c([C@H](O)c2ccc3c(c2)OCCO3)cccc1Cl,0.8934,2.6911,-7.7,-8.89,
[NH3+][C@@]1(C(=O)[O-])CCC[C@H]1CCOc1ccccc1C(F)(F)F,0.8801,3.9802,-7.7,-8.89,
OC(Nc1ncnc2[nH]ncc12)C1CCCCC1,0.718,3.2845,-8.3,-8.290000000000001,
c1noc([C@@H]2CCOC2)c1N/N=C/c1ccc(Cl)c(Cl)c1,0.683,3.3137,-7.7,-8.89,
[NH3+][C@@]1(O)CCCCCCC[C@H]1Cc1ccccc1Br,0.8048,3.9644,-7.7,-8.89,
F[C@H]1c2ccccc2[C@H]2CCCC[C@@H]2[NH2+]1,0.627,4.2883,-7.7,-8.89,
C/[NH2+][C@@](C)(Cc1c(Cl)cc(Cl)cc1F)C1CCN(C(C)=O)CC1,0.8788,3.6933,-7.7,-8.89,
[NH3+]c1cccc([C@@H]2CCCCN2CCn2cccn2)c1,0.9241,3.396,-7.8,-8.790000000000001,
[NH3+]C(=O)N1CCC(NC(=O)c2ccc(F)c(F)c2)CC1,0.8304,2.4895,-7.6,-8.99,
Cc1ncncc1C(=O)Nc1ccc(-n2ccnc2)c(F)c1,0.8052,2.3472,-8.0,-8.59,
O[C@@H](CN1CCN(c2ccc(F)cc2)CC1)c1cccnc1,0.9384,2.3933,-7.5,-9.09,
NN1C(=O)C[C@@H](Cn2ccc(Cl)c2)c2ccccc21,0.6763,3.4042,-7.6,-8.99,
c1ccncc1CN1CCC[C@H](C[C@@H]2CCS(=O)(=O)C2)C1,0.8547,3.1721,-7.8,-8.790000000000001,
c1c(Cl)cccc1NC[C@@H](Cc1ccccc1)[NH+]1CCCC1,0.8374,3.6323,-7.5,-9.09,
O[C@@H](C[NH+]1C[C@@H](c2cc(O)ccc2C)C1)c1ccco1,0.7797,3.9518,-7.6,-8.99,
c1noc2C[C@@H](c3cnn(-c4ncccc4)c3)c12,0.6843,3.5426,-7.8,-8.790000000000001,
c1n[nH]c2c1CN(C[C@@H](O)c1ccccc1Br)CC2,0.9114,3.0305,-7.6,-8.99,
c1cc(OCc2cncc3nccnc23)cc(Br)c1Cl,0.7156,2.4798,-8.0,-8.59,
CN(Cc1nc2ccccc2n1C)c1ncc(F)cn1,0.7319,2.4117,-7.5,-9.09,
CNc1nc2nn(CCNC(=O)c3ccc(OC)c(OC)c3)cc2s1,0.6688,2.5573,-7.4,-9.190000000000001,
c1cocc1CC[NH2+][C@@H]1CC(c2ccccn2)(N2CCCCCCC2)C1,0.8669,3.5321,-8.0,-8.59,
OC([S-])(Cc1ccccc1-c1cccs1)C1CCCC1,0.8457,3.275,-7.6,-8.99,
N[C@H](NC(=O)NCCc1ccccc1)[C@@H]1CCCO1,0.6934,3.0101,-8.0,-8.59,
C[NH+](CC(=O)Nc1ccccc1Br)c1ccc(F)cc1,0.8818,3.5053,-7.5,-9.09,
C#CCn1/c(=N/c2ccccc2)sc2ccc([N+](=O)[O-])cc21,0.4223,2.5494,-8.1,-8.49,
C=C(F)c1nc(COc2ccc(NC(=O)[C@H]3CCCO3)cc2)no1,0.8745,3.0481,-7.6,-8.99,
Oc1cc(C[NH2+]CCC2CC[NH+](Cc3ccnc(Cl)c3)CC2)cs1,0.5122,4.8008,-7.5,-9.09,
C[C@H](Oc1ccccc1)C(=O)NC1CCC(NC(=O)OC(C)(C)C)CC1,0.8415,2.4723,-7.5,-9.09,
C[C@H](c1cccc(Cl)c1)[NH+](C)[C@@H]1CCC[C@@]([NH3+])(C2CC2)C1,0.855,5.065,-8.0,-8.59,
C[C@H](c1cn(CC(=O)[O-])nn1)N1C(=O)C2(CCCCC2)C1=O,0.5431,4.3268,-7.6,-8.99,
Cc1nc(C)c(CC(=O)NCc2ccc(-n3cncn3)cc2)s1,0.7796,2.3199,-7.6,-8.99,
Cc1nnc(Nc2ccccc2C(=O)O[C@H](C)C(N)=O)s1,0.8128,2.6253,-7.6,-8.99,
N[C@@H]1CC=C(CNC(=O)c2cn(CCCO)nc2C(F)(F)F)CC1,0.6799,3.4517,-7.9,-8.59,
[NH3+][C@]1(C(=O)[O-])CCCC[C@H]1OCc1ccc(OCC(F)(F)F)cc1,0.8254,3.8602,-7.5,-8.99,
CC[NH2+]C[C@@H]1C[C@@H]1C(=O)Nc1ccc(OCc2cccnc2)c[nH+]1,0.7457,4.7063,-7.4,-9.09,
O=C(N[C@@H]1CCOc2ccccc21)[C@H]1CCS(=O)(=O)C1,0.8853,3.0484,-7.9,-8.59,
OC(=O)c1cc(F)cc(Br)c1OCCOc1cccc(Cl)c1,0.7442,2.0795,-7.7,-8.790000000000001,
FCC[NH+]1CCC[C@@H]([NH2+][C@@H]2CCCc3ccccc32)C1,0.8067,5.4278,-7.8,-8.69,
c1n[nH]c2[nH]c(Oc3ccc(F)c(F)c3)cc12,0.717,2.9827,-7.9,-8.59,
[NH3+][C@]1(CO)CCC[C@H](N2CCC[NH+](Cc3ccco3)CC2)C1,0.6879,5.2775,-7.7,-8.790000000000001,
c1cc(S(=O)(=O)Nc2ccc(Cl)nc2OCC(F)F)ccc1F,0.7963,2.3991,-7.8,-8.69,
c1cc(Cl)ccc1NC(=[NH2+])c1ccc(Cl)cc1F,0.6455,2.4426,-7.8,-8.69,
N[C@H](CC(=O)NCC1(CC(C)C)CCCC1)c1ccccc1,0.8047,2.8624,-7.7,-8.790000000000001,
Oc1ccccc1[C@@H]([NH2+]c1cccnc1)C1(O)CCCC1,0.8047,3.8176,-7.7,-8.790000000000001,
N=CCN1CCN(C(=O)c2cccc(OCC(F)(F)F)c2)CC1,0.8412,2.4437,-7.8,-8.69,
N[C@]1(C#N)CCCC[C@H]1NC(=O)c1cnc(-c2ccccc2)s1,0.9069,3.5039,-7.4,-9.09,
