smiles,QED,SA,EGFR_Docking,HER2_Docking
[C@@]Oc1ccccc1NC(=O)Cn1nc(-n2cccc2)c(C(C)=O)n1,0.5940,4.0930,-8.95,-8.4
[C@@](C#Cc1ccccc1Cl)NC(=O)c1ccc(Cn2cccn2)nc1,0.4820,3.9280,-9.05,-9.8
[C@@](CC(=O)N(C)c1ccc(F)cc1)NC[C@@]1(O)CCc2ccccc21,0.5280,4.4470,-8.95,-9.8
[C@@](C#Cc1ccc(OC(F)F)cc1)NC1CCN(C(C)=O)CC1,0.5830,3.9000,-8.8,-9.4
[C@@]1(c2ccccc2)NC(=O)N(CC(=O)NC[C@@](C)(O)c2ccccc2)C1,0.6390,4.1040,-9.5,-9.7
[C@@](=C1\CS/C(=C/c2cc(Cl)ccc2O)C1)c1ccc(OCc2ccccc2)cc1,0.3880,3.9520,-9.9,-11.4
[C@@]1(CCNC(=O)c2cccnc2)c2ccccc2N1,0.7770,3.3950,-8.65,-9.2
[C@@](N)c1cc(F)c(F)cc1F,0.3870,3.8980,-7.9,-6.2
[C@@](C#Cc1coc(-c2ccco2)n1)C(=O)N1CCC(OC(C)(C)C)CC1,0.6920,4.4750,-8.95,-9.1
[C@@]1(CCc2ccccc2F)Nc2cc3c(cc2C(=O)N1)Oc1ccccc13,0.4410,3.7480,-10.1,-10.9
[C@@](CN(C(=O)Cc1cccs1)c1ccsc1)C1CC1,0.6900,4.1400,-8.15,-7.1
[C@@](C#N)c1ccc(NC(=O)[C@H]2CC=CC[C@H]2CCc2ccccc2)cc1,0.6670,4.4230,-9.05,-9.3
[C@@]Oc1ccc(CNS(=O)(=O)C(=O)N(c2ccccc2)CS(C)(=O)=O)cc1C,0.6290,4.1980,-8.85,-9.1
[C@@](Cc1ccnc(-n2cccn2)c1)NC(C)C,0.6940,4.1340,-8.4,-7.8
[C@@]1(C)nc(N2CCN(Cc3ccccc3)CC2)O[C@H]1C,0.7250,4.0310,-8.75,-8.7
[C@@]1(C)CCO[C@H]1c1ccc([N+](=O)[O-])cc1,0.4520,4.1140,-8.35,-7.8
[C@@]O[C@@H](c1ccccc1)c1cccc(NC(=O)c2cc(Cl)ccn2)c1,0.6300,3.8770,-9.35,-10.3
[C@@](C#N)(C[NH2+]Cc1ccc2ccccc2n1)c1cccs1,0.6860,4.3920,-8.7,-9.2
[C@@](COC(=O)c1ccc2c(c1)OCO2)[C@@H]1CCCN(S(C)(=O)=O)C1,0.6430,4.2370,-8.7,-9.2
[C@@]Oc1ccccc1CNC(=O)OC[C@H]1CC=CCC1,0.7370,4.2990,-8.6,-9.2
[C@@](C#Cc1ccccc1)C(=O)Nc1ccc(C)c([N+](=O)[O-])c1,0.4370,3.6020,-9.15,-10.0
[C@@]=C(Nc1cccc([N+](=O)[O-])c1)[C@H](C#N)C(=O)NCc1ccccc1,0.4980,4.0430,-9.0,-10.0
[C@@]1(c2cccc(Br)c2)NC(=O)N(C[C@@H](O)COc2ccc3c(c2)CCO3)C1=O,0.5650,4.2470,-9.25,-10.5
[C@@](Cl)c1nc(CN(Cc2cccs2)c2ccccc2)n[nH]1,0.6540,4.0240,-8.65,-7.8
[C@@](C#N)(OCC(=O)Nc1ccc(S(N)(=O)=O)c(F)c1)c1ccccc1N1CCN(c2ccc(F)cc2)CC1,0.3490,3.6920,-9.25,-10.3
[C@@]1(C(C)C)CCC[C@H]1CCNC(=O)c1ccccc1[N+](=O)[O-],0.5420,4.0640,-9.1,-10.1
[C@@]1(c2ccccc2)CC(=O)N1C[C@H](O)COc1ccc(Br)cc1,0.6900,3.8490,-9.05,-9.2
[C@@]1(C(C)C)NC(=O)N(C[C@H](O)COc2ccc(Cl)cc2)c2ccccc21,0.7080,3.9870,-9.2,-8.9
[C@@](C#N)(OCc1cccc(Br)c1)c1c[nH]nc1CC1CC1,0.7670,4.1860,-8.75,-9.5
[C@@](C#Cc1ccc(Cl)cc1)NC(=O)Cc1ccc(Cl)cc1,0.5780,3.5210,-8.95,-9.5
[C@@]1(NCc2ccccc2)CCCCC1(C)C,0.7070,3.4210,-8.3,-8.3
[C@@](N)c1ncc(C(F)(F)F)cc1C(N)=O,0.6090,4.0270,-8.2,-7.2
[C@@]Oc1cccc([C@@H](CO)NC(=O)/C=C/c2ccc(O)cc2)c1,0.6150,4.1130,-8.9,-9.2
[C@@](CC(=O)Nc1cccc(Cl)c1Cl)c1ccccc1[N+](=O)[O-],0.5510,3.5090,-9.05,-9.8
[C@@]1(C#N)CCN(c2ccc(-n3nnnc3CO)cc2)C1,0.7700,3.9760,-8.85,-8.5
[C@@]Oc1cccc(F)c1NCC(=O)Nc1ccc(C)c(C#N)c1,0.7900,3.7460,-8.75,-9.8
[C@@]1(CNc2ccc(C(N)=O)nn2)CN(C(=O)c2ccc(F)cc2)CC1,0.7510,3.7200,-9.4,-9.9
[C@@](C#Cc1ccc(F)cc1C(F)(F)F)Nc1n[nH]c(=O)[nH]c1=O,0.3380,4.3470,-9.3,-10.7
[C@@](=N\OCn1cnc2c(cnn2-c2ccccc2)c1=O)c1cccc2ccccc12,0.2370,3.8500,-9.75,-11.4
[C@@](COC1CCN(C(C)C)CC1)N[C@H]1CCN(c2ccccc2)c2ccccc21,0.4430,4.2770,-9.45,-11.0
[C@@](C#N)C(=O)c1ccc(N2CCCCC2)cc1,0.6440,3.5130,-8.3,-7.7
[C@@]1(CNCC[C@@H]2C[C@H]2c2cccc(Cl)c2)c2ccccc2O1,0.6980,4.4300,-8.85,-10.0
[C@@](C#Cc1ccccc1)c1ccc([C@@H]2c3cc(Br)ccc3SC2)cc1,0.3620,4.2970,-9.7,-11.5
[C@@]Oc1ccc(NC(=O)COc2ccc(C(F)(F)F)cc2)cc1F,0.7430,3.3510,-8.8,-10.3
[C@@](CCCNC(=O)N[C@H](c1ccccc1)c1cnn(C)c1)c1cccnc1,0.5060,4.1680,-9.0,-9.3
[C@@]1(CC(=O)N2CCN(CCc3ccc4c(c3)CCO4)CC2)NC1C1CC1,0.6890,4.1690,-9.2,-10.1
[C@@](C#CNCc1ccc(CO)cc1)c1ccccc1,0.5440,3.7880,-8.75,-9.1
[C@@](C#Cc1ccccc1)c1cccc(C(=O)Nc2ccc(N3CCOCC3)cc2)c1,0.5730,3.4240,-9.7,-11.1
[C@@]Oc1ccccc1NS(=O)(=O)CNC(=O)[C@H](C)c1ccc(Br)cc1,0.6160,4.2270,-8.7,-9.6
