smiles,egfr,her2,qed,sa
CC(N)C(N)C(=O)C(CN)(NC1(OCN)ON=C(O)O1)C(=O)C(C)(C)N,-6.60,-6.60,0.1434,5.5135
CCC1=C(C2(S)C=NCC(C)=C2N)C(C#N)=C(N2C(N(C=O)C(=O)NC)=COC(F)=C2C)C(=O)C1,-5.90,-7.20,0.3890,5.2162
CNCC1=C(C)SC(C)=C(C2(C=O)C=C(C)CC(Br)=C2C(S)N(C)C)C1,-6.50,-6.50,0.2575,5.2254
CC(NP)C(=O)C1(C(F)C(N)(CN)C(C)(C)N)CC(S)=C(C(O)NCN)C1,-6.50,-6.50,0.1236,5.9526
CNC1=C(C)OC(S)(N2C(C)OC2N)N=C1C(CF)C(C(=O)O)N(C)C,-6.60,-6.40,0.4478,5.5671
CCC1=C(C2=CN(C)C=C3C(C)=CSC=C32)C(CC)(C2=CCC=C2C)C(=O)NC1,-6.50,-6.50,0.6457,4.9540
CC(=O)N1C(=C=O)C2(NC(C)C=O)CCN=C2C(NCC(C)C=O)=C1C(C)N,-6.50,-6.50,0.3694,5.5213
CNc1cc(C2(OC)C(=O)C(N)(C=O)OC(N3CCC=N3)=C2S)c(Cl)nc1O,-6.50,-6.50,0.2296,5.2117
NCC(N)CC1=C(O)C2(F)OCC2(O)C(CCl)=C1C1=C(N(CN)C(N)=O)C(N)C(C(=O)O)=C(O)O1,-6.50,-6.50,0.1262,5.6604
CC(C)N(C)C1=C(C2(O)C=NCC2)CC(=O)C(NC(=O)S)=C1C(C)(F)C(N)=O,-6.50,-6.50,0.4819,5.0555
CNc1nc(Cl)c(CN=O)c(N(O)C(N)(N)NC(C)(C)O)c1CC1=NCCC1,-6.50,-6.50,0.1480,4.3180
CC(N)C1(N)C(=O)NC1(CO)C1=C(C(N)=O)C(O)=C(O)C(C(N)=O)=C1N,-6.50,-6.50,0.1068,4.7038
CCC(N(C)CC)N1C(N(S)C=O)=NCC(C(=O)C(NC)ONC)=C1CC1(C)OC=C(S)N1C,-6.50,-6.50,0.1311,5.8503
C#CC(N=O)C1(C2=C(C3=C(Cl)C(=O)C(=O)C(N(N)C(C)(N)N=C)=C3)OCC(=O)O2)C=CC(O)=C1N,-6.50,-6.50,0.0413,5.8606
CNCN(CN)C1(C2=C(C(C)(C)CN)C(Cl)=CC(C)=C2N)CNC=CN1,-6.50,-6.50,0.3035,4.7425
CC1=C(C(=O)C(=O)Cl)N=C(C=O)C(N(S)C=O)(N2C=C(N)CC2)C1(F)OC=O,-6.50,-6.50,0.2283,5.5251
CC(=O)C1=C(N)C=CC1(NC#N)C1=C(C(N)O)C(O)=C(N)C(O)=C1C=O,-6.50,-6.50,0.0858,4.9939
CCC(O)=C(S)C(O)(CO)C1(NC=O)SC(NC(C)C)=NC2C=CCC21,-6.50,-6.50,0.1659,5.5066
C=[SH]C(N)(C1=C(C(N)(C(C)N)N2C=CC(C)=CC2)OC(C(C)C)=C(OC)N1)N(CN)C(=O)OCO,-6.50,-6.40,0.1172,5.7834
CC1=C(CN)C(C(=O)C(C)CO)(C2(Cl)C=CC(NN)=C2N)C(O)=C(O)O1,-6.20,-6.70,0.1863,5.2834
CC1=NN(CCN)C(N)C(N=O)(C2(C(C)(O)Cl)C=C(C(C)(C)CBr)CC2)S1=O,-6.50,-6.40,0.2796,5.9526
CCC(C)(C)C(=O)C(C)C1=C(C(C)C)C(OC)(C(=O)OCC(C)(C)N)NC1,-6.70,-6.20,0.4706,4.5348
CCNC1(C(=O)C(N)=O)C(=O)N(C(=O)C=O)C(=O)C(O)=C1C(=O)OCN,-6.40,-6.50,0.0840,4.2982
CCC(CNS)C(C)(O)C(C(C)=O)C12N=C(C)CC1N=C(Cl)C(=O)C2C,-6.60,-6.30,0.5703,5.7479
CC1=CC(C)=C(C(O)C2(S(N)=O)N=C(F)C(C=O)=CN2C=O)C(N)=C1N,-6.40,-6.40,0.4024,5.2334
CC(C)N(C)C1=C(C(=O)CO)C(O)(C(O)(O)N(C)C2=CCC=C2)SC=C1O,-6.50,-6.30,0.3874,4.7691
CC1=COC(C=O)(CN(C=O)C=O)C(C2=CCC=C2)(c2ccccc2)N1C,-6.40,-6.40,0.6919,4.7940
CON(C)C(N)(F)N(C1=C(S)C=CC=C1C)C1(N)CC(=O)C(N)CC1C,-6.40,-6.40,0.2600,5.1078
CC1=CCC(C#N)(c2c(N3CC=CC3)ccc(CS)c2C)C(N(C)S)=C1N,-6.40,-6.40,0.5325,4.6468
CNc1c(N)c(N2C=C(C)CC2)c(C(C)(NC)OC)c(CS)c1OC(C)(N)S,-6.40,-6.40,0.2156,5.0534
CNC(=C(O)S)C1=C2N=C(N)C(CO)C(=O)C2=NC(CN)(C(C)=O)C1=O,-6.40,-6.40,0.1791,5.0619
CCCC1=C2NCC(C(C)C)=C2C(C(N)S)=C(OC)C1(C)SN(CN)CN,-6.40,-6.40,0.2244,5.2304
COC(CN)C1(C(=O)C(N)C(C)(N)C(=O)S)NC(=N)C(NCO)=C1NN,-6.40,-6.40,0.0740,5.6210
CCC(=O)N(C(C)=O)C1=C(C(O)=C2C=C(N(C)C)CC2)OC(Cl)=C(C(C)C)N1C(C)(S)NC,-6.40,-6.40,0.2752,4.7509
CCCN(C=O)C1(F)N=C(C)C2(C=O)C(=CCN2C)C1(CC)C(C)CCl,-6.40,-6.40,0.2791,5.5559
CNC1=C(C2=NNC(C)=CC2C)C(N)=C(C=O)C(C)(C=O)C1(CCl)NC,-6.40,-6.40,0.4011,5.4429
CC(=O)C1(F)C(C(N)=O)=C(S)C(N)=C(S)N1C1=C(C)C(N)=C(N)C(C)=C1,-6.40,-6.40,0.2577,4.3820
CCCC1(Cl)C(C(N)CO)=C(C)C(O)=C(C2(O)C(N)=CCC2(C)S)C1N,-6.40,-6.40,0.2719,5.5268
CCNC1(C2=C(NC(O)(O)CC)C(S)=C(O)C(N)=N2)OC(N)=C(CO)O1,-6.30,-6.30,0.2055,4.8591
CC1=CC=C(N2N(C)C=C(CO)C(C#N)C2(Cl)C(O)(Cl)N2CC2=O)C=N1,-6.30,-6.30,0.4380,4.9579
CNC1=C(CN)C(N2C(C(=O)C(N)CF)=C(C(=O)S)CC(=O)C2(OC)N(C)CNC(C)(C)O)=C(Cl)C1=O,-6.30,-6.30,0.1238,5.3212
CC(=O)C1=C(C)C(N)=CC(C)(C2(C)CC2)C1(ONC(=O)C(=O)S)C(=O)O,-6.30,-6.30,0.3041,4.8014
COC(C)(C(=O)C1=C(N)C(=O)C(NC=O)=C1SC)C(CC(N)=O)C(C)S,-6.30,-6.30,0.2954,4.9295
COC1(C2(Oc3cccc(C)n3)CC(=O)N(C)C(CO)=C2C(O)S)C=NCC1,-6.30,-6.30,0.4743,5.0930
CCC(N)C1(NC(=O)C(=O)OC)N=C(N)C(C2(S)NC=C(N)N2)=C(C)N1,-6.30,-6.30,0.1467,5.3100
CNC1(C2=C(C)N(C(=O)O)C=CC2(C(=O)NS)c2ncc(N)cn2)CCN=N1,-6.30,-6.30,0.4645,5.2069
CCN(CF)C(F)(CN)C1=C(C)C2(N(C)CC)OC2(C(N)S)N(CC)C1,-6.30,-6.30,0.1791,5.6384
CCN(C)C(O)(NC)C1=C(N(C(C)=O)C(C)S)C(F)(CC[SH]=O)C(C)=C1,-6.30,-6.30,0.3414,5.7213
CC(C)C1=C(C(=O)O)SC(N)(C2(N)NC(N)=C(N)C(N)=C2S)C(C=O)=C1,-6.20,-6.30,0.2136,5.1667
CCCC(C)NSC(C)C12N=C(Br)C(C(C)=O)=C(NC)N1N2C(Cl)NC,-6.20,-6.20,0.1973,5.7619
NCCC(CC=O)C1=NC(S)=C(N)ON1C1=C(N)OC(F)=C(SC(O)(S)Cl)N1C(=O)F,-6.20,-6.20,0.0687,5.5858
COC1=C([SH](=O)=O)C(C(C)=O)=C(C(N)(S)C2=CNC(C=O)=C2)C(N)=C1C,-6.20,-6.20,0.1606,4.5968
CC(CCN)CC1(C(=O)O)NC(N)(O)CC(C2=CNNN=C2)=C1N(C)C,-6.20,-6.20,0.2676,5.2963
N#CC1C(N)=C(CCCO)C(F)=C(O)C1(C(N)=O)C1(N)CNC=C2CN21,-6.20,-6.20,0.3280,5.4537
CNc1c(N)c(C)c(N)c(C(F)(C(C)=O)C2(C)CC(C)=CC2=O)c1CSN,-6.20,-6.20,0.4317,4.8287
CNC1(O)C(=O)C(C=O)=C(C)C(C)=C1C(F)(OC)N1C=CN(C)C(N)=N1,-6.20,-6.20,0.2581,5.1688
CSC1=C(N(C(N)S)C2(NCBr)C=CC=C2)C(C)=C(O)C(O)(C(C)O)N1,-6.20,-6.20,0.1302,5.6542
CCC1=C(O)NC(N)=C(C2=C(N)C(C(N)=O)(C(=O)C=O)C(O)=C(S)S2)N1,-6.30,-6.10,0.1262,4.8516
CNC1=C(C(C#N)(NC(=O)CN)C(N)CO)C(N)(N2NC(F)=C(N)C(F)=C2O)CC=C1,-6.30,-6.10,0.1854,5.5480
CCN(C)C(=O)c1c(OC[SH]=O)c(N(C)C)c(C)c(Cl)c1N1CCC(O)=C1C,-6.20,-6.10,0.6487,4.0711
CC1(C(=O)C2(C(C)(C)F)CSC=C2O)C(N)=C(N)CC(C(=O)O)=C1C(=O)O,-6.10,-6.10,0.4590,4.9523
NC(=O)C1(N)C(=O)C(C(NCO)(C2=NCNC2)N(N)NCF)=C(N)C(O)=C1Cl,-6.10,-6.10,0.0599,5.6448
CNC1=CC(O)=C(C(S)(NC)C2(CN)C=CC(N)=CN2)OC1(O)NOC,-6.10,-6.10,0.1386,5.8272
CC(N)(N)C(=O)N(C1(O)CC=CC=C1S)C1(F)C(CO)=C(O)NC2CC21,-6.10,-6.10,0.1927,5.7154
CCC(O)(F)C(N)(C(C)O)C1(N(C(C)=O)C2=C(NC=O)C(O)C(=O)O2)C(C)=C(Cl)C(N)=C(C)N1C,-6.10,-6.10,0.1739,5.6754
CNC1=C(C=O)C(C2=CNC=C(C)N2C(C)S)(C2=CCNC2(N)C=O)NC(N)=C1,-6.10,-6.10,0.1660,5.8559
CNc1c(F)c(C2=C(C(C)CN)OCC2)c(SC(=O)O)c(C(C)O)c1NC,-6.20,-6.00,0.4427,4.5981
CCC1=C(C2(O)C(NC)=C(N)C(S)=C(O)C2(C=S)NC)C=C(N)C(C)=C1,-6.10,-6.10,0.2292,4.8141
CNC1=C(C2(CS)C=C(C)CN2)SC(CS)(NC(=O)C(=O)O)C(N)(S)N1C,-6.10,-6.10,0.1236,5.7249
CC1=NC(Cl)=C(N)C(N(C)C2=CC=CC=C2)(N(N)C2(Cl)C=CC=C2)N1C,-6.10,-6.10,0.2706,4.4204
CCCN(C)C1(N)SC(C(N)(C(=O)C=O)C(C)OC)=C(Cl)C1(N)CCN,-6.10,-6.10,0.2168,5.2799
CCC(=O)C1(C(C)(N)O)CSC=C1C1(O)N(CO)C(=O)N=C(CC)N1CN,-6.10,-6.10,0.3469,5.4745
CN(CO)C1(C(=O)C(=O)S)NC(C(N)(O)S)=CC=C1C1=CN=CC(N)=C1,-6.10,-6.10,0.1757,4.9304
CC1=CNC(C2(N)C=C(O)SC(N)(O)N2C2(C)C(N)=CC(N)=CC2N)=C1,-6.00,-6.10,0.3049,5.7032
CCNC(C)C(F)(CC)CC(OC)C(N)(N)C1=NCC(NC)(NSC)O1,-6.10,-6.00,0.2367,5.6665
CCCC(C=O)(C(C)C1CC1)C1(CN(C)OCC)CC=C(CNC)CO1,-6.10,-6.00,0.3265,5.0899
CN(C)C(CN)N(C1=CSC(O)(Br)C(O)(C2=CNC(Cl)O2)C1=O)C(O)O,-6.10,-6.00,0.1483,5.8199
CC(=O)C1=CN(C)C(C)C(S)=C1C(=O)C1(NC(N)Cl)C=CNC(N)=C1S,-6.00,-6.10,0.1679,5.5120
CCN(C)C1(C2=C(F)N(C(=O)C=O)C(Cl)=NC2(CN)C(O)S)C=CC=C1,-6.00,-6.00,0.1982,5.3279
CNC1=C(C2(CS)CC2N)C(OCN)=C(S)C(C2=C(N)SC=CO2)=C1S,-6.00,-6.00,0.2741,5.4231
CC1=C(CN)C(NC2(NC(=N)F)CC(S)=C(O)C(Cl)=C2C=O)(C(N)N)CN1,-6.00,-6.00,0.0683,5.5464
CC(CC(=O)F)NC1=C(O)C(C2(O)CC=CC2)=NC(CC=O)C1(S)C(N)(N)N,-6.00,-6.00,0.0895,5.5482
CC(S)C(C)(C)CNCC1=C(N)C(O)=C(O)C(O)(CC=O)C1(O)C1=NCCO1,-6.00,-6.00,0.2148,5.2672
CCCC1=C(Br)C(F)(NCS)C(SC)=C(Br)C1(O)C1(O)C=C(C(S)CC)CC1,-6.00,-6.00,0.1154,5.6649
CNCC1=C(OC)CC=C(C)C1(C(=O)C(=O)C(=O)O)N(CS)C1=C(C)CCC1,-6.00,-6.00,0.1767,4.6268
CC(=O)CNC1(N(CN)C2=C(C(CC(N)CCl)N(C)CN)N(C)C(C)C2=O)CC=CC(C)=C1N,-6.30,-5.70,0.1768,5.6135
CCC1=C(C(C)(CF)C(O)O)C2(C(C(=O)S)C(C)N)C(=O)C2(C(C)(O)CNC)C1,-6.00,-6.00,0.1665,5.6832
CC12C=CCC1=C(Br)NC(C(=O)F)(C(Cl)(NCN)C(=O)C(=O)O)C2C(N)=O,-6.00,-6.00,0.0842,5.4356
CC(=O)c1c(N2CC=CC2)c(N[SH]=O)c(C)c(C(OCO)(c2cc(N)ccc2C=O)c2cc(CO)c(C)nc2C)c1N1N=C(CN)CC=C1CO,-5.99,-5.99,0.0320,5.2516
C=C(C)CN(CC)C1(C(N)(O)C2=C([SH]=O)C(=O)C(N)N=C2)C(N)=CC(N)=C1C(N)=O,-5.90,-5.90,0.1164,5.6977
C=C(F)C1(N(C2=CC=CC=C2)C(C)S)CC(C)=C(OC)C(C)=C1OC=O,-5.90,-5.90,0.4223,4.5151
CC1=CCCN1C(S)C1=C(C(N)N)C=C(N)C(N)(C(C)(C)S)N1C(=O)C(C)N,-6.10,-5.70,0.2356,5.4524
CNCNC1=C(C)NN=C(C(C)(Br)C=N)C1(F)C1(S)NC(N)=C(C)N1C,-5.70,-5.90,0.1393,5.7282
CC(N)(F)SC(C)(O)C1(C(=O)OCCC=O)C(O)=C(F)C(CF)=C1CN,-5.60,-6.00,0.1492,5.1540
CCN(CCN)C(C=O)N(C(=O)C1=C(C)C(F)=C(C)C1=O)C(C)NCO,-5.80,-5.80,0.2734,4.6921
C=C(C)C(=N)C(C)(N)C1(CN)C([SH]=O)=C(O)CN1c1sc(C#N)c(Cl)c1O,-5.80,-5.80,0.2949,5.5660
CCCC(N)C1=C(S)C(N(C)C)=C(C(F)=C2C(CCO)=C(S)C(N)=C2C(COC)=NC)C1=O,-5.80,-5.80,0.2345,4.8717
COC(C(=O)C(CO)=S=O)(C1=CCC=CC1)C1(C)C(N)=CSC=C1CS,-5.80,-5.80,0.3359,5.6064
CCN(C(=O)C=O)C1(O)N(C)C(O)=CN(C(N)(O)N2CCC=C2C)N1CCN,-5.80,-5.80,0.1759,5.2206
CCC1(C2(N(C)C=O)CCC(N)=C2C)N=C(F)OC(C=O)(CN)N1C(Br)CN,-5.80,-5.70,0.2642,5.8910
CCC1=C(C(O)(O)O)C=CC(=O)C1=C(NC)C1(N=CS)C=NC(C)=C1C,-5.70,-5.70,0.1613,5.0499
CNC(C)OC1(C(C(C)=O)N(C)CN(C)S)C(O)=CC(CN)=C2CNC=C21,-5.70,-5.70,0.2764,5.6130
CN1C=CCC(c2c(C(O)=CN)cnc(O)c2N)(C(S)(C=O)N2C=NCC2)N1,-5.70,-5.70,0.2239,5.4877
CCC(CC)C1(C2=C(C)C=CS2)SC(CN)=C(C(N)=O)C(O)=C1OCO,-5.70,-5.70,0.5001,4.3940
CCC1(C2=C(C(C)=O)C(CO)=NC(Cl)(CC)N2C(C)C)CNC(C)=C1N,-5.60,-5.80,0.4846,4.7776
CNC(C)(C(=O)N(C)C)N(C)C(C1=C(OC)CN(CC=O)C1)C(C)NC(C)O,-5.60,-5.70,0.3020,5.0521
CNC(C)C(=O)C1(C2(C(C)=O)C=CN=C2C=O)C=CC(=O)N=C1C(=O)Br,-5.60,-5.60,0.4669,5.3576
CNC(C)C1=C(ON)C(O)(C(C)(C(C)=O)N(C#N)CN)C(C(C)CN)=C1,-5.60,-5.60,0.1497,5.4671
CCC1=C(C2(OC(O)(NC)C3=NCCN3CO)C(O)=C(Cl)C([SH]=O)=C(C)N2C)C(C)=CC(=O)C1,-5.60,-5.60,0.2371,5.5169
CCC(S)C1(NN)C(N)=CNN=C1N(C1=NC(=O)CS1)C(CS)(C(C)C)C(C)(N)OC,-5.60,-5.60,0.1092,5.9941
CCN1N(C#N)C(OCS)(C(=O)O)[SH](CN)C1(N)C(CC)(CC)CNC,-5.50,-5.50,0.1700,5.8181
CCOC1=C(C)C(CC)(C(C)(O)CC(C)C)C(C#N)(N(S)C(C)(N)F)C1,-5.40,-5.40,0.3342,5.2520
CC(C(=O)N(C(C)C#N)C1(O)C(N)=NC(C=O)=C1CN)C(CF)C(=O)O,-5.40,-5.40,0.2942,5.2351
CCC(C(=O)CN)N(C1=NN(C(=O)F)CC1)C1=C(C(C=O)(C(=O)C=O)N(CC)CN)C=CC(C)(N)C1=O,-5.40,-5.40,0.0692,5.6609
CCCC1(C)OC(C)=C(F)CN1C(O)(C#N)C(N)(CC)C(O)(CC)NC,-5.50,-5.30,0.3784,5.4131
CCN(C1=C(N)C=C(O)C=C1)C1=C(C2=C(OC)C(C3=CC(C)=CC=C3)=C(C)C(C(C)=O)=C2C=O)C=CC(N2CC(C(C)=O)=CC=C2C2=CCC=N2)=C1C,-5.19,-5.19,0.0899,4.1101
CC(N)C(S)(C(=S)C1=C(C(=O)Cl)COC1)C(O)(C(Cl)C(S)Cl)C(C)(C=O)CN,-5.10,-5.10,0.0995,5.9540
CCOC1=C(C)C=C(C2=CC(N)N(C3=C(C(=NC(N)CC)OC)C(C4=COC(=O)OC4)=NC(CC)=C3S)C(CO)=C2N)C(N)=C1,-5.00,-5.00,0.0729,5.2732
CCC1=CCCC1(N)C1=C(c2cc(C)c(CN)c(N)c2)[SH](C)(=O)C(F)=C(N(C)C2=C(NC)C=CC(=O)C2)C1=O,-4.93,-4.93,0.1963,5.1615
CCSC(NCS)(C(=O)C=O)C1(C2(CC)C=CC=CN2)NCC=CC1=O,-4.90,-4.90,0.2003,5.5931
C=C(CN)N1C(=O)NC(C)=C(CNC)C1(C(=O)C(C)N)N(CC)C(C)C,-5.20,-4.60,0.4669,4.6285
COC(C)(Br)C1(C(O)(Cl)C(=O)Cl)SC(=O)N1C(C(C)=O)(C(C)N)N(C)O,-4.70,-4.70,0.2576,5.6133
CCC1(N(C)C)C(C)(C(=O)NC)C(C=O)(OC)C(=O)C2(C=O)N(C)C21S,-4.40,-4.50,0.2654,5.7288
