smiles,egfr,her2,qed,sa
CNC1=C(C(Cl)(Cl)C(N)(F)N(COC)CC2=CC(C)=C(N)N2)C=NC=N1,-6.90,-6.90,0.3011,4.3432
CNC(=O)C1(c2cc(C3(NC)C=CC(OC)=CS3)c(N(C)C)nn2)C=NCC1,-6.90,-6.90,0.7378,5.1414
CCCC1(C2=NC(F)=C(O)N(C3=NC=CC3)C2CS)C=CC(CN)=C(C)N1C,-6.50,-7.20,0.4846,5.2871
COC(N)C1=C(NC(N)CN)C(=O)SC(C(=O)F)(N2CC(C)=C(C(N)F)C2)O1,-6.90,-6.80,0.1304,5.7420
CCN(C)OC(=O)C(=O)C1(N=O)COC(C2(C(=O)S)CCC=C2CN)=C(C)S1,-6.90,-6.80,0.1940,5.3521
CCCNc1c(C(=O)O)cc(C(CC)CCF)c(C2(S)CC=C(C)C2)c1CC,-6.90,-6.80,0.3069,4.3506
CCCN1C(OCC)=C(C)C(C=O)NC1(F)OC1(C(N)=O)C=CC=C1C,-6.80,-6.80,0.4985,5.1351
CC(C)C(=O)C1=C(C(O)(F)C(=O)OC(N)(NS)C(=O)C(=S)Br)C=C(N)N1,-6.80,-6.80,0.0789,5.0109
CC(=O)NC(Br)C1(NC(N)(C2=CC=NC2)c2ccncc2)NCSC=C1O,-6.80,-6.80,0.2477,5.3823
CCNC(C)(N)C1=C(C=O)C(NC2CO2)=NC(=O)C1(Cl)N1C=C(N)C(C)C=C1N,-6.80,-6.80,0.1200,5.6768
CCCC1=C(CC(Cl)OC)C(C#N)=CN=C1N1C=C(N)CC(C)=C1CC,-6.80,-6.80,0.7176,4.3584
CNC1=C(C=O)CC=CC1=CC1=C(N)C(F)=NC(C(=O)C(=O)C=O)=C1C,-6.80,-6.80,0.2569,4.1317
CNC(C)C(=O)C(=O)OC1=C(N(c2nc(C)c(C)c(CO)n2)C(C)N2CC=C(O)C2)N(C)CNC1=O,-6.80,-6.80,0.2507,4.9291
CNC1=C(C(C=O)(C2=CC(C=O)=C(C=O)C(C)(C)N2C)N(C2=CCCC2)C(N)NC)NC(=O)C(C)N1C,-6.80,-6.80,0.2312,5.5609
CC1=C(C)N(C)C(C2(C(C)O)C(=O)C(C(=O)O)=C(O)C(C(C)O)=C2Cl)=C(CO)C1,-6.80,-6.80,0.4167,4.8216
CCC(=O)N(C(=O)F)C12SC(F)=C(C)C(C)=C1C(NC)=C(F)C(F)=C2O,-6.80,-6.80,0.4225,4.6600
CCC1(C)CC(C)=C(C2=C(F)C(O)=C(C=O)C([SH]=O)=C2F)C(CS)=C1N,-6.80,-6.80,0.4496,4.9377
CC1=C(CN)C(C(N)(S)OCN)=NC(N)=C1C(=O)C1(N)NC=CC=C1S,-6.60,-7.00,0.1718,5.2068
C=CNC1=C(C)N(C(c2cccc(C)c2)(C(C)N)C2(F)CC=CC2)C(N)=CS1=O,-6.80,-6.80,0.6196,5.2438
CNC(N)(N)C1=C(CN(CO)C2=CC=NC=C2)C(C)C(S)(C(C)=O)C=N1,-6.80,-6.70,0.3297,4.8205
C=NC1=C(C(C)N(O)CC)C(C)(Cl)N(C(C)=O)C(C2(Cl)CC(C)=CO2)N1C,-6.80,-6.70,0.3205,5.5929
N#CC(=O)N(C1=C(O)NC=C1)C1=C(N)C=C(ON2CNC2N)C(S)=C1F,-6.60,-6.90,0.2518,4.9345
CNc1nc(N(C)C(C)=O)c(C)c(C)c1C1(C(C)(N)C(C)O)CCC(N)=C1C,-6.90,-6.60,0.6124,4.7366
COCC1(N(C)C)N=C(C(=O)C(O)(C(C)=O)C(C)(N)S)SC(=CC2=NCC(=O)S2)C1N,-6.70,-6.80,0.1971,5.7540
CC1=CN=CC2C(C3(O)SC(O)=COC3=O)=CC(C(=O)C=O)=C(S)C12N,-7.40,-6.10,0.2351,5.7502
NC1=C(O)C(O)=NC(C(N)(C2CC2)N(N)C2(N)C(O)=COC=C2O)=C1N,-6.70,-6.70,0.1739,4.9626
COC(O)N(c1c(O)c(O)c(F)c(N2CCC(O)=C2CS)c1Cl)C(C)CN,-6.70,-6.70,0.2231,4.8625
CNc1c(OC)c(O)cc(C=O)c1-c1nc(N2CCC=N2)c(C=S)c(O)c1N,-6.70,-6.70,0.4242,4.0549
CCCC1=C(O)C(=O)C(N(C)O)(C2(C=O)NN=CC(C)=C2NC)C=C1N,-6.70,-6.70,0.3306,5.1939
C=[SH]C1=NC(N)=NC(C(N)(O)C(O)(CI)C2(C)CC(C)(C=O)CN2)=C1Cl,-6.70,-6.70,0.0599,5.9838
CC1=CC(N)=C(C(N)(CO)C2=C(N)OC(S)=C(C)C2(C=O)C2CN2)N=C1,-6.70,-6.70,0.2304,5.0748
CC(=O)C1=NN(C(CN)C(C)N(O)C(N)N)C(=O)C2(S)CC=C(Cl)C12N,-6.70,-6.70,0.1714,5.6023
CC1=C(F)C(O)(C2=CCCC2)C(C)C(CCN)=C1C1=CN(C)C(C(O)O)=NN1CS,-6.70,-6.70,0.2467,5.1574
CCC1=CC(F)(OC=O)CC(C2(F)N(C)N2O)=C1C(O)(CS)C(=O)NC,-6.70,-6.70,0.2155,5.6830
CC1=C(OC=O)C(S)=C(C2=C(C=O)C(N)=C(N)C(C(C)N)=C2N)N=C1F,-6.70,-6.70,0.2265,4.3940
CC(=O)C(C=O)(C1=CC=CN1)N1C(N)=C(C=O)C(C)=C(CO)C1(Cl)[SH]=O,-6.70,-6.70,0.1643,5.2760
CCNC1(C(=O)C(C)(C2=COCC2)C(S)C(O)Cl)C(NC)=C(N)C(C)=CN1C,-6.70,-6.70,0.2918,5.6153
C=C(N)C(=O)C1=C(OC)C(F)(C(=O)C=C2C=CN=C2)C(O)=C(Cl)C1(N)O,-6.70,-6.70,0.3963,5.1976
CCC(N)(Cl)C(C)(N)c1c(N2CCN=C2C=O)nc([SH]=O)c(C(=O)CN)c1N,-6.70,-6.70,0.1136,5.2974
CNCC(=O)C1(C(N)C2=CC=CC2(N)N)N=C(N)NC(O)=C1C(C)NC,-6.70,-6.70,0.2212,5.2749
NNC(OC1C=CCC1)(C1=C(N)CC(O)=C(N)C1(N)F)C1(O)C=CC=C(O)C1,-6.70,-6.70,0.1041,5.6914
CC(N)C1=C(C(C)N)C(CN)=C(O)C(NC2(N)C=CC=C(CO)S2)=C1N,-6.70,-6.70,0.1996,5.0472
CCC(=O)C(NC)(N(C)C1(F)C(C)=CC=C(C)S1=O)C1(Cl)C=CC=CC1,-6.70,-6.70,0.4206,5.5594
COC1=NOC(O)(C(C=O)(CN(C)C=O)C2=CCC=NC2)C(CCl)=C1C,-6.60,-6.70,0.3996,5.4835
CCN(C(C)(N)O)C1(OC)N=C(N2CCC(N(C)CN)=N2)N(C)C(N)=C1S,-6.60,-6.70,0.2732,5.3723
Cc1ccc(C2(C3(N)C=CN(C)C3)OC(CF)C(N)=CC2(O)CS)c(C)c1,-6.60,-6.60,0.5832,5.2256
COC1(O)C=NC(N)(C=O)C(C2=CC(C)=CC=C2C2=CCC=CN2)=C1N,-6.60,-6.60,0.4681,4.8449
C=CC1=C(OCC)C=CC2(NS)C(O)=C(Cl)C(CO)=CC12N1C=CC(O)C=N1,-6.60,-6.60,0.4195,5.7635
CCN1CC(C(CO)N(C)C)(N(C)C)C(C(Cl)(C2=C(C(=O)C(C)F)CC(=NC(C)=O)C=C2)C(C)C)=C1C,-6.60,-6.60,0.4281,5.4868
C=C(O)C(F)(C1=CCOC(N)=N1)C1(NC)C(N)=C(C=O)NC(F)=C1C=O,-6.60,-6.60,0.2342,5.4278
CCC(O)(CNS)C1=CC(OC2=CC=CN2)(C(O)(Br)C(N)(N)N)C=CN1,-6.60,-6.60,0.1430,5.6304
CNC(C(N)C(N)C(=O)O)C1([SH]=O)NC(F)=C(C(=O)N(C)C(C)(N)Cl)S1,-6.60,-6.60,0.0956,5.7836
CCN(C)C1=CNC(C(C)S)=C(C#N)N1C1=NC=C(C(C)=O)C=C1C(=O)C1(C)OCO1,-6.60,-6.60,0.4850,4.5854
CC1=CC(N(C)C2=C(C(O)CN)C(S(C)(=O)=O)=CC(N)=C2O)=C(C)C=C1,-6.60,-6.60,0.4598,3.4942
CCC(C)=C(N1C(C2(F)OC(C)=C(CO)N=C2N)=C(O)C(=O)CC1C)C1(CN=O)C=CCC1,-7.00,-6.20,0.3889,5.4894
CCC1(C2=C(OC(O)(F)OC)N(C)C(=O)C(=O)C2(O)C(=O)O)CCC(F)=C1N,-6.60,-6.60,0.2619,5.0176
CNC1=C(C=N)C(C)(C(S)OC=O)C(C)C(C)=C1C1(C(=O)O)C=CC=C1,-6.60,-6.60,0.2369,5.4069
CCN1C=CC(F)=C(C(=O)ON2CC2)C1(C=O)N(C)C1=CC(C)=CC=C1,-6.60,-6.60,0.5732,4.1623
CNCC1=C(CF)NCC1(O)C1=C(O)C(O)(CCC(C)=O)N=C(O)C1(C)N,-6.70,-6.40,0.3029,5.2761
CCCC1=C(C(C)(S)C(=O)C(N)=O)C(C(O)O)=C(CCl)C(CC)=C1N=O,-6.60,-6.50,0.1656,4.2924
CCC1=C(N2CCNC=C2C)C(=O)C(O)=CC1(S)C(C=O)C1=CC=CC1,-6.50,-6.60,0.5114,5.1130
CC(=O)C1(C#CN)CN(C2=NC(=O)C=CC2=O)C(C(N)C(F)C=O)=CO1,-6.60,-6.50,0.3432,5.4634
C=C1C=NNC(C2=C(S)NC(N)=C(Cl)C2(C(=O)Cl)C2(N)C=NC=CS2)N1,-6.80,-6.30,0.2876,5.9524
CCC1=C(C)C(=O)C(S)(OC)C(N2C(C(N)S)=C(C)N(N)C(=O)C2C)=C1,-6.60,-6.50,0.2465,5.2339
CC1=CN=C(C(=O)C2=C(N(C)C)N=C(C=O)C(O)(S)C2(C)C=O)CC1C,-6.50,-6.50,0.4259,5.3854
CNC1=CC=CC(N(C=C=O)C(S)(OC)C2=NC(C)=C(C)C(F)=C2F)=C1,-6.50,-6.50,0.4567,4.1988
CCNC1(c2c(S)c(O)c(Cl)c(O)c2C(C)=C=O)CC(N)(S)C(SC)=C1C,-6.50,-6.50,0.2344,5.1874
CCc1cnc(C)cc1N(C)c1c(N)c(C2=C(N(C)C=O)SC=CO2)c(CN)c(N2C=CCC2)c1O,-6.50,-6.50,0.3567,4.3904
CCC1=C(N)CC(O)(C2=C(CC(C)=O)N(CNC)C(N)(S)C=C2C=O)N1,-6.50,-6.50,0.2001,5.1747
C=C(N1C=NCC1)C1(C2=C(C)N(C)C=CS2)C=CC=C(C=O)N1C(=O)CN,-6.50,-6.50,0.7207,5.0940
CCN(C)C1(OC(=N)CCl)N=C(C(F)(CC#N)C(C)(CNC)C(C)C)CO1,-6.50,-6.50,0.2530,5.3828
CCCNC1(C=O)C(=O)N(C2(C(C)(N)C(C)N)C=C(C)CC2)C(=O)C(C)=C1N,-6.50,-6.50,0.2079,5.1430
C=CNC1=CC(=O)C(S)=C(C2=C(C(=O)O)C(CC(C)=O)=C(N)S2=O)C1=O,-6.50,-6.50,0.3692,4.6922
CCCC(=O)C1([SH]=O)SC(S)=C(O)C(C(O)(S)C(O)(O)C2(C)C=CCC2)=C1O,-6.50,-6.50,0.1612,5.7166
CNC(C(=O)F)(C1=C(NS)C(C(C)(O)OC)=NC(=O)C1)C(C)(C)N1CC=NC1,-6.50,-6.50,0.2501,5.4123
CCC(C)(Br)C(=O)C(C)(N)C1(N(C)CCO)C=CC(C(C)(O)CN)=C1F,-6.40,-6.50,0.4015,5.2523
CC1=C(S)C(N)(C2=C(F)N(N3C=CCC3)C(C(N)=O)=C(C(N)=C(N)Cl)N2)C(C(=O)O)=NC1C#N,-6.40,-6.40,0.1865,5.5526
CC(=O)C1=C(F)OC(F)=C(C2(NS)C=NC(C)=C3CCC=C32)C1(N)C(C)(C)N,-6.40,-6.40,0.5338,5.3392
CCOC1=CC(C2=C(F)[SH](C3=CC=CN3)C(C=O)=C(C#N)C2C)=CN=C1,-6.40,-6.40,0.6117,4.6459
CN1C=CCC(O)=C1C1=C(C2=COC=CC2)C(N)(N(C)C)N=C(CN)C1=CN,-6.40,-6.40,0.5356,5.1075
COC1(N(C)C(=O)C(=O)F)OCN(C)C=C1C1=CC(N)=CNC1(C)N=O,-6.40,-6.40,0.2967,5.4381
CNC1(N2C=C(C)CC2)C(O)=C(F)C(O)(OC(N)CCN)C(C=CCN)=C1S,-6.40,-6.40,0.2216,5.4708
CCNC(O)C1=C(NC)C(OC(O)O)=NC(O)(C2(C)CCC(C)=N2)C1(F)C#N,-6.40,-6.40,0.3104,5.6253
CNC1=COC(C(C)=O)(C2=C(C(N)N(C)C)C(N(C)C)=C(O)N=C2)C=C1,-6.40,-6.40,0.6395,4.8430
CNCC(CS)=NC(=O)C1=C(N(C)C(N)=O)C(C(=O)O)=CC=C1C(N)=O,-6.40,-6.40,0.3216,3.4074
COC1=C(C=O)CC(C)=C(C2=CC=CSC2(N)C(C)N)N1OC(Cl)(C(=O)O)C(=O)O,-6.40,-6.40,0.2341,5.2344
CCC(=O)CN(C1=C(OC)C=C(C)C(=O)C1)C1=C([SH](=O)=O)C(C)=CC=C1C1(Cl)CC1,-6.40,-6.40,0.4785,4.2066
CCOC(=NC1=C(O)C=C2CNC=C2O1)C1=C(O)C(C)C(S)=C(N)C1=O,-6.40,-6.40,0.2877,4.9989
COC1(C2=C(C)C(N(C)C)=C(C(C)=O)N=C2S)C(C)=CC=C(C)N1CN,-6.40,-6.40,0.6082,4.5131
CNC1=NC=CC(C2(OCN)CC3=CC=CC3=C(C)N2C)=C1C(=O)OC,-6.40,-6.40,0.6167,4.1849
CCC1=C(c2ccncc2S)N(C)N(SC)C(NC2C=COC2)([SH]=O)C1=O,-6.40,-6.40,0.4680,5.4503
CNC1(C2=NC(C)=C(O)C(N(C)C)=C2C(C)(C)F)C=CC(COC)=C1O,-6.40,-6.40,0.7196,4.4056
CCC1=C(NC)C(C(=O)S)=C(N(C2=CSC=C2)C2=CC=CCC2)C(Br)=C1,-6.40,-6.40,0.4904,3.6824
CC1=CC(C)=C(C2(C)C=CNC=C2)C(O)(C(C)=C(C=O)CN(C)C)N1C,-6.40,-6.40,0.5850,4.8099
CN[SH]1C=C(C)C(C)(C)C(C)(O)C1(C1=CC=CN1)C1=NNC=C(C)N1C,-6.40,-6.40,0.5252,5.5965
CCN(C1C=CCC1)C(N(C)COC)C(F)(CO)c1cc(O)c(C)c(F)c1,-6.50,-6.30,0.5065,4.6916
CCC(O)C(F)C1=C(C(N)(N)N(CCN)C(=O)Cl)N(C=O)N(C)C1(O)F,-6.30,-6.40,0.1418,5.3870
CCC(C)(O)N(C)C(N)(C#N)C1(N(N)C(=O)F)CC(N)=C(C(C)(C)C(C)=O)C1,-6.30,-6.40,0.1224,5.3547
CC(N)C(C)C(C)(CC1(C(=O)N=O)CN=C(CN(C)C)C=N1)N(C)C=O,-6.70,-6.00,0.4654,5.4609
CC(O)C(C1=C(C=O)NC2(C(=O)CC(C)(C)O)C=CNC(=O)C2(O)C1)N1CC1C,-6.30,-6.40,0.2601,5.5461
Nc1c(Cl)c(C(=O)F)c(NCO)c(C2(O)NC=CC=C2O)c1C1(O)C=CCC1,-6.30,-6.40,0.1672,5.0823
NC1=CNN(c2c(C(=O)C=O)nc([SH]=O)c(N)c2N)C(CC2=CC=CC2)=C1c1[nH]c(O)c(CBr)c1C(O)(O)c1ccc(CO)cc1,-6.31,-6.31,0.0337,4.8450
CC1=C(N)N=C(CO)C=C1N(C)C1=C(OCO)C(F)=C(CS)C(C)=C1S,-6.40,-6.20,0.3790,3.9174
COC1=C(C2(C(=O)C=O)C=CC3=CCCC3=C2)C(N)(OC)C(N)(CS)C(=O)O1,-6.30,-6.30,0.1887,5.5157
CN(C(=O)C1=C(C(C)(CN)CN)N(C)C(S)(C(N)=O)C=C1)C1=CC=CC1,-6.30,-6.30,0.4889,4.7267
CCC1=CC(N)=C(NC2(S)CNC=CC2(OC)C2(S)CC2(C)F)C=C1S,-6.30,-6.30,0.2533,5.5312
CNCC(=O)C1=CN(C)C(C)(C2=NCC(=O)C(N(C)C)=C2F)CN1C=O,-6.30,-6.30,0.6418,4.6501
CCC(OC)N(CC)C1(C2C(C)=NCC(C=O)=C2C(C)N)COC(C)=C1N,-6.30,-6.30,0.4910,5.3764
CNC1=C(NC)C(C)=C(F)C(C)(C2(C(F)(CO)C(O)Cl)C=NC=C2C)O1,-6.30,-6.30,0.5192,5.5487
CC1=C(N)C=C(C2=C(CN)CC(=O)C(C)(C)C2(N)N(C)C)N(CS)C1C,-6.30,-6.30,0.4320,5.0476
CNCC(C)(C(Br)C(C)(C)C)C1C([SH]=O)=C(N)N=C(N2C=CCC2)C1(O)S,-6.60,-5.90,0.2364,5.8863
CCCOC1=C(C(C)C)N(C2=NC(=O)C=C(OC(=O)O)C2(N)O)C(N)(CN)CN1,-6.10,-6.40,0.2290,4.9663
CC(=O)SC(=O)OC(C(=O)C(C)=O)(C(=O)c1ccnc(C)c1)N1C(C)=CCC=C1C1(C)C=CCC1,-6.30,-6.20,0.1744,4.8071
CC(Cl)C1=CC(Cl)(C(O)C(N)(C=O)C2=CC=CC2)C(C)C=C1N(C)C=O,-6.20,-6.20,0.5084,5.7078
CC(=O)N(C1=C(Cl)S(=O)C2=CC(=O)N(C)C2=C1C(C)C)C(S)C(C)(C)F,-6.20,-6.20,0.5606,4.9468
CCOC1=C(C)C(C(C)=O)=C(C2(C(C)C)C=CC=CN2)C(C(C)F)=C1S,-6.20,-6.20,0.5120,4.5659
C=C(C)N1C2=C(CN(C)CC)CCC2C=C(C(=O)C(=O)O)N1C(=S)C(C)OC,-6.20,-6.20,0.4862,4.7822
CC1C(S)=C(C2=CC=NC=C2)N=C(C(=O)F)C1(N(C)C)C(O)(C=O)[SH]=O,-6.20,-6.20,0.3638,5.2397
CNC1=C(C)[SH](N(C)C)C(C2=C(C(C)NC=O)C(Cl)=C(NCN)N=C2ON)=C(N2C=CNC=C2C)C1,-6.10,-6.20,0.1027,5.5830
CNC1=C(N)OC(N)(N(C)C(N)N)N=C1C1=C(N)C(SN)=CC(N)=C1C,-6.50,-5.80,0.1579,4.7434
CCC(C1=C(N2CN=NC2C)N(C)C(=O)C(CN)(C(C)NC)C1=N)C(C)N,-6.10,-6.10,0.5165,5.5066
CC(=O)C(=O)C(N)(CO)C1(N(CN)C2=C(S)N=C(O)C(=O)C2C)CCC=C1N,-6.10,-6.10,0.1682,5.4466
COC(C)(C)OC1=C(N(C)C2(N(C)C)CC(C)=CC=C2C)CN(C)C(F)=C1N,-6.10,-6.10,0.5518,4.7770
Cc1c(N)c(N)c(C(=O)C(N)(O)O)c(N2CC(OC(O)(F)F)=C(N)C(N)=C2C=O)c1C(=O)C(=O)C1=C(N)CCC1,-6.09,-6.09,0.0513,4.5659
CC(=O)C1=C(C)C=C(N(C)S)C(C2(CC=O)CCC=C2C=O)=C1N(C)C,-6.10,-6.00,0.4508,4.3487
CNC1=C(C(=O)O)C(N=O)(C2=C(N)C(=O)C(N)=C2C)C(C(=N)N)=C(O)C1=O,-6.00,-6.00,0.1648,4.5883
CCN(C1=C(C(N)(C(N)=O)C(N)(O)Cl)C(O)=C(O)C1(O)NN)C(C)(C)N,-6.00,-6.00,0.0674,5.2935
CCC(O)C(C)(C)OC1=C(C(C)(N)N(C)C)CCC1(Br)N(C)C(C)(CN)OC,-6.00,-6.00,0.2586,5.3912
CCC(=O)C(C)(N(C(N)NC)C(C)(C)N)C1(CC)CC(=O)C(C)=C(C)O1,-6.00,-6.00,0.5582,4.9976
CCC(=O)CC1(C2(C)C=CNC2)C(O)=C(S)N(CC)C(C)(CCl)N1C(N)=O,-5.90,-6.10,0.3937,5.2991
CC(=O)C1(c2c(S)cccc2NC=O)C(O)=C(C)C=C(N)N1C1(N)CC=CC1,-6.00,-6.00,0.2937,4.6409
CCC1=CC2(C3=CCN=CO3)C(C)=NC(C)(COC)N(CO)C2(O)CC1(C)N,-6.00,-6.00,0.6052,5.8539
CCNC1(N(C)C2=C(N(C)C)C(=O)C(N)C=C2)CC(CCN)=C(N(CN)C(C)C)O1,-6.00,-6.00,0.3613,5.0928
CCC1(C2(C3=CCC=CO3)C=CC(=O)N=C2C(C)N(C)C)C=CN(C)C(CN)O1,-6.00,-6.00,0.7362,5.6813
CCCC1=C(CC)N(C2(C(N)(S)C#N)N=C(NC)C(NCC)=C(NC)S2)CC1,-6.00,-5.90,0.3015,5.0124
CCC1N=C(C(C)(S)N(C)C)C(CNC)(C2(CC)CCC(O)=C2F)C=C1Br,-5.90,-6.00,0.3749,5.4445
CCNC1(C2(N)CCC=CO2)NC(C(C)CF)(C(CN)OC)N=C(O)S1,-6.00,-5.90,0.4103,5.9090
CCC(=O)C1=C(C2(C(C)Cl)C=CC(CC)=C2CC)N(S(C)=O)C(C)=CC1,-5.90,-5.90,0.5392,5.2331
CNC(C)(N)C1=CCC=CN1C(CC1(C)C(=O)C1(C)C=O)(OC(C)N)C(=O)N=O,-5.90,-5.90,0.2139,5.8620
COC(C)(C(N)=O)C1(C#N)C(C(N)=O)=C(C2=C(C=O)NCC2)C(O)=C(F)C1O,-5.90,-5.90,0.3445,5.1605
CC1=C(O)N(C2(O)C(C(=O)O)=CN(C)C(OC=O)=C2[SH]=O)C(C)=C(N)N1C,-5.90,-5.90,0.2853,5.0714
CC1NC1C1=C(N)C(N)=C(S)OC1(C#N)C1=C(O)C(Br)=C(N)C(O)=C1O,-5.80,-5.80,0.1060,5.2003
CCC#CC(C(N)(CC(C)N)C(C)=O)C1(N(C)CCC)CN(C)C(F)=C1Br,-5.80,-5.80,0.4439,5.2542
C=C(C)N(C)C1=CC(C)(NCF)C(=O)C(O)=C1C1(C(=O)CN)N=CCN1S,-5.80,-5.80,0.3648,5.5059
NOC1=C(N(S)CF)C(C(=O)F)(N(C(N)=O)C(=O)S)CC(C(=O)F)=C1Cl,-5.70,-5.70,0.2134,5.2568
CCOCC1(C(S)C(C)(N=O)C2=C(C)C=NC2=O)OCOC=C1C(C)N,-5.70,-5.70,0.4877,5.5857
CC1=C(C)C(C2=C(CCN)N(C)CC2)(N(CS)NCN)C(NC(N)=O)=C(Br)S1,-5.50,-5.90,0.1725,4.9698
CC1=C(N)N=C(N(C(=O)O)C2(Cl)C([SH]=O)=NC(C)C3(C)NC32NS)C=C1,-5.70,-5.70,0.1827,5.7717
CNC1=C(C(C)O)N(S)C(O)(C2(O)OC=CN2C)C(C#N)=C1C(=O)C=O,-5.70,-5.70,0.2121,5.4467
CNC(=O)c1c(C(N)O)c(C2=C(N)C(=O)CC2)c(O)c(O)c1C(C)(O)C1=C(S)OC(S)=C(C(N)Cl)C1F,-5.69,-5.69,0.0756,5.5952
CC=C1N(C)C(C2=NC(O)=NC2=O)=NC(CCC)(CCO)C1(N(C)O)C(C)(C)CC=O,-5.60,-5.60,0.3702,5.2228
CC1=C(C(=O)C=O)C(N)(C(NC(O)S)=C2CNC(N)=C2CN)C(S)=CC1=O,-5.90,-5.30,0.1058,5.3780
CCNC(Cl)(C(C)C(=O)Cl)C(C)(N)C1(OC)N(C=O)C(=O)N1C(=O)CC,-5.60,-5.40,0.2489,5.1468
CCCN(CNC)C1(C(O)C(CC)(N=O)C(F)CC)C=CC(CO)=C1C,-5.50,-5.50,0.3625,5.4233
CCNC1=C(C2=C(C3=C(C)C=CC=C3C)N(CN)N=CC2(C=O)C(N)Cl)OC(O)=CC1,-5.50,-5.50,0.2884,4.9873
COC1=C(O)N(CO)C(O)(N2CC=NC2)N(C(CC=O)C(C=O)(CO)[SH]=O)C1,-5.50,-5.40,0.1777,5.9570
CC(=O)C(O)(C=O)C(S)(C(N)O)C(Br)(NO)C1=C(C(C)(O)C(N)=O)CCS1=O,-5.40,-5.10,0.0306,5.9829
CCC(N)(C(C)(C)C)C(O)(C(C)(Cl)CS)C1(SN(C)C)C=CC(C)=CO1,-5.20,-5.20,0.3259,5.5797
CCC1=CN=C(Cl)C(N)(N(C)C)N1C1(OC)C(C)=NC=CN1N1C=NCC1,-5.20,-5.20,0.7044,5.5493
CNC(N)(C(C(=O)C=O)(C(=O)C=O)C(S)=CO)C(N)(N)C1(N)OC(=O)S1,-5.10,-5.10,0.0380,5.4842
CC1=NN(C2([SH]3(=O)C=C(N)CC3)C(CCN)=C(C)C(Br)=C(CN)N2C)CC(O)=C1,-4.85,-4.85,0.3677,5.4291
CC(C)CN(C(C)C)C1(C(C)(F)S)OC([SH]=O)=C(N(C)C)N1C(C)(C)N,-4.80,-4.80,0.5339,5.2651
