smiles,egfr,her2,qed,sa
CNC1=C(c2c(C(C)C(C)=O)nc(S)c(C3=NNC(C)=NN3C(C)NC)c2OC(=O)CCCO)C(=O)CC1,-6.70,-6.60,0.2038,4.9511
CCc1cc(CF)cc(C)c1C1=C(CN2CCC=C2C)NC(C)=C(C(=O)c2c(C)c(C3=C(CCN)CN(C)C=C3C)c(SCO)c(N(C)N(C)C)c2C)S1,-6.63,-6.63,0.0755,4.7648
COC1(N(C)C2=C(N)C(N)=C(C(C)N)C(F)=C2SC=O)C=CCC(C)=C1,-6.60,-6.60,0.2289,5.0379
CNC(=O)C(=O)C(N)(O)C1(C=O)N=C(S)C=C(C)N1C(N)(CN)C(C)N,-6.60,-6.60,0.0994,5.5491
CCC(C)NC1(N2C(=O)NC(Cl)(C(C)=O)C(C)(N)C2(Cl)NC)C=NC=N1,-6.60,-6.60,0.3783,5.6880
CC1=C(N)C(C2=C(F)C(CO)C(N)=CC2(C)C(C)(S)N2C=CCC2)=CC(O)C1,-6.60,-6.60,0.4616,5.6011
CNC12N=C(C(C)Cl)C(C#N)=C(OC(=O)CC=O)C1=C(N(C)C=O)CN2C,-6.60,-6.60,0.2829,5.1331
CNC1=CC(C)=CC(C)N1C1=C(N)C(S)(Cl)NC(O)=C1C1(Cl)CCC=C1C,-6.60,-6.60,0.2044,5.4993
CCC(=O)C1=C(C2(O)C(O)=C(CN)CN2C)C(C(O)C(C)C)=CC=C1N,-6.60,-6.60,0.3811,4.2289
Cc1cc(S)c(-c2c(O)cc(C(=O)O)c(C3=CCCN3)c2N(C)C)cc1N,-6.60,-6.60,0.4090,3.4959
CCOC1(F)C(=N)CNC(NC(=O)C=O)=C1C(F)(C1=C(N)CSC1)C(F)C(C)(N)N(C)C,-6.70,-6.50,0.1779,5.7357
CCN(C(=O)Cl)C12NC(=O)C(C)=C(NC(C)=O)C1(C(=O)CCO)OC(=O)O2,-6.60,-6.60,0.3108,4.7551
COC1(C2=NN(C)N(C)C(CCO)=C2C(C)=O)NC(CN)=C(NSC)O1,-6.60,-6.60,0.3971,5.0040
CCN(O)C(N)(NC1=CCC=C1)C1(C)C(O)=C(N(C)C(N)C=O)N=CC1C,-6.60,-6.60,0.2351,5.7660
CNC1(C2=C(C(C)S)SC=C(N)S2=O)C=C(C2C=CC=C2)CC(S)=C1N,-6.60,-6.60,0.3535,5.9226
CCC1C=CN=C1C1=NC=NC=C1C1=C(N)C(N)=CN(CN)C1(Br)CF,-6.60,-6.60,0.4898,5.1390
COC1(c2nc(C(=O)C#N)c(N3CC=CC3)c(N)c2O)OC=C(N)C=C1N,-6.60,-6.60,0.3187,4.7881
CC1=CC=C(C=O)C(N)(C2=C(C(=O)NC=O)C(S)=C(C=O)N=N2)C1C=O,-6.60,-6.60,0.4463,5.0645
CCN(C)C1=CC(C=O)C(=O)C(C(F)(OC(C)=O)N2CCC=C2C(C)O)=C1OC(C=O)CF,-6.50,-6.60,0.2058,5.5301
COC1=C(C2=CC=CNC2)C(C(C)N(C)CN)(N2C=CC(C)C=C2CN)C(=O)C(F)=C1,-6.60,-6.50,0.5297,5.4875
CCCN(c1c(C(N)Cl)c(CN)nc(C)c1N1CC(C)=C(OC=N)C1)C(C)O,-6.60,-6.50,0.1617,4.8633
CCCNC(Cl)(CC(O)(CC(=O)C=O)C1(N)CN(C)C(O)=N1)C(C)(Br)C=O,-6.60,-6.50,0.1439,5.4566
CN(C(=O)C=O)C(SC1C=C(CN)C=CS1)(C(=O)C#N)C1=CC=CC=C1,-6.60,-6.50,0.3291,4.6840
CCOC(=O)C1=NC(C(N)N)=C(C2(C(N)N)NC(C)=C(N)N2)C(N)=C1N,-6.50,-6.60,0.1876,4.3687
CNC1=C(C2=C(C)N(C)C(N(C)OC)=C(C)S2=O)C(C(C)=S)=CC(F)=N1,-6.50,-6.50,0.3540,4.6128
CCCC(C)C(C)C1=CCC(O)(C2=CN(C)C=C(C=O)C2(O)S(C)=O)N1C,-6.50,-6.50,0.6404,5.4972
CNC1(Cl)CC(C2=C(N)C=CS2)=C(SC)C(NC2=CC(=O)C=NC2)=C1S,-6.50,-6.50,0.3300,4.9275
CCC1=C(C(=O)OC)C(F)(C2(NO)C=CC=NC2)C(NCN)=C(N)C1=O,-6.50,-6.50,0.2322,5.0123
CCC(C)OC12N=C(C(C)=O)C(C)N(CC)C1(OC(N)C(C=O)CN)N2SC,-6.50,-6.50,0.2152,5.8355
CC(C)(C)C1=C(C2(N)CCC(S)=N2)SC(N)=C(N)C1(OC(=O)C(=O)F)C(N)=O,-6.50,-6.50,0.1808,5.2367
CCC(CO)C(C)c1ccc(C)c(NC)c1C(=NC)C1(C)CN=C(C)N1C,-6.50,-6.50,0.7176,4.6689
CC1=CC(N)=C(C2(N3CC3)OC(O)=C([SH]=O)N(N)C2(F)C(=O)CF)C=C1,-6.50,-6.50,0.1840,4.9999
CN(C)CC(OCO)C1=C(C2(O)C(=O)C(N)=NC(Cl)=C2C(=O)NO)CS(=O)C1,-6.50,-6.50,0.0954,5.2366
CN(C)C1=C(S)CC(O)(CS)C(C2=CC=COC2)=C1C1=C(N)C=CC=C1,-6.50,-6.50,0.4724,4.4235
CCC(=O)OC(=O)C1(C=O)OC(NCC=O)(C(N)(Cl)C(N)NCN)S1=O,-6.50,-6.50,0.0584,5.7332
CCNC1(C(=O)C2=C(NC)C=C(N(S)C(C)=O)C(C)C2(O)C#N)CCC=C1C,-6.50,-6.50,0.3045,5.2927
CC(=O)NC1(C(=O)C2=CC=CC=C2)C(C)=C(OC=O)C(=O)C(S)=C1[SH]=O,-6.50,-6.50,0.3760,4.3947
CCN1C(NCN)=CNC1=C(O)C1=C(O)CN(C(C)(C)O)C(N(CN)C(C)=O)=C1C(N)O,-6.10,-6.80,0.1447,4.9839
C=CCN(C)C(C)(CC(=O)O)C(O)C1=C(N)N(C)C(OC)(C(C)CC)O1,-6.60,-6.30,0.4906,5.0592
CNC(N)(C=O)C1=C(N)CC(CC(CCC(C)N)C(C)N)(NN(C)C)N1C,-6.30,-6.50,0.1466,5.5081
C=CC(C)(N)C(=O)C(=O)C1(N)CN(C)C(Cl)(NC(=O)C(C)(N)CNS)O1,-6.40,-6.40,0.0855,5.6772
CCC(CC)N(C=O)C1(C(=O)C(O)(Br)N=O)OCC(O)=C1C(O)(NC)[SH]=O,-6.40,-6.40,0.0657,5.7872
CCC1=CC(N)(C2(CO)C(O)=C(S)N(CO)C(C#N)=C2C(N)I)CC=C1,-6.40,-6.40,0.1482,5.5079
CCC1=C(F)C(C)(C)N(C(=N)NCN)C(C2=C(CC3(OC)CC=NC3)C(=O)C(C)=C2C)=C1NC,-6.30,-6.50,0.2572,4.9886
CNCC1(O)C=C(N)C(C(=O)S)=C(C2=C(N)NN(C)C=C2)N1C1=CCCC1,-6.40,-6.40,0.3621,4.8642
CN(CCl)C(N)(O)C(C)(C(=O)C1CC=NC1)c1c(N)cccc1-c1ccn[nH]1,-6.40,-6.40,0.2377,4.8190
CCC(S)(C(N)C1=NCN(C)C(C)(CC(C)(C)Cl)O1)N(C)C1=CC(=O)CC1,-6.40,-6.40,0.3790,5.2783
CNC1=C(O)C(Cl)C(C)=C(CO)C1(OC)C1(C)C=C(C)C(C)=C(CN)N1,-6.40,-6.40,0.3667,5.2450
CCCC1=CC(S)(NC)C(C2=CCNC2)(c2c(C)cc(N)c(C)c2C)OC1,-6.40,-6.40,0.2702,4.7981
CCC(N)C1=C(C)CCN1C(N)(N)C(N)(N=O)N1C(=O)OC(O)=C(O)C1(N)O,-6.40,-6.40,0.1771,5.4108
CC=NC(S)(NC(F)(F)NCO)C(=S)C1(N(C)CC)C=CC(CO)=C1O,-6.30,-6.40,0.1041,5.5191
CNC(N)N(C)C1(OC2=C(NO)C(C)=C(C)C=C2S)C(C)=CC=C1CN,-6.30,-6.40,0.2431,5.0027
CCc1c(N)cc(N(C(=S)C(C)(N)CF)C2(N=O)CC=C(C)C2)cc1N(C)C,-5.90,-6.70,0.3082,4.8358
CNOC1(C(=O)C(NC)(OC)c2c(CF)cc(N)cc2C(C)N)C=CCO1,-6.30,-6.30,0.2140,5.1284
CCC(N)=C1C(=O)C=C(C)C(C)(N)C1(CC)C1(C)C=NC(CO)=C1NC,-6.30,-6.30,0.5580,5.2446
CCN(C)C1(C=O)C=C(F)C(OC)([SH](=O)=O)C(C2=C(C)C(C)=CC=C2)=C1,-6.30,-6.30,0.6056,4.7208
CCN(S)C1=C(C)C(N)=C(C2(NC)N=CC(C)C(O)=C2C(N)=O)N=C1N,-6.30,-6.30,0.4094,5.0280
CCC1=C(C(C)(N)C(O)C2=C(N(C)S)C=CC(Cl)(N=O)N2C)C=CC=N1,-6.30,-6.30,0.2949,5.0362
CCN(C)C1=C(C)CN(C(Cl)(CC(F)CN)c2cnc([SH]=O)cc2C(=O)O)C1,-6.30,-6.30,0.3100,5.1605
C=CC1(C(C)CC2=C(N(C)S)C(N(N)C=O)=C(O)C(O)(C(C)(C)O)C2(C(N)=O)C2=C(O)NC(=O)CN2C)CC1=O,-6.30,-6.30,0.0393,5.8639
CCC1=C(NC)C(C)=CC(N2C(C(N)=O)=C(SC)CC(C(N)(C=O)CC)=C2C2(F)NN2)=C1S,-6.30,-6.30,0.1329,4.9021
CCC(C)(CN)c1c(C2=C(O)NCC2)c(C(=O)CN)c(O)c(N)c1C(C)(N)O,-6.20,-6.20,0.1370,4.7417
C=[SH]N(N)C1(N2CC(N)=C(OCCC)C2)OC(F)=NC(=NC)C1(O)C(O)CN,-6.20,-6.20,0.1121,5.8521
CNC(C(N)C(C)(O)C(F)(CC(C)O)C(N)F)C(C)(Cl)C1=C(CN)CS(=O)C1,-6.20,-6.20,0.1490,5.9454
CC1=C(N)C(N)=C(C2(C(N)=O)C(Cl)=NC(C(=O)S)C(N)=C2C(C)(N)S)N1,-6.20,-6.20,0.2401,5.3345
CCCC1=C(F)C(O)(C2(C(N)(N)F)C(=O)CC(O)=C2C)N([SH]=O)C(N)=C1C,-6.20,-6.20,0.2191,5.2906
NC=C(F)C(O)(O)C1=C(C2(C(=O)C=CCCl)CCC(N)=C2O)NC(N)(O)N=N1,-6.20,-6.20,0.1526,5.5538
Cc1ccc(C)c(C2(S)OC(C)(N3C=CCC3)C(CS)=C(CN)C2C)c1N,-6.20,-6.20,0.3499,5.0947
C=CC(N)(S)N1C(C2=C(N)N=C(C(F)C=O)C2=O)=C(CN)NC(N)=C1C(C)(N)CO,-6.20,-6.20,0.0850,5.6049
CNC(F)(NC(C)S)C1(C(=O)C(=S)C2NC=C(C)N2)N=CCC(C)=C1N,-6.20,-6.20,0.1597,5.8807
CNC1=C(C(C)=O)C(C)=C(C)C(CC(N)(C=CN)N(C)CN)(NC)C1O,-6.20,-6.20,0.3029,5.3514
CCC1=C(C(C)(N)O)CCN1C1=C(N)N=C(S)SC1(O)C(=O)C(N)(O)Cl,-6.20,-6.20,0.1303,5.4596
CC(=O)C(=O)C1(N(C2=CC=CS2=O)C(N)Cl)N=C(C)C(C)=C(C)C1(O)Cl,-6.20,-6.20,0.3016,5.7453
CCC(=O)N(C(=O)C1(F)C=CN(C)C1=C(C)C(C)=O)C(C)N(C)C[SH]=O,-6.20,-6.20,0.3984,5.2350
CNC1=CC(C)C(N(C)C)=C(SC)N1C1=C(C)C(O)=C(O)C=C1C1N(C)N1C,-6.10,-6.10,0.5106,4.9128
CCC(C)C(C)N(SCN(C)C)C1=C(O)CC(N)(CC(N)O)C(C)=C1Cl,-6.10,-6.10,0.3448,5.2526
CCN(C)CC(OCO)(C(=O)N=O)C1=C(C(=O)C(C)N)C(Cl)=C(F)C1=O,-6.40,-5.80,0.4179,4.7474
CCC(C)(O)C(S)(C1=NCC(C=S)=C(OC)S1)C1(N)CC(CCNC)=CO1,-6.00,-6.10,0.3292,5.5227
CCN1CC(C)=C(C2=C(CC=O)N(C(=O)CN)C(C)(C(N)N)C(S)=C2S)C1,-6.00,-6.10,0.2446,4.7883
C=CC(C)(CC)C(C)(O)S1(C)(=O)C(C)=C(F)N(CO)C(C2=C(CC=O)CN(CC=O)C(=S(=O)=CF)N2)=C1F,-6.01,-6.01,0.1164,5.9390
CCN(C)C(O)([SH]=O)C1(SN)CC(O)=C(NC(C=O)(C=O)C(=O)CNCBr)C1,-5.90,-6.10,0.0338,5.8735
NCC1=CNC(F)([SH]2C(C=O)=C(C=O)C(=O)C(O)=C2C(N)=O)C(N)=C1O,-6.00,-6.00,0.1241,5.3781
C#CN1C(C(=O)[SH]=O)=C(OC)C(N)(S)C(NC)=C1N1C=C(C=O)C(C)C=C1N,-6.00,-6.00,0.1640,5.7901
CCC(N)(CN)C1=C(C2(CF)OC=C(N)C(C)=C2CN)SC(C(=O)F)=C(N)N1C1(F)CC=CC1,-6.10,-5.90,0.1901,5.5429
CCN(C1=CCC=C1)C1=C(C(=O)S)NC(C)=CC1(C(=O)C(=O)O)C(C)(C)O,-6.00,-6.00,0.3861,4.6984
CCNC(N)(N1CCC(C)=C1N)C1(Cl)C(OC)=C(N(C)CN)N=C(O)C1(C)C,-6.00,-6.00,0.3029,5.0476
CNCC1=C(C2=C(C)C=C(C)C=C2N(C)C)C(=O)C(CS)=C(S)C1CN,-6.00,-6.00,0.5633,4.1171
CC1=C(N)[SH](C)C(C)(N(C)C)C(C(O)(N(C)C)C(C)(C)C)=C1N1C=CCC1,-6.00,-6.00,0.5039,5.3639
CCC1=CC(N)(N2CC=C(O)C2)C(CC=O)C(NS)(c2cc(N)cc(N)n2)S1,-6.00,-5.90,0.2966,5.5610
CN=C1C=COCC1C12C(O)=CCC1(C(N)=O)C([SH]=O)=C(O)C(CO)=C2O,-6.00,-5.90,0.3658,5.7773
CC1=C(N)N(C2=C(C(=O)S)C(NCF)(C(F)NC(C)(N)Cl)C(C)=C(F)S2)CC1,-6.00,-5.90,0.1734,5.5461
CCCN1N=C(C(OC)=C(C)N)S(C)(=O)(N(C)C)C2(CCC)CC=C(O)C12,-5.95,-5.95,0.6409,5.3224
CNC1(Br)N=C(S)C2OC(C)(C)C2(C2=C(C)C(=O)C=C(OC)C2S)C1=O,-5.90,-5.90,0.3409,5.5285
CNC(N)(C(C)C)N1C(C)(CF)C(O)=C(F)C(=O)C1(O)C(=O)C(F)(F)S,-5.90,-5.90,0.1910,5.2010
CSC(C)(F)C1=NC(=O)C(C2=C(N(CN)CF)COC2)=C(CN)C1(Cl)C#N,-5.90,-5.90,0.3614,5.4009
COC12C(N)=CNC1(C(N)(N)N)C(=O)C(=O)C(C(N)=O)=C2OC(C)(N)F,-6.30,-5.50,0.1049,5.2578
CCNC(ON)(C1=C(CCCl)OC(=O)C1=O)C(O)(CO)C(=O)NC(C)S,-6.00,-5.80,0.0615,5.1500
CC1CN(CCO)N(C(N)(C(C)C2=CCNC2)C(N)C(=O)S)C(C)(CN)C1,-5.90,-5.90,0.2224,5.5374
CNC(O)C(F)(C=O)C(C)(CC=O)C1(C(N)=O)NC(NCO)=C(OC)S1,-5.90,-5.90,0.1683,5.5353
CNC1=CC(NC)=C(CN)C(S)=C1OC1(C(=O)S)CC(S)=NC(C)=C1C,-5.90,-5.90,0.4043,4.7301
CNC1=C(C(C)(ON(C)C)C2SC=NC(C)=C2OC)C(C=O)=NC(O)=C1,-5.90,-5.90,0.5497,5.0118
CNCN(C(=O)C(C)C(C)(N)CN)C1(C(=O)C(=O)O)C=CC(F)=C1SC,-5.90,-5.90,0.3149,5.1195
CC12SC1(C=O)NCC(SCN)=C2C1=C(C(=O)C(N)N)C=CC(N)=C1N,-5.90,-5.80,0.1227,5.0414
CNC(O)(c1cc(O)c(C=O)c(OC)c1[SH]1(=O)C=C(N)CC1)N1N=CCC(C(C)CC(F)S)=N1,-5.83,-5.83,0.1642,5.9941
CCOC(Br)C1(C#N)C(N)C(CN)=C(C2=C(C)CCN2C)N(C(C)CC)C1O,-5.80,-5.80,0.5014,5.3864
CN(C)C1=C2C(C(N)OCN)=C(CF)C(CCSN)=C(OCN)C2(N)NC1,-5.80,-5.80,0.1916,5.5386
CCC(=O)C1=C(C2=C(CC)CC=NC2=O)C(C=O)=C(O)N(S)C1(F)OC,-5.80,-5.80,0.4159,4.7576
CCNC1(C(C)(NC)C(C)=O)CC(CO)=C(C)C(C(=O)OC)=C1C(N)=O,-5.80,-5.80,0.4282,4.4319
CNCC(N)(C=O)C1(C(C)C2=C(C(C)=O)[SH](C)C=C2F)CCC(C)=C1OC,-5.80,-5.80,0.4327,5.7364
COC1=C(N(C)C2(O)CCC(N)=C2O)C(C)(N(CN)C(C)(C)C)C(N)=C[SH]1C,-5.70,-5.70,0.2910,5.7774
CNC1(C2=C(S)C(C)C(S)(CO)C(OC)=C2C)C(C)=C(C)CC(C)=C1N,-5.70,-5.70,0.3735,5.2328
CNC1=C2C(=C(F)C=CC2(C(=O)F)C(CO)(C(C)C)N(CN)C(N)(O)F)CC1,-5.70,-5.70,0.2287,5.3965
CCOC1=C(N2CCC=C2N)N(C(CC)C(C)(C)N)C(C=O)(CC)C(C)=N1,-5.70,-5.70,0.6301,4.9728
CNS(=O)C(C)(NC)C1(C(C)C=O)C2=C(Cl)NC(C)=CC2=NC(N)C1C,-5.70,-5.70,0.3913,5.8555
CCC(C)(N)C1=C[SH](C)C(=O)C(C2(NC)C=NN=N2)=C1C(=O)C(C(C)=O)(C(C)=O)N(C)C(F)(F)C(C)=NC,-5.60,-5.60,0.1520,5.9305
CNSN1C=NC(OC(C)N(C)C)(C(C)(C)C2(SC)C=CCN2)N=C1C#N,-5.70,-5.50,0.3555,5.8903
C#CN(ON(C)C)C(C=O)(C1=NCC(C)N=C1)C1(C)C=CN=C(C)C1=O,-5.50,-5.50,0.3023,5.7418
CC1=C(S)C(Cl)=C(CS)N(CO)C1(N(C)C)C1(N(C)C)C=CCN=C1O,-5.50,-5.50,0.4056,5.3618
CCC(N)NC(C(=O)NC)(C(=O)C(=O)Cl)C1(SN)N=C(O)C(C)=C(N)O1,-5.50,-5.50,0.0906,5.2973
CC(=O)CN(C1=C(NO)N(C)C(O)(C(C)=O)C(C2=C(O)CON=C2)=C1C(C)(C)C)C(C)CS,-5.40,-5.40,0.2589,5.2051
CC(=O)C(N)(CN)C(F)(NC(=O)S)N(C(N)=O)C1(C(=O)O)CC(N)=C(N)O1,-5.40,-5.40,0.1215,5.2671
CCC(N)(N(O)C1(O)C(C)=CC(F)=C1N)C(C)(C(C)(N)N)C(C)(N)[SH]=O,-5.40,-5.40,0.1486,5.8298
CCC1=C(C2C=C(C)CC2)C([SH]=O)(C(OCS)(SC)C(=O)OC(S)S)OC=N1,-5.30,-5.40,0.1745,5.9611
CC1=C(C(C)N)C(O)(C2=C(S)S(=O)C(CN(C)C)=C2CS)CC(C=O)=C1,-5.30,-5.30,0.3916,5.4702
CC1=CC=C(C)C(C=O)(C(C=O)(C(C)(O)O)C(S)(C2C=CCC2)N(C)C)N1C,-5.20,-5.30,0.2578,5.5607
CCC1=NC2(C3(C)CC3)C=C(N)C=NC2(OC=O)N(C#N)C1(CC)NC,-5.20,-5.20,0.5452,5.7056
CCOC(S)(OC)C1(NC2=C(C)SC=C2)C(=O)S(=O)C(=O)N=C1N(C)CC,-4.80,-4.80,0.5027,5.1783
CNC(O)(C#N)N(C(C)(C(C)=O)C(C)C=O)C(C=O)(NCO)N1CCN=C1O,-4.50,-4.70,0.1408,5.6448
