smiles,egfr,her2,qed,sa
CN(C)C(CO)CC(=O)C1(C(O)C2(CCl)C=CCO2)CC(N)=C(O)OC1=O,-6.60,-6.80,0.1805,5.4280
CC1=C(N2CCC(OCC(C)N)=C2Cl)C(N)(NCC(C)(N)N)N=C(S)[SH]1N,-6.60,-6.80,0.1522,5.6772
C=C(CC(=O)F)C1(N(C)CCBr)C=CC(C(C)(C)NC(O)C(N)=O)=C1C,-6.60,-6.80,0.2108,5.0948
CCC1=C(C(=O)C2=C(OC(F)NC)C(O)=C(OC)N(CO)N2C(F)=S)COC1,-6.70,-6.60,0.2285,4.9470
CNC1(F)SC(O)=CN(C2(C3=CC=CC3)C(NS)=CC(C)OC2C)C1=O,-6.60,-6.70,0.4301,5.7496
CC1=C(N)C2(N)C(NC3=NNCC3)=C(C)C(F)=C(CN)C2(C(=O)C(C)N)C=N1,-6.60,-6.70,0.3657,5.4548
CC1=CC=CC(N(C2=NN=CCN2)C2(CS)N=C(C)C(N)=C(C)C2=O)=C1,-6.60,-6.70,0.7052,4.5624
CCC1=CC=CC2N(C(=O)F)CC(C(N)N(CC)CN)=C(C)C12C1=CN=CC1,-6.70,-6.60,0.3175,5.4484
CCC1=C(C)C(=CO)C(C2=C(C=O)S(=O)(=O)C(CC)=C(F)C2(C)C=O)=N1,-6.90,-6.40,0.5819,4.8759
CC(=O)c1cnc(OC(C)N)c(C2=NNOC(N)=C2C(N)N2CCC(C)=N2)c1C1=C(C)CC=C(O)N1C,-6.60,-6.60,0.2611,5.2317
C=CC(C)(C)C(C#N)(NC)C1=C(OCCO)C([SH]=O)=C(OC(C)=O)C1=O,-6.60,-6.60,0.2942,4.8095
CN(C)C1(C(C)(N)F)OC(C(N)O)=CC(C2(C=O)CCC(O)=C2N)=C1CCO,-6.60,-6.60,0.1868,5.5459
COC1(C(C)(O)C(=O)C2(N)N=C(NC#N)CC(CS)=C2N)C=CCC=C1,-6.60,-6.60,0.1941,5.3568
CCC(=O)C1=C(CCl)C(C(=O)O)=C(C2=CNCO2)C(C(Cl)CN)=C1OC,-6.60,-6.60,0.4522,4.3365
CC1=C(N(C)C)CC(C(=O)CS)=C(C2N=C(C(=O)S)C=C(C=O)[SH]2C)C1,-6.70,-6.50,0.4629,5.5718
CCOC(NC)C1(C2(N)C=CC=C2)CC(F)=NN(C(=O)C(=O)C[SH]=O)C1,-6.60,-6.60,0.2918,5.6396
COC(C)N(C)C1=C(N2C(C3=CC=CC=C3)=NC(C)=C(N(C)C)N2C)N(C)CC=C1C,-6.60,-6.60,0.6524,4.2020
CCC(C)(F)N1N=C(F)C(CS)(C(C)(C)C2=C(C(C)(N)O)C(CCN)=CC2=S)C(N)=C1CC(C)=O,-6.70,-6.50,0.1269,5.5696
CNC1=C(S)C(NC)=C(C2=C(N)NC(N)(N3CS3)C(C=O)=C2C)N=C1Cl,-6.70,-6.50,0.1397,5.1026
CC1=C(C(N)(N)C(O)O)C(N)(C2(C(N)=O)C(Cl)=C(N)C(N)=C(N)C2(N)Cl)CC1,-6.60,-6.60,0.0902,5.3618
CCNc1cc(N(C=O)CO)c(C(C)C)c(C2(C(C)F)C=C(C)CS2)c1Cl,-6.60,-6.60,0.3546,4.7641
CCSC(OC)N1CC(N(C)C(C)(C(C)CC)N(C)C(O)CCl)=CC(C2=NCCO2)=C1C=O,-6.60,-6.60,0.2339,5.6290
CNCC(F)(C1=C(NN)C(C)=C(C)C=C1)N(CN)C1(CO)CN(O)C=N1,-6.60,-6.60,0.1573,4.9353
CNC1=C(N[SH]=O)C(NO)=NC(SCO)(C(=O)Cl)C1C1=CCCC1(C)NC,-6.60,-6.60,0.0905,5.9402
CC1=C(NN(C)C)C(O)(N(C)O)OC(Cl)=C1N(C)C1=NNNC(C)(C)C1,-6.60,-6.60,0.3414,5.1349
C=C(NC)C(N)(N)C1=NN=CC(F)(NC(O)(OC(S)CC)C(C)(C)C)O1,-6.60,-6.60,0.1988,5.6958
CSC1=C(Cl)N=C(C(=O)CN)C(N(CC2=CNC=C(NN)O2)C(C)S)=C1,-6.50,-6.60,0.0814,4.8074
CC(=O)C1=C(C2(F)C=CN(C)C=C2NC=O)C=C(C)C(=O)C1(O)C(=O)O,-6.60,-6.50,0.4622,4.8445
CCC(C)(N)N(C(=O)F)C1=C(N)C(N)=C(C2CNN2)C(COC)=C1C=O,-6.50,-6.50,0.1569,4.8328
C=CC(=O)N(C1=C(C(N)=O)N=C(O)C(N)=C1C=O)C1(N)N=CC=CC1=O,-6.50,-6.50,0.2805,4.5329
C=NC(N(C1=C(N)CC=C1)C1(OC)C=CC(C)=C2C=CCC=C21)S(C)=O,-6.50,-6.50,0.5758,5.7473
CNC(O)OC1(S)C(N)=C(CN)C(N)=C(C2(CO)OC(S)=C(F)S2)C1O,-6.50,-6.50,0.1766,5.8972
Cc1c(C2(N3CN=C(O)C3)C=CC(CF)=CO2)cc(N(S)S)c(O)c1OCO,-6.50,-6.50,0.3498,5.2846
CNC(N)(F)C1=C(S)SC(Cl)=C(C2=C(C)CCN2c2c(O)cc(C)cc2O)N1CN,-6.50,-6.50,0.2196,4.6374
CC(N)C1=C(C(=O)C2=C(CN(C)O)NC=C2)OC(=S)N(C)C1(O)CCN,-6.50,-6.50,0.2479,4.9133
COC1=C(N)C=C(F)C(C2=CC=CC=C2C2=C(C=O)C=CC=C2C)=C1N,-6.50,-6.50,0.5380,2.5515
CC(N)(C1=C(N)C(O)(OC=O)N(C2(N)C=CCC2)C(O)=C1)C(N)(N)C(N)(N)O,-6.50,-6.50,0.1147,5.6163
CNC1=C(N2C=C(C)CCC2(C2=CC=CC2)C(C)Cl)C(N)=C(C)C(C)=N1,-6.50,-6.50,0.7235,4.6300
CCC(C)N(C(=O)C1(O)COC(O)=C1C(Cl)(C=O)C(=N)C(=O)F)C(C)O,-6.50,-6.50,0.1507,5.3128
CNC(C)(O)C1=C(O)N(C)CC(C(N)C2=CC(C)=CC2)(C(C)(C)CO)O1,-6.50,-6.50,0.4448,5.2580
CC(=O)C(O)C(=C1C(O)=CC(C(=O)C(=O)O)=C(Br)N1C)C(C)(C)[SH](=O)=O,-6.50,-6.50,0.2524,4.8010
C=C(C)C1(C=O)NC(C2=C(N)C(N)=C(C)C(C)=C2N)=C(NC)C(S)=C1S,-6.40,-6.50,0.1828,4.7554
CCC1=C(C(C)N(C)CCO)C(NC)=C(C(N)=O)C(C2=CCC=N2)C1=O,-6.50,-6.40,0.5849,4.5823
CC(C=O)C1(NC(CN)N(C)C(=O)CN(C)C)C=CC(O)(CC(O)O)S1,-6.40,-6.50,0.1644,5.3108
CCN(C)C1(C(=O)C2(C(=O)S)C=C(C)C(=O)N=C2O)C=CC(CN)=C1C,-6.50,-6.40,0.4697,5.0501
CCOC1=C(C2=NCNC2)C2(C)C(N)=C(F)C(C)(F)C(C)(Cl)C2(OCC)C=C1,-6.40,-6.50,0.6741,5.4816
CNC(S)C(=O)C(NC)(C(=O)C1=CNC=CS1)N(C(C)=O)C1=CCC=C1,-6.40,-6.50,0.2757,5.2931
CNSC1=C(C)C(S)=C(C2=C(C(C)N)N(C(=O)OC)C(C)=C(Cl)S2)C1=O,-6.40,-6.50,0.4601,4.7255
CNC(NS)(C(=O)O)C(O)(C1=CC=CC=C1)C1=C(CO)C(C)=C(C)C=C1,-6.50,-6.40,0.3232,3.8489
CNC1=NC(F)(C(CN)(NOC)C2(C(O)(O)C(C)=O)C=CN=C2)CC=C1,-6.30,-6.60,0.2186,5.6600
CCOC1(C(OC)(C2=NNN=C2NC(N)N)N(C)CN)COC(N)=CN1,-6.40,-6.40,0.2194,5.3447
CNc1cc(C)c(N)c(C(=O)C(CNS)(N(C)CO)N2CC=C(C)C2)c1N,-6.40,-6.40,0.1251,4.5892
CCNCC(N)C(N)(NC=O)C1=C(C2(C(C)C)C(NCC)=C(N)NC(C)(CC)N2C)C(=O)C(C)=C1,-6.40,-6.40,0.1466,5.4386
CCNCC1=C(CC2(CC)C(CC)=C(CN)C(C)=C(O)C2(C)NC)N(C)CC1,-6.40,-6.40,0.4852,4.7832
CCC1(C)C(C2=NCCN2CCl)=C(C(=O)O)NC(C(=O)C(=O)O)(C(O)Cl)N1C,-6.40,-6.40,0.2429,4.9782
CC(S)NC(=O)C(O)(F)C1=C(NC(N)CC=O)C(N)(C(N)=O)C(N)=C1O,-6.40,-6.40,0.1143,5.4293
C=C(NC)N(C1=CCCO1)C1=C(C(F)(CNC)ON)N(CC)C=C(S)N1OC(=O)N(C#N)C(O)CC,-6.40,-6.40,0.0811,5.6750
CC(=O)C(=O)C1=C(C=O)C(N)(N)C(C(=O)F)(C2(N)CC(O)=C(N)S2)C(O)=N1,-6.40,-6.40,0.1295,5.2347
CC1=C(S)C(C2=C(N)NN=C2C2=C(C(=O)O)NN=C2O)=C(Br)C(N)=C1O,-6.40,-6.40,0.1723,3.8603
CC1=C(N)N(S)C(C(C)Br)=C(C)C1(C1=NN(S)C(N)=C(CS)C1)C(C)S,-6.40,-6.40,0.2653,5.8435
CC1=C(C2=CC=C(O)C(O)=C2N2N=CC=CC2C)C(CO)=C(C)N(S)C1,-6.70,-6.10,0.4838,4.5032
CCOC(C)(N)C1([SH](=O)=O)C(N2C=CCC(O)O2)=NNC(NC(C)N)=C1Cl,-6.40,-6.40,0.2236,5.9150
Cc1nnc(C(N)NCN)c(CN2CCC(O)=C2O)c1OC(S)(CN)C(=O)O,-6.30,-6.40,0.1765,4.9163
CNC1=C(CN(O)CCl)SC(C=O)(N(NC)C(C)(C=O)COC(N)=O)N1,-6.20,-6.50,0.1227,5.4404
CC(=S)C1(NS)C=C(C2(O)C(F)=C(O)C(O)=C2Cl)C(CC(C)(N)N)=NC1,-6.30,-6.30,0.2021,5.4428
CCCC1=C(O)N(C2(O)C=C(Cl)CN2CC)C(CF)C(CCN)=C1CN,-6.30,-6.30,0.5067,4.9503
CCN(CC(C)S)C1=C(OCO)N=C(C2(S)C=C(O)CC2)C(C)(C(C)Cl)N1C,-6.30,-6.30,0.2596,5.6972
CCCC1(NC)C(NC2(N)C=CN=C2)=C(NC)C([SH]=O)=C(CS)C1(C)C,-6.30,-6.30,0.2734,5.7217
CCc1c(N2C=CCC2)ccc(F)c1C1=C(C2=COC=CS2)C(C=O)=NN(C)N1SC,-6.30,-6.30,0.4441,4.4822
CCC1=CC(N)=C(S)C(CNC=O)(N(C(=O)NC)C2(C)C=CCC2)C1(C)NN,-6.30,-6.30,0.1227,5.5209
CCCC1=C2CCN=C2C(C(=NC(C)=O)C(=O)F)(N(CCC)C(=O)F)C=C1C,-6.30,-6.30,0.3736,4.6329
CCN(C)C(S)N1C(=O)C(C(=O)C2(C)C=CCN2)=C(N=O)CC1(CO)OC,-6.30,-6.30,0.1764,5.4028
CCC(NC)C(NC(N)O)(C(C)O)C(F)N1OC(F)(OCCl)OC1(C)C,-6.30,-6.30,0.1940,5.8382
CCOC1=C(C=O)CC(N(C)CF)(N(CN)NCF)C(CC)=C1N(C)C1=CCC=C(C)O1,-6.70,-5.80,0.2012,5.2961
CCC1=C(C=O)C(=O)C(Cl)(c2c(NC)c(CN)c(N)c(N)c2N(CN)C2=CCC(=O)C2)C(=O)N1C(N)(O)CC,-6.22,-6.22,0.0499,5.3458
CCOC1(C2=C(OCO)N(NC=O)CC(N)[SH]2CO)N=C(NC)C=C1O,-6.20,-6.20,0.1429,5.8529
CCNC(C)(S)C1=C(C2(C=O)C(C3CC=NC3)=CC=NC2Cl)CC(C)=C(C)S1,-6.20,-6.20,0.2066,5.7722
CC(=O)N(CO)C1(C2=C(S)C(N)=C(C)C=C2)C(N(C)C)=CNC(O)=C1S,-6.20,-6.20,0.2621,4.6495
CC(N)(N)C1(C=O)C(O)=C(C(=O)Cl)C=C(CCN)N1C1=C(N)CC=CN1,-6.20,-6.20,0.1973,4.9489
CC(=CC(C)(C)N)C(C(O)=S)(C(N)C(N)=O)C1(CO)C(O)=CC(F)=C1C,-6.20,-6.20,0.2813,5.2324
CCC(=O)C1(C(=O)C=O)C(N(C(=O)O)C2NC=CN2)=CC(C=O)=CC1C,-6.20,-6.20,0.3351,5.2277
CCC(C)(F)c1nc(C2=C(N(C)C)C(CN)([SH]=O)N(C)C2)cc(CO)c1S,-6.20,-6.20,0.5015,5.1985
CCOCC1=NN(C2(OC(O)NS)OC(C(N)(F)C(C)=O)=C(N)C(N)=C2O)C(C)=C(F)C1,-6.20,-6.20,0.1314,5.5519
CCC(NC)C(Cl)=C(NC)N1CN=C(C(=O)OC(C)(C)C(=O)N(S)CC)C1,-6.30,-6.10,0.3860,4.6313
CN1C(C(C)(N)F)=C(N)C(N)C(NC(=O)C(=O)S)(C2(S)CCC=C2N)C1CF,-6.10,-6.20,0.1662,5.8544
CCC(N)(CO)NC1(C#CC(N)(N)N=O)C(=O)C(=O)C(N)=C(Cl)C1(C)O,-6.20,-6.10,0.1095,5.4972
CCN1C(CN)=NC(C)(NC)N(S)C1(C=O)C1=C(O)C(C=O)=C(N)C=C1,-6.10,-6.10,0.2615,4.9890
CCC1(S)C(C2=C(C)CCC=C2NS)=NC(N)(S)C(N)=C1C1=CCC=C1,-6.10,-6.10,0.3191,5.4304
COC1=C(C)N=C(O)C(C(=O)C2=NN=NCC2)(N(C)C2(C)CC2)C1(C)C,-6.10,-6.10,0.8136,4.8546
COC1=C(N)C(C2=CCC=C2)N2C(N)=C(N)N=CC2(OC(C)C(C)CN)O1,-6.10,-6.10,0.5112,5.5479
CC1=C(C)C(S)=NC(N)(NC(N)(F)C(S)(C(=O)C(=O)N=C=O)C(F)S)O1,-6.40,-5.80,0.0851,5.9349
Cc1c(N)cnc(C(OC#N)(OC2=C(C(C)(N)CBr)SCC2)C(=O)Cl)c1C=O,-6.10,-6.10,0.1852,5.1389
C=C(C)C1(C(=O)O)C(C)=C(Cl)C(C(=O)F)(C2(S)C=CC=C2)C(CC)=C1C,-6.10,-6.10,0.3829,4.9880
CCC(N)(N)C1=C(C)OC(N)(N(C)C(C#N)(NC(N)OC)N(N)CN)O1,-6.10,-6.10,0.1183,5.7403
C=C(NC=O)C(CC)C(C)(N)OC1(ON)C=CC=C(Cl)C1(C)C(C)(N)S,-6.10,-6.10,0.1727,5.8351
CC(=O)C1=C(N2C=C(N)CC2)C(N(C)NC(C)C)=C(N)N(C(=O)O)C1(S)C#N,-6.10,-6.00,0.3229,4.7987
CCC1=C(N(C(C)C)C(CC(C)N)(NC)N(C)C)OC(C2C=CCC2)N(C)C1,-6.10,-6.00,0.4640,5.2072
CCOC(C(C)C)C1(C(=O)C(C)C)ON=C(OC)N1C(CC)N(C)CC,-6.00,-6.00,0.5883,4.8062
CCN(C)C1=C(C=O)CC(C)=C(CO)N1C1=C(N2CC2)S(=O)C(O)=C(C(C)=O)C1=O,-6.00,-6.00,0.3346,4.6972
CCN(C(=O)C(=O)C(C)C(F)Cl)C12N=C(S)N(C=C(C)C)C(=O)C1(F)N2C#N,-6.00,-6.00,0.1718,5.7338
CC1CC=CC1C1=C(C2(N)C=C(N)C=C(CN)N2C)C(C)(N)C(C=O)=CO1,-6.00,-6.00,0.4191,5.5945
CC(=O)C1(CN)C(S)=C(F)C(N(C)O)=C(C2(N)C=CCC(N)=C2)N1C=O,-5.90,-6.10,0.1931,5.4073
CNC(C(=O)C(=O)F)(N1CC(O)=C(N=C(O)C(C)N)C1)C(N)(S)C(=O)C(C)O,-6.00,-6.00,0.0541,5.4879
CNC(S)=C(C1=C(C2=C(O)C=NC=C2)C(=O)C(NC)=C(O)C1=O)C(C)N,-6.00,-6.00,0.3206,4.2486
CC(C)(C)C(N)(CC(=O)F)C(N)(CN)C(O)(ON)C(=O)C1=C(O)C(N)CO1,-6.00,-6.00,0.1301,5.4799
CC1=NC(=O)C(C)=C(N2CC=NC2)C1(S)c1c(C)cc(O)c(C)c1N(C)S,-6.00,-6.00,0.6776,4.7828
CCC1=C(C=O)CN(C2(C)CN2C)C(C2=C(C)C(C)=CC=C2S)C1(C)C,-6.00,-5.90,0.4767,4.6532
CN(C(=O)O)C(O)(C1=NCC(=O)N1C#N)N(C)C(CS)CC(N)(O)C=O,-5.90,-6.00,0.1290,5.3980
COC(=O)C(C1=NCC(CS)=C(C)O1)(N(C)C(C)=S)C1(C(C)O)C=CC=C(NCBr)C1,-5.80,-6.10,0.1458,5.5989
CC(=CN)C(O)(O)C1(C(=O)N=O)COC2(N(CO)C(C)C)CC=CC2(N)S1,-5.90,-5.80,0.2171,5.7904
CNCC1=C(OC(C)=O)C(O)N(C=O)C(Cl)(C2=C(C=O)NC(=O)C2)C1(C=O)N(C)C,-5.90,-5.70,0.1717,5.3015
CC(=O)C(=O)NC1=C(N2C(N(C)C=O)=C(O)NC(CO)=C2N2C=COC(C)=C2)C(N)=C(C(=O)S)C(F)=C1O,-6.40,-5.20,0.0599,4.6475
CNC1=CC(N)=C(C#N)SC1(C(=O)C(=O)C(=O)C(=O)F)C1(S)CC(C)=CN1,-5.80,-5.80,0.2058,5.4422
CCC12CC(C)=C(C)C(C)(NCO)C1(CC)SC(S)=C(C(C)N(C)C)C2,-5.80,-5.80,0.3412,5.4453
CSC(O)(C(C=O)(CO)N=O)C(O)(CN(N)C=O)C1=C2CCN=C2N=C(O)O1,-5.80,-5.80,0.0646,5.8143
CC1=C(O)C(C)(C)C(=S)C(SC2(C#CS)C(N)=C(S)OC(S)=C2C2=C(CN)NC=N2)=C1C(N)=O,-5.80,-5.80,0.1574,5.3022
CC(=O)C(N)C1=C(N(CN)SN)C(N)(C2(N)C=CC=C2C)C(=O)C=C1N,-5.80,-5.80,0.2271,5.5755
CCN(C(O)(O)CC)C1(O)N=C(C)C(C=O)=C(C2=NCCO2)C1(CC)C(C)C,-5.80,-5.80,0.4233,5.1056
CCC(=S)C(F)(S)C1(NC)OC(Cl)=C(NCO)N(C2(O)C=CC=N2)C1N,-5.80,-5.80,0.1930,5.9316
CCNC(NC)C1(C2=C(C(C)C(N)=O)OC(S)=C(O)C2(F)SN)NC1C,-5.70,-5.70,0.1308,5.7519
CNC(OC)(OC)C1=C(F)N(C)CC(N)=C1N(C(O)S)C1(C)C=CC=N1,-5.70,-5.70,0.2838,5.5007
CC(=O)C1(C2(N)SC(C)=CNC2C)NC(C)=C(CN)C(CN)=C1C(N)=O,-5.70,-5.70,0.3585,5.2714
CC(C=O)C(N)(C1=CCCC1)C1(N)NN(C(=O)Br)C(C(S)(S)C#N)=C(N)O1,-5.70,-5.70,0.0847,5.7113
CCC1(C2(O)C=CC(O)=CN2)C(CN)=C(CCl)C(N)=CN1C(C)(N)OC,-5.70,-5.60,0.2823,5.5936
CNC(C)C(CN)N(S)C1(C2(NC)C(C)=CC=C2N)CC(F)=CC(C)=N1,-5.60,-5.60,0.4275,5.6143
CNC1(C(N)(N)N(S)C2=NCC(c3c(O)c(C(C)O)c(N)c(C(O)O)c3CN)=C(N)O2)C=C(C)CC1,-5.57,-5.57,0.0880,5.3913
C=C(N)C(C)(C1=CC=NC1)C(=C(C=O)CC)C1(C(=O)N=O)C=CC=CN1S,-5.50,-5.50,0.3028,5.6126
CCCCC(CC)(C1=C(O)C(C)C=C(N)N1C1C=CNC1)C(C)(Cl)C=O,-5.50,-5.50,0.4402,5.3721
CNC(C)(CNN)N(C=O)C1(C(O)=C(N)CN)SC(N)=C(C(Cl)CN)S1,-5.40,-5.40,0.0498,5.7645
CCC(=O)C1=CC(=O)S(=O)C1(C(N)C(Cl)(CO)CC(C)N)N(C=O)C=O,-5.30,-5.30,0.2917,5.6916
CCNC(N)(OC=O)C1(C(C)(C)[SH]2C=NCC2)C(C)=C(C)N(C)C(N)=C1CC,-5.30,-5.30,0.2766,5.6640
CCN(C)C1(C(CC)(CO)C2(C(O)C=O)C=NC=CN2C)C=CC(C)=C1,-5.30,-5.30,0.6388,5.6319
CC(C)C(NS)=C1N=CC(=O)C(N)=C1N1CCN=C1C(C(=O)F)(C(C)CN(C)C)C(N)(S)C#N,-5.50,-4.90,0.1718,5.5226
CNCN(C)C1=C(O)C=CN(C)C1(N(S)C(=O)Cl)C1(C(=O)O)CC(S)=CN1,-5.20,-4.90,0.1593,5.5766
COC(=O)N(S)C(OC(C)CF)(C1=C(N)CCS1)C(F)(F)C(C)N(C)C(C)=S,-5.00,-5.00,0.3253,5.2765
C=NC1=C(C)C(C2=C(C)N(C=O)C=C(C)O2)(C(F)F)[SH](=O)(N2C=CCC2)C(=O)C1,-4.85,-4.85,0.4157,5.6054
NC(=O)[SH](=O)(c1ccc(C2=CCCC2)c(N)c1O)c1c(N)c(O)nc(O)c1O,-4.85,-4.85,0.2078,4.2798
